key	text	type	parameter
S2_PBS_ID_Enemy_Clan_Date_Hated_03	text_rejected	118	FACTION_DATE
S2_PBS_ID_Enemy_Clan_Date_Hated_04	text_rejected	118	FACTION_DATE
S2_PBS_ID_Enemy_Clan_Date_Hated_05	text_rejected	118	FACTION_DATE
S2_PBS_ID_Enemy_Clan_Date_Hated_06	text_rejected	118	FACTION_DATE
S2_PBS_ID_Enemy_Clan_Date_Hated_07	text_rejected	118	FACTION_DATE
S2_PBS_ID_Enemy_Clan_Date_Hated_08	text_rejected	118	FACTION_DATE
S2_PBS_ID_Enemy_Clan_Date_Hated_09	text_rejected	118	FACTION_DATE
S2_PBS_ID_Enemy_Clan_Date_Hated_10	text_rejected	118	FACTION_DATE
S2_PBS_ID_Enemy_Clan_Date_Respected_01	text_rejected	119	FACTION_DATE
S2_PBS_ID_Enemy_Clan_Date_Respected_02	text_rejected	119	FACTION_DATE
S2_PBS_ID_Enemy_Clan_Date_Respected_03	text_rejected	119	FACTION_DATE
S2_PBS_ID_Enemy_Clan_Date_Respected_04	text_rejected	119	FACTION_DATE
S2_PBS_ID_Enemy_Clan_Date_Respected_05	text_rejected	119	FACTION_DATE
S2_PBS_ID_Enemy_Clan_Date_Respected_06	text_rejected	119	FACTION_DATE
S2_PBS_ID_Enemy_Clan_Date_Respected_07	text_rejected	119	FACTION_DATE
S2_PBS_ID_Enemy_Clan_Date_Respected_08	text_rejected	119	FACTION_DATE
S2_PBS_ID_Enemy_Clan_Date_Respected_09	text_rejected	119	FACTION_DATE
S2_PBS_ID_Enemy_Clan_Date_Respected_10	text_rejected	119	FACTION_DATE
S2_PBS_ID_Enemy_Clan_Hattori_Hated_01	text_rejected	118	FACTION_HATTORI
S2_PBS_ID_Enemy_Clan_Hattori_Hated_02	text_rejected	118	FACTION_HATTORI
S2_PBS_ID_Enemy_Clan_Hattori_Hated_03	text_rejected	118	FACTION_HATTORI
S2_PBS_ID_Enemy_Clan_Hattori_Hated_04	text_rejected	118	FACTION_HATTORI
S2_PBS_ID_Enemy_Clan_Hattori_Hated_05	text_rejected	118	FACTION_HATTORI
S2_PBS_ID_Enemy_Clan_Hattori_Hated_06	text_rejected	118	FACTION_HATTORI
S2_PBS_ID_Enemy_Clan_Hattori_Hated_07	text_rejected	118	FACTION_HATTORI
S2_PBS_ID_Enemy_Clan_Hattori_Hated_08	text_rejected	118	FACTION_HATTORI
S2_PBS_ID_Enemy_Clan_Hattori_Hated_09	text_rejected	118	FACTION_HATTORI
S2_PBS_ID_Enemy_Clan_Hattori_Hated_10	text_rejected	118	FACTION_HATTORI
S2_PBS_ID_Enemy_Clan_Hattori_Respected_01	text_rejected	119	FACTION_HATTORI
S2_PBS_ID_Enemy_Clan_Hattori_Respected_02	text_rejected	119	FACTION_HATTORI
S2_PBS_ID_Enemy_Clan_Hattori_Respected_03	text_rejected	119	FACTION_HATTORI
S2_PBS_ID_Enemy_Clan_Hattori_Respected_04	text_rejected	119	FACTION_HATTORI
S2_PBS_ID_Enemy_Clan_Hattori_Respected_05	text_rejected	119	FACTION_HATTORI
S2_PBS_ID_Enemy_Clan_Hattori_Respected_06	text_rejected	119	FACTION_HATTORI
S2_PBS_ID_Enemy_Clan_Hattori_Respected_07	text_rejected	119	FACTION_HATTORI
S2_PBS_ID_Enemy_Clan_Hattori_Respected_08	text_rejected	119	FACTION_HATTORI
S2_PBS_ID_Enemy_Clan_Hattori_Respected_09	text_rejected	119	FACTION_HATTORI
S2_PBS_ID_Enemy_Clan_Hattori_Respected_10	text_rejected	119	FACTION_HATTORI
S2_PBS_ID_Enemy_Clan_Hojo_Hated_01	text_rejected	118	FACTION_HOJO
S2_PBS_ID_Enemy_Clan_Hojo_Hated_02	text_rejected	118	FACTION_HOJO
S2_PBS_ID_Enemy_Clan_Hojo_Hated_03	text_rejected	118	FACTION_HOJO
S2_PBS_ID_Enemy_Clan_Hojo_Hated_04	text_rejected	118	FACTION_HOJO
S2_PBS_ID_Enemy_Clan_Hojo_Hated_05	text_rejected	118	FACTION_HOJO
S2_PBS_ID_Enemy_Clan_Hojo_Hated_06	text_rejected	118	FACTION_HOJO
S2_PBS_ID_Enemy_Clan_Hojo_Hated_07	text_rejected	118	FACTION_HOJO
S2_PBS_ID_Enemy_Clan_Hojo_Hated_08	text_rejected	118	FACTION_HOJO
S2_PBS_ID_Enemy_Clan_Hojo_Hated_09	text_rejected	118	FACTION_HOJO
S2_PBS_ID_Enemy_Clan_Hojo_Hated_10	text_rejected	118	FACTION_HOJO
S2_PBS_ID_Enemy_Clan_Hojo_Respected_01	text_rejected	119	FACTION_HOJO
S2_PBS_ID_Enemy_Clan_Hojo_Respected_02	text_rejected	119	FACTION_HOJO
S2_PBS_ID_Enemy_Clan_Hojo_Respected_03	text_rejected	119	FACTION_HOJO
S2_PBS_ID_Enemy_Clan_Hojo_Respected_04	text_rejected	119	FACTION_HOJO
S2_PBS_ID_Enemy_Clan_Hojo_Respected_05	text_rejected	119	FACTION_HOJO
S2_PBS_ID_Enemy_Clan_Hojo_Respected_06	text_rejected	119	FACTION_HOJO
S2_PBS_ID_Enemy_Clan_Hojo_Respected_07	text_rejected	119	FACTION_HOJO
S2_PBS_ID_Enemy_Clan_Hojo_Respected_08	text_rejected	119	FACTION_HOJO
S2_PBS_ID_Enemy_Clan_Hojo_Respected_09	text_rejected	119	FACTION_HOJO
S2_PBS_ID_Enemy_Clan_Hojo_Respected_10	text_rejected	119	FACTION_HOJO
S2_PBS_ID_Enemy_Clan_Ikko-Ikki_Hated_01	text_rejected	118	FACTION_IKKO_IKKI
S2_PBS_ID_Enemy_Clan_Ikko-Ikki_Hated_02	text_rejected	118	FACTION_IKKO_IKKI
S2_PBS_ID_Enemy_Clan_Ikko-Ikki_Hated_03	text_rejected	118	FACTION_IKKO_IKKI
S2_PBS_ID_Enemy_Clan_Ikko-Ikki_Hated_04	text_rejected	118	FACTION_IKKO_IKKI
S2_PBS_ID_Enemy_Clan_Ikko-Ikki_Hated_05	text_rejected	118	FACTION_IKKO_IKKI
S2_PBS_ID_Enemy_Clan_Ikko-Ikki_Hated_06	text_rejected	118	FACTION_IKKO_IKKI
S2_PBS_ID_Enemy_Clan_Ikko-Ikki_Hated_07	text_rejected	118	FACTION_IKKO_IKKI
S2_PBS_ID_Enemy_Clan_Ikko-Ikki_Hated_08	text_rejected	118	FACTION_IKKO_IKKI
S2_PBS_ID_Enemy_Clan_Ikko-Ikki_Hated_09	text_rejected	118	FACTION_IKKO_IKKI
S2_PBS_ID_Enemy_Clan_Ikko-Ikki_Hated_10	text_rejected	118	FACTION_IKKO_IKKI
S2_PBS_ID_Enemy_Clan_Ikko-Ikki_Respected_01	text_rejected	119	FACTION_IKKO_IKKI
S2_PBS_ID_Enemy_Clan_Ikko-Ikki_Respected_02	text_rejected	119	FACTION_IKKO_IKKI
S2_PBS_ID_Enemy_Clan_Ikko-Ikki_Respected_03	text_rejected	119	FACTION_IKKO_IKKI
S2_PBS_ID_Enemy_Clan_Ikko-Ikki_Respected_04	text_rejected	119	FACTION_IKKO_IKKI
S2_PBS_ID_Enemy_Clan_Ikko-Ikki_Respected_05	text_rejected	119	FACTION_IKKO_IKKI
S2_PBS_ID_Enemy_Clan_Ikko-Ikki_Respected_06	text_rejected	119	FACTION_IKKO_IKKI
S2_PBS_ID_Enemy_Clan_Ikko-Ikki_Respected_07	text_rejected	119	FACTION_IKKO_IKKI
S2_PBS_ID_Enemy_Clan_Ikko-Ikki_Respected_08	text_rejected	119	FACTION_IKKO_IKKI
S2_PBS_ID_Enemy_Clan_Ikko-Ikki_Respected_09	text_rejected	119	FACTION_IKKO_IKKI
S2_PBS_ID_Enemy_Clan_Ikko-Ikki_Respected_10	text_rejected	119	FACTION_IKKO_IKKI
S2_PBS_ID_Enemy_Clan_Mori_Hated_01	text_rejected	118	FACTION_MORI
S2_PBS_ID_Enemy_Clan_Mori_Hated_02	text_rejected	118	FACTION_MORI
S2_PBS_ID_Enemy_Clan_Mori_Hated_03	text_rejected	118	FACTION_MORI
S2_PBS_ID_Enemy_Clan_Mori_Hated_04	text_rejected	118	FACTION_MORI
S2_PBS_ID_Enemy_Clan_Mori_Hated_05	text_rejected	118	FACTION_MORI
S2_PBS_ID_Enemy_Clan_Mori_Hated_06	text_rejected	118	FACTION_MORI
S2_PBS_ID_Enemy_Clan_Mori_Hated_07	text_rejected	118	FACTION_MORI
S2_PBS_ID_Enemy_Clan_Mori_Hated_08	text_rejected	118	FACTION_MORI
S2_PBS_ID_Enemy_Clan_Mori_Hated_09	text_rejected	118	FACTION_MORI
S2_PBS_ID_Enemy_Clan_Mori_Hated_10	text_rejected	118	FACTION_MORI
S2_PBS_ID_Enemy_Clan_Mori_Respected_01	text_rejected	119	FACTION_MORI
S2_PBS_ID_Enemy_Clan_Mori_Respected_02	text_rejected	119	FACTION_MORI
S2_PBS_ID_Enemy_Clan_Mori_Respected_03	text_rejected	119	FACTION_MORI
S2_PBS_ID_Enemy_Clan_Mori_Respected_04	text_rejected	119	FACTION_MORI
S2_PBS_ID_Enemy_Clan_Mori_Respected_05	text_rejected	119	FACTION_MORI
S2_PBS_ID_Enemy_Clan_Mori_Respected_06	text_rejected	119	FACTION_MORI
S2_PBS_ID_Enemy_Clan_Mori_Respected_07	text_rejected	119	FACTION_MORI
S2_PBS_ID_Enemy_Clan_Mori_Respected_08	text_rejected	119	FACTION_MORI
S2_PBS_ID_Enemy_Clan_Mori_Respected_09	text_rejected	119	FACTION_MORI
S2_PBS_ID_Enemy_Clan_Mori_Respected_10	text_rejected	119	FACTION_MORI
S2_PBS_ID_Enemy_Clan_Oda_Hated_01	text_rejected	118	FACTION_ODA
S2_PBS_ID_Enemy_Clan_Oda_Hated_02	text_rejected	118	FACTION_ODA
S2_PBS_ID_Enemy_Clan_Oda_Hated_03	text_rejected	118	FACTION_ODA
S2_PBS_ID_Enemy_Clan_Oda_Hated_04	text_rejected	118	FACTION_ODA
S2_PBS_ID_Enemy_Clan_Oda_Hated_05	text_rejected	118	FACTION_ODA
S2_PBS_ID_Enemy_Clan_Oda_Hated_06	text_rejected	118	FACTION_ODA
S2_PBS_ID_Enemy_Clan_Oda_Hated_07	text_rejected	118	FACTION_ODA
S2_PBS_ID_Enemy_Clan_Oda_Hated_08	text_rejected	118	FACTION_ODA
S2_PBS_ID_Enemy_Clan_Oda_Hated_09	text_rejected	118	FACTION_ODA
S2_PBS_ID_Enemy_Clan_Oda_Hated_10	text_rejected	118	FACTION_ODA
S2_PBS_ID_Enemy_Clan_Oda_Respected_01	text_rejected	119	FACTION_ODA
S2_PBS_ID_Enemy_Clan_Oda_Respected_02	text_rejected	119	FACTION_ODA
S2_PBS_ID_Enemy_Clan_Oda_Respected_03	text_rejected	119	FACTION_ODA
S2_PBS_ID_Enemy_Clan_Oda_Respected_04	text_rejected	119	FACTION_ODA
S2_PBS_ID_Enemy_Clan_Oda_Respected_05	text_rejected	119	FACTION_ODA
S2_PBS_ID_Enemy_Clan_Oda_Respected_06	text_rejected	119	FACTION_ODA
S2_PBS_ID_Enemy_Clan_Oda_Respected_07	text_rejected	119	FACTION_ODA
S2_PBS_ID_Enemy_Clan_Oda_Respected_08	text_rejected	119	FACTION_ODA
S2_PBS_ID_Enemy_Clan_Oda_Respected_09	text_rejected	119	FACTION_ODA
S2_PBS_ID_Enemy_Clan_Oda_Respected_10	text_rejected	119	FACTION_ODA
S2_PBS_ID_Enemy_Clan_Shimazu_Hated_01	text_rejected	118	FACTION_SHIMAZU
S2_PBS_ID_Enemy_Clan_Shimazu_Hated_02	text_rejected	118	FACTION_SHIMAZU
S2_PBS_ID_Enemy_Clan_Shimazu_Hated_03	text_rejected	118	FACTION_SHIMAZU
S2_PBS_ID_Enemy_Clan_Shimazu_Hated_04	text_rejected	118	FACTION_SHIMAZU
S2_PBS_ID_Enemy_Clan_Shimazu_Hated_05	text_rejected	118	FACTION_SHIMAZU
S2_PBS_ID_Enemy_Clan_Shimazu_Hated_06	text_rejected	118	FACTION_SHIMAZU
S2_PBS_ID_Enemy_Clan_Shimazu_Hated_07	text_rejected	118	FACTION_SHIMAZU
S2_PBS_ID_Enemy_Clan_Shimazu_Hated_08	text_rejected	118	FACTION_SHIMAZU
S2_PBS_ID_Enemy_Clan_Shimazu_Hated_09	text_rejected	118	FACTION_SHIMAZU
S2_PBS_ID_Enemy_Clan_Shimazu_Hated_10	text_rejected	118	FACTION_SHIMAZU
S2_PBS_ID_Enemy_Clan_Shimazu_Respected_01	text_rejected	119	FACTION_SHIMAZU
S2_PBS_ID_Enemy_Clan_Shimazu_Respected_02	text_rejected	119	FACTION_SHIMAZU
S2_PBS_ID_Enemy_Clan_Shimazu_Respected_03	text_rejected	119	FACTION_SHIMAZU
S2_PBS_ID_Enemy_Clan_Shimazu_Respected_04	text_rejected	119	FACTION_SHIMAZU
S2_PBS_ID_Enemy_Clan_Shimazu_Respected_05	text_rejected	119	FACTION_SHIMAZU
S2_PBS_ID_Enemy_Clan_Shimazu_Respected_06	text_rejected	119	FACTION_SHIMAZU
S2_PBS_ID_Enemy_Clan_Shimazu_Respected_07	text_rejected	119	FACTION_SHIMAZU
S2_PBS_ID_Enemy_Clan_Shimazu_Respected_08	text_rejected	119	FACTION_SHIMAZU
S2_PBS_ID_Enemy_Clan_Shimazu_Respected_09	text_rejected	119	FACTION_SHIMAZU
S2_PBS_ID_Enemy_Clan_Shimazu_Respected_10	text_rejected	119	FACTION_SHIMAZU
S2_PBS_ID_Enemy_Clan_Takeda_Hated_01	text_rejected	118	FACTION_TAKEDA
S2_PBS_ID_Enemy_Clan_Takeda_Hated_02	text_rejected	118	FACTION_TAKEDA
S2_PBS_ID_Enemy_Clan_Takeda_Hated_03	text_rejected	118	FACTION_TAKEDA
S2_PBS_ID_Enemy_Clan_Takeda_Hated_04	text_rejected	118	FACTION_TAKEDA
S2_PBS_ID_Enemy_Clan_Takeda_Hated_05	text_rejected	118	FACTION_TAKEDA
S2_PBS_ID_Enemy_Clan_Takeda_Hated_06	text_rejected	118	FACTION_TAKEDA
S2_PBS_ID_Enemy_Clan_Takeda_Hated_07	text_rejected	118	FACTION_TAKEDA
S2_PBS_ID_Enemy_Clan_Takeda_Hated_08	text_rejected	118	FACTION_TAKEDA
S2_PBS_ID_Enemy_Clan_Takeda_Hated_09	text_rejected	118	FACTION_TAKEDA
S2_PBS_ID_Enemy_Clan_Takeda_Hated_10	text_rejected	118	FACTION_TAKEDA
S2_PBS_ID_Enemy_Clan_Takeda_Respected_01	text_rejected	119	FACTION_TAKEDA
S2_PBS_ID_Enemy_Clan_Takeda_Respected_02	text_rejected	119	FACTION_TAKEDA
S2_PBS_ID_Enemy_Clan_Takeda_Respected_03	text_rejected	119	FACTION_TAKEDA
S2_PBS_ID_Enemy_Clan_Takeda_Respected_04	text_rejected	119	FACTION_TAKEDA
S2_PBS_ID_Enemy_Clan_Takeda_Respected_05	text_rejected	119	FACTION_TAKEDA
S2_PBS_ID_Enemy_Clan_Takeda_Respected_06	text_rejected	119	FACTION_TAKEDA
S2_PBS_ID_Enemy_Clan_Takeda_Respected_07	text_rejected	119	FACTION_TAKEDA
S2_PBS_ID_Enemy_Clan_Takeda_Respected_08	text_rejected	119	FACTION_TAKEDA
S2_PBS_ID_Enemy_Clan_Takeda_Respected_09	text_rejected	119	FACTION_TAKEDA
S2_PBS_ID_Enemy_Clan_Takeda_Respected_10	text_rejected	119	FACTION_TAKEDA
S2_PBS_ID_Enemy_Clan_Tokugawa_Hated_01	text_rejected	118	FACTION_TOKUGAWA
S2_PBS_ID_Enemy_Clan_Tokugawa_Hated_02	text_rejected	118	FACTION_TOKUGAWA
S2_PBS_ID_Enemy_Clan_Tokugawa_Hated_03	text_rejected	118	FACTION_TOKUGAWA
S2_PBS_ID_Enemy_Clan_Tokugawa_Hated_04	text_rejected	118	FACTION_TOKUGAWA
S2_PBS_ID_Enemy_Clan_Tokugawa_Hated_05	text_rejected	118	FACTION_TOKUGAWA
S2_PBS_ID_Enemy_Clan_Tokugawa_Hated_06	text_rejected	118	FACTION_TOKUGAWA
S2_PBS_ID_Enemy_Clan_Tokugawa_Hated_07	text_rejected	118	FACTION_TOKUGAWA
S2_PBS_ID_Enemy_Clan_Tokugawa_Hated_08	text_rejected	118	FACTION_TOKUGAWA
S2_PBS_ID_Enemy_Clan_Tokugawa_Hated_09	text_rejected	118	FACTION_TOKUGAWA
S2_PBS_ID_Enemy_Clan_Tokugawa_Hated_10	text_rejected	118	FACTION_TOKUGAWA
S2_PBS_ID_Enemy_Clan_Tokugawa_Respected_01	text_rejected	119	FACTION_TOKUGAWA
S2_PBS_ID_Enemy_Clan_Tokugawa_Respected_02	text_rejected	119	FACTION_TOKUGAWA
S2_PBS_ID_Enemy_Clan_Tokugawa_Respected_03	text_rejected	119	FACTION_TOKUGAWA
S2_PBS_ID_Enemy_Clan_Tokugawa_Respected_04	text_rejected	119	FACTION_TOKUGAWA
S2_PBS_ID_Enemy_Clan_Tokugawa_Respected_05	text_rejected	119	FACTION_TOKUGAWA
S2_PBS_ID_Enemy_Clan_Tokugawa_Respected_06	text_rejected	119	FACTION_TOKUGAWA
S2_PBS_ID_Enemy_Clan_Tokugawa_Respected_07	text_rejected	119	FACTION_TOKUGAWA
S2_PBS_ID_Enemy_Clan_Tokugawa_Respected_08	text_rejected	119	FACTION_TOKUGAWA
S2_PBS_ID_Enemy_Clan_Tokugawa_Respected_09	text_rejected	119	FACTION_TOKUGAWA
S2_PBS_ID_Enemy_Clan_Tokugawa_Respected_10	text_rejected	119	FACTION_TOKUGAWA
S2_PBS_ID_Enemy_Clan_Uesugi_Hated_01	text_rejected	118	FACTION_UESUGI
S2_PBS_ID_Enemy_Clan_Uesugi_Hated_02	text_rejected	118	FACTION_UESUGI
S2_PBS_ID_Enemy_Clan_Uesugi_Hated_03	text_rejected	118	FACTION_UESUGI
S2_PBS_ID_Enemy_Clan_Uesugi_Hated_04	text_rejected	118	FACTION_UESUGI
S2_PBS_ID_Enemy_Clan_Uesugi_Hated_05	text_rejected	118	FACTION_UESUGI
S2_PBS_ID_Enemy_Clan_Uesugi_Hated_06	text_rejected	118	FACTION_UESUGI
S2_PBS_ID_Enemy_Clan_Uesugi_Hated_07	text_rejected	118	FACTION_UESUGI
S2_PBS_ID_Enemy_Clan_Uesugi_Hated_08	text_rejected	118	FACTION_UESUGI
S2_PBS_ID_Enemy_Clan_Uesugi_Hated_09	text_rejected	118	FACTION_UESUGI
S2_PBS_ID_Enemy_Clan_Uesugi_Hated_10	text_rejected	118	FACTION_UESUGI
S2_PBS_ID_Enemy_Clan_Uesugi_Respected_01	text_rejected	119	FACTION_UESUGI
S2_PBS_ID_Enemy_Clan_Uesugi_Respected_02	text_rejected	119	FACTION_UESUGI
S2_PBS_ID_Enemy_Clan_Uesugi_Respected_03	text_rejected	119	FACTION_UESUGI
S2_PBS_ID_Enemy_Clan_Uesugi_Respected_04	text_rejected	119	FACTION_UESUGI
S2_PBS_ID_Enemy_Clan_Uesugi_Respected_05	text_rejected	119	FACTION_UESUGI
S2_PBS_ID_Enemy_Clan_Uesugi_Respected_06	text_rejected	119	FACTION_UESUGI
S2_PBS_ID_Enemy_Clan_Uesugi_Respected_07	text_rejected	119	FACTION_UESUGI
S2_PBS_ID_Enemy_Clan_Uesugi_Respected_08	text_rejected	119	FACTION_UESUGI
S2_PBS_ID_Enemy_Clan_Uesugi_Respected_09	text_rejected	119	FACTION_UESUGI
S2_PBS_ID_Enemy_Clan_Uesugi_Respected_10	text_rejected	119	FACTION_UESUGI
S2_PBS_ID_Enemy_Clan_Wee_Faction_Hated_01	text_rejected	118	FACTION_MINOR_CLAN
S2_PBS_ID_Enemy_Clan_Wee_Faction_Hated_02	text_rejected	118	FACTION_MINOR_CLAN
S2_PBS_ID_Enemy_Clan_Wee_Faction_Hated_03	text_rejected	118	FACTION_MINOR_CLAN
S2_PBS_ID_Enemy_Clan_Wee_Faction_Hated_04	text_rejected	118	FACTION_MINOR_CLAN
S2_PBS_ID_Enemy_Clan_Wee_Faction_Hated_05	text_rejected	118	FACTION_MINOR_CLAN
S2_PBS_ID_Enemy_Clan_Wee_Faction_Hated_06	text_rejected	118	FACTION_MINOR_CLAN
S2_PBS_ID_Enemy_Clan_Wee_Faction_Hated_07	text_rejected	118	FACTION_MINOR_CLAN
S2_PBS_ID_Enemy_Clan_Wee_Faction_Hated_08	text_rejected	118	FACTION_MINOR_CLAN
S2_PBS_ID_Enemy_Clan_Wee_Faction_Hated_09	text_rejected	118	FACTION_MINOR_CLAN
S2_PBS_ID_Enemy_Clan_Wee_Faction_Hated_10	text_rejected	118	FACTION_MINOR_CLAN
S2_PBS_ID_Enemy_Clan_Wee_Faction_Respected_01	text_rejected	119	FACTION_MINOR_CLAN
S2_PBS_ID_Enemy_Clan_Wee_Faction_Respected_02	text_rejected	119	FACTION_MINOR_CLAN
S2_PBS_ID_Enemy_Clan_Wee_Faction_Respected_03	text_rejected	119	FACTION_MINOR_CLAN
S2_PBS_ID_Enemy_Clan_Wee_Faction_Respected_04	text_rejected	119	FACTION_MINOR_CLAN
S2_PBS_ID_Enemy_Clan_Wee_Faction_Respected_05	text_rejected	119	FACTION_MINOR_CLAN
S2_PBS_ID_Enemy_Clan_Wee_Faction_Respected_06	text_rejected	119	FACTION_MINOR_CLAN
S2_PBS_ID_Enemy_Clan_Wee_Faction_Respected_07	text_rejected	119	FACTION_MINOR_CLAN
S2_PBS_ID_Enemy_Clan_Wee_Faction_Respected_08	text_rejected	119	FACTION_MINOR_CLAN
S2_PBS_ID_Enemy_Clan_Wee_Faction_Respected_09	text_rejected	119	FACTION_MINOR_CLAN
S2_PBS_ID_Enemy_Clan_Wee_Faction_Respected_10	text_rejected	119	FACTION_MINOR_CLAN
S2_PBS_ID_Enemy_Other_Gaijin_Asian_Hated_01	text_rejected	118	FACTION_GAIJIN_ASIAN
S2_PBS_ID_Enemy_Other_Gaijin_Asian_Hated_02	text_rejected	118	FACTION_GAIJIN_ASIAN
S2_PBS_ID_Enemy_Other_Gaijin_Asian_Hated_03	text_rejected	118	FACTION_GAIJIN_ASIAN
S2_PBS_ID_Enemy_Other_Gaijin_Asian_Hated_04	text_rejected	118	FACTION_GAIJIN_ASIAN
S2_PBS_ID_Enemy_Other_Gaijin_Asian_Hated_05	text_rejected	118	FACTION_GAIJIN_ASIAN
S2_PBS_ID_Enemy_Other_Gaijin_Asian_Respected_01	text_rejected	119	FACTION_GAIJIN_ASIAN
S2_PBS_ID_Enemy_Other_Gaijin_Asian_Respected_02	text_rejected	119	FACTION_GAIJIN_ASIAN
S2_PBS_ID_Enemy_Other_Gaijin_Asian_Respected_03	text_rejected	119	FACTION_GAIJIN_ASIAN
S2_PBS_ID_Enemy_Other_Gaijin_Asian_Respected_04	text_rejected	119	FACTION_GAIJIN_ASIAN
S2_PBS_ID_Enemy_Other_Gaijin_Asian_Respected_05	text_rejected	119	FACTION_GAIJIN_ASIAN
S2_PBS_ID_Enemy_Other_Gaijin_Euro_Hated_01	text_rejected	118	FACTION_GAIJIN_EUROPEAN
S2_PBS_ID_Enemy_Other_Gaijin_Euro_Hated_02	text_rejected	118	FACTION_GAIJIN_EUROPEAN
S2_PBS_ID_Enemy_Other_Gaijin_Euro_Hated_03	text_rejected	118	FACTION_GAIJIN_EUROPEAN
S2_PBS_ID_Enemy_Other_Gaijin_Euro_Hated_04	text_rejected	118	FACTION_GAIJIN_EUROPEAN
S2_PBS_ID_Enemy_Other_Gaijin_Euro_Hated_05	text_rejected	118	FACTION_GAIJIN_EUROPEAN
S2_PBS_ID_Enemy_Other_Gaijin_Euro_Respected_01	text_rejected	119	FACTION_GAIJIN_EUROPEAN
S2_PBS_ID_Enemy_Other_Gaijin_Euro_Respected_02	text_rejected	119	FACTION_GAIJIN_EUROPEAN
S2_PBS_ID_Enemy_Other_Gaijin_Euro_Respected_03	text_rejected	119	FACTION_GAIJIN_EUROPEAN
S2_PBS_ID_Enemy_Other_Gaijin_Euro_Respected_04	text_rejected	119	FACTION_GAIJIN_EUROPEAN
S2_PBS_ID_Enemy_Other_Gaijin_Euro_Respected_05	text_rejected	119	FACTION_GAIJIN_EUROPEAN
S2_PBS_ID_Enemy_Rebel_Buddhists_Hated_01	text_rejected	118	FACTION_REBEL_BUDDHISTS
S2_PBS_ID_Enemy_Rebel_Buddhists_Hated_02	text_rejected	118	FACTION_REBEL_BUDDHISTS
S2_PBS_ID_Enemy_Rebel_Buddhists_Hated_03	text_rejected	118	FACTION_REBEL_BUDDHISTS
S2_PBS_ID_Enemy_Rebel_Buddhists_Hated_04	text_rejected	118	FACTION_REBEL_BUDDHISTS
S2_PBS_ID_Enemy_Rebel_Buddhists_Hated_05	text_rejected	118	FACTION_REBEL_BUDDHISTS
S2_PBS_ID_Enemy_Rebel_Buddhists_Respected_01	text_rejected	119	FACTION_REBEL_BUDDHISTS
S2_PBS_ID_Enemy_Rebel_Buddhists_Respected_02	text_rejected	119	FACTION_REBEL_BUDDHISTS
S2_PBS_ID_Enemy_Rebel_Buddhists_Respected_03	text_rejected	119	FACTION_REBEL_BUDDHISTS
S2_PBS_ID_Enemy_Rebel_Buddhists_Respected_04	text_rejected	119	FACTION_REBEL_BUDDHISTS
S2_PBS_ID_Enemy_Rebel_Buddhists_Respected_05	text_rejected	119	FACTION_REBEL_BUDDHISTS
S2_PBS_ID_Enemy_Rebel_Christians_Hated_01	text_rejected	118	FACTION_REBEL_CHRISTIANS
S2_PBS_ID_Enemy_Rebel_Christians_Hated_02	text_rejected	118	FACTION_REBEL_CHRISTIANS
S2_PBS_ID_Enemy_Rebel_Christians_Hated_03	text_rejected	118	FACTION_REBEL_CHRISTIANS
S2_PBS_ID_Enemy_Rebel_Christians_Hated_04	text_rejected	118	FACTION_REBEL_CHRISTIANS
S2_PBS_ID_Enemy_Rebel_Christians_Hated_05	text_rejected	118	FACTION_REBEL_CHRISTIANS
S2_PBS_ID_Enemy_Rebel_Christians_Respected_01	text_rejected	119	FACTION_REBEL_CHRISTIANS
S2_PBS_ID_Enemy_Rebel_Christians_Respected_02	text_rejected	119	FACTION_REBEL_CHRISTIANS
S2_PBS_ID_Enemy_Rebel_Christians_Respected_03	text_rejected	119	FACTION_REBEL_CHRISTIANS
S2_PBS_ID_Enemy_Rebel_Christians_Respected_04	text_rejected	119	FACTION_REBEL_CHRISTIANS
S2_PBS_ID_Enemy_Rebel_Christians_Respected_05	text_rejected	119	FACTION_REBEL_CHRISTIANS
S2_PBS_ID_Enemy_Rebel_Peasants_Hated_01	text_rejected	118	FACTION_REBEL_PEASANTS
S2_PBS_ID_Enemy_Rebel_Peasants_Hated_02	text_rejected	118	FACTION_REBEL_PEASANTS
S2_PBS_ID_Enemy_Rebel_Peasants_Hated_03	text_rejected	118	FACTION_REBEL_PEASANTS
S2_PBS_ID_Enemy_Rebel_Peasants_Hated_04	text_rejected	118	FACTION_REBEL_PEASANTS
S2_PBS_ID_Enemy_Rebel_Peasants_Hated_05	text_rejected	118	FACTION_REBEL_PEASANTS
S2_PBS_ID_Enemy_Rebel_Peasants_Respected_01	text_rejected	119	FACTION_REBEL_PEASANTS
S2_PBS_ID_Enemy_Rebel_Peasants_Respected_02	text_rejected	119	FACTION_REBEL_PEASANTS
S2_PBS_ID_Enemy_Rebel_Peasants_Respected_03	text_rejected	119	FACTION_REBEL_PEASANTS
S2_PBS_ID_Enemy_Rebel_Peasants_Respected_04	text_rejected	119	FACTION_REBEL_PEASANTS
S2_PBS_ID_Enemy_Rebel_Peasants_Respected_05	text_rejected	119	FACTION_REBEL_PEASANTS
S2_PBS_ID_Enemy_Rebel_Ronin_Hated_01	text_rejected	118	FACTION_REBEL_RONIN
