faction	general_unit	unit	siege_unit_attacker	siege_unit_defender
rom_ptolemaics	false	Egy_Sobek_Cultists	true	true
emp_antony	false	Emp_Rom_First_Cohort	true	true
emp_lepidus	false	Emp_Rom_First_Cohort	true	true
emp_octavian	false	Emp_Rom_First_Cohort	true	true
emp_pompey	false	Emp_Rom_First_Cohort	true	true
emp_antony	false	Emp_Rom_Legatus	true	true
emp_antony	true	Emp_Rom_Legatus	true	true
emp_lepidus	false	Emp_Rom_Legatus	true	true
emp_lepidus	true	Emp_Rom_Legatus	true	true
emp_octavian	false	Emp_Rom_Legatus	true	true
emp_octavian	true	Emp_Rom_Legatus	true	true
emp_pompey	false	Emp_Rom_Legatus	true	true
emp_pompey	true	Emp_Rom_Legatus	true	true
emp_antony	false	Emp_Rom_Legionaries_Four	true	true
emp_lepidus	false	Emp_Rom_Legionaries_Four	true	true
emp_octavian	false	Emp_Rom_Legionaries_Four	true	true
emp_pompey	false	Emp_Rom_Legionaries_Four	true	true
emp_antony	false	Emp_Rom_Legionaries_Two_Fire_Pots	true	true
emp_lepidus	false	Emp_Rom_Legionaries_Two_Fire_Pots	true	true
emp_octavian	false	Emp_Rom_Legionaries_Two_Fire_Pots	true	true
emp_pompey	false	Emp_Rom_Legionaries_Two_Fire_Pots	true	true
emp_antony	false	Emp_Rom_Legionaries_Two	true	true
emp_lepidus	false	Emp_Rom_Legionaries_Two	true	true
emp_octavian	false	Emp_Rom_Legionaries_Two	true	true
emp_pompey	false	Emp_Rom_Legionaries_Two	true	true
emp_antony	false	Emp_Rom_Legionaries	true	true
emp_lepidus	false	Emp_Rom_Legionaries	true	true
emp_octavian	false	Emp_Rom_Legionaries	true	true
emp_pompey	false	Emp_Rom_Legionaries	true	true
emp_antony	false	Emp_Rom_Legionary_Cav	true	true
emp_lepidus	false	Emp_Rom_Legionary_Cav	true	true
emp_octavian	false	Emp_Rom_Legionary_Cav	true	true
emp_pompey	false	Emp_Rom_Legionary_Cav	true	true
emp_antony	false	Emp_Rom_Vet_Legionaries_Lft_Aft	true	true
emp_antony	true	Emp_Rom_Vet_Legionaries_Lft_Aft	true	true
emp_lepidus	false	Emp_Rom_Vet_Legionaries_Lft_Aft	true	true
emp_lepidus	true	Emp_Rom_Vet_Legionaries_Lft_Aft	true	true
emp_octavian	false	Emp_Rom_Vet_Legionaries_Lft_Aft	true	true
emp_octavian	true	Emp_Rom_Vet_Legionaries_Lft_Aft	true	true
emp_pompey	false	Emp_Rom_Vet_Legionaries_Lft_Aft	true	true
emp_pompey	true	Emp_Rom_Vet_Legionaries_Lft_Aft	true	true
emp_antony	false	Emp_Rom_Vet_Legionaries_Six	true	true
emp_lepidus	false	Emp_Rom_Vet_Legionaries_Six	true	true
emp_octavian	false	Emp_Rom_Vet_Legionaries_Six	true	true
emp_pompey	false	Emp_Rom_Vet_Legionaries_Six	true	true
emp_antony	false	Emp_Rom_Vet_Legionaries	true	true
emp_antony	true	Emp_Rom_Vet_Legionaries	true	true
emp_lepidus	false	Emp_Rom_Vet_Legionaries	true	true
emp_lepidus	true	Emp_Rom_Vet_Legionaries	true	true
emp_octavian	false	Emp_Rom_Vet_Legionaries	true	true
emp_octavian	true	Emp_Rom_Vet_Legionaries	true	true
emp_pompey	false	Emp_Rom_Vet_Legionaries	true	true
emp_pompey	true	Emp_Rom_Vet_Legionaries	true	true
emp_antony	false	Emp_Rom_Vigiles	true	true
emp_lepidus	false	Emp_Rom_Vigiles	true	true
emp_octavian	false	Emp_Rom_Vigiles	true	true
emp_pompey	false	Emp_Rom_Vigiles	true	true
emp_marcomanni	false	Ger_Ballista_Five	true	true
gaul_suebi	false	Ger_Ballista_Five	true	true
rom_suebi	false	Ger_Ballista_Five	true	true
emp_marcomanni	false	Ger_Ballista	true	false
gaul_suebi	false	Ger_Ballista	true	false
rom_suebi	false	Ger_Ballista	true	false
emp_marcomanni	false	Ger_Berserkers	true	true
gaul_suebi	false	Ger_Berserkers	true	true
rom_suebi	false	Ger_Berserkers	true	true
emp_marcomanni	false	Ger_Bloodsworn	true	true
gaul_suebi	false	Ger_Bloodsworn	true	true
rom_suebi	false	Ger_Bloodsworn	true	true
emp_marcomanni	false	Ger_Cheiroballistra	true	true
gaul_suebi	false	Ger_Cheiroballistra	true	true
rom_suebi	false	Ger_Cheiroballistra	true	true
emp_marcomanni	false	Ger_Cimbri_Bowwomen	true	true
gaul_suebi	false	Ger_Cimbri_Bowwomen	true	true
rom_suebi	false	Ger_Cimbri_Bowwomen	true	true
emp_marcomanni	false	Ger_Club_Levy	true	true
gaul_suebi	false	Ger_Club_Levy	true	true
rom_suebi	false	Ger_Club_Levy	true	true
emp_marcomanni	false	Ger_Club_Medium_Raider	true	true
gaul_suebi	false	Ger_Club_Medium_Raider	true	true
rom_suebi	false	Ger_Club_Medium_Raider	true	true
emp_marcomanni	false	Ger_Giant_Ballista	true	false
gaul_suebi	false	Ger_Giant_Ballista	true	false
rom_suebi	false	Ger_Giant_Ballista	true	false
emp_marcomanni	false	Ger_Hex_Bearers	true	true
gaul_suebi	false	Ger_Hex_Bearers	true	true
rom_suebi	false	Ger_Hex_Bearers	true	true
emp_marcomanni	false	Ger_Horse_Runners	true	true
gaul_suebi	false	Ger_Horse_Runners	true	true
rom_suebi	false	Ger_Horse_Runners	true	true
emp_marcomanni	false	Ger_Large_Onager	true	false
gaul_suebi	false	Ger_Large_Onager	true	false
rom_suebi	false	Ger_Large_Onager	true	false
emp_marcomanni	false	Ger_Longbow_Five	true	true
gaul_suebi	false	Ger_Longbow_Five	true	true
rom_suebi	false	Ger_Longbow_Five	true	true
emp_marcomanni	false	Ger_Longbow_Hunters	true	true
gaul_suebi	false	Ger_Longbow_Hunters	true	true
rom_suebi	false	Ger_Longbow_Hunters	true	true
emp_marcomanni	false	Ger_Longbow_Medium_Raider	true	true
emp_marcomanni	true	Ger_Longbow_Medium_Raider	true	true
gaul_suebi	false	Ger_Longbow_Medium_Raider	true	true
gaul_suebi	true	Ger_Longbow_Medium_Raider	true	true
rom_suebi	false	Ger_Longbow_Medium_Raider	true	true
rom_suebi	true	Ger_Longbow_Medium_Raider	true	true
emp_marcomanni	false	Ger_Night_Hunters	true	true
gaul_suebi	false	Ger_Night_Hunters	true	true
rom_suebi	false	Ger_Night_Hunters	true	true
emp_marcomanni	false	Ger_Noble_Riders	true	true
emp_marcomanni	true	Ger_Noble_Riders	true	true
gaul_suebi	false	Ger_Noble_Riders	true	true
gaul_suebi	true	Ger_Noble_Riders	true	true
rom_suebi	false	Ger_Noble_Riders	true	true
rom_suebi	true	Ger_Noble_Riders	true	true
emp_marcomanni	false	Ger_Onager_Five	true	true
gaul_suebi	false	Ger_Onager_Five	true	true
rom_suebi	false	Ger_Onager_Five	true	true
emp_marcomanni	false	Ger_Onager	true	false
gaul_suebi	false	Ger_Onager	true	false
rom_suebi	false	Ger_Onager	true	false
emp_marcomanni	false	Ger_Riders_Hunt	true	true
gaul_suebi	false	Ger_Riders_Hunt	true	true
rom_suebi	false	Ger_Riders_Hunt	true	true
emp_marcomanni	false	Ger_Round_Shield_Sword	true	true
gaul_suebi	false	Ger_Round_Shield_Sword	true	true
rom_suebi	false	Ger_Round_Shield_Sword	true	true
emp_marcomanni	false	Ger_Scorpion	true	false
gaul_suebi	false	Ger_Scorpion	true	false
emp_marcomanni	false	Ger_Scout_Riders	true	true
gaul_suebi	false	Ger_Scout_Riders	true	true
rom_suebi	false	Ger_Scout_Riders	true	true
emp_marcomanni	false	Ger_Slingers_Raider	true	true
gaul_suebi	false	Ger_Slingers_Raider	true	true
rom_suebi	false	Ger_Slingers_Raider	true	true
emp_marcomanni	false	Ger_Slingers	true	true
gaul_suebi	false	Ger_Slingers	true	true
rom_suebi	false	Ger_Slingers	true	true
emp_marcomanni	false	Ger_Spear_Brothers_Four	true	true
gaul_suebi	false	Ger_Spear_Brothers_Four	true	true
rom_suebi	false	Ger_Spear_Brothers_Four	true	true
emp_marcomanni	false	Ger_Spear_Brothers	true	true
gaul_nervii	false	Ger_Spear_Brothers	true	true
gaul_suebi	false	Ger_Spear_Brothers	true	true
rom_nervii	false	Ger_Spear_Brothers	true	true
rom_suebi	false	Ger_Spear_Brothers	true	true
emp_marcomanni	false	Ger_Spear_Levy	true	true
gaul_suebi	false	Ger_Spear_Levy	true	true
rom_suebi	false	Ger_Spear_Levy	true	true
emp_marcomanni	false	Ger_Spear_Raider	true	true
gaul_suebi	false	Ger_Spear_Raider	true	true
rom_suebi	false	Ger_Spear_Raider	true	true
emp_marcomanni	false	Ger_Spear_Wall	true	true
gaul_suebi	false	Ger_Spear_Wall	true	true
rom_suebi	false	Ger_Spear_Wall	true	true
emp_marcomanni	false	Ger_Spearwomen	true	true
gaul_suebi	false	Ger_Spearwomen	true	true
rom_suebi	false	Ger_Spearwomen	true	true
emp_marcomanni	false	Ger_Sword_Heavy_Raider	true	true
emp_marcomanni	true	Ger_Sword_Heavy_Raider	true	true
gaul_suebi	false	Ger_Sword_Heavy_Raider	true	true
gaul_suebi	true	Ger_Sword_Heavy_Raider	true	true
rom_suebi	false	Ger_Sword_Heavy_Raider	true	true
rom_suebi	true	Ger_Sword_Heavy_Raider	true	true
emp_marcomanni	false	Ger_Sword_Masters	true	true
emp_marcomanni	true	Ger_Sword_Masters	true	true
gaul_suebi	false	Ger_Sword_Masters	true	true
gaul_suebi	true	Ger_Sword_Masters	true	true
rom_suebi	false	Ger_Sword_Masters	true	true
rom_suebi	true	Ger_Sword_Masters	true	true
emp_marcomanni	false	Ger_Tribesmen	true	true
gaul_suebi	false	Ger_Tribesmen	true	true
emp_marcomanni	false	Ger_Wodanaz_Spears	true	true
emp_marcomanni	true	Ger_Wodanaz_Spears	true	true
gaul_suebi	false	Ger_Wodanaz_Spears	true	true
gaul_suebi	true	Ger_Wodanaz_Spears	true	true
rom_suebi	false	Ger_Wodanaz_Spears	true	true
rom_suebi	true	Ger_Wodanaz_Spears	true	true
emp_marcomanni	false	Ger_Wolf_Warriors	true	true
gaul_suebi	false	Ger_Wolf_Warriors	true	true
rom_suebi	false	Ger_Wolf_Warriors	true	true
emp_marcomanni	false	Ger_Youths	true	true
gaul_suebi	false	Ger_Youths	true	true
rom_suebi	false	Ger_Youths	true	true
rom_seleucid	false	Gre_Agema_Cav	true	true
rom_seleucid	true	Gre_Agema_Cav	true	true
rom_pergamon	false	Gre_Agema_Spears	true	true
rom_pergamon	true	Gre_Agema_Spears	true	true
rom_epirus	false	Gre_Agrianian_Axemen	true	true
rom_macedon	false	Gre_Agrianian_Axemen	true	true
pun_syracuse	false	Gre_Archers_Five_Dbl_Scorpio	true	true
rom_athens	false	Gre_Archers_Five_Dbl_Scorpio	true	true
rom_epirus	false	Gre_Archers_Five_Dbl_Scorpio	true	true
rom_macedon	false	Gre_Archers_Five_Dbl_Scorpio	true	true
rom_pergamon	false	Gre_Archers_Five_Dbl_Scorpio	true	true
rom_pergamon	true	Gre_Archers_Five_Dbl_Scorpio	true	true
rom_syracuse	false	Gre_Archers_Five_Dbl_Scorpio	true	true
pun_syracuse	false	Gre_Archers_Five_Lft_Bow	true	true
pun_syracuse	true	Gre_Archers_Five_Lft_Bow	true	true
rom_athens	false	Gre_Archers_Five_Lft_Bow	true	true
rom_epirus	false	Gre_Archers_Five_Lft_Bow	true	true
rom_macedon	false	Gre_Archers_Five_Lft_Bow	true	true
rom_macedon	true	Gre_Archers_Five_Lft_Bow	true	true
rom_syracuse	false	Gre_Archers_Five_Lft_Bow	true	true
pun_syracuse	false	Gre_Archers_Five	true	true
rom_athens	false	Gre_Archers_Five	true	true
rom_epirus	false	Gre_Archers_Five	true	true
rom_macedon	false	Gre_Archers_Five	true	true
rom_pergamon	false	Gre_Archers_Five	true	true
rom_syracuse	false	Gre_Archers_Five	true	true
rom_macedon	false	Gre_Archers_Seven_Scorpio_Hft	true	true
rom_macedon	true	Gre_Archers_Seven_Scorpio_Hft	true	true
rom_macedon	false	Gre_Archers_Seven	true	true
pun_syracuse	false	Gre_Archers	true	true
rom_athens	false	Gre_Archers	true	true
rom_epirus	false	Gre_Archers	true	true
rom_macedon	false	Gre_Archers	true	true
rom_pergamon	false	Gre_Archers	true	true
rom_seleucid	false	Gre_Archers	true	true
rom_syracuse	false	Gre_Archers	true	true
rom_epirus	false	Gre_Aspis_Companion_Cav	true	true
rom_macedon	false	Gre_Aspis_Companion_Cav	true	true
rom_epirus	false	Gre_Axemen_Six	true	true
rom_epirus	true	Gre_Axemen_Six	true	true
pun_syracuse	false	Gre_Ballista_Five	true	true
rom_ardiaei	false	Gre_Ballista_Five	true	true
rom_athens	false	Gre_Ballista_Five	true	true
rom_baktria	false	Gre_Ballista_Five	true	true
rom_cimmeria	false	Gre_Ballista_Five	true	true
rom_colchis	false	Gre_Ballista_Five	true	true
rom_colchis	true	Gre_Ballista_Five	true	true
rom_epirus	false	Gre_Ballista_Five	true	true
rom_macedon	false	Gre_Ballista_Five	true	true
rom_massilia	false	Gre_Ballista_Five	true	true
rom_pergamon	false	Gre_Ballista_Five	true	true
rom_pergamon	true	Gre_Ballista_Five	true	true
rom_seleucid	false	Gre_Ballista_Five	true	true
rom_sparta	false	Gre_Ballista_Five	true	true
rom_syracuse	false	Gre_Ballista_Five	true	true
emp_egypt	false	Gre_Ballista	true	false
pun_syracuse	false	Gre_Ballista	true	false
rom_ardiaei	false	Gre_Ballista	true	false
rom_athens	false	Gre_Ballista	true	false
rom_baktria	false	Gre_Ballista	true	false
rom_cimmeria	false	Gre_Ballista	true	false
rom_colchis	false	Gre_Ballista	true	false
rom_epirus	false	Gre_Ballista	true	false
rom_macedon	false	Gre_Ballista	true	false
rom_massilia	false	Gre_Ballista	true	false
rom_pergamon	false	Gre_Ballista	true	false
rom_ptolemaics	false	Gre_Ballista	true	false
rom_seleucid	false	Gre_Ballista	true	false
rom_sparta	false	Gre_Ballista	true	false
rom_syracuse	false	Gre_Ballista	true	false
pun_syracuse	false	Gre_Beehive_Onager	true	false
rom_athens	false	Gre_Beehive_Onager	true	false
rom_epirus	false	Gre_Beehive_Onager	true	false
rom_macedon	false	Gre_Beehive_Onager	true	false
rom_sparta	false	Gre_Beehive_Onager	true	false
rom_syracuse	false	Gre_Beehive_Onager	true	false
rom_pontus	false	Gre_Bronze_Shield_Pike	true	true
rom_pontus	true	Gre_Bronze_Shield_Pike	true	true
emp_egypt	false	Gre_Cheiroballistra	true	true
pun_syracuse	false	Gre_Cheiroballistra	true	true
rom_ardiaei	false	Gre_Cheiroballistra	true	true
rom_athens	false	Gre_Cheiroballistra	true	true
rom_baktria	false	Gre_Cheiroballistra	true	true
rom_cimmeria	false	Gre_Cheiroballistra	true	true
rom_epirus	false	Gre_Cheiroballistra	true	true
rom_macedon	false	Gre_Cheiroballistra	true	true
rom_massilia	false	Gre_Cheiroballistra	true	true
rom_pergamon	false	Gre_Cheiroballistra	true	true
rom_ptolemaics	false	Gre_Cheiroballistra	true	true
rom_seleucid	false	Gre_Cheiroballistra	true	true
rom_sparta	false	Gre_Cheiroballistra	true	true
rom_syracuse	false	Gre_Cheiroballistra	true	true
rom_cimmeria	false	Gre_Cimmerian_Archers_Seven_Scorpio_Hft	true	true
rom_cimmeria	false	Gre_Cimmerian_Archers_Seven	true	true
rom_cimmeria	true	Gre_Cimmerian_Archers_Seven	true	true
rom_cimmeria	false	Gre_Cimmerian_Heavy_Archers	true	true
rom_cimmeria	false	Gre_Cimmerian_Noble_Infantry	true	true
rom_cimmeria	true	Gre_Cimmerian_Noble_Infantry	true	true
emp_egypt	false	Gre_Citizen_Cav	true	true
pun_syracuse	false	Gre_Citizen_Cav	true	true
rom_athens	false	Gre_Citizen_Cav	true	true
rom_baktria	false	Gre_Citizen_Cav	true	true
rom_cimmeria	false	Gre_Citizen_Cav	true	true
rom_colchis	false	Gre_Citizen_Cav	true	true
rom_epirus	false	Gre_Citizen_Cav	true	true
rom_macedon	false	Gre_Citizen_Cav	true	true
rom_massilia	false	Gre_Citizen_Cav	true	true
rom_pergamon	false	Gre_Citizen_Cav	true	true
rom_pontus	false	Gre_Citizen_Cav	true	true
rom_ptolemaics	false	Gre_Citizen_Cav	true	true
rom_seleucid	false	Gre_Citizen_Cav	true	true
rom_sparta	false	Gre_Citizen_Cav	true	true
rom_syracuse	false	Gre_Citizen_Cav	true	true
pun_syracuse	false	Gre_Citizen_Hoplites	true	true
rom_colchis	false	Gre_Colchian_Nobles	true	true
rom_colchis	true	Gre_Colchian_Nobles	true	true
rom_macedon	false	Gre_Companion_Cav	true	true
rom_macedon	true	Gre_Companion_Cav	true	true
rom_macedon	false	Gre_Foot_Companions	true	true
rom_macedon	true	Gre_Foot_Companions	true	true
emp_egypt	false	Gre_Giant_Ballista	true	false
pun_syracuse	false	Gre_Giant_Ballista	true	false
rom_athens	false	Gre_Giant_Ballista	true	false
rom_baktria	false	Gre_Giant_Ballista	true	false
rom_cimmeria	false	Gre_Giant_Ballista	true	false
rom_colchis	false	Gre_Giant_Ballista	true	false
rom_epirus	false	Gre_Giant_Ballista	true	false
rom_macedon	false	Gre_Giant_Ballista	true	false
rom_massilia	false	Gre_Giant_Ballista	true	false
rom_pergamon	false	Gre_Giant_Ballista	true	false
rom_ptolemaics	false	Gre_Giant_Ballista	true	false
rom_seleucid	false	Gre_Giant_Ballista	true	false
rom_sparta	false	Gre_Giant_Ballista	true	false
rom_syracuse	false	Gre_Giant_Ballista	true	false
rom_sparta	false	Gre_Gorgos_Skirmishers	true	true
rom_sparta	false	Gre_Hel_Archers_Five_Dbl_Scorpio	true	true
rom_sparta	false	Gre_Hel_Archers_Five	true	true
rom_sparta	false	Gre_Hel_Archers_Lft_Bow	true	true
rom_sparta	false	Gre_Hel_Javelinmen_One_Halfer	true	true
rom_sparta	false	Gre_Hel_Javelinmen_Two_Halfer	true	true
rom_sparta	false	Gre_Hel_Slingers_Three_Scorpio	true	true
rom_sparta	true	Gre_Hel_Slingers_Three_Scorpio	true	true
rom_sparta	false	Gre_Hel_Slingers_Three	true	true
rom_baktria	false	Gre_Hellenic_Cataphracts	true	true
rom_seleucid	false	Gre_Hellenic_Cataphracts	true	true
rom_seleucid	true	Gre_Hellenic_Cataphracts	true	true
rom_sparta	false	Gre_Helot_Archers	true	true
rom_sparta	false	Gre_Helot_Javelinmen	true	true
rom_sparta	false	Gre_Helot_Slingers	true	true
rom_sparta	false	Gre_Heroes_Sparta	true	true
rom_sparta	true	Gre_Heroes_Sparta	true	true
pun_syracuse	false	Gre_Hippeus_Lancers	true	true
pun_syracuse	true	Gre_Hippeus_Lancers	true	true
rom_athens	false	Gre_Hippeus_Lancers	true	true
rom_athens	true	Gre_Hippeus_Lancers	true	true
rom_colchis	false	Gre_Hippeus_Lancers	true	true
rom_colchis	true	Gre_Hippeus_Lancers	true	true
rom_massilia	false	Gre_Hippeus_Lancers	true	true
rom_massilia	true	Gre_Hippeus_Lancers	true	true
rom_pergamon	false	Gre_Hippeus_Lancers	true	true
rom_syracuse	false	Gre_Hippeus_Lancers	true	true
rom_syracuse	true	Gre_Hippeus_Lancers	true	true
rom_colchis	false	Gre_Hoplites_Four	true	true
rom_colchis	true	Gre_Hoplites_Four	true	true
rom_massilia	false	Gre_Hoplites_Four	true	true
rom_pergamon	false	Gre_Hoplites_Four	true	true
pun_syracuse	false	Gre_Hoplites	true	true
pun_syracuse	true	Gre_Hoplites	true	true
rom_athens	false	Gre_Hoplites	true	true
rom_cimmeria	false	Gre_Hoplites	true	true
rom_colchis	false	Gre_Hoplites	true	true
rom_epirus	false	Gre_Hoplites	true	true
rom_macedon	false	Gre_Hoplites	true	true
rom_massilia	false	Gre_Hoplites	true	true
rom_pergamon	false	Gre_Hoplites	true	true
rom_pontus	false	Gre_Hoplites	true	true
rom_syracuse	false	Gre_Hoplites	true	true
pun_syracuse	false	Gre_Javelinmen_One_Halfer	true	true
rom_athens	false	Gre_Javelinmen_One_Halfer	true	true
rom_cimmeria	false	Gre_Javelinmen_One_Halfer	true	true
rom_epirus	false	Gre_Javelinmen_One_Halfer	true	true
rom_macedon	false	Gre_Javelinmen_One_Halfer	true	true
rom_pergamon	false	Gre_Javelinmen_One_Halfer	true	true
rom_syracuse	false	Gre_Javelinmen_One_Halfer	true	true
pun_syracuse	false	Gre_Javelinmen_Two_Halfer	true	true
rom_athens	false	Gre_Javelinmen_Two_Halfer	true	true
rom_cimmeria	false	Gre_Javelinmen_Two_Halfer	true	true
rom_epirus	false	Gre_Javelinmen_Two_Halfer	true	true
rom_macedon	false	Gre_Javelinmen_Two_Halfer	true	true
rom_pergamon	false	Gre_Javelinmen_Two_Halfer	true	true
rom_syracuse	false	Gre_Javelinmen_Two_Halfer	true	true
pun_syracuse	false	Gre_Javelinmen	true	true
rom_athens	false	Gre_Javelinmen	true	true
rom_cimmeria	false	Gre_Javelinmen	true	true
rom_epirus	false	Gre_Javelinmen	true	true
rom_macedon	false	Gre_Javelinmen	true	true
rom_pergamon	false	Gre_Javelinmen	true	true
rom_seleucid	false	Gre_Javelinmen	true	true
rom_syracuse	false	Gre_Javelinmen	true	true
emp_egypt	false	Gre_Large_Onager	true	false
pun_syracuse	false	Gre_Large_Onager	true	false
rom_athens	false	Gre_Large_Onager	true	false
rom_baktria	false	Gre_Large_Onager	true	false
rom_cimmeria	false	Gre_Large_Onager	true	false
rom_colchis	false	Gre_Large_Onager	true	false
rom_epirus	false	Gre_Large_Onager	true	false
rom_macedon	false	Gre_Large_Onager	true	false
rom_massilia	false	Gre_Large_Onager	true	false
rom_pergamon	false	Gre_Large_Onager	true	false
rom_ptolemaics	false	Gre_Large_Onager	true	false
rom_seleucid	false	Gre_Large_Onager	true	false
rom_sparta	false	Gre_Large_Onager	true	false
rom_syracuse	false	Gre_Large_Onager	true	false
rom_baktria	false	Gre_Levy_Pike	true	true
rom_epirus	false	Gre_Levy_Pike	true	true
rom_macedon	false	Gre_Levy_Pike	true	true
rom_pergamon	false	Gre_Levy_Pike	true	true
rom_pontus	false	Gre_Levy_Pike	true	true
rom_seleucid	false	Gre_Levy_Pike	true	true
emp_egypt	false	Gre_Levy_Thureos_Spears	true	true
rom_ptolemaics	false	Gre_Levy_Thureos_Spears	true	true
emp_egypt	false	Gre_Light_Cav	true	true
rom_ptolemaics	false	Gre_Light_Cav	true	true
rom_seleucid	false	Gre_Light_Cav	true	true
pun_syracuse	false	Gre_Light_Hoplites	true	true
rom_athens	false	Gre_Light_Hoplites	true	true
rom_massilia	false	Gre_Light_Hoplites	true	true
rom_syracuse	false	Gre_Light_Hoplites	true	true
pun_syracuse	false	Gre_Light_Peltasts_Two_Fire_Pots	true	true
pun_syracuse	false	Gre_Light_Peltasts_Two	true	true
emp_egypt	false	Gre_Light_Peltasts	true	true
pun_syracuse	false	Gre_Light_Peltasts	true	true
rom_athens	false	Gre_Light_Peltasts	true	true
rom_baktria	false	Gre_Light_Peltasts	true	true
rom_macedon	false	Gre_Light_Peltasts	true	true
rom_pergamon	false	Gre_Light_Peltasts	true	true
rom_ptolemaics	false	Gre_Light_Peltasts	true	true
rom_seleucid	false	Gre_Light_Peltasts	true	true
rom_syracuse	false	Gre_Light_Peltasts	true	true
rom_massilia	false	Gre_Massilian_Cav	true	true
rom_massilia	true	Gre_Massilian_Cav	true	true
rom_massilia	false	Gre_Massilian_Hoplites	true	true
rom_massilia	true	Gre_Massilian_Hoplites	true	true
rom_massilia	false	Gre_Massilian_Thureos_Spears	true	true
pun_syracuse	false	Gre_Militia_Hop_Two_Fire_Pots	true	true
rom_athens	false	Gre_Militia_Hop_Two_Fire_Pots	true	true
rom_macedon	false	Gre_Militia_Hop_Two_Fire_Pots	true	true
rom_syracuse	false	Gre_Militia_Hop_Two_Fire_Pots	true	true
pun_syracuse	false	Gre_Militia_Hop_Two	true	true
rom_athens	false	Gre_Militia_Hop_Two	true	true
rom_macedon	false	Gre_Militia_Hop_Two	true	true
rom_syracuse	false	Gre_Militia_Hop_Two	true	true
pun_syracuse	false	Gre_Militia_Hoplites	true	true
rom_athens	false	Gre_Militia_Hoplites	true	true
rom_cimmeria	false	Gre_Militia_Hoplites	true	true
rom_epirus	false	Gre_Militia_Hoplites	true	true
rom_macedon	false	Gre_Militia_Hoplites	true	true
rom_pergamon	false	Gre_Militia_Hoplites	true	true
rom_syracuse	false	Gre_Militia_Hoplites	true	true
pun_syracuse	false	Gre_Mob	true	true
rom_epirus	false	Gre_Molossian_Dogs	true	true
emp_egypt	false	Gre_Onager_Five	true	true
pun_syracuse	false	Gre_Onager_Five	true	true
rom_ardiaei	false	Gre_Onager_Five	true	true
rom_athens	false	Gre_Onager_Five	true	true
rom_baktria	false	Gre_Onager_Five	true	true
rom_cimmeria	false	Gre_Onager_Five	true	true
rom_cimmeria	true	Gre_Onager_Five	true	true
rom_colchis	false	Gre_Onager_Five	true	true
rom_epirus	false	Gre_Onager_Five	true	true
rom_macedon	false	Gre_Onager_Five	true	true
rom_massilia	false	Gre_Onager_Five	true	true
rom_massilia	true	Gre_Onager_Five	true	true
rom_pergamon	false	Gre_Onager_Five	true	true
rom_ptolemaics	false	Gre_Onager_Five	true	true
rom_seleucid	false	Gre_Onager_Five	true	true
rom_sparta	false	Gre_Onager_Five	true	true
rom_syracuse	false	Gre_Onager_Five	true	true
emp_egypt	false	Gre_Onager	true	false
pun_syracuse	false	Gre_Onager	true	false
rom_ardiaei	false	Gre_Onager	true	false
rom_athens	false	Gre_Onager	true	false
rom_baktria	false	Gre_Onager	true	false
rom_cimmeria	false	Gre_Onager	true	false
rom_colchis	false	Gre_Onager	true	false
rom_epirus	false	Gre_Onager	true	false
rom_macedon	false	Gre_Onager	true	false
rom_massilia	false	Gre_Onager	true	false
rom_pergamon	false	Gre_Onager	true	false
rom_ptolemaics	false	Gre_Onager	true	false
rom_seleucid	false	Gre_Onager	true	false
rom_sparta	false	Gre_Onager	true	false
rom_syracuse	false	Gre_Onager	true	false
rom_seleucid	false	Gre_Peltasts_One_Halfer	true	true
rom_colchis	false	Gre_Peltasts_Two_Fire_Pots	true	true
rom_epirus	false	Gre_Peltasts_Two_Fire_Pots	true	true
rom_pergamon	false	Gre_Peltasts_Two_Fire_Pots	true	true
rom_seleucid	false	Gre_Peltasts_Two_Fire_Pots	true	true
rom_seleucid	false	Gre_Peltasts_Two_Halfer	true	true
rom_colchis	false	Gre_Peltasts_Two	true	true
rom_epirus	false	Gre_Peltasts_Two	true	true
rom_pergamon	false	Gre_Peltasts_Two	true	true
emp_egypt	false	Gre_Peltasts	true	true
pun_syracuse	false	Gre_Peltasts	true	true
rom_athens	false	Gre_Peltasts	true	true
rom_baktria	false	Gre_Peltasts	true	true
rom_colchis	false	Gre_Peltasts	true	true
rom_epirus	false	Gre_Peltasts	true	true
rom_macedon	false	Gre_Peltasts	true	true
rom_massilia	false	Gre_Peltasts	true	true
rom_pergamon	false	Gre_Peltasts	true	true
rom_ptolemaics	false	Gre_Peltasts	true	true
rom_seleucid	false	Gre_Peltasts	true	true
rom_syracuse	false	Gre_Peltasts	true	true
rom_sparta	false	Gre_Per_Hoplites_Four	true	true
rom_sparta	false	Gre_Per_Hoplites_Two_Fire_Pots	true	true
rom_sparta	false	Gre_Per_Hoplites_Two	true	true
rom_pergamon	false	Gre_Pergamon_Noble_Cavalry	true	true
rom_pergamon	true	Gre_Pergamon_Noble_Cavalry	true	true
rom_sparta	false	Gre_Periokoi_Hoplites	true	true
rom_sparta	false	Gre_Periokoi_Peltasts	true	true
rom_sparta	false	Gre_Periokoi_Pike	true	true
rom_sparta	false	Gre_Periokoi_Spears	true	true
pun_syracuse	false	Gre_Picked_Hoplites	true	true
pun_syracuse	true	Gre_Picked_Hoplites	true	true
rom_athens	false	Gre_Picked_Hoplites	true	true
