campaign_key	faction_key	level	skill_key	subculture_key	image_path	unlocked_at_rank
main_invasion	inv_insubres	2	navy_2_ship_defenders		x	3
main_invasion	inv_iolei	2	navy_2_ship_defenders		x	3
main_invasion	inv_rome	2	navy_2_ship_defenders		x	3
main_invasion	inv_samnites	2	navy_2_ship_defenders		x	3
main_invasion	inv_senones	2	navy_2_ship_defenders		x	3
main_invasion	inv_syracuse	2	navy_2_ship_defenders		x	3
main_invasion	inv_taranto	2	navy_2_ship_defenders		x	3
main_invasion	inv_tarchuna	2	navy_2_ship_defenders		x	3
main_invasion	inv_veneti	2	navy_2_ship_defenders		x	3
		2	navy_3_able_seamen		x	5
main_invasion	inv_iolei	2	navy_3_able_seamen		x	5
main_invasion	inv_rome	2	navy_3_able_seamen		x	4
main_invasion	inv_samnites	2	navy_3_able_seamen		x	4
main_invasion	inv_senones	2	navy_3_able_seamen		x	4
main_invasion	inv_syracuse	2	navy_3_able_seamen		x	4
main_invasion	inv_taranto	2	navy_3_able_seamen		x	4
main_invasion	inv_veneti	2	navy_3_able_seamen		x	5
		2	navy_3_battle_hardened		x	6
		2	navy_3_master_shipwrights		x	5
main_invasion	inv_insubres	2	navy_3_master_shipwrights		x	4
main_invasion	inv_iolei	2	navy_3_master_shipwrights		x	4
main_invasion	inv_rome	2	navy_3_master_shipwrights		x	4
main_invasion	inv_samnites	2	navy_3_master_shipwrights		x	4
main_invasion	inv_senones	2	navy_3_master_shipwrights		x	4
main_invasion	inv_syracuse	2	navy_3_master_shipwrights		x	4
main_invasion	inv_taranto	2	navy_3_master_shipwrights		x	4
main_invasion	inv_tarchuna	2	navy_3_master_shipwrights		x	4
main_invasion	inv_veneti	2	navy_3_master_shipwrights		x	4
		2	navy_3_pirate_hunters		x	5
main_invasion	inv_insubres	2	navy_3_pirate_hunters		x	4
main_invasion	inv_iolei	2	navy_3_pirate_hunters		x	4
main_invasion	inv_rome	2	navy_3_pirate_hunters		x	4
main_invasion	inv_samnites	2	navy_3_pirate_hunters		x	4
main_invasion	inv_syracuse	2	navy_3_pirate_hunters		x	4
main_invasion	inv_taranto	2	navy_3_pirate_hunters		x	4
main_invasion	inv_veneti	2	navy_3_pirate_hunters		x	4
		2	navy_4_children_of_the_aegaean		x	6
main_invasion	inv_syracuse	2	navy_4_children_of_the_aegaean		x	5
main_invasion	inv_taranto	2	navy_4_children_of_the_aegaean		x	5
		2	navy_4_masters_of_the_sea		x	5
main_invasion	inv_insubres	2	navy_4_masters_of_the_sea		x	5
main_invasion	inv_iolei	2	navy_4_masters_of_the_sea		x	5
main_invasion	inv_rome	2	navy_4_masters_of_the_sea		x	5
main_invasion	inv_samnites	2	navy_4_masters_of_the_sea		x	5
main_invasion	inv_senones	2	navy_4_masters_of_the_sea		x	5
main_invasion	inv_syracuse	2	navy_4_masters_of_the_sea		x	5
main_invasion	inv_taranto	2	navy_4_masters_of_the_sea		x	6
main_invasion	inv_tarchuna	2	navy_4_masters_of_the_sea		x	5
main_invasion	inv_veneti	2	navy_4_masters_of_the_sea		x	5
main_rome	rom_kush	2	navy_4_masters_of_the_sea		x	6
main_rome	rom_masaesyli	2	navy_4_masters_of_the_sea		x	6
main_rome	rom_nabatea	2	navy_4_masters_of_the_sea		x	6
main_rome	rom_saba	2	navy_4_masters_of_the_sea		x	6
		2	navy_4_pride_of_ptolemy		x	6
		2	navy_4_professional_piracy		x	6
main_invasion	inv_senones	2	navy_4_professional_piracy		x	5
		2	navy_4_scions_of_phoenicia		x	6
		2	navy_4_trade_route_protectors		x	6
main_invasion	inv_insubres	2	navy_4_trade_route_protectors		x	5
		2	navy_4_wardens_of_pontus		x	6
		2	pel_army_accomplished_skirmishers		x	3
		2	pel_army_ambushers		x	4
		2	pel_army_battle_hardened		x	6
		2	pel_army_formidable_hoplites		x	3
		2	pel_army_keepers_of_peace		x	4
		2	pel_army_raiders		x	5
		2	pel_army_siege_experts		x	3
		2	pel_army_stalwart_defenders		x	4
		2	pel_general_commander_commander_1		x	3
		2	pel_general_commander_hegemon_4		x	6
		2	pel_general_commander_leader_2		x	4
		2	pel_general_commander_trainer_3		x	5
		2	pel_general_fighter_despoil_3		x	5
		2	pel_general_fighter_fighter_1		x	3
		2	pel_general_fighter_leads_the_charge_2		x	4
		2	pel_general_fighter_spirit_of_heracles_4		x	6
		2	pel_general_strategist_administration_3		x	5
		2	pel_general_strategist_master_strategos_4		x	6
		2	pel_general_strategist_pathfinder_2		x	4
		2	pel_general_strategist_strategist_1		x	3
		2	pel_navy_children_of_the_aegean		x	6
		2	pel_navy_formidable_marines		x	3
		2	pel_navy_great_marksmen		x	3
		2	pel_navy_interpid_escorts		x	4
		2	pel_navy_master_shipwrights		x	5
		2	pel_navy_masters_of_the_sea		x	5
		2	pel_navy_raiders		x	4
		2	pel_navy_sea_patrol		x	5
main_invasion	inv_insubres	2	pel_navy_sea_patrol		x	4
main_invasion	inv_iolei	2	pel_navy_sea_patrol		x	4
main_invasion	inv_rome	2	pel_navy_sea_patrol		x	5
main_invasion	inv_samnites	2	pel_navy_sea_patrol		x	4
main_invasion	inv_senones	2	pel_navy_sea_patrol		x	4
main_invasion	inv_tarchuna	2	pel_navy_sea_patrol		x	5
main_invasion	inv_veneti	2	pel_navy_sea_patrol		x	4
		3	3c_army_1_Accomplished_Archers		x	5
		3	3c_army_1_Accomplished_Skirmishers		x	5
		3	3c_army_1_Artillery_Experts		x	6
		3	3c_army_1_Dread_Ambushers		x	6
		3	3c_army_1_Dread_Ambushers_gallic		x	5
main_invasion	inv_senones	3	3c_army_1_Dread_Ambushers_gallic		x	5
		3	3c_army_1_Dread_Charioteers		x	6
		3	3c_army_1_Dread_Charioteers_caledon		x	5
main_invasion	inv_insubres	3	3c_army_1_Dread_Charioteers		x	6
main_invasion	inv_senones	3	3c_army_1_Dread_Charioteers		x	6
		3	3c_army_1_Engineering_Experts		x	5
		3	3c_army_1_Formidable_Fighters		x	5
		3	3c_army_1_Formidable_Spearmen		x	5
		3	3c_army_1_Formidable_Swordsmen		x	5
		3	3c_army_1_Keepers_of_the_Peace		x	6
		3	3c_army_1_Keepers_of_the_Peace_gallic		x	6
		3	3c_army_1_Light_Cavalry_Masters		x	5
		3	3c_army_1_Siege_Experts		x	5
		3	3c_army_1_Stalwart_Defenders		x	6
		3	3c_army_2_Cavalry_Masters		x	6
		3	3c_army_2_Furor_Celtica		x	6
		3	3c_army_2_Furor_Germanicus		x	6
		3	3c_army_2_Inexorable_Conquerors		x	6
		3	3c_army_2_Unrelenting_Force		x	6
		3	3c_army_3_Auxiliary_Corps		x	7
		3	3c_army_3_Barbarian_Subjugators		x	7
main_invasion	inv_rome	3	3c_army_3_Barbarian_Subjugators		x	3
main_invasion	inv_taranto	3	3c_army_3_Barbarian_Subjugators		x	4
main_invasion	inv_tarchuna	3	3c_army_3_Barbarian_Subjugators		x	4
		3	3c_army_3_Cavalry_Masters		x	7
		3	3c_army_3_Desert_Warriors		x	7
		3	3c_army_3_Dread_Marauders		x	7
		3	3c_army_3_Grand_Camp_Following		x	7
main_invasion	inv_insubres	3	3c_army_3_Grand_Camp_Following		x	4
main_invasion	inv_tarchuna	3	3c_army_3_Grand_Camp_Following		x	3
main_invasion	inv_veneti	3	3c_army_3_Grand_Camp_Following		x	3
		3	3c_army_3_Indomitable_Infantry		x	7
		3	3c_army_3_Indomitable_Legionaries		x	7
		3	3c_army_3_Light_Cavalry_Masters		x	7
		3	3c_army_3_Mercenary_Host		x	7
		3	3c_army_3_Spirit_of_the_Immortals		x	7
		3	3c_army_4_Deadly_Assault_Force		x	8
		3	3c_army_4_Dread_Invaders		x	8
		3	3c_army_4_Nomadic_Horde		x	8
main_invasion	inv_veneti	3	3c_army_4_Nomadic_Horde		x	5
		3	3c_army_4_Peerless_Marksmen		x	8
		3	3c_army_4_Sentinels_of_the_North		x	8
		3	3c_army_4_Sons_of_Shapur		x	8
		3	3c_army_4_True_Romans		x	8
		3	3c_army_4_Veteran_Army		x	8
main_invasion	inv_insubres	3	3c_army_4_Veteran_Army		x	6
main_invasion	inv_iolei	3	3c_army_4_Veteran_Army		x	6
main_invasion	inv_rome	3	3c_army_4_Veteran_Army		x	6
main_invasion	inv_samnites	3	3c_army_4_Veteran_Army		x	6
main_invasion	inv_senones	3	3c_army_4_Veteran_Army		x	6
main_invasion	inv_syracuse	3	3c_army_4_Veteran_Army		x	6
main_invasion	inv_taranto	3	3c_army_4_Veteran_Army		x	6
main_invasion	inv_tarchuna	3	3c_army_4_Veteran_Army		x	6
main_invasion	inv_veneti	3	3c_army_4_Veteran_Army		x	6
		3	3c_army_4_Wolves_of_Teiwaz		x	8
		3	3c_army_4_Wrath_of_Sol_Invictus		x	8
		3	3c_general_admiral_1_navigator		x	5
		3	3c_general_admiral_2_inspiring_admiral		x	6
		3	3c_general_admiral_2_seasoned_marine		x	6
		3	3c_general_admiral_3_maritime_archer		x	7
		3	3c_general_admiral_3_naval_commander		x	7
		3	3c_general_admiral_4_naval_tactics		x	8
		3	3c_general_authority_1_efficient_recruiter		x	5
		3	3c_general_authority_1_law_keeper		x	5
		3	3c_general_authority_2_infantry_commander		x	6
		3	3c_general_authority_2_master_builder		x	6
		3	3c_general_authority_2_naval_commander		x	6
		3	3c_general_authority_3_cavalry_commander		x	7
		3	3c_general_authority_3_economic_administrator		x	7
		3	3c_general_authority_3_inspiring_admiral		x	7
		3	3c_general_authority_3_inspiring_general		x	7
		3	3c_general_authority_4_great_leader		x	8
		3	3c_general_bureaucrat_1_law_keeper		x	5
		3	3c_general_bureaucrat_2_agricultural_expert		x	6
		3	3c_general_bureaucrat_2_talented_architect		x	6
		3	3c_general_bureaucrat_3_industrial_manager		x	7
		3	3c_general_bureaucrat_3_patron_of_arts		x	7
		3	3c_general_bureaucrat_4_economic_administrator		x	8
		3	3c_general_cunning_1_navigator		x	5
		3	3c_general_cunning_1_strategist		x	5
		3	3c_general_cunning_2_artillery_master		x	6
		3	3c_general_cunning_2_military_administrator		x	6
		3	3c_general_cunning_2_vicious_despoiler		x	6
		3	3c_general_cunning_3_covert_expert		x	7
		3	3c_general_cunning_3_mercenary_recruiter		x	7
		3	3c_general_cunning_3_siege_master		x	7
		3	3c_general_cunning_3_skilled_logistician		x	7
		3	3c_general_cunning_4_master_schemer		x	8
		3	3c_general_general_1_efficient_recruiter		x	5
		3	3c_general_general_2_infantry_commander		x	6
		3	3c_general_general_2_inspiring_general		x	6
		3	3c_general_general_3_cavalry_commander		x	7
		3	3c_general_general_3_marching_instructor		x	7
		3	3c_general_general_4_military_administrator		x	8
		3	3c_general_mastermind_1_strategist		x	5
		3	3c_general_mastermind_2_covert_expert		x	6
		3	3c_general_mastermind_2_mercenary_recruiter		x	6
		3	3c_general_mastermind_3_artillery_master		x	7
		3	3c_general_mastermind_3_skilled_logistician		x	7
		3	3c_general_mastermind_4_siege_master		x	8
		3	3c_general_soldier_1_master_attacker		x	5
		3	3c_general_soldier_2_master_defender		x	6
		3	3c_general_soldier_2_master_of_onslaught		x	6
		3	3c_general_soldier_3_leader_of_marskmen		x	7
		3	3c_general_soldier_3_vicious_despoiler		x	7
		3	3c_general_soldier_4_incarnation_of_dread		x	8
		3	3c_general_zeal_1_master_defender		x	5
		3	3c_general_zeal_1_warrior		x	5
		3	3c_general_zeal_2_master_attacker		x	6
		3	3c_general_zeal_2_master_of_onslaught		x	6
		3	3c_general_zeal_2_seasoned_marine		x	6
		3	3c_general_zeal_3_incarnation_of_dread		x	7
		3	3c_general_zeal_3_leader_of_marskmen		x	7
		3	3c_general_zeal_3_marching_instructor		x	7
		3	3c_general_zeal_3_maritime_archer		x	7
		3	3c_general_zeal_4_exemplary_soldier		x	8
		3	3c_navy_1_Destroyers		x	5
		3	3c_navy_1_Dread_Pirates		x	5
		3	3c_navy_1_Formidable_Marines		x	5
		3	3c_navy_1_Naval_Marksmen		x	5
		3	3c_navy_2_Blockade_Runners		x	6
		3	3c_navy_2_Intrepid_Escorts		x	6
		3	3c_navy_2_Ship_Defenders		x	6
		3	3c_navy_3_Able_Seamen		x	7
main_invasion	inv_tarchuna	3	3c_navy_3_Able_Seamen		x	5
		3	3c_navy_3_Master_Shipwrights		x	7
		3	3c_navy_3_Pirate_Hunters		x	7
		3	3c_navy_4_Masters_of_the_Sea		x	8
		3	3c_navy_4_Veteran_Fleet		x	8
main_invasion	inv_insubres	3	3c_navy_4_Veteran_Fleet		x	6
main_invasion	inv_iolei	3	3c_navy_4_Veteran_Fleet		x	6
main_invasion	inv_rome	3	3c_navy_4_Veteran_Fleet		x	6
main_invasion	inv_samnites	3	3c_navy_4_Veteran_Fleet		x	6
main_invasion	inv_senones	3	3c_navy_4_Veteran_Fleet		x	6
main_invasion	inv_syracuse	3	3c_navy_4_Veteran_Fleet		x	6
main_invasion	inv_taranto	3	3c_navy_4_Veteran_Fleet		x	6
main_invasion	inv_tarchuna	3	3c_navy_4_Veteran_Fleet		x	6
main_invasion	inv_veneti	3	3c_navy_4_Veteran_Fleet		x	6
		3	age_agent_champion_authority_agitator		x	5
		3	age_agent_champion_authority_drill_sergeant		x	3
		3	age_agent_champion_authority_drunkard		x	5
		3	age_agent_champion_authority_efficient		x	7
		3	age_agent_champion_authority_evocatus		x	7
		3	age_agent_champion_authority_explorer		x	3
		3	age_agent_champion_authority_festive		x	5
		3	age_agent_champion_authority_guardian		x	5
		3	age_agent_champion_authority_historian		x	3
		3	age_agent_champion_authority_horsebreeder		x	5
		3	age_agent_champion_authority_inspirational		x	5
		3	age_agent_champion_authority_mentor		x	3
		3	age_agent_champion_authority_officer		x	5
		3	age_agent_champion_authority_officer_native_units		x	5
		3	age_agent_champion_authority_paedotribe		x	3
		3	age_agent_champion_authority_protector		x	3
		3	age_agent_champion_authority_renowned		x	3
		3	age_agent_champion_subterfuge_ageestigator		x	5
		3	age_agent_champion_subterfuge_harasser		x	5
		3	age_agent_champion_subterfuge_hunter		x	5
		3	age_agent_champion_subterfuge_interrogator		x	5
		3	age_agent_champion_subterfuge_intimidating		x	3
		3	age_agent_champion_subterfuge_murderous		x	7
		3	age_agent_champion_subterfuge_nocturnal		x	5
		3	age_agent_champion_subterfuge_resourceful		x	7
		3	age_agent_champion_subterfuge_siege_expert		x	3
		3	age_agent_champion_subterfuge_trapper		x	5
		3	age_agent_champion_subterfuge_wicked		x	3
		3	age_agent_champion_zeal_arsonist		x	3
		3	age_agent_champion_zeal_bloodlust		x	7
		3	age_agent_champion_zeal_centurion		x	3
		3	age_agent_champion_zeal_duelist		x	7
		3	age_agent_champion_zeal_eloquent		x	5
		3	age_agent_champion_zeal_frenzied		x	3
		3	age_agent_champion_zeal_heroic		x	7
		3	age_agent_champion_zeal_hoplite		x	3
		3	age_agent_champion_zeal_marksman		x	3
		3	age_agent_champion_zeal_militant		x	7
		3	age_agent_champion_zeal_praefectus		x	7
		3	age_agent_champion_zeal_raider		x	5
		3	age_agent_champion_zeal_resilient		x	5
		3	age_agent_champion_zeal_sadistic		x	5
		3	age_agent_champion_zeal_terrifying		x	5
		3	age_agent_dignitary_authority_advocatus		x	3
		3	age_agent_dignitary_authority_diplomatic		x	7
		3	age_agent_dignitary_authority_entertainer		x	3
		3	age_agent_dignitary_authority_financist		x	3
		3	age_agent_dignitary_authority_herder		x	5
		3	age_agent_dignitary_authority_lawful		x	3
		3	age_agent_dignitary_authority_officium		x	7
		3	age_agent_dignitary_authority_orator		x	3
		3	age_agent_dignitary_authority_persuasive		x	5
		3	age_agent_dignitary_authority_philosopher		x	3
		3	age_agent_dignitary_authority_political		x	3
		3	age_agent_dignitary_authority_slaver		x	5
		3	age_agent_dignitary_authority_supplier		x	3
		3	age_agent_dignitary_authority_tutor		x	7
		3	age_agent_dignitary_subterfuge_contractor		x	3
		3	age_agent_dignitary_subterfuge_dealer		x	7
		3	age_agent_dignitary_subterfuge_embezzler		x	5
		3	age_agent_dignitary_subterfuge_employer		x	5
		3	age_agent_dignitary_subterfuge_emporos		x	5
		3	age_agent_dignitary_subterfuge_fanatic		x	5
		3	age_agent_dignitary_subterfuge_generous		x	3
		3	age_agent_dignitary_subterfuge_greedy		x	3
		3	age_agent_dignitary_subterfuge_imperious		x	5
		3	age_agent_dignitary_subterfuge_mi'mar		x	3
		3	age_agent_dignitary_subterfuge_silver_tongue		x	7
		3	age_agent_dignitary_subterfuge_smuggler		x	7
		3	age_agent_dignitary_subterfuge_strict		x	3
		3	age_agent_dignitary_subterfuge_vower		x	5
		3	age_agent_dignitary_zeal_advisor		x	3
		3	age_agent_dignitary_zeal_azad		x	5
		3	age_agent_dignitary_zeal_chant		x	5
		3	age_agent_dignitary_zeal_corrupt		x	7
		3	age_agent_dignitary_zeal_leader		x	7
		3	age_agent_dignitary_zeal_magi		x	5
		3	age_agent_dignitary_zeal_motivator		x	5
		3	age_agent_dignitary_zeal_noble		x	5
		3	age_agent_dignitary_zeal_rhetoric		x	7
		3	age_agent_dignitary_zeal_romanizer		x	7
		3	age_agent_dignitary_zeal_sphagia		x	5
		3	age_agent_dignitary_zeal_underhanded		x	3
		3	age_agent_dignitary_zeal_warmonger		x	5
		3	age_agent_spy_authority_conspirator		x	7
		3	age_agent_spy_authority_despoiler		x	5
		3	age_agent_spy_authority_hunter		x	7
		3	age_agent_spy_authority_naturalist		x	3
		3	age_agent_spy_authority_network		x	3
		3	age_agent_spy_authority_pathfinder		x	7
		3	age_agent_spy_authority_spasaka		x	5
		3	age_agent_spy_authority_speculatore		x	7
		3	age_agent_spy_authority_studious		x	3
		3	age_agent_spy_authority_watchman		x	5
		3	age_agent_spy_subterfuge_actor		x	3
		3	age_agent_spy_subterfuge_assistant		x	3
		3	age_agent_spy_subterfuge_contacts		x	7
		3	age_agent_spy_subterfuge_coordinator		x	5
		3	age_agent_spy_subterfuge_deceiver		x	7
		3	age_agent_spy_subterfuge_discord		x	7
		3	age_agent_spy_subterfuge_hallucinogens		x	7
		3	age_agent_spy_subterfuge_hideout		x	3
		3	age_agent_spy_subterfuge_liar		x	5
		3	age_agent_spy_subterfuge_lookout		x	3
		3	age_agent_spy_subterfuge_mandrake		x	7
		3	age_agent_spy_subterfuge_thief		x	3
		3	age_agent_spy_subterfuge_toxic		x	7
		3	age_agent_spy_subterfuge_tracker		x	5
		3	age_agent_spy_zeal_animal_hater		x	5
		3	age_agent_spy_zeal_blight		x	3
		3	age_agent_spy_zeal_bookworm		x	5
		3	age_agent_spy_zeal_careful		x	3
		3	age_agent_spy_zeal_counterspy		x	3
		3	age_agent_spy_zeal_deadly		x	7
		3	age_agent_spy_zeal_looter		x	5
		3	age_agent_spy_zeal_menace		x	3
		3	age_agent_spy_zeal_military_espionage		x	5
		3	age_agent_spy_zeal_saboteur		x	7
		3	age_agent_spy_zeal_specialist		x	3
		3	agent_background_champion_athlete_generic		x	5
		3	agent_background_champion_athlete_hellenic_olympian		x	5
		3	agent_background_champion_avaricious_generic		x	5
		3	agent_background_champion_brute_generic		x	5
		3	agent_background_champion_brute_germanic_berserker		x	5
		3	agent_background_champion_commoner_generic		x	5
		3	agent_background_champion_contender_roman_gladiator		x	5
		3	agent_background_champion_guard_barbarian_sentinel		x	5
		3	agent_background_champion_guard_generic		x	5
		3	agent_background_champion_guard_roman_vigile		x	5
		3	agent_background_champion_martial_artist_eastern_pahlavani		x	5
		3	agent_background_champion_martial_artist_egyptian_sebekkha		x	5
		3	agent_background_champion_martial_artist_generic		x	5
		3	agent_background_champion_martial_artist_greco_roman_pankration		x	5
		3	agent_background_champion_military_engineer_generic		x	5
		3	agent_background_champion_officer_barbarian_warmaster		x	5
		3	agent_background_champion_officer_rome_tribune		x	5
		3	agent_background_champion_quartermaster_generic		x	5
		3	agent_background_champion_talented_generic		x	5
		3	agent_background_champion_warhero_barbarian_wardancer		x	5
		3	agent_background_champion_warhero_generic		x	5
		3	agent_background_dignitary_councillor_barbarian_elder		x	5
		3	agent_background_dignitary_councillor_generic		x	5
		3	agent_background_dignitary_councillor_roman_senator		x	5
		3	agent_background_dignitary_councillor_royal_courtier		x	5
		3	agent_background_dignitary_courtesan_greek_hetaera		x	5
		3	agent_background_dignitary_healer_generic		x	5
		3	agent_background_dignitary_merchant_generic		x	5
		3	agent_background_dignitary_merchant_hellenic_plutocrat		x	5
		3	agent_background_dignitary_merchant_roman_magnate		x	5
		3	agent_background_dignitary_militarist_barbarian_warmonger		x	5
		3	agent_background_dignitary_militarist_generic		x	5
		3	agent_background_dignitary_orator_barbarian_lore		x	5
		3	agent_background_dignitary_orator_egypt_chantress		x	5
		3	agent_background_dignitary_overseer_barbarian_arbiter		x	5
		3	agent_background_dignitary_overseer_carthaginian_landowner		x	5
		3	agent_background_dignitary_overseer_generic		x	5
		3	agent_background_dignitary_overseer_spartan_female_landowner		x	5
		3	agent_background_dignitary_physician_barbarian_healer		x	5
		3	agent_background_dignitary_sacrificer_generic		x	5
		3	agent_background_dignitary_scholar_barbarian_sage		x	5
		3	agent_background_dignitary_scholar_generic		x	5
		3	agent_background_dignitary_seer_carthaginian_kohanim		x	5
		3	agent_background_dignitary_seer_druidic_vates		x	5
		3	agent_background_dignitary_seer_eastern_astrologer		x	5
		3	agent_background_dignitary_seer_egyptian_hemet_netjer		x	5
		3	agent_background_dignitary_seer_generic		x	5
		3	agent_background_dignitary_seer_germanic_spakona		x	5
		3	agent_background_dignitary_seer_greek_female_oracle		x	5
		3	agent_background_dignitary_seer_greek_male_mantis		x	5
		3	agent_background_dignitary_seer_nomadic_shaman		x	5
		3	agent_background_dignitary_seer_roman_augur		x	5
		3	agent_background_dignitary_singer_generic		x	5
		3	agent_background_dignitary_talented_generic		x	5
		3	agent_background_dignitary_taxman_generic		x	5
		3	agent_background_dignitary_taxman_roman_publican		x	5
		3	agent_background_spy_alchemist_barbarian_herbalist		x	5
		3	agent_background_spy_attendant_eastern_scribe		x	5
		3	agent_background_spy_attendant_generic		x	5
		3	agent_background_spy_courier_generic		x	5
		3	agent_background_spy_courtesan_generic		x	5
		3	agent_background_spy_craftsman_generic		x	5
		3	agent_background_spy_criminal_generic		x	5
		3	agent_background_spy_farmer_generic		x	5
		3	agent_background_spy_handler_generic		x	5
		3	agent_background_spy_poet_celtic_bard		x	5
		3	agent_background_spy_poet_eastern_gosan		x	5
		3	agent_background_spy_poet_generic		x	5
		3	agent_background_spy_poet_germanic_scop		x	5
		3	agent_background_spy_scout_barbarian_hunter		x	5
		3	agent_background_spy_scout_generic		x	5
		3	agent_background_spy_scout_roman_explorator		x	5
		3	agent_background_spy_shadow_generic		x	5
		3	agent_background_spy_slave_generic		x	5
		3	agent_background_spy_talented_generic		x	5
		3	agent_champion_authority_1_paragon		x	5
		3	agent_champion_authority_2_unity		x	6
		3	agent_champion_authority_2_valour		x	6
		3	agent_champion_subterfuge_1_partisan		x	5
		3	agent_champion_subterfuge_2_artifice		x	6
		3	agent_champion_subterfuge_2_stratagem		x	6
		3	agent_champion_zeal_1_champion		x	5
		3	agent_champion_zeal_2_strength		x	6
		3	agent_champion_zeal_2_warfare		x	6
		3	agent_champion_zeal_3_audacity		x	7
		3	agent_champion_zeal_3_militancy		x	7
		3	agent_dignitary_authority_1_dignitary		x	5
		3	agent_dignitary_authority_2_philosophy		x	6
		3	agent_dignitary_authority_2_politics		x	6
		3	agent_dignitary_authority_3_demagogy		x	7
		3	agent_dignitary_authority_3_martial_philosophy		x	7
		3	agent_dignitary_subterfuge_1_conspirator		x	5
		3	agent_dignitary_subterfuge_2_intrigue		x	6
		3	agent_dignitary_subterfuge_2_treachery		x	6
		3	agent_dignitary_zeal_1_provocateur		x	5
		3	agent_dignitary_zeal_2_doom		x	6
		3	agent_dignitary_zeal_2_propaganda		x	6
		3	agent_spy_authority_1_agent		x	5
		3	agent_spy_authority_2_collaboration		x	6
		3	agent_spy_authority_2_disruption		x	6
		3	agent_spy_subterfuge_1_spy		x	5
		3	agent_spy_subterfuge_2_clandestinity		x	6
		3	agent_spy_subterfuge_2_reconnaisance		x	6
		3	agent_spy_subterfuge_3_infiltration		x	7
		3	agent_spy_subterfuge_3_mass_poison		x	7
		3	agent_spy_zeal_1_antagonist		x	5
		3	agent_spy_zeal_2_murder		x	6
		3	agent_spy_zeal_2_sabotage		x	6
		3	army_1_accomplished_archers		x	5
main_invasion	inv_iolei	3	army_1_accomplished_archers		x	3
		3	army_1_accomplished_skirmishers		x	5
main_invasion	inv_insubres	3	army_1_accomplished_skirmishers		x	3
main_invasion	inv_iolei	3	army_1_accomplished_skirmishers		x	3
main_invasion	inv_rome	3	army_1_accomplished_skirmishers		x	3
main_invasion	inv_samnites	3	army_1_accomplished_skirmishers		x	3
main_invasion	inv_senones	3	army_1_accomplished_skirmishers		x	3
main_invasion	inv_syracuse	3	army_1_accomplished_skirmishers		x	3
main_invasion	inv_taranto	3	army_1_accomplished_skirmishers		x	3
main_invasion	inv_veneti	3	army_1_accomplished_skirmishers		x	4
		3	army_1_artillery_experts		x	6
main_invasion	inv_syracuse	3	army_1_artillery_experts		x	3
main_invasion	inv_taranto	3	army_1_artillery_experts		x	3
		3	army_1_dread_charioteers		x	5
main_rome	rom_kush	3	army_1_dread_charioteers		x	6
main_rome	rom_nabatea	3	army_1_dread_charioteers		x	6
		3	army_1_engineering_experts		x	5
main_rome	rom_kush	3	army_1_engineering_experts		x	6
main_rome	rom_masaesyli	3	army_1_engineering_experts		x	5
main_rome	rom_nabatea	3	army_1_engineering_experts		x	6
main_rome	rom_saba	3	army_1_engineering_experts		x	6
		3	army_1_formidable_fighters		x	5
main_invasion	inv_insubres	3	army_1_formidable_fighters		x	3
main_invasion	inv_iolei	3	army_1_formidable_fighters		x	3
main_invasion	inv_samnites	3	army_1_formidable_fighters		x	3
main_invasion	inv_senones	3	army_1_formidable_fighters		x	3
		3	army_1_formidable_fighters	sc_rom_barb_east	x	6
		3	army_1_formidable_spearmen		x	5
main_invasion	inv_syracuse	3	army_1_formidable_spearmen		x	3
main_invasion	inv_taranto	3	army_1_formidable_spearmen		x	3
		3	army_1_formidable_swordsmen		x	5
		3	army_1_siege_experts		x	5
main_invasion	inv_insubres	3	army_1_siege_experts		x	5
main_invasion	inv_rome	3	army_1_siege_experts		x	5
main_invasion	inv_syracuse	3	army_1_siege_experts		x	4
main_invasion	inv_taranto	3	army_1_siege_experts		x	4
main_invasion	inv_tarchuna	3	army_1_siege_experts		x	5
		3	army_1_siege_experts	sc_rom_african_arabian	x	7
		3	army_1_siege_experts	sc_rom_barb_east	x	7
		3	army_1_siege_experts	sc_rom_british	x	7
		3	army_1_siege_experts	sc_rom_celtiberian	x	7
		3	army_1_siege_experts	sc_rom_celtic	x	7
		3	army_1_siege_experts	sc_rom_daco_thracian	x	7
		3	army_1_siege_experts	sc_rom_eastern	x	6
		3	army_1_siege_experts	sc_rom_gaul	x	7
		3	army_1_siege_experts	sc_rom_germanic	x	7
		3	army_1_siege_experts	sc_rom_illyrian	x	7
		3	army_1_siege_experts	sc_rom_parthian	x	6
		3	army_2_ambushers		x	6
main_invasion		3	army_2_ambushers_samnites		x	3
main_invasion	inv_iolei	3	army_2_ambushers		x	4
main_invasion	inv_samnites	3	army_2_ambushers		x	4
		3	army_2_ambushers	sc_rom_barb_east	x	5
		3	army_2_desert_ambushers		x	6
		3	army_2_forest_ambushers		x	5
main_invasion	inv_insubres	3	army_2_forest_ambushers		x	4
main_invasion	inv_iolei	3	army_2_forest_ambushers		x	5
main_invasion	inv_samnites	3	army_2_forest_ambushers		x	4
		3	army_2_furor_germanicus		x	6
		3	army_2_inexorable_conquerors		x	6
main_invasion	inv_senones	3	army_2_inexorable_conquerors		x	5
		3	army_2_inexorable_horde		x	6
		3	army_2_inexorable_horde	sc_rom_barb_east	x	5
		3	army_2_inexorable_horde	sc_rom_germanic	x	5
