campaign	id	region	slot_template	slot_type
main_punic	4602	pun_hispania_ulterior_saguntum	minor_secondary	secondary
main_punic	4612	pun_latium_et_campania_capua	minor_primary	primary
main_punic	4621	pun_latium_et_campania_capua	minor_secondary	secondary
main_punic	4622	pun_latium_et_campania_roma	major_primary	primary
main_punic	4628	pun_latium_et_campania_roma	major_secondary	secondary
main_punic	4632	pun_lusitania_ebora	minor_primary	primary
main_punic	4639	pun_lusitania_ebora	minor_secondary	secondary
main_punic	4646	pun_lusitania_helmantica	minor_primary	primary
main_punic	4652	pun_lusitania_helmantica	minor_secondary	secondary
main_punic	4661	pun_lusitania_olisipo	major_primary	primary
main_punic	4669	pun_lusitania_olisipo	major_secondary	secondary
main_punic	4670	pun_lusitania_olisipo	port	port
main_punic	4671	pun_magna_graecia_buxentum	minor_primary	primary
main_punic	4676	pun_magna_graecia_buxentum	minor_secondary	secondary
main_punic	4685	pun_magna_graecia_buxentum	port	port
main_punic	4686	pun_magna_graecia_croton	minor_primary	primary
main_punic	4687	pun_magna_graecia_croton	minor_secondary	secondary
main_punic	4693	pun_magna_graecia_croton	port	port
main_punic	4695	pun_magna_graecia_thurii	minor_primary	primary
main_punic	4705	pun_magna_graecia_thurii	minor_secondary	secondary
main_punic	4715	pun_magna_graecia_thurii	port	port
main_punic	4720	pun_magna_graecia_tarentum	major_primary	primary
main_punic	4723	pun_magna_graecia_tarentum	major_secondary	secondary
main_punic	4725	pun_magna_graecia_tarentum	port	port
main_punic	4731	pun_mauretania_rutubis	minor_primary	primary
main_punic	4739	pun_mauretania_rutubis	minor_secondary	secondary
main_punic	4747	pun_mauretania_rutubis	port	port
main_punic	4751	pun_mauretania_siga	minor_primary	primary
main_punic	4756	pun_mauretania_siga	minor_secondary	secondary
main_punic	4764	pun_mauretania_siga	port	port
main_punic	4770	pun_mauretania_tingis	major_primary	primary
main_punic	4778	pun_mauretania_tingis	major_secondary	secondary
main_punic	4785	pun_mauretania_tingis	port	port
main_punic	4793	pun_mauretania_volubilis	minor_primary	primary
main_punic	4801	pun_mauretania_volubilis	minor_secondary	secondary
main_punic	4802	pun_numidia_cirta	major_primary	primary
main_punic	4806	pun_numidia_cirta	major_secondary	secondary
main_punic	4816	pun_numidia_hippo_regius	minor_primary	primary
main_punic	4818	pun_numidia_hippo_regius	minor_secondary	secondary
main_punic	4820	pun_numidia_hippo_regius	port	port
main_punic	4827	pun_numidia_iol	minor_primary	primary
main_punic	4831	pun_numidia_iol	minor_secondary	secondary
main_punic	4832	pun_numidia_iol	port	port
main_punic	4837	pun_numidia_sitifi	minor_primary	primary
main_punic	4845	pun_numidia_sitifi	minor_secondary	secondary
main_punic	4852	pun_samnium_barium	minor_primary	primary
main_punic	4853	pun_samnium_barium	minor_secondary	secondary
main_punic	4858	pun_samnium_barium	port	port
main_punic	4865	pun_samnium_beneventum	major_primary	primary
main_punic	4867	pun_samnium_beneventum	major_secondary	secondary
main_punic	4874	pun_samnium_sipontum	minor_primary	primary
main_punic	4877	pun_samnium_sipontum	minor_secondary	secondary
main_punic	4880	pun_sicilia_lilybaeum	minor_primary	primary
main_punic	4887	pun_sicilia_lilybaeum	minor_secondary	secondary
main_punic	4894	pun_sicilia_lilybaeum	port	port
main_punic	4901	pun_sicilia_messana	minor_primary	primary
main_punic	4911	pun_sicilia_messana	minor_secondary	secondary
main_punic	4915	pun_sicilia_messana	port	port
main_punic	4924	pun_sicilia_syracuse	major_primary	primary
main_punic	4925	pun_sicilia_syracuse	major_secondary	secondary
main_punic	4929	pun_sicilia_syracuse	port	port
main_punic	4934	pun_tripolitana_leptis_magna	minor_primary	primary
main_punic	4941	pun_tripolitana_leptis_magna	minor_secondary	secondary
main_punic	4946	pun_tripolitana_leptis_magna	port	port
main_punic	4947	pun_tripolitana_tacapae	major_primary	primary
main_punic	4956	pun_tripolitana_tacapae	major_secondary	secondary
main_punic	4957	pun_tripolitana_tacapae	port	port
main_punic	4963	pun_tripolitana_thenteos	minor_primary	primary
main_punic	4965	pun_tripolitana_thenteos	minor_secondary	secondary
main_punic	4973	pun_tripolitana_turris_tamalleni	minor_primary	primary
main_punic	4978	pun_tripolitana_turris_tamalleni	minor_secondary	secondary
main_punic	4985	pun_turdetania_gades	minor_primary	primary
main_punic	4995	pun_turdetania_gades	minor_secondary	secondary
main_punic	4997	pun_turdetania_gades	port	port
main_punic	5001	pun_turdetania_kartuba	major_primary	primary
main_punic	5004	pun_turdetania_kartuba	major_secondary	secondary
main_punic	5014	pun_umbria_et_picenum_ancona	minor_primary	primary
main_punic	5021	pun_umbria_et_picenum_ancona	minor_secondary	secondary
main_punic	5029	pun_umbria_et_picenum_ancona	port	port
main_punic	5039	pun_umbria_et_picenum_corfinium	major_primary	primary
main_punic	5044	pun_umbria_et_picenum_corfinium	major_secondary	secondary
main_punic	5050	pun_umbria_et_picenum_pisaurum	minor_primary	primary
main_punic	5052	pun_umbria_et_picenum_pisaurum	minor_secondary	secondary
main_punic	5057	pun_umbria_et_picenum_pisaurum	port	port
main_punic	5061	pun_umbria_et_picenum_spoletium	minor_primary	primary
main_punic	5069	pun_umbria_et_picenum_spoletium	minor_secondary	secondary
main_punic	5070	pun_samnium_sipontum	port	port
main_punic	5077	pun_hispania_ulterior_saguntum	port	port
main_punic	5081	pun_latium_et_campania_tarracina	port	port
main_punic	5085	pun_latium_et_campania_tarracina	minor_primary	primary
main_punic	5095	pun_latium_et_campania_tarracina	minor_secondary	secondary
main_emperor	5103	emp_achaia_athenae	major_primary	primary
main_emperor	5109	emp_achaia_athenae	major_secondary	secondary
main_emperor	5115	emp_achaia_athenae	port	port
main_emperor	5125	emp_achaia_gortyna	minor_primary	primary
main_emperor	5126	emp_achaia_gortyna	minor_secondary	secondary
main_emperor	5130	emp_achaia_gortyna	port	port
main_emperor	5132	emp_achaia_sparta	minor_primary	primary
main_emperor	5140	emp_achaia_sparta	minor_secondary	secondary
main_emperor	5141	emp_aegyptos_alexandria	major_primary	primary
main_emperor	5146	emp_aegyptos_alexandria	major_secondary	secondary
main_emperor	5147	emp_aegyptos_alexandria	port	port
main_emperor	5151	emp_aegyptos_diospolis	minor_primary	primary
main_emperor	5156	emp_aegyptos_diospolis	minor_secondary	secondary
main_emperor	5159	emp_aegyptos_memphis	minor_primary	primary
main_emperor	5164	emp_aegyptos_memphis	minor_secondary	secondary
main_emperor	5167	emp_aegyptos_myos_hormos	minor_primary	primary
main_emperor	5172	emp_aegyptos_myos_hormos	minor_secondary	secondary
main_emperor	5179	emp_aegyptos_myos_hormos	port	port
main_emperor	5185	emp_aethiopia_aksum	minor_primary	primary
main_emperor	5190	emp_aethiopia_aksum	minor_secondary	secondary
main_emperor	5195	emp_aethiopia_meroe	major_primary	primary
main_emperor	5196	emp_aethiopia_meroe	major_secondary	secondary
main_emperor	5206	emp_aethiopia_ptolemais_theron	minor_primary	primary
main_emperor	5215	emp_aethiopia_ptolemais_theron	minor_secondary	secondary
main_emperor	5216	emp_aethiopia_ptolemais_theron	port	port
main_emperor	5224	emp_africa_carthago	major_primary	primary
main_emperor	5232	emp_africa_carthago	major_secondary	secondary
main_emperor	5234	emp_africa_carthago	port	port
main_emperor	5239	emp_africa_hadrumentum	minor_primary	primary
main_emperor	5244	emp_africa_hadrumentum	minor_secondary	secondary
main_emperor	5248	emp_africa_hadrumentum	port	port
main_emperor	5254	emp_africa_leptis_magna	minor_primary	primary
main_emperor	5255	emp_africa_leptis_magna	minor_secondary	secondary
main_emperor	5260	emp_africa_leptis_magna	port	port
main_emperor	5262	emp_africa_macomades	minor_primary	primary
main_emperor	5264	emp_africa_macomades	minor_secondary	secondary
main_emperor	5268	emp_africa_macomades	port	port
main_emperor	5274	emp_aquitania_burdigala	major_primary	primary
main_emperor	5277	emp_aquitania_burdigala	major_secondary	secondary
main_emperor	5286	emp_aquitania_burdigala	port	port
main_emperor	5289	emp_aquitania_gergovia	minor_primary	primary
main_emperor	5296	emp_aquitania_gergovia	minor_secondary	secondary
main_emperor	5303	emp_aquitania_limonum	minor_primary	primary
main_emperor	5310	emp_aquitania_limonum	minor_secondary	secondary
main_emperor	5320	emp_arabia_felix_eudaemon	minor_primary	primary
main_emperor	5330	emp_arabia_felix_eudaemon	minor_secondary	secondary
main_emperor	5335	emp_arabia_felix_eudaemon	port	port
main_emperor	5344	emp_arabia_felix_maas_gat	minor_primary	primary
main_emperor	5351	emp_arabia_felix_maas_gat	minor_secondary	secondary
main_emperor	5353	emp_arabia_felix_maas_gat	port	port
main_emperor	5362	emp_arabia_felix_marib	major_primary	primary
main_emperor	5371	emp_arabia_felix_marib	major_secondary	secondary
main_emperor	5379	emp_arabia_magna_adummatu	minor_primary	primary
main_emperor	5381	emp_arabia_magna_adummatu	minor_secondary	secondary
main_emperor	5391	emp_arabia_magna_gerrha	major_primary	primary
main_emperor	5400	emp_arabia_magna_gerrha	major_secondary	secondary
main_emperor	5401	emp_arabia_magna_gerrha	port	port
main_emperor	5407	emp_arabia_magna_yathrib	minor_primary	primary
main_emperor	5410	emp_arabia_magna_yathrib	minor_secondary	secondary
main_emperor	5418	emp_aria_amul	minor_primary	primary
main_emperor	5427	emp_aria_amul	minor_secondary	secondary
main_emperor	5431	emp_aria_artacoana	major_primary	primary
main_emperor	5439	emp_aria_artacoana	major_secondary	secondary
main_emperor	5448	emp_aria_merv	minor_primary	primary
main_emperor	5451	emp_aria_merv	minor_secondary	secondary
main_emperor	5457	emp_armenia_arsamosata	minor_primary	primary
main_emperor	5460	emp_armenia_arsamosata	minor_secondary	secondary
main_emperor	5463	emp_armenia_artaxa	minor_primary	primary
main_emperor	5468	emp_armenia_artaxa	minor_secondary	secondary
main_emperor	5474	emp_armenia_carana	minor_primary	primary
main_emperor	5484	emp_armenia_carana	minor_secondary	secondary
main_emperor	5486	emp_armenia_tigranocerta	major_primary	primary
main_emperor	5487	emp_armenia_tigranocerta	major_secondary	secondary
main_emperor	5489	emp_asia_ephesus	minor_primary	primary
main_emperor	5499	emp_asia_ephesus	minor_secondary	secondary
main_emperor	5508	emp_asia_ephesus	port	port
main_emperor	5515	emp_asia_pergamum	major_primary	primary
main_emperor	5518	emp_asia_pergamum	major_secondary	secondary
main_emperor	5525	emp_asia_pessinus	minor_primary	primary
main_emperor	5530	emp_asia_pessinus	minor_secondary	secondary
main_emperor	5537	emp_asia_rhodos	minor_primary	primary
main_emperor	5544	emp_asia_rhodos	minor_secondary	secondary
main_emperor	5550	emp_asia_rhodos	port	port
main_emperor	5560	emp_bactria_baktria	major_primary	primary
main_emperor	5563	emp_bactria_baktria	major_secondary	secondary
main_emperor	5573	emp_bactria_eucratides	minor_primary	primary
main_emperor	5580	emp_bactria_eucratides	minor_secondary	secondary
main_emperor	5583	emp_bactria_kapisene	minor_primary	primary
main_emperor	5585	emp_bactria_kapisene	minor_secondary	secondary
main_emperor	5592	emp_baetica_corduba	major_primary	primary
main_emperor	5598	emp_baetica_corduba	major_secondary	secondary
main_emperor	5606	emp_baetica_gades	minor_primary	primary
main_emperor	5615	emp_baetica_gades	minor_secondary	secondary
main_emperor	5618	emp_baetica_gades	port	port
main_emperor	5622	emp_baetica_toletum	minor_primary	primary
main_emperor	5629	emp_baetica_toletum	minor_secondary	secondary
main_emperor	5639	emp_belgica_nemecatum	major_primary	primary
main_emperor	5641	emp_belgica_nemecatum	major_secondary	secondary
main_emperor	5646	emp_belgica_treverorum	minor_primary	primary
main_emperor	5652	emp_belgica_treverorum	minor_secondary	secondary
main_emperor	5659	emp_bithynia_et_pontus_amaseia	minor_primary	primary
main_emperor	5662	emp_bithynia_et_pontus_amaseia	minor_secondary	secondary
main_emperor	5671	emp_bithynia_et_pontus_nicomedia	major_primary	primary
main_emperor	5680	emp_bithynia_et_pontus_nicomedia	major_secondary	secondary
main_emperor	5685	emp_bithynia_et_pontus_nicomedia	port	port
main_emperor	5694	emp_bithynia_et_pontus_sinope	minor_primary	primary
main_emperor	5695	emp_bithynia_et_pontus_sinope	minor_secondary	secondary
main_emperor	5705	emp_bithynia_et_pontus_sinope	port	port
main_emperor	5706	emp_bithynia_et_pontus_trapezos	minor_primary	primary
main_emperor	5707	emp_bithynia_et_pontus_trapezos	minor_secondary	secondary
main_emperor	5716	emp_bithynia_et_pontus_trapezos	port	port
main_emperor	5726	emp_bosporus_panticapaeum	major_primary	primary
main_emperor	5727	emp_bosporus_panticapaeum	major_secondary	secondary
main_emperor	5731	emp_bosporus_panticapaeum	port	port
main_emperor	5735	emp_bosporus_phanagoria	minor_primary	primary
main_emperor	5741	emp_bosporus_phanagoria	minor_secondary	secondary
main_emperor	5750	emp_bosporus_phanagoria	port	port
main_emperor	5758	emp_bosporus_tanais	minor_primary	primary
main_emperor	5759	emp_bosporus_tanais	minor_secondary	secondary
main_emperor	5760	emp_bosporus_tanais	port	port
main_emperor	5769	emp_britannia_camulodunum	major_primary	primary
main_emperor	5774	emp_britannia_camulodunum	major_secondary	secondary
main_emperor	5778	emp_britannia_camulodunum	port	port
main_emperor	5781	emp_britannia_iska	minor_primary	primary
main_emperor	5789	emp_britannia_iska	minor_secondary	secondary
main_emperor	5796	emp_britannia_iska	port	port
main_emperor	5806	emp_britannia_mordiunon	minor_primary	primary
main_emperor	5808	emp_britannia_mordiunon	minor_secondary	secondary
main_emperor	5816	emp_britannia_mordiunon	port	port
main_emperor	5820	emp_britannia_sleaford	minor_primary	primary
main_emperor	5828	emp_britannia_sleaford	minor_secondary	secondary
main_emperor	5831	emp_carmania_bam	minor_primary	primary
main_emperor	5832	emp_carmania_bam	minor_secondary	secondary
main_emperor	5841	emp_carmania_harmozia	major_primary	primary
main_emperor	5847	emp_carmania_harmozia	major_secondary	secondary
main_emperor	5853	emp_carmania_harmozia	port	port
main_emperor	5859	emp_caucasia_gabata	minor_primary	primary
main_emperor	5868	emp_caucasia_gabata	minor_secondary	secondary
main_emperor	5873	emp_caucasia_mtskheta	major_primary	primary
main_emperor	5882	emp_caucasia_mtskheta	major_secondary	secondary
main_emperor	5884	emp_caucasia_phasis	minor_primary	primary
main_emperor	5889	emp_caucasia_phasis	minor_secondary	secondary
main_emperor	5895	emp_caucasia_phasis	port	port
main_emperor	5904	emp_chorasmia_akhur	major_primary	primary
main_emperor	5911	emp_chorasmia_akhur	major_secondary	secondary
main_emperor	5913	emp_chorasmia_aktau	minor_primary	primary
main_emperor	5919	emp_chorasmia_aktau	minor_secondary	secondary
main_emperor	5927	emp_cisalpina_genua	minor_primary	primary
main_emperor	5934	emp_cisalpina_genua	minor_secondary	secondary
main_emperor	5942	emp_cisalpina_genua	port	port
main_emperor	5945	emp_cisalpina_mediolanium	major_primary	primary
main_emperor	5953	emp_cisalpina_mediolanium	major_secondary	secondary
main_emperor	5962	emp_cisalpina_patavium	minor_primary	primary
main_emperor	5967	emp_cisalpina_patavium	minor_secondary	secondary
main_emperor	5974	emp_corsica_et_sardinia_aleria	minor_primary	primary
main_emperor	5979	emp_corsica_et_sardinia_aleria	minor_secondary	secondary
main_emperor	5983	emp_corsica_et_sardinia_aleria	port	port
main_emperor	5988	emp_corsica_et_sardinia_caralis	major_primary	primary
main_emperor	5998	emp_corsica_et_sardinia_caralis	major_secondary	secondary
main_emperor	6001	emp_corsica_et_sardinia_caralis	port	port
main_emperor	6006	emp_dacia_pelendava	minor_primary	primary
main_emperor	6008	emp_dacia_pelendava	minor_secondary	secondary
main_emperor	6011	emp_dacia_petrodava	minor_primary	primary
main_emperor	6013	emp_dacia_petrodava	minor_secondary	secondary
main_emperor	6015	emp_dacia_piscul	minor_primary	primary
main_emperor	6025	emp_dacia_piscul	minor_secondary	secondary
main_emperor	6028	emp_dacia_zarmizegetusa	major_primary	primary
main_emperor	6035	emp_dacia_zarmizegetusa	major_secondary	secondary
main_emperor	6041	emp_galatia_et_cappadocia_ancyra	major_primary	primary
main_emperor	6050	emp_galatia_et_cappadocia_ancyra	major_secondary	secondary
main_emperor	6057	emp_galatia_et_cappadocia_iconium	minor_primary	primary
main_emperor	6067	emp_galatia_et_cappadocia_iconium	minor_secondary	secondary
main_emperor	6073	emp_galatia_et_cappadocia_mazaca	minor_primary	primary
main_emperor	6076	emp_galatia_et_cappadocia_mazaca	minor_secondary	secondary
main_emperor	6079	emp_galatia_et_cappadocia_side	minor_primary	primary
main_emperor	6083	emp_galatia_et_cappadocia_side	minor_secondary	secondary
main_emperor	6085	emp_galatia_et_cappadocia_side	port	port
main_emperor	6088	emp_gallia_bibracte	major_primary	primary
main_emperor	6091	emp_gallia_bibracte	major_secondary	secondary
main_emperor	6099	emp_gallia_cenabum	minor_primary	primary
main_emperor	6105	emp_gallia_cenabum	minor_secondary	secondary
main_emperor	6115	emp_gallia_darioritum	minor_primary	primary
main_emperor	6123	emp_gallia_darioritum	minor_secondary	secondary
main_emperor	6129	emp_gallia_darioritum	port	port
main_emperor	6138	emp_gallia_iuliobana	minor_primary	primary
main_emperor	6147	emp_gallia_iuliobana	minor_secondary	secondary
main_emperor	6155	emp_gallia_iuliobana	port	port
main_emperor	6160	emp_gedrosia_oraea	minor_primary	primary
main_emperor	6170	emp_gedrosia_oraea	minor_secondary	secondary
main_emperor	6172	emp_gedrosia_oraea	port	port
main_emperor	6179	emp_gedrosia_phrada	minor_primary	primary
main_emperor	6183	emp_gedrosia_phrada	minor_secondary	secondary
main_emperor	6193	emp_gedrosia_pura	major_primary	primary
main_emperor	6197	emp_gedrosia_pura	major_secondary	secondary
main_emperor	6203	emp_germania_minor_bavay	minor_primary	primary
main_emperor	6213	emp_germania_minor_bavay	minor_secondary	secondary
main_emperor	6215	emp_germania_minor_vesonto	major_primary	primary
main_emperor	6223	emp_germania_minor_vesonto	major_secondary	secondary
main_emperor	6225	emp_hercynia_bergium	minor_primary	primary
main_emperor	6228	emp_hercynia_bergium	minor_secondary	secondary
main_emperor	6234	emp_hercynia_budorgis	major_primary	primary
main_emperor	6241	emp_hercynia_budorgis	major_secondary	secondary
main_emperor	6249	emp_hercynia_istros	minor_primary	primary
main_emperor	6255	emp_hercynia_istros	minor_secondary	secondary
main_emperor	6257	emp_hispania_ibossim	minor_primary	primary
main_emperor	6261	emp_hispania_ibossim	minor_secondary	secondary
main_emperor	6263	emp_hispania_ibossim	port	port
main_emperor	6266	emp_hispania_nova_carthago	major_primary	primary
main_emperor	6271	emp_hispania_nova_carthago	major_secondary	secondary
main_emperor	6275	emp_hispania_nova_carthago	port	port
main_emperor	6279	emp_hispania_numantia	minor_primary	primary
main_emperor	6286	emp_hispania_numantia	minor_secondary	secondary
main_emperor	6295	emp_hispania_saguntum	minor_primary	primary
main_emperor	6302	emp_hispania_saguntum	minor_secondary	secondary
main_emperor	6304	emp_hispania_saguntum	port	port
main_emperor	6307	emp_illyricum_dyrrachium	minor_primary	primary
main_emperor	6311	emp_illyricum_dyrrachium	minor_secondary	secondary
main_emperor	6321	emp_illyricum_dyrrachium	port	port
main_emperor	6324	emp_illyricum_narona	major_primary	primary
main_emperor	6334	emp_illyricum_narona	major_secondary	secondary
main_emperor	6338	emp_illyricum_salona	minor_primary	primary
main_emperor	6341	emp_illyricum_salona	minor_secondary	secondary
main_emperor	6351	emp_illyricum_salona	port	port
main_emperor	6358	emp_italia_beneventum	minor_primary	primary
main_emperor	6367	emp_italia_beneventum	minor_secondary	secondary
main_emperor	6377	emp_italia_brundisium	major_primary	primary
main_emperor	6382	emp_italia_brundisium	major_secondary	secondary
main_emperor	6387	emp_italia_brundisium	port	port
main_emperor	6392	emp_italia_cosentia	minor_primary	primary
main_emperor	6399	emp_italia_cosentia	minor_secondary	secondary
main_emperor	6400	emp_judea_jerusalem	major_primary	primary
main_emperor	6401	emp_judea_jerusalem	major_secondary	secondary
main_emperor	6410	emp_judea_salamis	minor_primary	primary
main_emperor	6420	emp_judea_salamis	minor_secondary	secondary
main_emperor	6429	emp_judea_salamis	port	port
main_emperor	6431	emp_judea_tyros	minor_primary	primary
main_emperor	6439	emp_judea_tyros	minor_secondary	secondary
main_emperor	6442	emp_judea_tyros	port	port
main_emperor	6452	emp_latium_ariminium	minor_primary	primary
main_emperor	6453	emp_latium_ariminium	minor_secondary	secondary
main_emperor	6456	emp_latium_ariminium	port	port
main_emperor	6458	emp_latium_arretium	minor_primary	primary
main_emperor	6464	emp_latium_arretium	minor_secondary	secondary
main_emperor	6466	emp_latium_asculum	minor_primary	primary
main_emperor	6470	emp_latium_asculum	minor_secondary	secondary
main_emperor	6475	emp_latium_asculum	port	port
main_emperor	6482	emp_latium_roma	major_primary	primary
main_emperor	6487	emp_latium_roma	major_secondary	secondary
main_emperor	6490	emp_libya_ammonium	minor_primary	primary
main_emperor	6499	emp_libya_ammonium	minor_secondary	secondary
main_emperor	6500	emp_libya_augila	minor_primary	primary
main_emperor	6505	emp_libya_augila	minor_secondary	secondary
main_emperor	6514	emp_libya_cyrene	major_primary	primary
main_emperor	6524	emp_libya_cyrene	major_secondary	secondary
main_emperor	6533	emp_libya_cyrene	port	port
main_emperor	6542	emp_libya_paraitonion	minor_primary	primary
main_emperor	6544	emp_libya_paraitonion	minor_secondary	secondary
main_emperor	6550	emp_lugii_arsenium	major_primary	primary
main_emperor	6551	emp_lugii_arsenium	major_secondary	secondary
main_emperor	6558	emp_lugii_carrodunum	minor_primary	primary
main_emperor	6561	emp_lugii_carrodunum	minor_secondary	secondary
main_emperor	6567	emp_lugii_grinev	minor_primary	primary
main_emperor	6573	emp_lugii_grinev	minor_secondary	secondary
main_emperor	6576	emp_lugii_oblin	minor_primary	primary
main_emperor	6581	emp_lugii_oblin	minor_secondary	secondary
main_emperor	6585	emp_lusitania_ebora	minor_primary	primary
main_emperor	6591	emp_lusitania_ebora	minor_secondary	secondary
main_emperor	6598	emp_lusitania_olisipo	major_primary	primary
main_emperor	6603	emp_lusitania_olisipo	major_secondary	secondary
main_emperor	6610	emp_lusitania_olisipo	port	port
main_emperor	6616	emp_macedonia_apollonia	minor_primary	primary
main_emperor	6625	emp_macedonia_apollonia	minor_secondary	secondary
main_emperor	6630	emp_macedonia_apollonia	port	port
main_emperor	6636	emp_macedonia_pharsalus	minor_primary	primary
main_emperor	6638	emp_macedonia_pharsalus	minor_secondary	secondary
main_emperor	6645	emp_macedonia_thessalonica	major_primary	primary
main_emperor	6651	emp_macedonia_thessalonica	major_secondary	secondary
main_emperor	6656	emp_macedonia_thessalonica	port	port
main_emperor	6659	emp_magna_germania_flevium	minor_primary	primary
main_emperor	6663	emp_magna_germania_flevium	minor_secondary	secondary
main_emperor	6666	emp_magna_germania_flevium	port	port
main_emperor	6672	emp_magna_germania_treva	minor_primary	primary
main_emperor	6675	emp_magna_germania_treva	minor_secondary	secondary
main_emperor	6683	emp_magna_germania_tulifurdum	major_primary	primary
main_emperor	6688	emp_magna_germania_tulifurdum	major_secondary	secondary
main_emperor	6698	emp_mauretania_rutubis	minor_primary	primary
main_emperor	6708	emp_mauretania_rutubis	minor_secondary	secondary
main_emperor	6714	emp_mauretania_rutubis	port	port
main_emperor	6721	emp_mauretania_siga	minor_primary	primary
main_emperor	6729	emp_mauretania_siga	minor_secondary	secondary
main_emperor	6735	emp_mauretania_siga	port	port
main_emperor	6744	emp_mauretania_tingis	major_primary	primary
main_emperor	6746	emp_mauretania_tingis	major_secondary	secondary
main_emperor	6753	emp_mauretania_tingis	port	port
main_emperor	6755	emp_media_magna_arsakia	minor_primary	primary
main_emperor	6764	emp_media_magna_arsakia	minor_secondary	secondary
main_emperor	6773	emp_media_magna_ekbatana	major_primary	primary
main_emperor	6777	emp_media_magna_ekbatana	major_secondary	secondary
main_emperor	6784	emp_media_magna_gazaca	minor_primary	primary
main_emperor	6792	emp_media_magna_gazaca	minor_secondary	secondary
main_emperor	6801	emp_media_magna_phraaspa	minor_primary	primary
main_emperor	6802	emp_media_magna_phraaspa	minor_secondary	secondary
main_emperor	6805	emp_mesopotamia_charax	minor_primary	primary
main_emperor	6810	emp_mesopotamia_charax	minor_secondary	secondary
main_emperor	6819	emp_mesopotamia_charax	port	port
main_emperor	6820	emp_mesopotamia_ctesiphon	major_primary	primary
main_emperor	6828	emp_mesopotamia_ctesiphon	major_secondary	secondary
main_emperor	6830	emp_mesopotamia_edessa	minor_primary	primary
main_emperor	6834	emp_mesopotamia_edessa	minor_secondary	secondary
main_emperor	6835	emp_mesopotamia_hatra	minor_primary	primary
main_emperor	6843	emp_mesopotamia_hatra	minor_secondary	secondary
main_emperor	6850	emp_nabataea_charmuthas	minor_primary	primary
main_emperor	6851	emp_nabataea_charmuthas	minor_secondary	secondary
main_emperor	6852	emp_nabataea_charmuthas	port	port
main_emperor	6857	emp_nabataea_hegra	minor_primary	primary
main_emperor	6866	emp_nabataea_hegra	minor_secondary	secondary
main_emperor	6873	emp_nabataea_petra	major_primary	primary
main_emperor	6874	emp_nabataea_petra	major_secondary	secondary
main_emperor	6879	emp_narbonensis_massilia	major_primary	primary
main_emperor	6888	emp_narbonensis_massilia	major_secondary	secondary
main_emperor	6891	emp_narbonensis_massilia	port	port
main_emperor	6894	emp_narbonensis_narbo	minor_primary	primary
main_emperor	6902	emp_narbonensis_narbo	minor_secondary	secondary
main_emperor	6907	emp_narbonensis_narbo	port	port
main_emperor	6912	emp_narbonensis_tolosa	minor_primary	primary
main_emperor	6919	emp_narbonensis_tolosa	minor_secondary	secondary
main_emperor	6929	emp_numidia_capsa	major_primary	primary
main_emperor	6936	emp_numidia_capsa	major_secondary	secondary
main_emperor	6939	emp_numidia_cirta	minor_primary	primary
main_emperor	6942	emp_numidia_cirta	minor_secondary	secondary
main_emperor	6945	emp_numidia_dimmidi	minor_primary	primary
main_emperor	6950	emp_numidia_dimmidi	minor_secondary	secondary
main_emperor	6952	emp_numidia_iol	minor_primary	primary
main_emperor	6962	emp_numidia_iol	minor_secondary	secondary
main_emperor	6968	emp_numidia_iol	port	port
main_emperor	6971	emp_palmyra_dura	minor_primary	primary
main_emperor	6977	emp_palmyra_dura	minor_secondary	secondary
main_emperor	6978	emp_palmyra_palmyra	major_primary	primary
main_emperor	6988	emp_palmyra_palmyra	major_secondary	secondary
main_emperor	6992	emp_pannonia_aquincum	minor_primary	primary
main_emperor	6993	emp_pannonia_aquincum	minor_secondary	secondary
main_emperor	6996	emp_pannonia_segestica	minor_primary	primary
main_emperor	7005	emp_pannonia_segestica	minor_secondary	secondary
main_emperor	7015	emp_pannonia_singidun	major_primary	primary
main_emperor	7020	emp_pannonia_singidun	major_secondary	secondary
main_emperor	7022	emp_parthia_hekatompylos	major_primary	primary
main_emperor	7024	emp_parthia_hekatompylos	major_secondary	secondary
main_emperor	7032	emp_parthia_nisa	minor_primary	primary
main_emperor	7035	emp_parthia_nisa	minor_secondary	secondary
main_emperor	7043	emp_parthia_susia	minor_primary	primary
main_emperor	7050	emp_parthia_susia	minor_secondary	secondary
main_emperor	7055	emp_parthia_zadrakata	minor_primary	primary
main_emperor	7065	emp_parthia_zadrakata	minor_secondary	secondary
main_emperor	7069	emp_persis_gor	minor_primary	primary
main_emperor	7074	emp_persis_gor	minor_secondary	secondary
main_emperor	7083	emp_persis_persepolis	major_primary	primary
main_emperor	7092	emp_persis_persepolis	major_secondary	secondary
main_rome	70	rom_magna_graecia_calabria	major_primary	primary
main_emperor	7100	emp_persis_susa	minor_primary	primary
main_emperor	7110	emp_persis_susa	minor_secondary	secondary
main_emperor	7120	emp_phazania_cydamus	minor_primary	primary
main_emperor	7129	emp_phazania_cydamus	minor_secondary	secondary
main_emperor	7134	emp_phazania_garama	major_primary	primary
main_emperor	7141	emp_phazania_garama	major_secondary	secondary
main_emperor	7142	emp_pretanic_isles_eilodon	minor_primary	primary
main_emperor	7143	emp_pretanic_isles_eilodon	minor_secondary	secondary
main_emperor	7149	emp_pretanic_isles_elbana	minor_primary	primary
