key	generate	ui_icon	ui_image	prioritised
rom_subject_barb_family_member_7_hares_i_A	false	rom_event_document.png	barb_diplomacy.png	false
rom_subject_barb_family_member_7_hares_i_B	false	rom_event_document.png	barb_diplomacy.png	false
rom_subject_barb_family_member_7_hares_i_C	false	rom_event_document.png	barb_diplomacy.png	false
rom_subject_barb_profession_1_chariot_i_A	false	rom_event_document.png	barb_civ_up.png	false
rom_subject_barb_profession_1_chariot_i_B	false	rom_event_document.png	barb_civ_up.png	false
rom_subject_barb_profession_1_chariot_i_C	false	rom_event_document.png	barb_civ_up.png	false
rom_subject_barb_religious_1_looters_i_A	false	rom_event_document.png	barb_diplomacy.png	false
rom_subject_barb_religious_1_looters_i_B	false	rom_event_document.png	barb_diplomacy.png	false
rom_subject_barb_religious_1_looters_i_C	false	rom_event_document.png	barb_diplomacy.png	false
rom_subject_barb_religious_2_talking_head_i_A	false	rom_event_document.png	barb_land_defeat.png	false
rom_subject_barb_religious_2_talking_head_i_B	false	rom_event_document.png	barb_land_defeat.png	false
rom_subject_barb_religious_2_talking_head_i_C	false	rom_event_document.png	barb_land_defeat.png	false
rom_subject_barb_religious_2_talking_head_i_D	false	rom_event_document.png	barb_land_defeat.png	false
rom_subject_barb_religious_3_drought_i_A	false	rom_event_document.png	disaster_famine.png	false
rom_subject_barb_religious_3_drought_i_B	false	rom_event_document.png	disaster_famine.png	false
rom_subject_barb_religious_3_drought_i_C	false	rom_event_document.png	disaster_famine.png	false
rom_subject_barb_religious_4_hag_i_A	false	rom_event_document.png	attrition_swamp.png	false
rom_subject_barb_religious_4_hag_i_B	false	rom_event_document.png	attrition_swamp.png	false
rom_subject_barb_religious_4_hag_i_C	false	rom_event_document.png	attrition_swamp.png	false
rom_subject_barb_religious_5_the_hunt_i_A	false	rom_event_document.png	barb_generic.png	false
rom_subject_barb_religious_5_the_hunt_i_B	false	rom_event_document.png	barb_generic.png	false
rom_subject_barb_religious_5_the_hunt_i_C	false	rom_event_document.png	barb_generic.png	false
rom_subject_barb_religious_6_witch_i_A	false	rom_event_document.png	barb_politics.png	false
rom_subject_barb_religious_6_witch_i_B	false	rom_event_document.png	barb_politics.png	false
rom_subject_barb_religious_6_witch_i_C	false	rom_event_document.png	barb_politics.png	false
rom_subject_barb_religious_7_the_hunt_i_A	false	rom_event_document.png	barb_diplomacy.png	false
rom_subject_barb_religious_7_the_hunt_i_B	false	rom_event_document.png	barb_diplomacy.png	false
rom_subject_barb_religious_7_the_hunt_i_C	false	rom_event_document.png	barb_diplomacy.png	false
rom_subject_barb_trade_1_Spices_i_A	false	rom_event_document.png	barb_trade.png	false
rom_subject_barb_trade_1_Spices_i_B	false	rom_event_document.png	barb_trade.png	false
rom_subject_barb_trade_1_Spices_i_C	false	rom_event_document.png	barb_trade.png	false
rom_subject_barb_trade_1_Spices_i_D	false	rom_event_document.png	barb_trade.png	false
rom_subject_barb_trade_2_Nisean_i_A	false	rom_event_document.png	barb_trade.png	false
rom_subject_barb_trade_2_Nisean_i_B	false	rom_event_document.png	barb_trade.png	false
rom_subject_barb_trade_2_Nisean_i_C	false	rom_event_document.png	barb_trade.png	false
rom_subject_barb_trade_2_Nisean_i_D	false	rom_event_document.png	barb_trade.png	false
rom_subject_barb_trade_3_Wine_i_A	false	rom_event_document.png	barb_trade.png	false
rom_subject_barb_trade_3_Wine_i_B	false	rom_event_document.png	barb_trade.png	false
rom_subject_barb_trade_3_Wine_i_C	false	rom_event_document.png	barb_trade.png	false
rom_subject_barb_trade_3_Wine_i_D	false	rom_event_document.png	barb_trade.png	false
rom_subject_barb_trade_4_Silk_i_A	false	rom_event_document.png	barb_trade.png	false
rom_subject_barb_trade_4_Silk_i_B	false	rom_event_document.png	barb_trade.png	false
rom_subject_barb_trade_4_Silk_i_C	false	rom_event_document.png	barb_trade.png	false
rom_subject_barb_trade_4_Silk_i_D	false	rom_event_document.png	barb_trade.png	false
rom_subject_barb_trade_5_tyrian_purple_i_A	false	rom_event_document.png	barb_trade.png	false
rom_subject_barb_trade_5_tyrian_purple_i_B	false	rom_event_document.png	barb_trade.png	false
rom_subject_barb_trade_5_tyrian_purple_i_C	false	rom_event_document.png	barb_trade.png	false
rom_subject_barb_vanquished_leader_i_A	false	rom_event_document.png	barb_diplomacy.png	false
rom_subject_barb_vanquished_leader_i_B	false	rom_event_document.png	barb_diplomacy.png	false
rom_subject_barb_vanquished_leader_i_C	false	rom_event_document.png	barb_diplomacy.png	false
rom_subject_eastern_archon_1_bribes_i_A	false	rom_event_document.png	east_generic.png	false
rom_subject_eastern_archon_1_bribes_i_B	false	rom_event_document.png	east_generic.png	false
rom_subject_eastern_archon_1_bribes_i_C	false	rom_event_document.png	east_generic.png	false
rom_subject_eastern_archon_2_plenty_slaves_i_A	false	rom_event_document.png	agent_rally_slaves.png	false
rom_subject_eastern_archon_2_plenty_slaves_i_B	false	rom_event_document.png	agent_rally_slaves.png	false
rom_subject_eastern_archon_2_plenty_slaves_i_C	false	rom_event_document.png	agent_rally_slaves.png	false
rom_subject_eastern_archon_2_plenty_slaves_i_D	false	rom_event_document.png	agent_rally_slaves.png	false
rom_subject_eastern_archon_3_lack_slaves_i_A	false	rom_event_document.png	east_civ_down.png	false
rom_subject_eastern_archon_3_lack_slaves_i_B	false	rom_event_document.png	east_civ_down.png	false
rom_subject_eastern_archon_3_lack_slaves_i_C	false	rom_event_document.png	east_civ_down.png	false
rom_subject_eastern_archon_4_evil_eye_i_A	false	rom_event_document.png	disaster_famine.png	false
rom_subject_eastern_archon_4_evil_eye_i_B	false	rom_event_document.png	disaster_famine.png	false
rom_subject_eastern_archon_4_evil_eye_i_C	false	rom_event_document.png	disaster_famine.png	false
rom_subject_eastern_archon_5_Barren_land_i_A	false	rom_event_document.png	disaster_famine.png	false
rom_subject_eastern_archon_5_Barren_land_i_B	false	rom_event_document.png	disaster_famine.png	false
rom_subject_eastern_archon_5_Barren_land_i_C	false	rom_event_document.png	disaster_famine.png	false
rom_subject_eastern_archon_5_Barren_land_i_D	false	rom_event_document.png	disaster_famine.png	false
rom_subject_eastern_concubine_1_foreign_beauty_followup_i_A	false	rom_event_document.png	east_celebration.png	false
rom_subject_eastern_concubine_1_foreign_beauty_followup_i_B	false	rom_event_document.png	east_celebration.png	false
rom_subject_eastern_concubine_1_foreign_beauty_followup_i_C	false	rom_event_document.png	east_celebration.png	false
rom_subject_eastern_concubine_1_foreign_beauty_followup_i_D	false	rom_event_document.png	east_celebration.png	false
rom_subject_eastern_concubine_1_foreign_beauty_i_A	false	rom_event_document.png	east_diplomacy.png	false
rom_subject_eastern_concubine_1_foreign_beauty_i_B	false	rom_event_document.png	east_diplomacy.png	false
rom_subject_eastern_concubine_1_foreign_beauty_i_C	false	rom_event_document.png	east_diplomacy.png	false
rom_subject_eastern_concubine_2_killer_queen_i_A	false	rom_event_document.png	east_generic.png	false
rom_subject_eastern_concubine_2_killer_queen_i_B	false	rom_event_document.png	east_generic.png	false
rom_subject_eastern_concubine_2_killer_queen_i_C	false	rom_event_document.png	east_generic.png	false
rom_subject_eastern_concubine_3_plots_followup_i_A	false	rom_event_document.png	east_generic.png	false
rom_subject_eastern_concubine_3_plots_followup_i_B	false	rom_event_document.png	east_generic.png	false
rom_subject_eastern_concubine_3_plots_followup_i_C	false	rom_event_document.png	east_generic.png	false
rom_subject_eastern_concubine_3_plots_i_A	false	rom_event_document.png	east_politics.png	false
rom_subject_eastern_concubine_3_plots_i_B	false	rom_event_document.png	east_politics.png	false
rom_subject_eastern_concubine_3_plots_i_C	false	rom_event_document.png	east_politics.png	false
rom_subject_eastern_creature_1_griffin_bones_i_A	false	rom_event_document.png	east_diplomacy.png	false
rom_subject_eastern_creature_1_griffin_bones_i_B	false	rom_event_document.png	east_diplomacy.png	false
rom_subject_eastern_creature_1_griffin_bones_i_C	false	rom_event_document.png	east_diplomacy.png	false
rom_subject_eastern_creature_2_djinn_followup_i_A	false	rom_event_document.png	east_diplomacy.png	false
rom_subject_eastern_creature_2_djinn_followup_i_B	false	rom_event_document.png	east_diplomacy.png	false
rom_subject_eastern_creature_2_djinn_i_A	false	rom_event_document.png	east_generic.png	false
rom_subject_eastern_creature_2_djinn_i_B	false	rom_event_document.png	east_generic.png	false
rom_subject_eastern_creature_2_djinn_i_C	false	rom_event_document.png	east_generic.png	false
rom_subject_eastern_family_member_1_revenge_i_A	false	rom_event_document.png	east_male_agent_killed.png	false
rom_subject_eastern_family_member_1_revenge_i_B	false	rom_event_document.png	east_male_agent_killed.png	false
rom_subject_eastern_family_member_1_revenge_i_C	false	rom_event_document.png	east_male_agent_killed.png	false
rom_subject_eastern_family_member_2_debauched_followup_i_A	false	rom_event_document.png	east_civ_down.png	false
rom_subject_eastern_family_member_2_debauched_followup_i_B	false	rom_event_document.png	east_civ_down.png	false
rom_subject_eastern_family_member_2_debauched_followup_i_C	false	rom_event_document.png	east_civ_down.png	false
rom_subject_eastern_family_member_2_debauched_followup_i_D	false	rom_event_document.png	east_civ_down.png	false
rom_subject_eastern_family_member_2_debauched_i_A	false	rom_event_document.png	east_generic.png	false
rom_subject_eastern_family_member_2_debauched_i_B	false	rom_event_document.png	east_generic.png	false
rom_subject_eastern_family_member_2_debauched_i_C	false	rom_event_document.png	east_generic.png	false
rom_subject_eastern_family_member_2_debauched_i_D	false	rom_event_document.png	east_generic.png	false
rom_subject_eastern_family_member_3_greek_lover_followup_i_A	false	rom_event_document.png	east_generic.png	false
rom_subject_eastern_family_member_3_greek_lover_followup_i_B	false	rom_event_document.png	east_generic.png	false
rom_subject_eastern_family_member_3_greek_lover_followup_i_C	false	rom_event_document.png	east_generic.png	false
rom_subject_eastern_family_member_3_greek_lover_followup_i_D	false	rom_event_document.png	east_generic.png	false
rom_subject_eastern_family_member_3_greek_lover_i_A	false	rom_event_document.png	east_generic.png	false
rom_subject_eastern_family_member_3_greek_lover_i_B	false	rom_event_document.png	east_generic.png	false
rom_subject_eastern_family_member_3_greek_lover_i_C	false	rom_event_document.png	east_generic.png	false
rom_subject_eastern_family_member_4_kidnapped_i_A	false	rom_event_document.png	east_generic.png	false
rom_subject_eastern_family_member_4_kidnapped_i_B	false	rom_event_document.png	east_generic.png	false
rom_subject_eastern_family_member_4_kidnapped_i_C	false	rom_event_document.png	east_generic.png	false
rom_subject_eastern_profession_1_Goldsmith_i_A	false	rom_event_document.png	east_trade.png	false
rom_subject_eastern_profession_1_Goldsmith_i_B	false	rom_event_document.png	east_trade.png	false
rom_subject_eastern_profession_1_Goldsmith_i_C	false	rom_event_document.png	east_trade.png	false
rom_subject_eastern_profession_2_rhyton_i_A	false	rom_event_document.png	east_trade.png	false
rom_subject_eastern_profession_2_rhyton_i_B	false	rom_event_document.png	east_trade.png	false
rom_subject_eastern_profession_2_rhyton_i_C	false	rom_event_document.png	east_trade.png	false
rom_subject_eastern_profession_3_caravans_i_A	false	rom_event_document.png	agent_wreck_supplies.png	false
rom_subject_eastern_profession_3_caravans_i_B	false	rom_event_document.png	agent_wreck_supplies.png	false
rom_subject_eastern_profession_3_caravans_i_C	false	rom_event_document.png	agent_wreck_supplies.png	false
rom_subject_eastern_profession_3_gosan_i_A	false	rom_event_document.png	east_generic.png	false
rom_subject_eastern_profession_3_gosan_i_B	false	rom_event_document.png	east_generic.png	false
rom_subject_eastern_profession_3_gosan_i_C	false	rom_event_document.png	east_generic.png	false
rom_subject_eastern_religious_1_star_flood_i_A	false	rom_event_document.png	disaster_flood.png	false
rom_subject_eastern_religious_1_star_flood_i_B	false	rom_event_document.png	disaster_flood.png	false
rom_subject_eastern_religious_1_star_flood_i_C	false	rom_event_document.png	disaster_flood.png	false
rom_subject_eastern_religious_2_dark_dreams_followup_i_A	false	rom_event_document.png	east_diplomacy.png	false
rom_subject_eastern_religious_2_dark_dreams_followup_i_B	false	rom_event_document.png	east_diplomacy.png	false
rom_subject_eastern_religious_2_dark_dreams_followup_i_C	false	rom_event_document.png	east_diplomacy.png	false
rom_subject_eastern_religious_2_dark_dreams_i_A	false	rom_event_document.png	east_generic.png	false
rom_subject_eastern_religious_2_dark_dreams_i_B	false	rom_event_document.png	east_generic.png	false
rom_subject_eastern_religious_3_star_prosperity_i_A	false	rom_event_document.png	east_celebration.png	false
rom_subject_eastern_religious_3_star_prosperity_i_B	false	rom_event_document.png	east_celebration.png	false
rom_subject_eastern_religious_3_star_prosperity_i_C	false	rom_event_document.png	east_celebration.png	false
rom_subject_eastern_religious_4_star_baby_followup_i_A	false	rom_event_document.png	attrition_desert.png	false
rom_subject_eastern_religious_4_star_baby_followup_i_B	false	rom_event_document.png	attrition_desert.png	false
rom_subject_eastern_religious_4_star_baby_followup_i_C	false	rom_event_document.png	attrition_desert.png	false
rom_subject_eastern_religious_4_star_baby_followup_i_D	false	rom_event_document.png	attrition_desert.png	false
rom_subject_eastern_religious_4_star_baby_i_A	false	rom_event_document.png	east_generic.png	false
rom_subject_eastern_religious_4_star_baby_i_B	false	rom_event_document.png	east_generic.png	false
rom_subject_eastern_religious_4_star_baby_i_C	false	rom_event_document.png	east_generic.png	false
rom_subject_eastern_trade_1_Silk_A	false	rom_event_document.png	east_trade.png	false
rom_subject_eastern_trade_1_Silk_B	false	rom_event_document.png	east_trade.png	false
rom_subject_eastern_trade_1_Silk_C	false	rom_event_document.png	east_trade.png	false
rom_subject_eastern_trade_2_Nisean_i_A	false	rom_event_document.png	east_faction.png	false
rom_subject_eastern_trade_2_Nisean_i_B	false	rom_event_document.png	east_faction.png	false
rom_subject_eastern_trade_2_Nisean_i_C	false	rom_event_document.png	east_faction.png	false
rom_subject_family_member_4_Vicious_words_i_A	false	rom_event_document.png	rom_generic.png	false
rom_subject_family_member_4_Vicious_words_i_B	false	rom_event_document.png	rom_generic.png	false
rom_subject_family_member_4_Vicious_words_i_C	false	rom_event_document.png	rom_generic.png	false
rom_subject_family_member_5_Child_mars_i_A	false	rom_event_document.png	rom_generic.png	false
rom_subject_family_member_5_Child_mars_i_B	false	rom_event_document.png	rom_generic.png	false
rom_subject_family_member_5_Child_mars_i_C	false	rom_event_document.png	rom_generic.png	false
rom_subject_family_member_6_pirates_followup_i_A	false	rom_event_document.png	east_sea_victory.png	false
rom_subject_family_member_6_pirates_followup_i_B	false	rom_event_document.png	east_sea_victory.png	false
rom_subject_family_member_6_pirates_i_A	false	rom_event_document.png	east_sea_victory.png	false
rom_subject_family_member_6_pirates_i_B	false	rom_event_document.png	east_sea_victory.png	false
rom_subject_family_member_6_pirates_i_C	false	rom_event_document.png	east_sea_victory.png	false
rom_subject_family_member_7_guardian_i_A	false	rom_event_document.png	agent_poison.png	false
rom_subject_family_member_7_guardian_i_B	false	rom_event_document.png	agent_poison.png	false
rom_subject_family_member_7_guardian_i_C	false	rom_event_document.png	agent_poison.png	false
rom_subject_family_member_7_guardian_i_D	false	rom_event_document.png	agent_poison.png	false
rom_subject_gaul_family_member_blessed_by_the_gods_1_i_A	false	rom_event_document.png	barb_celebration.png	false
rom_subject_gaul_family_member_blessed_by_the_gods_1_i_B	false	rom_event_document.png	barb_celebration.png	false
rom_subject_gaul_family_member_blessed_by_the_gods_1_i_C	false	rom_event_document.png	barb_celebration.png	false
rom_subject_general_1_cloca_maxima_i_C	false	rom_event_document.png	rom_celebration.png	false
rom_subject_general_cloaka_maxima_i_A	false	rom_event_document.png	rom_celebration.png	false
rom_subject_general_cloaka_maxima_i_B	false	rom_event_document.png	rom_celebration.png	false
rom_subject_hellenic_family_member_1_debt_i_A	false	rom_event_document.png	agent_hire.png	false
rom_subject_hellenic_family_member_1_debt_i_B	false	rom_event_document.png	agent_hire.png	false
rom_subject_hellenic_family_member_1_debt_i_C	false	rom_event_document.png	agent_hire.png	false
rom_subject_hellenic_family_member_1_debt_i_D	false	rom_event_document.png	agent_hire.png	false
rom_subject_hellenic_family_member_3_promising_i_A	false	rom_event_document.png	greek_faction.png	false
rom_subject_hellenic_family_member_3_promising_i_B	false	rom_event_document.png	greek_faction.png	false
rom_subject_hellenic_family_member_3_promising_i_C	false	rom_event_document.png	greek_faction.png	false
rom_subject_hellenic_family_member_4_Agamemnon_followup_i_A	false	rom_event_document.png	rom_male_agent_killed.png	false
rom_subject_hellenic_family_member_4_Agamemnon_followup_i_B	false	rom_event_document.png	rom_male_agent_killed.png	false
rom_subject_hellenic_family_member_4_Agamemnon_i_A	false	rom_event_document.png	greek_navy_up.png	false
rom_subject_hellenic_family_member_4_Agamemnon_i_B	false	rom_event_document.png	greek_navy_up.png	false
rom_subject_hellenic_family_member_4_Agamemnon_i_C	false	rom_event_document.png	greek_navy_up.png	false
rom_subject_hellenic_family_member_debt_own_followup_i_A	false	rom_event_document.png	agent_betray.png	false
rom_subject_hellenic_family_member_debt_own_followup_i_B	false	rom_event_document.png	agent_betray.png	false
rom_subject_hellenic_family_member_debt_own_followup_i_C	false	rom_event_document.png	agent_betray.png	false
rom_subject_hellenic_family_member_debt_own_i_A	false	rom_event_document.png	agent_hire.png	false
rom_subject_hellenic_family_member_debt_own_i_B	false	rom_event_document.png	agent_hire.png	false
rom_subject_hellenic_family_member_debt_own_i_C	false	rom_event_document.png	agent_hire.png	false
rom_subject_hellenic_hetaira_1_i_A	false	rom_event_document.png	greek_faction.png	false
rom_subject_hellenic_hetaira_1_i_B	false	rom_event_document.png	greek_faction.png	false
rom_subject_hellenic_hetaira_1_i_C	false	rom_event_document.png	greek_faction.png	false
rom_subject_hellenic_hetaira_1_i_D	false	rom_event_document.png	greek_faction.png	false
rom_subject_hellenic_hetaira_2_i_A	false	rom_event_document.png	east_celebration.png	false
rom_subject_hellenic_hetaira_2_i_B	false	rom_event_document.png	east_celebration.png	false
rom_subject_hellenic_hetaira_2_i_C	false	rom_event_document.png	east_celebration.png	false
rom_subject_hellenic_hetaira_2_i_D	false	rom_event_document.png	east_celebration.png	false
rom_subject_hellenic_hetaira_3_i_A	false	rom_event_document.png	greek_faction.png	false
rom_subject_hellenic_hetaira_3_i_B	false	rom_event_document.png	greek_faction.png	false
rom_subject_hellenic_hetaira_3_i_C	false	rom_event_document.png	greek_faction.png	false
rom_subject_hellenic_hetaira_3_i_D	false	rom_event_document.png	greek_faction.png	false
rom_subject_hellenic_hetaira_4_i_A	false	rom_event_document.png	rom_female_agent_killed.png	false
rom_subject_hellenic_hetaira_4_i_B	false	rom_event_document.png	rom_female_agent_killed.png	false
rom_subject_hellenic_hetaira_4_i_C	false	rom_event_document.png	rom_female_agent_killed.png	false
rom_subject_hellenic_magistrate_1_Barren_land_i_A	false	rom_event_document.png	disaster_famine.png	false
rom_subject_hellenic_magistrate_1_Barren_land_i_B	false	rom_event_document.png	disaster_famine.png	false
rom_subject_hellenic_magistrate_1_Barren_land_i_C	false	rom_event_document.png	disaster_famine.png	false
rom_subject_hellenic_magistrate_1_Barren_land_i_D	false	rom_event_document.png	disaster_famine.png	false
rom_subject_hellenic_magistrate_2_Wine_i_A	false	rom_event_document.png	rom_trade.png	false
rom_subject_hellenic_magistrate_2_Wine_i_B	false	rom_event_document.png	rom_trade.png	false
rom_subject_hellenic_magistrate_3_lack_slaves_i_A	false	rom_event_document.png	agent_rally_slaves.png	false
rom_subject_hellenic_magistrate_3_lack_slaves_i_B	false	rom_event_document.png	agent_rally_slaves.png	false
rom_subject_hellenic_magistrate_3_lack_slaves_i_C	false	rom_event_document.png	agent_rally_slaves.png	false
rom_subject_hellenic_magistrate_4_plenty_slaves_i_A	false	rom_event_document.png	agent_rally_slaves.png	false
rom_subject_hellenic_magistrate_4_plenty_slaves_i_B	false	rom_event_document.png	agent_rally_slaves.png	false
rom_subject_hellenic_magistrate_4_plenty_slaves_i_C	false	rom_event_document.png	agent_rally_slaves.png	false
rom_subject_hellenic_magistrate_5_bad_wife_i_A	false	rom_event_document.png	agent_betray.png	false
rom_subject_hellenic_magistrate_5_bad_wife_i_B	false	rom_event_document.png	agent_betray.png	false
rom_subject_hellenic_magistrate_5_bad_wife_i_C	false	rom_event_document.png	agent_betray.png	false
rom_subject_hellenic_profession_2_Blacksmith_i_A	false	rom_event_document.png	agent_combat.png	false
rom_subject_hellenic_profession_2_Blacksmith_i_B	false	rom_event_document.png	agent_combat.png	false
rom_subject_hellenic_profession_2_Blacksmith_i_C	false	rom_event_document.png	agent_combat.png	false
rom_subject_hellenic_profession_4_Priestess_i_A	false	rom_event_document.png	agent_hire.png	false
rom_subject_hellenic_profession_4_Priestess_i_B	false	rom_event_document.png	agent_hire.png	false
rom_subject_hellenic_profession_4_Priestess_i_C	false	rom_event_document.png	agent_hire.png	false
rom_subject_hellenic_profession_4_Priestess_i_D	false	rom_event_document.png	agent_hire.png	false
rom_subject_hellenic_profession_7_Miner_i_A	false	rom_event_document.png	rom_trade.png	false
rom_subject_hellenic_profession_7_Miner_i_B	false	rom_event_document.png	rom_trade.png	false
rom_subject_hellenic_religious_1_Oracle_i_A	false	rom_event_document.png	greek_faction.png	false
rom_subject_hellenic_religious_1_Oracle_i_B	false	rom_event_document.png	greek_faction.png	false
rom_subject_hellenic_religious_1_Oracle_i_C	false	rom_event_document.png	greek_faction.png	false
rom_subject_hellenic_religious_1_Oracle_i_D	false	rom_event_document.png	greek_faction.png	false
rom_subject_hellenic_religious_2_Dodona_i_A	false	rom_event_document.png	greek_faction.png	false
rom_subject_hellenic_religious_2_Dodona_i_B	false	rom_event_document.png	greek_faction.png	false
rom_subject_hellenic_religious_2_Dodona_i_C	false	rom_event_document.png	greek_faction.png	false
rom_subject_hellenic_religious_2_Dodona_i_D	false	rom_event_document.png	greek_faction.png	false
rom_subject_hellenic_religious_3_Chalcon_i_A	false	rom_event_document.png	greek_faction.png	false
rom_subject_hellenic_religious_3_Chalcon_i_B	false	rom_event_document.png	greek_faction.png	false
rom_subject_hellenic_religious_3_Chalcon_i_C	false	rom_event_document.png	greek_faction.png	false
rom_subject_hellenic_religious_3_Chalcon_i_D	false	rom_event_document.png	greek_faction.png	false
rom_subject_hellenic_religious_4_Delphoi_i_A	false	rom_event_document.png	greek_faction.png	false
rom_subject_hellenic_religious_4_Delphoi_i_B	false	rom_event_document.png	greek_faction.png	false
rom_subject_hellenic_religious_4_Delphoi_i_C	false	rom_event_document.png	greek_faction.png	false
rom_subject_hellenic_religious_4_Delphoi_i_D	false	rom_event_document.png	greek_faction.png	false
rom_subject_hellenic_religious_5_Epidaurus_i_A	false	rom_event_document.png	east_celebration.png	false
rom_subject_hellenic_religious_5_Epidaurus_i_B	false	rom_event_document.png	east_celebration.png	false
rom_subject_hellenic_religious_5_Epidaurus_i_C	false	rom_event_document.png	east_celebration.png	false
rom_subject_hellenic_religious_5_Epidaurus_i_D	false	rom_event_document.png	east_celebration.png	false
rom_subject_hellenic_religious_6_hedonistic_i_A	false	rom_event_document.png	east_celebration.png	false
rom_subject_hellenic_religious_6_hedonistic_i_B	false	rom_event_document.png	east_celebration.png	false
rom_subject_hellenic_religious_6_hedonistic_i_C	false	rom_event_document.png	east_celebration.png	false
rom_subject_hellenic_religious_6_hedonistic_i_D	false	rom_event_document.png	east_celebration.png	false
rom_subject_hellenic_religious_7_Bura_i_A	false	rom_event_document.png	greek_faction.png	false
rom_subject_hellenic_religious_7_Bura_i_B	false	rom_event_document.png	greek_faction.png	false
rom_subject_hellenic_religious_7_Bura_i_C	false	rom_event_document.png	greek_faction.png	false
rom_subject_hellenic_religious_7_Bura_i_D	false	rom_event_document.png	greek_faction.png	false
rom_subject_hellenic_slaves_1_secrets_i_A	false	rom_event_document.png	rom_trade.png	false
rom_subject_hellenic_slaves_1_secrets_i_B	false	rom_event_document.png	rom_trade.png	false
rom_subject_hellenic_slaves_1_secrets_i_C	false	rom_event_document.png	rom_trade.png	false
rom_subject_hellenic_slaves_2_Thracian_i_A	false	rom_event_document.png	agent_hire.png	false
rom_subject_hellenic_slaves_2_Thracian_i_B	false	rom_event_document.png	agent_hire.png	false
rom_subject_hellenic_slaves_2_Thracian_i_C	false	rom_event_document.png	agent_hire.png	false
rom_subject_hellenic_slaves_3_slavedriver_i_A	false	rom_event_document.png	agent_rally_slaves.png	false
rom_subject_hellenic_slaves_3_slavedriver_i_B	false	rom_event_document.png	agent_rally_slaves.png	false
rom_subject_hellenic_slaves_3_slavedriver_i_C	false	rom_event_document.png	agent_rally_slaves.png	false
rom_subject_hellenic_trade_1_Silk_i_A	false	rom_event_document.png	rom_trade.png	false
rom_subject_hellenic_trade_1_Silk_i_B	false	rom_event_document.png	rom_trade.png	false
rom_subject_hellenic_trade_1_Silk_i_C	false	rom_event_document.png	rom_trade.png	false
rom_subject_hellenic_trade_1_Silk_i_D	false	rom_event_document.png	rom_trade.png	false
rom_subject_hellenic_trade_2_Spices_i_A	false	rom_event_document.png	rom_trade.png	false
rom_subject_hellenic_trade_2_Spices_i_B	false	rom_event_document.png	rom_trade.png	false
rom_subject_hellenic_trade_2_Spices_i_C	false	rom_event_document.png	rom_trade.png	false
rom_subject_hellenic_trade_2_Spices_i_D	false	rom_event_document.png	rom_trade.png	false
rom_subject_hellenic_trade_3_Nisean_i_A	false	rom_event_document.png	rom_trade.png	false
rom_subject_hellenic_trade_3_Nisean_i_B	false	rom_event_document.png	rom_trade.png	false
rom_subject_hellenic_trade_3_Nisean_i_C	false	rom_event_document.png	rom_trade.png	false
rom_subject_hellenic_trade_3_Nisean_i_D	false	rom_event_document.png	rom_trade.png	false
rom_subject_hellennic_profession_1_Goldsmith_i_A	false	rom_event_document.png	rom_trade.png	false
rom_subject_hellennic_profession_1_Goldsmith_i_B	false	rom_event_document.png	rom_trade.png	false
rom_subject_hellennic_profession_1_Goldsmith_i_C	false	rom_event_document.png	rom_trade.png	false
rom_subject_profession_5_Librarian_i_A	false	rom_event_document.png	greek_faction.png	false
rom_subject_profession_5_Librarian_i_B	false	rom_event_document.png	greek_faction.png	false
rom_subject_profession_5_Librarian_i_C	false	rom_event_document.png	greek_faction.png	false
rom_subject_profession_6_Slaver_i_A	false	rom_event_document.png	greek_navy_up.png	false
rom_subject_profession_6_Slaver_i_B	false	rom_event_document.png	greek_navy_up.png	false
rom_subject_profession_6_Slaver_i_C	false	rom_event_document.png	greek_navy_up.png	false
rom_subject_profession_6_Slaver_i_D	false	rom_event_document.png	greek_navy_up.png	false
rom_subject_roman_creature_dolphin_1_i_A	false	rom_event_document.png	rom_generic.png	false
rom_subject_roman_creature_dolphin_1_i_B	false	rom_event_document.png	rom_generic.png	false
rom_subject_roman_creature_dolphin_1_i_C	false	rom_event_document.png	rom_generic.png	false
rom_subject_roman_creature_white_faun_1_i_A	false	rom_event_document.png	rom_civ_up.png	false
rom_subject_roman_creature_white_faun_1_i_B	false	rom_event_document.png	rom_civ_up.png	false
rom_subject_roman_creature_white_faun_1_i_C	false	rom_event_document.png	rom_civ_up.png	false
rom_subject_roman_creature_white_faun_1_i_D	false	rom_event_document.png	rom_civ_up.png	false
rom_subject_roman_family_member_2_harlot_followup_i_A	false	rom_event_document.png	rom_generic.png	false
rom_subject_roman_family_member_2_harlot_followup_i_B	false	rom_event_document.png	rom_generic.png	false
rom_subject_roman_family_member_2_harlot_followup_i_C	false	rom_event_document.png	rom_generic.png	false
rom_subject_roman_family_member_2_harlot_followup_i_D	false	rom_event_document.png	rom_generic.png	false
rom_subject_roman_family_member_2_harlot_i_A	false	rom_event_document.png	rom_civ_down.png	false
rom_subject_roman_family_member_2_harlot_i_B	false	rom_event_document.png	rom_civ_down.png	false
rom_subject_roman_family_member_2_harlot_i_C	false	rom_event_document.png	rom_civ_down.png	false
rom_subject_roman_family_member_3_long_lost_i_A	false	rom_event_document.png	rom_generic.png	false
rom_subject_roman_family_member_3_long_lost_i_B	false	rom_event_document.png	rom_generic.png	false
rom_subject_roman_family_member_3_long_lost_i_C	false	rom_event_document.png	rom_generic.png	false
