id	building_path	construction_type	display_building_key	phase
44250	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_military_buff_1	0
44256	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_military_buff_2	0
44266	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_military_buff_3	0
44271	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_military_buff_attack_4	0
44276	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_military_buff_defence_4	0
44277	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_military_recruitment_1	0
4428	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_HELLENIC_city_minor_purple_dye_3	0
44281	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_military_recruitment_2	0
44282	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_military_recruitment_3	0
44290	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_military_recruitment_4	0
44291	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_port_1	0
44301	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_port_civil_2	0
44304	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_port_civil_3	0
44307	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_port_civil_4	0
4431	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_HELLENIC_city_minor_purple_dye_4	0
44316	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_port_military_2	0
44317	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_port_military_3	0
44323	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_port_military_4	0
44332	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_religious_1	0
44333	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_religious_ceres_2	0
44334	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_religious_ceres_3	0
44338	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_religious_ceres_4	0
44339	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_religious_jupiter_2	0
44347	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_religious_jupiter_3	0
44348	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_religious_jupiter_4	0
44349	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_religious_mars_2	0
44354	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_religious_mars_3	0
44359	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_religious_mars_4	0
44360	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_sanitation_1	0
44370	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_sanitation_sewer_2	0
44374	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_sanitation_sewer_3	0
44381	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_sanitation_sewer_4	0
44385	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_sanitation_tank_2	0
44387	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_sanitation_tank_3	0
44392	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_sanitation_tank_4	0
44398	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_town_centre_1	0
44401	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_town_centre_shop_2	0
44402	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_town_centre_shop_3	0
44404	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_town_centre_shop_4	0
4441	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_HELLENIC_city_minor_silk_1	0
44410	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_town_centre_stadium_2	0
44414	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_town_centre_stadium_3	0
44422	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_town_centre_stadium_4	0
44424	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_minor_town_1	0
44432	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_minor_town_2	0
44439	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_minor_town_3	0
44447	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_minor_town_4	0
44456	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_minor_town_farm_2	0
44460	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_minor_town_farm_3	0
44462	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_rom_minor_town_farm_4	0
4450	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_HELLENIC_city_minor_silk_2	0
4451	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_HELLENIC_city_minor_silk_3	0
44550	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_major_town_1	0
44557	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_major_town_2	0
44561	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_major_town_3	0
44562	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_major_town_4	0
44565	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_major_town_5	0
44569	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_minor_town_1	0
44574	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_minor_town_civil_2	0
44582	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_minor_town_civil_3	0
44584	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_minor_town_civil_4	0
44586	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_minor_town_farm_2	0
44587	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_minor_town_farm_3	0
44596	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_minor_town_farm_4	0
4460	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_HELLENIC_city_minor_silk_4	0
44602	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_minor_town_trade_2	0
44608	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_minor_town_trade_3	0
44615	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_minor_town_trade_4	0
44619	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_agriculture_1	0
44621	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_agriculture_granary_2	0
44624	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_agriculture_granary_3	0
44634	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_agriculture_granary_4	0
44636	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_agriculture_herd_2	0
44640	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_agriculture_herd_3	0
44644	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_agriculture_herd_4	0
44649	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_industrial_1	0
4465	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_HELLENIC_city_minor_silver_1	0
44658	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_industrial_amphora_2	0
4466	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_HELLENIC_city_minor_silver_2	0
44666	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_industrial_amphora_3	0
44668	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_industrial_amphora_4	0
44678	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_industrial_jeweller_2	0
44688	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_industrial_jeweller_3	0
44697	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_industrial_jeweller_4	0
44705	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_industrial_mint_2	0
44707	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_industrial_mint_3	0
4471	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_HELLENIC_city_minor_silver_3	0
44710	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_industrial_mint_4	0
44712	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_mine_1	0
44718	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_mine_2	0
44722	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_mine_3	0
44729	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_mine_4	0
44736	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_port_1	0
44737	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_port_trade_2	0
44738	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_port_trade_3	0
44747	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_port_trade_4	0
4475	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_HELLENIC_city_minor_silver_4	0
44753	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_port_trade_5	0
44760	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_city_centre_1	0
44764	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_city_centre_theatre_2	0
44771	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_city_centre_theatre_3	0
44773	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_city_centre_theatre_4	0
44774	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_city_centre_library_2	0
44780	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_city_centre_library_3	0
44785	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_city_centre_library_4	0
44791	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_city_centre_library_taranto_2	0
44800	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_city_centre_library_taranto_3	0
44805	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_city_centre_library_taranto_4	0
44815	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_city_centre_slave_2	0
44819	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_city_centre_slave_3	0
44829	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_city_centre_food_2	0
44833	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_city_centre_food_3	0
44841	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_city_centre_food_4	0
44845	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_town_centre_1	0
44855	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_town_centre_market_2	0
44859	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_town_centre_market_3	0
44869	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_town_centre_market_4	0
44875	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_town_centre_stadia_2	0
44877	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_town_centre_stadia_3	0
44881	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_town_centre_stadia_4	0
44882	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_water_1	0
44891	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_water_fountain_2	0
44894	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_water_fountain_3	0
44895	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_water_fountain_4	0
44903	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_water_tank_2	0
44908	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_water_tank_3	0
44910	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_water_tank_4	0
44912	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_religious_1	0
44915	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_religious_ares_2	0
44923	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_religious_ares_3	0
44932	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_religious_ares_4	0
44941	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_religious_zeus_2	0
44946	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_religious_zeus_3	0
44956	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_religious_zeus_4	0
44966	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_religious_athena_2	0
44976	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_religious_athena_3	0
44977	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_religious_athena_4	0
44981	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_religious_grove_taranto_2	0
44990	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_religious_grove_taranto_3	0
44993	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_religious_grove_taranto_4	0
44997	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_religious_grove_taranto_5	0
45001	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_military_1	0
45010	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_military_2	0
45020	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_military_3	0
45028	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_military_4	0
45029	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_military_mercenary_syracuse_2	0
45032	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_military_mercenary_syracuse_3	0
45042	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_military_mercenary_syracuse_4	0
45045	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_military_mercenary_syracuse_5	0
45046	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_military_buff_1	0
45047	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_military_buff_2	0
45053	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_military_buff_3	0
45063	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_military_buff_attack_4	0
45069	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_military_buff_defence_4	0
45073	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	inv_gre_military_buff_horse_4	0
45078	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_major_town_1	0
45086	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_major_town_2	0
45090	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_major_town_3	0
45091	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_major_town_4	0
45101	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_major_town_5	0
45111	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_minor_town_1	0
45117	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_minor_town_civil_2	0
45125	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_minor_town_civil_3	0
45126	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_minor_town_civil_4	0
45128	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_minor_town_farm_2	0
45135	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_minor_town_farm_3	0
45139	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_minor_town_farm_4	0
45148	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_minor_town_trade_2	0
45155	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_minor_town_trade_3	0
45156	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_minor_town_trade_4	0
45165	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_agriculture_1	0
45172	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_agriculture_granary_2	0
45179	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_agriculture_granary_3	0
4518	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_HELLENIC_city_minor_timber_1	0
45184	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_agriculture_granary_4	0
45194	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_agriculture_herd_2	0
45196	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_agriculture_herd_3	0
45198	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_agriculture_herd_4	0
45202	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_industrial_1	0
45208	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_industrial_amphora_2	0
45212	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_industrial_amphora_3	0
45221	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_industrial_amphora_4	0
45231	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_industrial_jeweller_2	0
45237	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_industrial_jeweller_3	0
45241	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_industrial_jeweller_4	0
45242	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_industrial_mint_2	0
45252	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_industrial_mint_3	0
45258	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_industrial_mint_4	0
4526	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_HELLENIC_city_minor_timber_2	0
45261	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_mine_1	0
45270	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_mine_2	0
45280	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_mine_3	0
45281	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_mine_4	0
45288	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_port_1	0
45291	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_port_trade_2	0
45293	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_port_trade_3	0
45300	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_port_trade_4	0
45301	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_port_trade_5	0
45303	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_city_centre_1	0
45304	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_city_centre_theatre_2	0
45306	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_city_centre_theatre_3	0
45307	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_city_centre_theatre_4	0
45309	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_city_centre_library_2	0
45316	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_city_centre_library_3	0
45317	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_city_centre_library_4	0
45324	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_city_centre_library_taranto_2	0
45325	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_city_centre_library_taranto_3	0
45335	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_city_centre_library_taranto_4	0
45336	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_city_centre_slave_2	0
45344	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_city_centre_slave_3	0
45347	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_city_centre_food_2	0
45352	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_city_centre_food_3	0
4536	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_HELLENIC_city_minor_timber_3	0
45362	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_city_centre_food_4	0
45368	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_town_centre_1	0
45376	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_town_centre_market_2	0
45377	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_town_centre_market_3	0
45382	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_town_centre_market_4	0
45384	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_town_centre_stadia_2	0
4539	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_HELLENIC_city_minor_timber_4	0
45390	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_town_centre_stadia_3	0
45395	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_town_centre_stadia_4	0
45399	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_water_1	0
45408	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_water_fountain_2	0
45409	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_water_fountain_3	0
45419	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_water_fountain_4	0
4542	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_HELLENIC_city_minor_township_1	0
45423	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_water_tank_2	0
4543	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_HELLENIC_city_minor_township_2	0
45433	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_water_tank_3	0
45440	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_water_tank_4	0
45446	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_religious_1	0
45450	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_religious_ares_2	0
45451	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_religious_ares_3	0
45459	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_religious_ares_4	0
45460	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_religious_zeus_2	0
45461	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_religious_zeus_3	0
45462	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_religious_zeus_4	0
45465	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_religious_athena_2	0
45474	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_religious_athena_3	0
45483	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	inv_gre_religious_athena_4	0
