faction_key	unit_key
inv_insubres	inv_sen_medium_assault_raider_noble_swordsmen
inv_insubres	inv_sen_noble_horsemen
inv_insubres	inv_sen_noble_swordsmen
inv_insubres	inv_sen_raider_melee_gallic_axemen
inv_insubres	inv_sen_raider_melee_tribeless_warriors
inv_insubres	inv_sen_raider_ranged_gallic_hunters
inv_insubres	inv_sen_tribeless_slingers
inv_insubres	inv_sen_tribeless_spearmen
inv_insubres	inv_sen_tribeless_warriors
inv_insubres	inv_sen_young_swords
inv_iolei	inv_iol_raider_melee_sardi_axemen
inv_iolei	inv_iol_raider_ranged_sardi_bowmen
inv_iolei	inv_iol_sardi_axemen
inv_iolei	inv_iol_sardi_bowmen
inv_iolei	inv_iol_sardi_cavalry
inv_iolei	inv_iol_sardi_hillmen
inv_iolei	inv_iol_sardi_horse_skirmishers
inv_iolei	inv_iol_sardi_skirmishers
inv_iolei	inv_iol_sardi_slingers
inv_iolei	inv_iol_sardi_spearmen
inv_iolei	inv_sar_corsic_marksmen
inv_lepontii	inv_sen_gallic_axemen
inv_lepontii	inv_sen_gallic_horsemen
inv_lepontii	inv_sen_gallic_skirmishers
inv_lepontii	inv_sen_medium_assault_raider_noble_swordsmen
inv_lepontii	inv_sen_noble_horsemen
inv_lepontii	inv_sen_noble_swordsmen
inv_lepontii	inv_sen_raider_melee_gallic_axemen
inv_lepontii	inv_sen_raider_melee_tribeless_warriors
inv_lepontii	inv_sen_raider_ranged_gallic_hunters
inv_lepontii	inv_sen_tribeless_slingers
inv_lepontii	inv_sen_tribeless_spearmen
inv_lepontii	inv_sen_tribeless_warriors
inv_lepontii	inv_sen_young_swords
inv_ligures	inv_local_ligurian_axe_warriors
inv_ligures	inv_local_ligurian_horsemen
inv_ligures	inv_local_ligurian_swordsmen
inv_ligures	inv_sen_gallic_axemen
inv_ligures	inv_sen_gallic_horsemen
inv_ligures	inv_sen_gallic_skirmishers
inv_ligures	inv_sen_medium_assault_raider_noble_swordsmen
inv_ligures	inv_sen_raider_melee_gallic_axemen
inv_ligures	inv_sen_raider_melee_tribeless_warriors
inv_ligures	inv_sen_raider_ranged_gallic_hunters
inv_ligures	inv_sen_tribeless_slingers
inv_ligures	inv_sen_tribeless_spearmen
inv_ligures	inv_sen_tribeless_warriors
inv_ligures	inv_sen_young_swords
inv_lucani	inv_etr_italian_cavalry
inv_lucani	inv_ita_assault_raider_swordsmen
inv_lucani	inv_ita_horse_skirmishers
inv_lucani	inv_ita_italic_skirmishers
inv_lucani	inv_ita_italic_slingers
inv_lucani	inv_ita_italic_spearmen
inv_lucani	inv_ita_italic_swordsmen
inv_lucani	inv_ita_medium_raider_veteran_swordsmen
inv_lucani	inv_ita_raider_ranged_italic_skirmishers
inv_lucani	inv_ita_veteran_spearmen
inv_lucani	inv_ita_veteran_swordsmen
inv_lucani	inv_local_lucanian_ambushers
inv_lucani	inv_local_lucanian_warriors
inv_marrucini	inv_etr_italian_cavalry
inv_marrucini	inv_ita_assault_raider_swordsmen
inv_marrucini	inv_ita_horse_skirmishers
inv_marrucini	inv_ita_italic_skirmishers
inv_marrucini	inv_ita_italic_slingers
inv_marrucini	inv_ita_italic_spearmen
inv_marrucini	inv_ita_italic_swordsmen
inv_marrucini	inv_ita_medium_raider_veteran_swordsmen
inv_marrucini	inv_ita_raider_ranged_italic_skirmishers
inv_marrucini	inv_ita_veteran_spearmen
inv_marrucini	inv_ita_veteran_swordsmen
inv_messapians	inv_app_archers
inv_messapians	inv_app_cavalry
inv_messapians	inv_app_greek_three_app_archers
inv_messapians	inv_app_greek_three_app_peltasts
inv_messapians	inv_app_greek_two_app_hoplites
inv_messapians	inv_app_greek_two_halfer_app_swordsmen
inv_messapians	inv_app_hoplites
inv_messapians	inv_app_horse_skirmishers
inv_messapians	inv_app_light_spearmen
inv_messapians	inv_app_noble_hoplites
inv_messapians	inv_app_peltasts
inv_messapians	inv_app_swordsmen
inv_neapolis	inv_gre_four_assault_greek_hoplites
inv_neapolis	inv_gre_hippeus
inv_neapolis	inv_gre_hoplites
inv_neapolis	inv_gre_horse_skirmishers
inv_neapolis	inv_gre_light_hoplites
inv_neapolis	inv_gre_militia_spearmen
inv_neapolis	inv_gre_slingers
inv_neapolis	inv_gre_three_assault_greek_toxotes
inv_neapolis	inv_gre_toxotes
inv_neapolis	inv_gre_two_assault_greek_light_hoplites
inv_paeligni	inv_etr_italian_cavalry
inv_paeligni	inv_ita_assault_raider_swordsmen
inv_paeligni	inv_ita_horse_skirmishers
inv_paeligni	inv_ita_italic_skirmishers
inv_paeligni	inv_ita_italic_slingers
inv_paeligni	inv_ita_italic_spearmen
inv_paeligni	inv_ita_italic_swordsmen
inv_paeligni	inv_ita_medium_raider_veteran_swordsmen
inv_paeligni	inv_ita_raider_ranged_italic_skirmishers
inv_paeligni	inv_ita_veteran_spearmen
inv_paeligni	inv_ita_veteran_swordsmen
inv_peucetians	inv_app_archers
inv_peucetians	inv_app_cavalry
inv_peucetians	inv_app_greek_three_app_archers
inv_peucetians	inv_app_greek_three_app_peltasts
inv_peucetians	inv_app_greek_two_app_hoplites
inv_peucetians	inv_app_greek_two_halfer_app_swordsmen
inv_peucetians	inv_app_hoplites
inv_peucetians	inv_app_horse_skirmishers
inv_peucetians	inv_app_light_spearmen
inv_peucetians	inv_app_noble_hoplites
inv_peucetians	inv_app_peltasts
inv_peucetians	inv_app_swordsmen
inv_picentes	inv_etr_italian_cavalry
inv_picentes	inv_ita_assault_raider_swordsmen
inv_picentes	inv_ita_horse_skirmishers
inv_picentes	inv_ita_italic_skirmishers
inv_picentes	inv_ita_italic_slingers
inv_picentes	inv_ita_italic_spearmen
inv_picentes	inv_ita_italic_swordsmen
inv_picentes	inv_ita_medium_raider_veteran_swordsmen
inv_picentes	inv_ita_raider_ranged_italic_skirmishers
inv_picentes	inv_ita_veteran_spearmen
inv_picentes	inv_ita_veteran_swordsmen
inv_raeti	inv_etr_archers
inv_raeti	inv_etr_axe_infantry
inv_raeti	inv_etr_ballista
inv_raeti	inv_etr_chariots
inv_raeti	inv_etr_city_guard
inv_raeti	inv_etr_etruscan_cavalry
inv_raeti	inv_etr_four_assault_greek_etruscan_heavy_hoplites
inv_raeti	inv_etr_four_assault_greek_italian_swordsmen
inv_raeti	inv_etr_gre_five_etruscan_archers
inv_raeti	inv_etr_heavy_hoplites
inv_raeti	inv_etr_hoplites
inv_raeti	inv_etr_horse_skirmishers
inv_raeti	inv_etr_italian_cavalry
inv_raeti	inv_etr_light_spearmen
inv_raeti	inv_etr_polybolos
inv_raeti	inv_etr_skirmishers
inv_raeti	inv_etr_slingers
inv_raeti	inv_etr_three_assault_greek_etruscan_archers
inv_raeti	inv_etr_two_assault_greek_etruscan_hoplites
inv_raeti	inv_etr_two_assault_greek_etruscan_light_spearmen
inv_raeti	inv_etr_two_assault_greek_italian_swordsmen
inv_raeti	inv_etr_two_halfer_etruscan_slingers
inv_raeti	inv_ita_italic_swordsmen
inv_rebel_carthage	inv_car_Infantry
inv_rebel_carthage	inv_car_african_cavalry
inv_rebel_carthage	inv_car_african_elephants
inv_rebel_carthage	inv_car_ballista
inv_rebel_carthage	inv_car_carthaginian_cavalry
inv_rebel_carthage	inv_car_carthaginian_javelin
inv_rebel_carthage	inv_car_carthaginian_peltasts
inv_rebel_carthage	inv_car_citizen_militia
inv_rebel_carthage	inv_car_greek_four_hoplites
inv_rebel_carthage	inv_car_greek_four_sacred_band
inv_rebel_carthage	inv_car_greek_two_Infantry
inv_rebel_carthage	inv_car_greek_two_halfer_carthaginian_javelin
inv_rebel_carthage	inv_car_greek_two_hoplites
inv_rebel_carthage	inv_car_greek_two_sword_militia
inv_rebel_carthage	inv_car_hoplites
inv_rebel_carthage	inv_car_mob
inv_rebel_carthage	inv_car_polybolos
inv_rebel_carthage	inv_car_sacred_band
inv_rebel_carthage	inv_car_sword_militia
inv_rebel_etruscan	inv_etr_archers
inv_rebel_etruscan	inv_etr_axe_infantry
inv_rebel_etruscan	inv_etr_ballista
inv_rebel_etruscan	inv_etr_chariots
inv_rebel_etruscan	inv_etr_city_guard
inv_rebel_etruscan	inv_etr_etruscan_cavalry
inv_rebel_etruscan	inv_etr_four_assault_greek_etruscan_heavy_hoplites
inv_rebel_etruscan	inv_etr_four_assault_greek_italian_swordsmen
inv_rebel_etruscan	inv_etr_gre_five_etruscan_archers
inv_rebel_etruscan	inv_etr_heavy_hoplites
inv_rebel_etruscan	inv_etr_hoplites
inv_rebel_etruscan	inv_etr_horse_skirmishers
inv_rebel_etruscan	inv_etr_italian_cavalry
inv_rebel_etruscan	inv_etr_light_spearmen
inv_rebel_etruscan	inv_etr_polybolos
inv_rebel_etruscan	inv_etr_skirmishers
inv_rebel_etruscan	inv_etr_slingers
inv_rebel_etruscan	inv_etr_three_assault_greek_etruscan_archers
inv_rebel_etruscan	inv_etr_two_assault_greek_etruscan_hoplites
inv_rebel_etruscan	inv_etr_two_assault_greek_etruscan_light_spearmen
inv_rebel_etruscan	inv_etr_two_assault_greek_italian_swordsmen
inv_rebel_etruscan	inv_etr_two_halfer_etruscan_slingers
inv_rebel_etruscan	inv_ita_italic_swordsmen
inv_rebel_gaul	inv_sen_gallic_axemen
inv_rebel_gaul	inv_sen_gallic_horsemen
inv_rebel_gaul	inv_sen_gallic_skirmishers
inv_rebel_gaul	inv_sen_medium_assault_raider_noble_swordsmen
inv_rebel_gaul	inv_sen_noble_horsemen
inv_rebel_gaul	inv_sen_noble_swordsmen
inv_rebel_gaul	inv_sen_raider_melee_gallic_axemen
inv_rebel_gaul	inv_sen_raider_melee_tribeless_warriors
inv_rebel_gaul	inv_sen_raider_ranged_gallic_hunters
inv_rebel_gaul	inv_sen_tribeless_slingers
inv_rebel_gaul	inv_sen_tribeless_spearmen
inv_rebel_gaul	inv_sen_tribeless_warriors
inv_rebel_gaul	inv_sen_young_swords
inv_rebel_greek	inv_gre_Ballista_greek_onager_five
inv_rebel_greek	inv_gre_ballista_taranto
inv_rebel_greek	inv_gre_four_assault_greek_hoplites
inv_rebel_greek	inv_gre_hippeus
inv_rebel_greek	inv_gre_hoplites
inv_rebel_greek	inv_gre_horse_skirmishers
inv_rebel_greek	inv_gre_light_hoplites
inv_rebel_greek	inv_gre_militia_spearmen
inv_rebel_greek	inv_gre_polybolos_taranto
inv_rebel_greek	inv_gre_slingers
inv_rebel_greek	inv_gre_three_assault_greek_toxotes
inv_rebel_greek	inv_gre_toxotes
inv_rebel_greek	inv_gre_two_assault_greek_light_hoplites
inv_rebel_iapygian	inv_app_archers
inv_rebel_iapygian	inv_app_cavalry
inv_rebel_iapygian	inv_app_greek_three_app_archers
inv_rebel_iapygian	inv_app_greek_three_app_peltasts
inv_rebel_iapygian	inv_app_greek_two_app_hoplites
inv_rebel_iapygian	inv_app_greek_two_halfer_app_swordsmen
inv_rebel_iapygian	inv_app_hoplites
inv_rebel_iapygian	inv_app_horse_skirmishers
inv_rebel_iapygian	inv_app_light_spearmen
inv_rebel_iapygian	inv_app_noble_hoplites
inv_rebel_iapygian	inv_app_peltasts
inv_rebel_iapygian	inv_app_swordsmen
inv_rebel_italic	inv_etr_italian_cavalry
inv_rebel_italic	inv_ita_assault_raider_swordsmen
inv_rebel_italic	inv_ita_horse_skirmishers
inv_rebel_italic	inv_ita_italic_skirmishers
inv_rebel_italic	inv_ita_italic_slingers
inv_rebel_italic	inv_ita_italic_spearmen
inv_rebel_italic	inv_ita_italic_swordsmen
inv_rebel_italic	inv_ita_medium_raider_veteran_swordsmen
inv_rebel_italic	inv_ita_raider_ranged_italic_skirmishers
inv_rebel_italic	inv_ita_veteran_spearmen
inv_rebel_italic	inv_ita_veteran_swordsmen
inv_rebel_nuragic	inv_iol_raider_melee_sardi_axemen
inv_rebel_nuragic	inv_iol_raider_ranged_sardi_bowmen
inv_rebel_nuragic	inv_iol_sardi_axemen
inv_rebel_nuragic	inv_iol_sardi_bowmen
inv_rebel_nuragic	inv_iol_sardi_cavalry
inv_rebel_nuragic	inv_iol_sardi_hillmen
inv_rebel_nuragic	inv_iol_sardi_horse_skirmishers
inv_rebel_nuragic	inv_iol_sardi_skirmishers
inv_rebel_nuragic	inv_iol_sardi_slingers
inv_rebel_nuragic	inv_iol_sardi_spearmen
inv_rebel_nuragic	inv_sar_corsic_marksmen
inv_rebels_greek	inv_gre_Ballista_greek_onager_five
inv_rebels_greek	inv_gre_ballista_taranto
inv_rebels_greek	inv_gre_four_assault_greek_hoplites
inv_rebels_greek	inv_gre_hippeus
inv_rebels_greek	inv_gre_hoplites
inv_rebels_greek	inv_gre_horse_skirmishers
inv_rebels_greek	inv_gre_light_hoplites
inv_rebels_greek	inv_gre_militia_spearmen
inv_rebels_greek	inv_gre_polybolos_taranto
inv_rebels_greek	inv_gre_slingers
inv_rebels_greek	inv_gre_three_assault_greek_toxotes
inv_rebels_greek	inv_gre_toxotes
inv_rebels_greek	inv_gre_two_assault_greek_light_hoplites
inv_rhegion	inv_gre_four_assault_greek_hoplites
inv_rhegion	inv_gre_hippeus
inv_rhegion	inv_gre_hoplites
inv_rhegion	inv_gre_horse_skirmishers
inv_rhegion	inv_gre_light_hoplites
inv_rhegion	inv_gre_militia_spearmen
inv_rhegion	inv_gre_slingers
inv_rhegion	inv_gre_three_assault_greek_toxotes
inv_rhegion	inv_gre_toxotes
inv_rhegion	inv_gre_two_assault_greek_light_hoplites
inv_sabines	inv_etr_italian_cavalry
inv_sabines	inv_ita_assault_raider_swordsmen
inv_sabines	inv_ita_horse_skirmishers
inv_sabines	inv_ita_italic_slingers
inv_sabines	inv_ita_italic_spearmen
inv_sabines	inv_ita_medium_raider_veteran_swordsmen
inv_sabines	inv_ita_raider_ranged_italic_skirmishers
inv_sabines	inv_ita_veteran_spearmen
inv_sabines	inv_ita_veteran_swordsmen
inv_sabines	inv_local_sabine_skirmishers
inv_sabines	inv_local_sabine_warriors
inv_samnites	inv_etr_italian_cavalry
inv_samnites	inv_ita_assault_raider_swordsmen
inv_samnites	inv_ita_horse_skirmishers
inv_samnites	inv_ita_italic_slingers
inv_samnites	inv_ita_italic_spearmen
inv_samnites	inv_ita_medium_raider_veteran_swordsmen
inv_samnites	inv_ita_raider_ranged_italic_skirmishers
inv_samnites	inv_ita_veteran_spearmen
inv_samnites	inv_ita_veteran_swordsmen
inv_samnites	inv_sam_armoured_spearmen
inv_samnites	inv_sam_light_infantryman
inv_samnites	inv_sam_light_spearmen
inv_senones	inv_sen_gallic_axemen
inv_senones	inv_sen_gallic_horsemen
inv_senones	inv_sen_gallic_skirmishers
inv_senones	inv_sen_medium_assault_raider_noble_swordsmen
inv_senones	inv_sen_noble_horsemen
inv_senones	inv_sen_noble_swordsmen
inv_senones	inv_sen_raider_melee_gallic_axemen
inv_senones	inv_sen_raider_melee_tribeless_warriors
inv_senones	inv_sen_raider_ranged_gallic_hunters
inv_senones	inv_sen_tribeless_slingers
inv_senones	inv_sen_tribeless_spearmen
inv_senones	inv_sen_tribeless_warriors
inv_senones	inv_sen_young_swords
inv_slaves_greek	inv_gre_four_assault_greek_hoplites
inv_slaves_greek	inv_gre_hippeus
inv_slaves_greek	inv_gre_hoplites
inv_slaves_greek	inv_gre_horse_skirmishers
inv_slaves_greek	inv_gre_light_hoplites
inv_slaves_greek	inv_gre_militia_spearmen
inv_slaves_greek	inv_gre_slingers
inv_slaves_greek	inv_gre_three_assault_greek_toxotes
inv_slaves_greek	inv_gre_toxotes
inv_slaves_greek	inv_gre_two_assault_greek_light_hoplites
inv_syracuse	inv_gre_four_assault_greek_hoplites
inv_syracuse	inv_gre_hippeus
inv_syracuse	inv_gre_hoplites
inv_syracuse	inv_gre_horse_skirmishers
inv_syracuse	inv_gre_light_hoplites
inv_syracuse	inv_gre_militia_spearmen
inv_syracuse	inv_gre_slingers
inv_syracuse	inv_gre_three_assault_greek_toxotes
inv_syracuse	inv_gre_toxotes
inv_syracuse	inv_gre_two_assault_greek_light_hoplites
inv_syracuse	inv_syr_elite_hoplites
inv_taranto	inv_gre_four_assault_greek_hoplites
inv_taranto	inv_gre_hippeus
inv_taranto	inv_gre_hoplites
inv_taranto	inv_gre_horse_skirmishers
inv_taranto	inv_gre_light_hoplites
inv_taranto	inv_gre_militia_spearmen
inv_taranto	inv_gre_slingers
inv_taranto	inv_gre_three_assault_greek_toxotes
inv_taranto	inv_gre_toxotes
inv_taranto	inv_gre_two_assault_greek_light_hoplites
inv_taranto	inv_tar_tarantine_cavalry
inv_tarchuna	inv_etr_archers
inv_tarchuna	inv_etr_axe_infantry
inv_tarchuna	inv_etr_ballista
inv_tarchuna	inv_etr_chariots
inv_tarchuna	inv_etr_city_guard
inv_tarchuna	inv_etr_etruscan_cavalry
inv_tarchuna	inv_etr_four_assault_greek_etruscan_heavy_hoplites
inv_tarchuna	inv_etr_four_assault_greek_italian_swordsmen
inv_tarchuna	inv_etr_gre_five_etruscan_archers
inv_tarchuna	inv_etr_heavy_hoplites
inv_tarchuna	inv_etr_hoplites
inv_tarchuna	inv_etr_horse_skirmishers
inv_tarchuna	inv_etr_italian_cavalry
inv_tarchuna	inv_etr_light_spearmen
inv_tarchuna	inv_etr_polybolos
inv_tarchuna	inv_etr_skirmishers
inv_tarchuna	inv_etr_slingers
inv_tarchuna	inv_etr_three_assault_greek_etruscan_archers
inv_tarchuna	inv_etr_two_assault_greek_etruscan_hoplites
inv_tarchuna	inv_etr_two_assault_greek_etruscan_light_spearmen
inv_tarchuna	inv_etr_two_assault_greek_italian_swordsmen
inv_tarchuna	inv_etr_two_halfer_etruscan_slingers
inv_tarchuna	inv_ita_italic_swordsmen
inv_umbri	inv_etr_italian_cavalry
inv_umbri	inv_ita_assault_raider_swordsmen
inv_umbri	inv_ita_horse_skirmishers
inv_umbri	inv_ita_italic_skirmishers
inv_umbri	inv_ita_italic_slingers
inv_umbri	inv_ita_italic_swordsmen
inv_umbri	inv_ita_medium_raider_veteran_swordsmen
inv_umbri	inv_ita_raider_ranged_italic_skirmishers
inv_umbri	inv_ita_veteran_spearmen
inv_umbri	inv_ita_veteran_swordsmen
inv_umbri	inv_local_umbrian_hillmen
inv_umbri	inv_local_umbrian_spearmen
inv_veii	inv_etr_archers
inv_veii	inv_etr_axe_infantry
inv_veii	inv_etr_ballista
inv_veii	inv_etr_chariots
inv_veii	inv_etr_city_guard
inv_veii	inv_etr_etruscan_cavalry
inv_veii	inv_etr_four_assault_greek_etruscan_heavy_hoplites
inv_veii	inv_etr_four_assault_greek_italian_swordsmen
inv_veii	inv_etr_gre_five_etruscan_archers
inv_veii	inv_etr_heavy_hoplites
inv_veii	inv_etr_hoplites
inv_veii	inv_etr_horse_skirmishers
inv_veii	inv_etr_italian_cavalry
inv_veii	inv_etr_light_spearmen
inv_veii	inv_etr_polybolos
inv_veii	inv_etr_skirmishers
inv_veii	inv_etr_slingers
inv_veii	inv_etr_three_assault_greek_etruscan_archers
inv_veii	inv_etr_two_assault_greek_etruscan_hoplites
inv_veii	inv_etr_two_assault_greek_etruscan_light_spearmen
inv_veii	inv_etr_two_assault_greek_italian_swordsmen
inv_veii	inv_etr_two_halfer_etruscan_slingers
inv_veii	inv_ita_italic_swordsmen
inv_veneti	inv_ita_italic_skirmishers
inv_veneti	inv_ita_italic_swordsmen
inv_veneti	inv_ven_ambushers
inv_veneti	inv_ven_italian_swordsmen
inv_veneti	inv_ven_veneti_axemen
inv_veneti	inv_ven_veneti_heavy_cavalry
inv_veneti	inv_ven_veneti_horsemen
inv_veneti	inv_ven_veneti_hunters
inv_veneti	inv_ven_veneti_mounted_raiders
inv_veneti	inv_ven_veneti_spearmen
inv_viesul	inv_etr_archers
inv_viesul	inv_etr_axe_infantry
inv_viesul	inv_etr_ballista
inv_viesul	inv_etr_chariots
inv_viesul	inv_etr_city_guard
inv_viesul	inv_etr_etruscan_cavalry
inv_viesul	inv_etr_four_assault_greek_etruscan_heavy_hoplites
inv_viesul	inv_etr_four_assault_greek_italian_swordsmen
inv_viesul	inv_etr_gre_five_etruscan_archers
inv_viesul	inv_etr_heavy_hoplites
inv_viesul	inv_etr_hoplites
inv_viesul	inv_etr_horse_skirmishers
inv_viesul	inv_etr_italian_cavalry
inv_viesul	inv_etr_light_spearmen
inv_viesul	inv_etr_polybolos
inv_viesul	inv_etr_skirmishers
inv_viesul	inv_etr_slingers
inv_viesul	inv_etr_three_assault_greek_etruscan_archers
inv_viesul	inv_etr_two_assault_greek_etruscan_hoplites
inv_viesul	inv_etr_two_assault_greek_etruscan_light_spearmen
inv_viesul	inv_etr_two_assault_greek_italian_swordsmen
inv_viesul	inv_etr_two_halfer_etruscan_slingers
inv_viesul	inv_ita_italic_swordsmen
inv_volsci	inv_etr_italian_cavalry
inv_volsci	inv_ita_assault_raider_swordsmen
inv_volsci	inv_ita_horse_skirmishers
inv_volsci	inv_ita_italic_skirmishers
inv_volsci	inv_ita_italic_slingers
inv_volsci	inv_ita_medium_raider_veteran_swordsmen
inv_volsci	inv_ita_raider_ranged_italic_skirmishers
inv_volsci	inv_ita_veteran_spearmen
inv_volsci	inv_ita_veteran_swordsmen
inv_volsci	inv_local_volsci_spearmen
inv_volsci	inv_local_volsci_warriors
pel_aitolian	Pel_Archers
pel_aitolian	Pel_Hoplites
pel_aitolian	Pel_Javelinmen
pel_aitolian	Pel_Light_Cavalry
pel_aitolian	Pel_Militia_Hoplites
pel_aitolian	Pel_Slingers
pel_akaian	Pel_Archers
pel_akaian	Pel_Hoplites
pel_akaian	Pel_Javelinmen
pel_akaian	Pel_Light_Cavalry
pel_akaian	Pel_Militia_Hoplites
pel_akaian	Pel_Slingers
pel_argos	Pel_Archers
pel_argos	Pel_Hoplites
pel_argos	Pel_Javelinmen
pel_argos	Pel_Light_Cavalry
pel_argos	Pel_Militia_Hoplites
pel_argos	Pel_Slingers
pel_athenai	Pel_Archers
pel_athenai	Pel_Hoplites
pel_athenai	Pel_Javelinmen
pel_athenai	Pel_Light_Cavalry
pel_athenai	Pel_Militia_Hoplites
pel_athenai	Pel_Slingers
pel_athenai_civil_war	Pel_Archers
pel_athenai_civil_war	Pel_Hoplites
pel_athenai_civil_war	Pel_Javelinmen
pel_athenai_civil_war	Pel_Light_Cavalry
pel_athenai_civil_war	Pel_Militia_Hoplites
pel_athenai_civil_war	Pel_Slingers
pel_boiotia	Pel_Archers
pel_boiotia	Pel_Hoplites
pel_boiotia	Pel_Javelinmen
pel_boiotia	Pel_Light_Cavalry
pel_boiotia	Pel_Militia_Hoplites
pel_boiotia	Pel_Slingers
pel_boiotia_civil_war	Pel_Archers
pel_boiotia_civil_war	Pel_Hoplites
pel_boiotia_civil_war	Pel_Javelinmen
pel_boiotia_civil_war	Pel_Light_Cavalry
pel_boiotia_civil_war	Pel_Militia_Hoplites
pel_boiotia_civil_war	Pel_Slingers
pel_byzantion	Pel_Archers
pel_byzantion	Pel_Hoplites
pel_byzantion	Pel_Javelinmen
pel_byzantion	Pel_Light_Cavalry
pel_byzantion	Pel_Militia_Hoplites
pel_byzantion	Pel_Slingers
pel_elis	Pel_Archers
pel_elis	Pel_Hoplites
pel_elis	Pel_Javelinmen
pel_elis	Pel_Light_Cavalry
pel_elis	Pel_Militia_Hoplites
pel_elis	Pel_Slingers
pel_epeiros	Pel_Archers
pel_epeiros	Pel_Hoplites
pel_epeiros	Pel_Javelinmen
pel_epeiros	Pel_Light_Cavalry
pel_epeiros	Pel_Militia_Hoplites
pel_epeiros	Pel_Slingers
pel_gortyn	Pel_Archers
pel_gortyn	Pel_Hoplites
pel_gortyn	Pel_Javelinmen
pel_gortyn	Pel_Light_Cavalry
pel_gortyn	Pel_Militia_Hoplites
pel_gortyn	Pel_Slingers
pel_ionian	Pel_Archers
pel_ionian	Pel_Hoplites
pel_ionian	Pel_Javelinmen
pel_ionian	Pel_Light_Cavalry
pel_ionian	Pel_Militia_Hoplites
pel_ionian	Pel_Slingers
pel_knossos	Pel_Archers
pel_knossos	Pel_Hoplites
pel_knossos	Pel_Javelinmen
pel_knossos	Pel_Light_Cavalry
pel_knossos	Pel_Militia_Hoplites
pel_knossos	Pel_Slingers
pel_korinthos	Pel_Archers
pel_korinthos	Pel_Hoplites
pel_korinthos	Pel_Javelinmen
pel_korinthos	Pel_Light_Cavalry
pel_korinthos	Pel_Militia_Hoplites
pel_korinthos	Pel_Slingers
pel_korinthos_civil_war	Pel_Archers
pel_korinthos_civil_war	Pel_Hoplites
pel_korinthos_civil_war	Pel_Javelinmen
pel_korinthos_civil_war	Pel_Light_Cavalry
pel_korinthos_civil_war	Pel_Militia_Hoplites
pel_korinthos_civil_war	Pel_Slingers
pel_korkyra	Pel_Archers
pel_korkyra	Pel_Hoplites
pel_korkyra	Pel_Javelinmen
pel_korkyra	Pel_Light_Cavalry
pel_korkyra	Pel_Militia_Hoplites
pel_korkyra	Pel_Slingers
pel_kydonia	Pel_Archers
pel_kydonia	Pel_Hoplites
pel_kydonia	Pel_Javelinmen
pel_kydonia	Pel_Light_Cavalry
pel_kydonia	Pel_Militia_Hoplites
pel_kydonia	Pel_Slingers
pel_makedon	Pel_Archers
pel_makedon	Pel_Hoplites
pel_makedon	Pel_Javelinmen
pel_makedon	Pel_Light_Cavalry
pel_makedon	Pel_Militia_Hoplites
pel_makedon	Pel_Slingers
pel_melos	Pel_Archers
pel_melos	Pel_Hoplites
pel_melos	Pel_Javelinmen
pel_melos	Pel_Light_Cavalry
pel_melos	Pel_Militia_Hoplites
pel_melos	Pel_Slingers
pel_persia	Pel_Baktrian_Cavalry
pel_persia	Pel_Hillmen
pel_persia	Pel_Kilikian_Javelinmen
pel_persia	Pel_Median_Cavalry
pel_persia	Pel_Median_Spear
pel_persia	Pel_Persian_Archers
pel_persia	Pel_Phyrgian_Spear
pel_rebels_aiolian	Pel_Archers
pel_rebels_aiolian	Pel_Hoplites
pel_rebels_aiolian	Pel_Javelinmen
pel_rebels_aiolian	Pel_Light_Cavalry
pel_rebels_aiolian	Pel_Militia_Hoplites
pel_rebels_aiolian	Pel_Slingers
pel_rebels_akaian	Pel_Archers
pel_rebels_akaian	Pel_Hoplites
pel_rebels_akaian	Pel_Javelinmen
pel_rebels_akaian	Pel_Light_Cavalry
pel_rebels_akaian	Pel_Militia_Hoplites
pel_rebels_akaian	Pel_Slingers
pel_rebels_barbarian	Pel_Thr_Archers
pel_rebels_barbarian	Pel_Thr_Cav
pel_rebels_barbarian	Pel_Thr_Peltasts
pel_rebels_barbarian	Pel_Thr_Warriors
pel_rebels_dorian	Pel_Archers
pel_rebels_dorian	Pel_Hoplites
pel_rebels_dorian	Pel_Javelinmen
pel_rebels_dorian	Pel_Light_Cavalry
pel_rebels_dorian	Pel_Militia_Hoplites
pel_rebels_dorian	Pel_Slingers
pel_rebels_ionian	Pel_Archers
pel_rebels_ionian	Pel_Hoplites
pel_rebels_ionian	Pel_Javelinmen
pel_rebels_ionian	Pel_Light_Cavalry
pel_rebels_ionian	Pel_Militia_Hoplites
pel_rebels_ionian	Pel_Slingers
pel_rebels_makedonian	Pel_Archers
pel_rebels_makedonian	Pel_Hoplites
pel_rebels_makedonian	Pel_Javelinmen
pel_rebels_makedonian	Pel_Light_Cavalry
pel_rebels_makedonian	Pel_Militia_Hoplites
pel_rebels_makedonian	Pel_Slingers
pel_rebels_other_greeks	Pel_Archers
pel_rebels_other_greeks	Pel_Hoplites
pel_rebels_other_greeks	Pel_Javelinmen
pel_rebels_other_greeks	Pel_Light_Cavalry
pel_rebels_other_greeks	Pel_Militia_Hoplites
pel_rebels_other_greeks	Pel_Slingers
pel_rebels_persian	Pel_Baktrian_Cavalry
pel_rebels_persian	Pel_Hillmen
pel_rebels_persian	Pel_Kilikian_Javelinmen
pel_rebels_persian	Pel_Median_Cavalry
pel_rebels_persian	Pel_Median_Spear
