key	image_path	localised_description	localised_name	pre_battle_speech_parameter	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting
pel_army_siege_experts	army_1_engineering_experts.png	Though the battlefields bestow glory, it is on the city walls that victory is found.	Siege Experts		0	false	false	false	0.0000
pel_army_stalwart_defenders	army_3_companions.png	When men are as brothers they will happily die for one another.	Stalwart Defenders		0	false	false	false	0.0000
pel_general_commander_commander_1	general_commander_1_commander_colourized.png	"He who is brave is free."	Commander		0	false	false	false	0.0000
pel_general_commander_hegemon_4	general_commander_4_great_leader_colourized.png	"Gold is tried by fire, the brave by adversity."	Hegemon		0	false	false	false	0.0000
pel_general_commander_leader_2	general_warmonger_3_virtue_pel_colourized.png	"Gold is tried by fire, the brave by adversity."	Leader		0	false	false	false	0.0000
pel_general_commander_trainer_3	agent_background_champion_athlete_colourized.png	"I will make you solid foundations of a good phalanx wall!"	Trainer		0	false	false	false	0.0000
pel_general_fighter_despoil_3	general_warmonger_3_despoil_colourized.png	"I like to kill my enemies, take their gold and enjoy their women."[FEM]"I like to kill my enemies, take their gold and revel in victory."	Despoil		0	false	false	false	0.0000
pel_general_fighter_fighter_1	general_warmonger_2_soldier_colourized.png	Good soldiers know much of the world and, most importantly, their place in it.	Fighter		0	false	false	false	0.0000
pel_general_fighter_leads_the_charge_2	general_warmonger_3_offense_colourized.png	"Don't just stand there! Attack!"	Leads the Charge		0	false	false	false	0.0000
pel_general_fighter_spirit_of_heracles_4	general_warmonger_1_warmonger_colourized.png	"It is no good being descended from Herakles if your deeds are not worthy of his name!"	Spirit of Heracles		0	false	false	false	0.0000
pel_general_strategist_administration_3	general_strategist_3_administration_colourized.png	Weapons decide battles, but do not win wars. Smart spending is the ultimate arbiter of victory.	Administration		0	false	false	false	0.0000
pel_general_strategist_master_strategos_4	general_strategist_4_master_tactician_colourized.png	A true tactician can win a battle before the lines are even drawn.	Master Tactician		0	false	false	false	0.0000
pel_general_strategist_pathfinder_2	general_strategist_3_covert_action_colourized.png	When faced with a wall of spears, consider Achilles, and try for their unprotected heels.	Pathfinder		0	false	false	false	0.0000
pel_general_strategist_strategist_1	general_strategist_1_strategist_colourized.png	"It is more advantageous to overcome the enemy by cunning... than by force."	Strategist		0	false	false	false	0.0000
pel_navy_children_of_the_aegean	navy_3_masters_sea.png	Poseidon watches over his children.	Children of the Aegean		0	false	false	false	0.0000
pel_navy_formidable_marines	navy_1_formidable_marines.png	The deck of a ship is a tough battle ground.	Formidable Marines		0	false	false	false	0.0000
pel_navy_great_marksmen	navy_1_great_marksmen.png	Through howling winds and rolling waves their arrows still fly true.  	Great Marksmen		0	false	false	false	0.0000
pel_navy_interpid_escorts	navy_2_intrepid_escorts.png	Some men live for adventure and the thrill of new tides.	Intrepid Escorts		0	false	false	false	0.0000
pel_navy_master_shipwrights	navy_3_master_shipwrights.png	Wood whispers, but only the greatest craftsmen hear it.	Master Shipwrights		0	false	false	false	0.0000
pel_navy_masters_of_the_sea	navy_marines.png	Honour the gods and they will always give you a fair wind. 	Masters of the Sea		0	false	false	false	0.0000
pel_navy_raiders	navy_2_dread_pirates.png	The lust for plunder can turn men from civilisation.	Raiders		0	false	false	false	0.0000
pel_navy_sea_patrol	navy_sea_patrol.png	"No man, nor beast nor kraken has ever bested me on these waves!"	Sea Patrol		0	false	false	false	0.0000
