key	text	tooltip
land_units_onscreen_name_Aux_Sar_Horse_Archers	Auxiliary Sarmatian Horse Archers	true
land_units_onscreen_name_Aux_Scy_Horse_Archers	Auxiliary Scythian Horse Archers	true
land_units_onscreen_name_Mer_Par_Horse_Archers	Mercenary Parthian Horse Archers	true
land_units_onscreen_name_Mer_Sar_Horse_Archers	Mercenary Sarmatian Horse Archers	true
land_units_onscreen_name_Mer_Scy_Horse_Archers	Mercenary Scythian Horse Archers	true
land_units_onscreen_name_Mer_Ita_Samnite_Warriors	Mercenary Samnite Warriors	true
land_units_onscreen_name_3c_Mer_Cappadocian_Cavalry	Mercenary Cappadocian Cavalry	true
land_units_onscreen_name_3c_Ger_Germanic_Spear_Masters	Germanic Spear Masters	true
land_units_onscreen_name_Afr_Skirm_Cav	Skirmisher Cavalry	true
land_units_onscreen_name_Gre_Skirm_Cav	Skirmisher Cavalry	true
land_units_onscreen_name_Ibe_Guerilla_Warriors	Guerrilla Warriors	true
land_units_onscreen_name_3c_Aux_Chariots	Auxiliary Chariots	true
land_units_onscreen_name_3c_Mer_Numidian_Cavalry	Mercenary Numidian Cavalry	true
land_units_onscreen_name_3c_Arm_Armenian_Pikemen	Armenian Pikemen	true
land_units_onscreen_name_Eas_Mob	Mob	true
land_units_onscreen_name_Car_Mob	Mob	true
land_units_onscreen_name_3c_Pal_Hamian_Archers_comm	Hamian Archers Bodyguard	true
land_units_onscreen_name_inv_mercenary_massilian_hoplites	Mercenary Massilian Hoplites	true
land_units_onscreen_name_inv_ill_spearmen	Illyrian Spearmen	true
land_units_onscreen_name_Ara_Levy_Skirm	Levy Skirmishers	true
land_units_onscreen_name_Gre_Levy_Pike	Levy Pikemen	true
land_units_onscreen_name_3c_Ger_Germanic_Mounted_Warband	Germanic Mounted Warband	true
land_units_onscreen_name_3c_Mer_Germanic_Mounted_Warband	Mercenary Germanic Mounted Warband	true
land_units_onscreen_name_3c_Mer_Illyrian_Raiders	Mercenary Illyrian Raiders	true
land_units_onscreen_name_3c_Aux_Egyptian_Pikemen	Auxiliary Egyptian Pikemen	true
land_units_onscreen_name_3c_Eas_Eastern_Nobles	Eastern Nobles	true
land_units_onscreen_name_Bri_Ballista_Shp	Briton Ballista (Ship)	true
land_units_onscreen_name_3c_Ger_Germanic_Horsemen	Germanic Horsemen	true
land_units_onscreen_name_Ibe_Lusitani_Swordswomen	Lusitani Swordswomen	true
land_units_onscreen_name_3c_Ara_Arabian_Nobles_comm	Arabian Nobles Bodyguard	true
land_units_onscreen_name_3c_Per_Persian_Nobles_comm	Persian Nobles Bodyguard	true
land_units_onscreen_name_3c_Sas_Persian_Spearmen	Persian Spearmen	true
land_units_onscreen_name_inv_mercenary_velites	Mercenary Velites	true
land_units_onscreen_name_Mer_Gal_Gallic_Hunters	Mercenary Gallic Hunters	true
land_units_onscreen_name_Ibe_Scutarii_Cav	Scutarii Cavalry	true
land_units_onscreen_name_3c_Per_Persian_Skirmishers	Persian Skirmishers	true
land_units_onscreen_name_3c_Eas_Eastern_Axe_Warriors_comm	Eastern Axe Warriors Bodyguard	true
land_units_onscreen_name_inv_ill_slave_javelinmen	Slave Javelinmen	true
land_units_onscreen_name_inv_mercenary_sileraioi_hoplites	Mercenary Sileraioi Hoplites	true
land_units_onscreen_name_Mer_Thr_Peltasts	Mercenary Thracian Peltasts	true
land_units_onscreen_name_3c_Sas_Camel_Cataphracts	Camel Cataphracts	true
land_units_onscreen_name_3c_Per_Persian_Spearmen	Persian Spearmen	true
land_units_onscreen_name_inv_ita_italic_spearmen	Italian Spearmen	true
land_units_onscreen_name_3c_Eas_Eastern_Spearmen	Eastern Spearmen	true
land_units_onscreen_name_3c_Ara_Arabian_Spearmen	Arabian Spearmen	true
land_units_onscreen_name_Aux_Dac_Bowmen	Auxiliary Dacian Bowmen	true
land_units_onscreen_name_inv_app_cavalry	Iapygian Cavalry	true
land_units_onscreen_name_3c_Ger_Germanic_Hurlers	Germanic Hurlers	true
land_units_onscreen_name_Pel_Thr_Archers	Thraike Archers	true
land_units_onscreen_name_3c_Ger_Germanic_Hunters	Germanic Hunters	true
land_units_onscreen_name_3c_Mer_Germanic_Hunters	Mercenary Germanic Hunters	true
land_units_onscreen_name_Mer_Kushite_Shieldwomen	Mercenary Kushite Shieldwomen	true
land_units_onscreen_name_Ill_Cav	Illyrian Cavalry	true
land_units_onscreen_name_inv_mercenary_brutti_veterans	Mercenary Brutti Veterans	true
land_units_onscreen_name_Afr_Numidian_Cav	Numidian Cavalry	true
land_units_onscreen_name_inv_etr_slingers	Etruscan Slingers	true
land_units_onscreen_name_3c_Sax_Elite_Saxon_Javelinmen	Elite Saxoni Javelinmen	true
land_units_onscreen_name_inv_local_naked_warriors	Naked Native Warriors	true
land_units_onscreen_name_3c_Pal_Armoured_Horse_Archers	Armoured Horse Archers	true
land_units_onscreen_name_dk_num_armoured_desert_chariots	Armoured Desert Chariots	true
land_units_onscreen_name_Car_Sacred_Band	Sacred Band	true
land_units_onscreen_name_Cel_Guerilla_Swordsmen	Guerrilla Swordsmen	true
land_units_onscreen_name_Aux_Ill_Raiders	Auxiliary Illyrian Raiders	true
land_units_onscreen_name_3c_Aux_Alae_Skirmishers	Alae Skirmishers	true
land_units_onscreen_name_3c_Mer_Slingers	Mercenary Slingers	true
land_units_onscreen_name_3c_Bri_Scorpion	Briton Scorpion (Fixed)	true
land_units_onscreen_name_inv_gre_militia_spearmen	Militia Spearmen	true
land_units_onscreen_name_3c_Gal_Armoured_Chariots	Armoured Chariots	true
land_units_onscreen_name_3c_Cal_Armoured_Chariots	Armoured Chariots	true
land_units_onscreen_name_3c_Aux_Armoured_Chariots	Auxiliary Armored Chariots	true
land_units_onscreen_name_3c_Sax_Gedriht_Swordsmen_comm	Gedriht Swordsmen Bodyguard	true
land_units_onscreen_name_inv_app_peltasts	Iapygian Peltasts	true
land_units_onscreen_name_Mer_Cel_Warriors	Mercenary Celtic Warriors	true
land_units_onscreen_name_Mer_Gal_Warriors	Mercenary Gallic Warriors	true
land_units_onscreen_name_Pel_Thr_Warriors	Thraike Warriors	true
land_units_onscreen_name_3c_Goth_Tervingi_Oathsworn	Tervingi Oathsworn	true
land_units_onscreen_name_3c_Sax_Gedriht_Spearmen	Gedriht Spearmen	true
land_units_onscreen_name_3c_Mer_Rhodian_Slingers	Mercenary Rhodian Slingers	true
land_units_onscreen_name_Ibe_Vet_Shield_Warriors	Veteran Shield Warriors	true
land_units_onscreen_name_Rom_Polybolos	Roman Polybolos	true
land_units_onscreen_name_3c_Aux_Iberian_Slingers	Auxiliary Iberian Slingers	true
land_units_onscreen_name_Ibe_Scut_Spear	Scutarii Spearmen	true
land_units_onscreen_name_Car_Polybolos	Carthaginian Polybolos	true
land_units_onscreen_name_Gre_Polybolos	Greek Polybolos	true
land_units_onscreen_name_Aux_Dac_Spears	Auxiliary Dacian Spears	true
land_units_onscreen_name_3c_Ger_Test_Mis	Test Missile 	true
land_units_onscreen_name_3c_Pal_Armoured_Pikemen	Armoured Pikemen	true
land_units_onscreen_name_inv_italian_skirmishers	Native Italian Skirmishers	true
land_units_onscreen_name_Aux_Gre_Cretan_Archers	Auxiliary Cretan Archers	true
land_units_onscreen_name_3c_Rom_Balearic_Slingers	Balearic Slingers	true
land_units_onscreen_name_Rom_Gladiatrices	Gladiatrices	true
land_units_onscreen_name_Gre_Hellenic_Cataphracts	Hellenic Cataphracts	true
land_units_onscreen_name_Rom_Ballista_Shp	Roman Ballista (Ship)	true
land_units_onscreen_name_3c_Mer_Balearic_Slingers	Mercenary Balearic Slingers	true
land_units_onscreen_name_3c_Goth_Greuthungi_Noble_Cavalry_comm	Greuthungi Noble Cavalry Bodyguard	true
land_units_onscreen_name_3c_Aux_Germanic_Spear_Masters	Auxiliary Germanic Spear Masters	true
land_units_onscreen_name_3c_Pal_Imperial_Palmyrene_Cataphracts	Imperial Palmyrene Cataphracts	true
land_units_onscreen_name_Mer_Eas_Hillmen	Mercenary Hillmen	true
land_units_onscreen_name_Gre_Periokoi_Hoplites	Perioikoi Hoplites	true
land_units_onscreen_name_3c_Eas_Ballista	Eastern Ballista	true
land_units_onscreen_name_Mer_Bac_Hillmen	Mercenary Bactrian Hillmen	true
land_units_onscreen_name_Pel_Periokoi_Hoplites	Perioikoi Hoplites	true
land_units_onscreen_name_Egy_Mob	Mob	true
land_units_onscreen_name_inv_mercenary_african_elephants	Mercenary African Elephants	true
land_units_onscreen_name_3c_Num_Numidian_Slingers_comm	Numidian Slingers Bodyguard	true
land_units_onscreen_name_3c_Num_Numidian_Slingers	Numidian Slingers	true
land_units_onscreen_name_3c_Sas_Persian_Skirmishers	Persian Skirmishers	true
land_units_onscreen_name_inv_local_gallic_hunters	Native Gallic Hunters	true
land_units_onscreen_name_Cel_Ballista_Shp	Celtic Ballista (Ship)	true
land_units_onscreen_name_3c_Cel_Celtic_Levy	Celtic Levy	true
land_units_onscreen_name_inv_car_ballista	Carthaginian Ballista	true
land_units_onscreen_name_inv_etr_ballista	Etruscan Ballista	true
land_units_onscreen_name_dk_saba_sabaean_archers	Sabaean Archers	true
land_units_onscreen_name_inv_sen_gallic_spearmen	Gallic Spearmen	true
land_units_onscreen_name_Gre_Thorax_Pike	Thorax Pikemen	true
land_units_onscreen_name_Ste_Scythian_Royal_Skirmishers	Scythian Royal Skirmishers	true
land_units_onscreen_name_3c_Mer_Peltasts	Mercenary Peltasts	true
land_units_onscreen_name_Thr_Cav	Thracian Cavalry	true
land_units_onscreen_name_Mer_Ibe_Cantabrian_Cav	Mercenary Cantabrian Cavalry	true
land_units_onscreen_name_3c_Mer_Egyptian_Archers	Mercenary Egyptian Archers	true
land_units_onscreen_name_3c_Afr_Ballista	African Ballista	true
land_units_onscreen_name_3c_Ger_Ballista	German Ballista	true
land_units_onscreen_name_Ger_Club_Levy	Club Levy	true
land_units_onscreen_name_Pel_Thr_Marines	Thraike Marines	true
land_units_onscreen_name_3c_Cal_Armoured_Chariots_comm	Armoured Chariots Bodyguard	true
land_units_onscreen_name_3c_Mer_Illyrian_Armoured_Pikemen	Mercenary Illyrian Armoured Pikemen	true
land_units_onscreen_name_3c_Mer_Numidian_Infantry	Mercenary Numidian Infantry	true
land_units_onscreen_name_3c_Cel_Chosen_Sword_Band_comm	Chosen Sword Band Bodyguard	true
land_units_onscreen_name_Dac_Ballista_Shp	Dacian Ballista (Ship)	true
land_units_onscreen_name_3c_Num_Numidian_Infantry	Numidian Infantry	true
land_units_onscreen_name_3c_Aux_Numidian_Infantry	Auxiliary Numidian Infantry	true
land_units_onscreen_name_3c_Aux_Illyrian_Armoured_Pikemen	Auxiliary Illyrian Armoured Pikemen	true
land_units_onscreen_name_3c_Num_Numidian_Noble_Cavalry	Numidian Noble Cavalry	true
land_units_onscreen_name_inv_app_hoplites	Iapygian Hoplites	true
land_units_onscreen_name_3c_Aux_Eastern_Spearmen	Auxiliary Eastern Spearmen	true
land_units_onscreen_name_inv_mercenary_toxotes	Mercenary Toxotes	true
land_units_onscreen_name_Cel_Savage_Dogs	Savage Dogs	true
land_units_onscreen_name_Egy_Cav	Egyptian Cavalry	true
land_units_onscreen_name_3c_Eas_Ballista_Bastion	Eastern Bastion Ballista	true
land_units_onscreen_name_Mer_Pel_Ionian_Hippeus	Mercenary Ionian Hippeus	true
land_units_onscreen_name_inv_etruscan_spearmen	Native Etruscan Spearmen	true
land_units_onscreen_name_3c_Rom_Armoured_Archers	Armoured Archers	true
land_units_onscreen_name_3c_Cal_Highland_Archers	Highland Archers	true
land_units_onscreen_name_Egy_Pike	Egyptian Pikemen	true
land_units_onscreen_name_3c_Rom_Evocati_Cohort_comm	Evocati Cohort Bodyguard	true
land_units_onscreen_name_3c_Per_Persian_Light_Infantry	Persian Light Infantry	true
land_units_onscreen_name_Aux_Thr_Peltasts	Auxiliary Thracian Peltasts	true
land_units_onscreen_name_3c_Aux_Persian_Spearmen	Auxiliary Persian Spearmen	true
land_units_onscreen_name_inv_ven_veneti_spearmen	Veneti Spearmen	true
land_units_onscreen_name_Cel_Oathsworn	Oathsworn	true
land_units_onscreen_name_3c_Pal_Scythed_Chariots	Scythed Chariots	true
land_units_onscreen_name_Ita_Levy_Skirm	Levy Skirmishers	true
land_units_onscreen_name_3c_Goth_Gothic_Mounted_Brigands	Gothic Mounted Brigands	true
land_units_onscreen_name_inv_rom_rorarii	Rorarii	true
land_units_onscreen_name_Mer_Ger_Longbow_Hunters	Mercenary Longbow Hunters	true
land_units_onscreen_name_Mer_Gre_Cretan_Archers	Mercenary Cretan Archers	true
land_units_onscreen_name_3c_Aux_Germanic_Hunters	Auxiliary Germanic Hunters	true
land_units_onscreen_name_Mer_Dac_Spears	Mercenary Dacian Spears	true
land_units_onscreen_name_3c_Afr_Ballista_Bastion	African Bastion Ballista	true
land_units_onscreen_name_3c_Ger_Ballista_Bastion	German Bastion Ballista	true
land_units_onscreen_name_Aux_Sar_Lancers	Auxiliary Sarmatian Lancers	true
land_units_onscreen_name_Gre_Levy_Thureos_Spears	Levy Thureos Spears	true
land_units_onscreen_name_3c_Aux_Scutarii	Auxiliary Scutarii	true
land_units_onscreen_name_3c_Sas_Persian_Light_Infantry	Persian Light Infantry	true
land_units_onscreen_name_3c_Arm_Noble_Cataphracts	Noble Cataphracts	true
land_units_onscreen_name_inv_car_hoplites	Carthaginian Hoplites	true
land_units_onscreen_name_inv_etr_hoplites	Etruscan Hoplites	true
land_units_onscreen_name_inv_etr_chariots	Etruscan Chariots	true
land_units_onscreen_name_3c_Ara_Arabian_Camel_Spearmen	Arabian Camel Spearmen	true
land_units_onscreen_name_3c_Aux_Arabian_Camel_Spearmen	Auxiliary Arabian Camel Spearmen	true
land_units_onscreen_name_Rom_Gladiatrices_Spear	Spear Gladiatrices	true
land_units_onscreen_name_Aet_Cav	Aethiopian Cavalry	true
land_units_onscreen_name_3c_Bri_Scorpion_Bastion	Briton Bastion Scorpion	true
land_units_onscreen_name_3c_Aux_Numidian_Cavalry	Auxiliary Numidian Cavalry	true
land_units_onscreen_name_3c_Aux_Germanic_Falxmen	Auxiliary Germanic Falxmen	true
land_units_onscreen_name_inv_mercenary_thessalian_cavalry	Mercenary Thessalian Cavalry	true
land_units_onscreen_name_3c_Arm_Armenian_Slingers	Armenian Slingers	true
land_units_onscreen_name_3c_Rom_Evocati_Cohort	Evocati Cohort	true
land_units_onscreen_name_inv_car_Infantry	Carthaginian Infantry	true
land_units_onscreen_name_Gre_Polybolos_Bastion	Greek Bastion Polybolos	true
land_units_onscreen_name_Car_Polybolos_Bastion	Carthaginian Bastion Polybolos	true
land_units_onscreen_name_Eas_Camel_Cataphracts	Camel Cataphracts	true
land_units_onscreen_name_Rom_Polybolos_Bastion	Roman Bastion Polybolos	true
land_units_onscreen_name_dk_nab_armoured_desert_hoplites	Armoured Desert Hoplites	true
land_units_onscreen_name_inv_ins_gallic_elder_swordsmen	Gallic Elder Swordsmen	true
land_units_onscreen_name_3c_Aux_Illyrian_Raiders	Auxiliary Illyrian Raiders	true
land_units_onscreen_name_3c_Mer_Egyptian_Pikemen	Mercenary Egyptian Pikemen	true
land_units_onscreen_name_Gre_Periokoi_Peltasts	Perioikoi Peltasts	true
land_units_onscreen_name_Aux_Ibe_Cantabrian_Cav	Auxiliary Cantabrian Cavalry	true
land_units_onscreen_name_3c_Aux_Illyrian_Cavalry	Auxiliary Illyrian Cavalry	true
land_units_onscreen_name_3c_Gal_Armoured_Chariots_comm	Armoured Chariots Bodyguard	true
land_units_onscreen_name_3c_Sas_Immortal_Infantry	Immortal Infantry	true
land_units_onscreen_name_3c_Mer_Swordsmen	Mercenary Swordsmen	true
land_units_onscreen_name_3c_Aux_Swordsmen	Auxiliary Swordsmen	true
land_units_onscreen_name_3c_Cel_Painted_Warriors	Painted Warriors	true
land_units_onscreen_name_3c_Arm_Armenian_Archers	Armenian Archers	true
land_units_onscreen_name_Mer_Egy_Archers	Mercenary Egyptian Archers	true
land_units_onscreen_name_3c_Rom_Polybolos	Roman Polybolos	true
land_units_onscreen_name_3c_Aux_Peltasts	Auxiliary Peltasts	true
land_units_onscreen_name_3c_Aux_Egyptian_Archers	Auxiliary Egyptian Archers	true
land_units_onscreen_name_Ibe_Cav	Iberian Cavalry	true
land_units_onscreen_name_inv_car_citizen_militia	Citizen Militia	true
land_units_onscreen_name_Mer_Afr_Archers	Mercenary Sabean Archers	true
land_units_onscreen_name_inv_mercenary_italic_skirmishers	Mercenary Italian Skirmishers	true
land_units_onscreen_name_3c_Sas_Immortal_Infantry_comm	Immortal Infantry Bodyguard	true
land_units_onscreen_name_3c_Sas_Savaran_Cataphracts	Savaran Cataphracts	true
land_units_onscreen_name_3c_Mer_Persian_Cataphracts	Mercenary Persian Cataphracts	true
land_units_onscreen_name_3c_Per_Persian_Cataphracts	Persian Cataphracts	true
land_units_onscreen_name_Gre_Ballista_Shp	Greek Ballista (Ship)	true
land_units_onscreen_name_Ibe_Ballista_Shp	Iberian Ballista (Ship)	true
land_units_onscreen_name_3c_Ara_Arabian_Nobles	Arabian Nobles	true
land_units_onscreen_name_3c_Per_Persian_Nobles	Persian Nobles	true
land_units_onscreen_name_3c_Eas_Eastern_Bowmen	Eastern Bowmen	true
land_units_onscreen_name_Aux_Egy_Infantry	Auxiliary Egyptian Infantry	true
land_units_onscreen_name_3c_Goth_Gothic_Slingers	Gothic Slingers	true
land_units_onscreen_name_3c_Rom_Scorpion_Bastion	Roman Bastion Scorpion	true
land_units_onscreen_name_inv_mercenary_umbrian_defenders	Mercenary Umbrian Defenders	true
land_units_onscreen_name_Car_Cav	Carthaginian Cavalry	true
land_units_onscreen_name_Pel_Thr_Nobles	Thraike Nobles	true
land_units_onscreen_name_inv_samnite_infantryman	Native Samnite Infantryman	true
land_units_onscreen_name_Mer_Dac_Falxmen	Mercenary Falxmen	true
land_units_onscreen_name_Ibe_Balearic_Slingers	Balearic Slingers	true
land_units_onscreen_name_Mer_Per_Archers	Mercenary Persian Archers	true
land_units_onscreen_name_inv_gre_hippeus	Hippeus	true
land_units_onscreen_name_3c_Sax_Germanic_Archers	Germanic Archers	true
land_units_onscreen_name_Aux_Gal_Gallic_Hunters	Auxiliary Gallic Hunters	true
land_units_onscreen_name_3c_Aux_Thracian_Slingers	Auxiliary Thracian Slingers	true
land_units_onscreen_name_3c_Mer_Thracian_Slingers	Mercenary Thracian Slingers	true
land_units_onscreen_name_dk_num_armoured_numidian_cavalry	Armoured Numidian Cavalry	true
land_units_onscreen_name_Car_Late_Libyan_Hoplites	Late Libyan Hoplites	true
land_units_onscreen_name_Aux_Cel_Warriors	Auxiliary Celtic Warriors	true
land_units_onscreen_name_Aux_Gal_Warriors	Auxiliary Gallic Warriors	true
land_units_onscreen_name_3c_Aux_Rhodian_Slingers	Auxiliary Rhodian Slingers	true
land_units_onscreen_name_dk_nab_scythed_chariots	Scythed Chariots	true
land_units_onscreen_name_3c_Mer_Iberian_Slingers	Mercenary Iberian Slingers	true
land_units_onscreen_name_3c_Sas_Hamspah_Infantry	Hamspah Infantry	true
land_units_onscreen_name_Eas_Royal_Cataphracts	Royal Cataphracts	true
land_units_onscreen_name_Gre_Sarissa_Cav	Sarissa Cavalry	true
land_units_onscreen_name_Mer_Eas_Cappadocian_Cav	Mercenary Cappadocian Cavalry	true
land_units_onscreen_name_inv_rom_velites	Velites	true
land_units_onscreen_name_inv_sicilian_tribesmen	Native Sicilian Tribesmen	true
land_units_onscreen_name_Mer_Dac_Bowmen	Mercenary Dacian Bowmen	true
land_units_onscreen_name_Rom_Legionaries	Legionaries	true
land_units_onscreen_name_3c_Pal_Palmyrene_Palace_Guard_comm	Palmyrene Palace Guard Bodyguard	true
land_units_onscreen_name_3c_Arm_Armenian_Spearmen	Armenian Spearmen	true
land_units_onscreen_name_inv_iol_nuragic_warriors	Nuragic Warriors	true
land_units_onscreen_name_3c_Arm_Armoured_Armenian_Pikemen	Armoured Armenian Pikemen	true
land_units_onscreen_name_3c_Aux_Cappadocian_Cavalry	Auxiliary Cappadocian Cavalry	true
land_units_onscreen_name_inv_ins_highland_hunters	Highland Hunters	true
land_units_onscreen_name_3c_Sas_Daylamite_Cavalry	Daylamite Cavalry	true
land_units_onscreen_name_Mer_Ibe_Scutarii	Mercenary Scutarii	true
land_units_onscreen_name_3c_Arm_Armoured_Armenian_Archers_comm	Armoured Armenian Archers Bodyguard	true
land_units_onscreen_name_inv_gre_ballista	Greek Ballista	true
land_units_onscreen_name_3c_Mer_Arabian_Spearmen	Mercenary Arabian Spearmen	true
land_units_onscreen_name_inv_sen_gallic_horsemen	Gallic Horsemen	true
land_units_onscreen_name_3c_Eas_Scorpion_Bastion	Eastern Bastion Scorpion	true
land_units_onscreen_name_Pel_Immortal_Spearmen	Immortal Spearmen	true
land_units_onscreen_name_3c_Ste_Ballista	Steppe Ballista	true
land_units_onscreen_name_3c_Mer_Scutarii_Cavalry	Mercenary Scutarii Cavalry	true
land_units_onscreen_name_inv_app_archers	Iapygian Archers	true
land_units_onscreen_name_inv_mercenary_italian_swordsmen	Mercenary Italian Swordsmen	true
land_units_onscreen_name_3c_Aux_Egyptian_Infantry	Auxiliary Egyptian Infantry	true
land_units_onscreen_name_3c_Pal_Palmyrene_Palace_Guard	Palmyrene Palace Guard	true
land_units_onscreen_name_3c_Mer_Egyptian_Infantry	Mercenary Egyptian Infantry	true
land_units_onscreen_name_Aux_Bri_Slingers	Auxiliary Briton Slingers	true
land_units_onscreen_name_3c_Aux_Bactrian_Horse_Archers	Auxiliary Bactrian Horse Archers	true
land_units_onscreen_name_3c_Eas_Eastern_Nobles_comm	Eastern Nobles Bodyguard	true
land_units_onscreen_name_3c_Sas_Armoured_Camel_Archers	Armoured Camel Archers	true
land_units_onscreen_name_3c_Mer_Lanciarii	Mercenary Lanciarii	true
land_units_onscreen_name_Aux_Thr_Warriors	Auxiliary Thracian Warriors	true
land_units_onscreen_name_3c_Aux_Lanciarii	Auxiliary Lanciarii	true
land_units_onscreen_name_3c_Ara_Arabian_Swordsmen_comm	Arabian Swordsmen Bodyguard	true
land_units_onscreen_name_3c_Per_Persian_Swordsmen_comm	Persian Swordsmen Bodyguard	true
land_units_onscreen_name_Ita_Campanian_Cavalry	Campanian Cavalry	true
land_units_onscreen_name_dk_nab_nabatean_heavy_archers	Nabataean Heavy Archers	true
land_units_onscreen_name_3c_Afr_Scorpion_Bastion	African Bastion Scorpion	true
land_units_onscreen_name_3c_Ger_Scorpion_Bastion	German Bastion Scorpion	true
land_units_onscreen_name_Gre_Citizen_Cav	Citizen Cavalry	true
land_units_onscreen_name_3c_Aux_Armoured_Pikemen	Auxiliary Armoured Pikemen	true
land_units_onscreen_name_3c_Rom_Balearic_Slingers_comm	Balearic Slingers Bodyguard	true
land_units_onscreen_name_Cel_Axe_Warriors	Axe Warriors	true
land_units_onscreen_name_3c_Mer_Thracian_Light_Cavalry	Mercenary Thracian Light Cavalry	true
land_units_onscreen_name_Ara_Levy_Spear	Levy Spearmen	true
land_units_onscreen_name_inv_mercenary_iberian_cavalry	Mercenary Iberian Cavalry	true
land_units_onscreen_name_Aux_Dac_Spear_Horsemen	Auxiliary Spear Horsemen	true
land_units_onscreen_name_3c_Mer_Painted_Warriors	Mercenary Painted Warriors	true
land_units_onscreen_name_3c_Sax_Geoguth_Spearmen	Geoguth Spearmen	true
land_units_onscreen_name_Afr_Levy_Spear	Levy Spearmen	true
land_units_onscreen_name_3c_Sax_Geoguth_Warriors	Geoguth Warriors	true
land_units_onscreen_name_3c_Mer_Illyrian_Archers	Mercenary Illyrian Archers	true
land_units_onscreen_name_Eas_Cataphracts	Eastern Cataphracts	true
land_units_onscreen_name_dk_kush_shotel_warriors	Shotel Warriors	true
land_units_onscreen_name_inv_lucanian_ambushers	Native Lucanian Ambushers	true
land_units_onscreen_name_Rom_Praetorians	Praetorians	true
land_units_onscreen_name_3c_Bri_Ballista_Bastion	Briton Bastion Ballista	true
land_units_onscreen_name_inv_ita_italian_cavalry	Italian Cavalry	true
land_units_onscreen_name_Eas_Azat_Knights	Azat Knights	true
land_units_onscreen_name_inv_mercenary_sabine_skirmishers	Mercenary Sabine Skirmishers	true
land_units_onscreen_name_3c_Aux_Persian_Skirmishers	Auxiliary Persian Skirmishers	true
land_units_onscreen_name_inv_gre_slingers	Greek Slingers	true
land_units_onscreen_name_Aux_Gre_Hoplites	Auxiliary Hoplites	true
land_units_onscreen_name_Thr_Royal_Cav	Thracian Royal Cavalry	true
land_units_onscreen_name_inv_ven_noble_veneti_swordsmen	Noble Veneti Swordsmen	true
land_units_onscreen_name_Bac_Royal_Cav	Bactrian Royal Cavalry	true
land_units_onscreen_name_3c_Cal_Caledonian_Heroic_Riders	Caledonii Heroic Riders	true
land_units_onscreen_name_Gre_Royal_Cav	Hellenic Royal Cavalry	true
land_units_onscreen_name_Gre_Mob	Mob	true
land_units_onscreen_name_3c_Mer_Thracian_Warriors	Mercenary Thracian Warriors	true
land_units_onscreen_name_Cel_Galatian_Legionaires	Galatian Legionaries	true
land_units_onscreen_name_inv_sam_italian_slingers	Italian Slingers	true
land_units_onscreen_name_3c_Aux_Thracian_Warriors	Auxiliary Thracian Warriors	true
land_units_onscreen_name_3c_Mer_Persian_Light_Infantry	Mercenary Persian Light Infantry	true
land_units_onscreen_name_inv_ill_hoplites	Illyrian Hoplites	true
land_units_onscreen_name_3c_Rom_Roman_Legionaries	Roman Legionaries	true
land_units_onscreen_name_Mer_Gre_Peltasts	Mercenary Peltasts	true
land_units_onscreen_name_3c_Ger_Savage_Dogs	Savage Dogs	true
land_units_onscreen_name_Ger_Tribesmen	Germanic Tribesmen	true
land_units_onscreen_name_Dac_Tribesmen	Dacian Tribesmen	true
land_units_onscreen_name_Cel_Tribesmen	Celtic Tribesmen	true
land_units_onscreen_name_Afr_Tribesmen	Tribesmen	true
land_units_onscreen_name_Ibe_Tribesmen	Iberian Tribesmen	true
land_units_onscreen_name_Ill_Tribesmen	Illyrian Tribesmen	true
land_units_onscreen_name_Ste_Tribesmen	Tribesmen	true
land_units_onscreen_name_Bri_Ambushers	Ambushers	true
land_units_onscreen_name_Mer_Pel_Rodian_Slingers	Mercenary Rodian Slingers	true
land_units_onscreen_name_3c_Cel_Chariots	Chariots	true
land_units_onscreen_name_3c_Gal_Chariots	Chariots	true
land_units_onscreen_name_Mer_Ill_Raiders	Mercenary Illyrian Raiders	true
land_units_onscreen_name_Ger_Round_Shield_Sword	Round Shield Swordsmen	true
land_units_onscreen_name_inv_iol_nuragic_runners	Nuragic Runners	true
land_units_onscreen_name_inv_etr_archers	Etruscan Archers	true
land_units_onscreen_name_inv_rom_triarii	Triarii	true
land_units_onscreen_name_Aux_Sar_Armour_Lancers	Auxiliary Armoured Lancers	true
land_units_onscreen_name_3c_Ger_Germanic_Spearmen	Germanic Spearmen	true
land_units_onscreen_name_Gre_Pike	Pikemen	true
land_units_onscreen_name_3c_Arm_Armoured_Horse_Archers	Armoured Horse Archers	true
land_units_onscreen_name_dk_kush_african_war_elephants	African War Elephants	true
land_units_onscreen_name_3c_Rom_War_Dogs	War Dogs	true
land_units_onscreen_name_3c_Ala_Armoured_Steppe_Warriors	Armoured Steppe Warriors	true
land_units_onscreen_name_3c_Mer_Armoured_Gallic_Spearmen	Mercenary Armoured Gallic Spearmen	true
land_units_onscreen_name_Ita_Mob	Mob	true
land_units_onscreen_name_3c_Aux_Thracian_Cavalry	Auxiliary Thracian Cavalry	true
land_units_onscreen_name_Mer_Syrian_Armoured_Elephants	Mercenary Syrian Armoured Elephants	true
land_units_onscreen_name_inv_ita_veteran_spearmen	Italian Veteran Spearmen	true
land_units_onscreen_name_Mer_Gre_Rhodian_Slingers	Mercenary Rhodian Slingers	true
