language	subtitle_field	text_section	foreign_key	end	script_id	start	text_id
ru	1686093551	0	slave_uprising_ends_east_egyptrom_Eastern	212	11	130	vo_fmv_texts_text_slave_uprising_ends_east_egyptrom_Eastern
ru	1686093551	0	slave_uprising_ends_rome_hellenicrom_Hellenistic	210	12	130	vo_fmv_texts_text_slave_uprising_ends_rome_hellenicrom_Hellenistic
ru	1686093551	0	wrath_of_sparta_intro	626	21	432	vo_fmv_texts_text_wrath_of_sparta_intro
ru	1686093551	10	empire_divided_intro	1526	22	1463	vo_fmv_texts_text_empire_divided_intro
ru	1686093551	10	imp_aug_intro	1723	20	1587	vo_fmv_texts_text_imp_aug_intro
ru	1686093551	10	invasion_intro	3080	23	2978	vo_fmv_texts_text_invasion_intro
ru	1686093551	10	punic_wars_intro	2094	17	1977	vo_fmv_texts_text_punic_wars_intro
ru	1686093551	10	wrath_of_sparta_intro	2358	21	2250	vo_fmv_texts_text_wrath_of_sparta_intro
ru	1686093551	11	empire_divided_intro	1873	22	1764	vo_fmv_texts_text_empire_divided_intro
ru	1686093551	11	imp_aug_intro	1826	20	1737	vo_fmv_texts_text_imp_aug_intro
ru	1686093551	11	punic_wars_intro	2342	17	2198	vo_fmv_texts_text_punic_wars_intro
ru	1686093551	11	wrath_of_sparta_intro	2458	21	2393	vo_fmv_texts_text_wrath_of_sparta_intro
ru	1686093551	12	empire_divided_intro	2009	22	1887	vo_fmv_texts_text_empire_divided_intro
ru	1686093551	12	imp_aug_intro	1866	20	1828	vo_fmv_texts_text_imp_aug_intro
ru	1686093551	12	punic_wars_intro	2491	17	2357	vo_fmv_texts_text_punic_wars_intro
ru	1686093551	12	wrath_of_sparta_intro	2530	21	2463	vo_fmv_texts_text_wrath_of_sparta_intro
ru	1686093551	13	empire_divided_intro	2237	22	2207	vo_fmv_texts_text_empire_divided_intro
ru	1686093551	13	imp_aug_intro	1955	20	1894	vo_fmv_texts_text_imp_aug_intro
ru	1686093551	13	punic_wars_intro	2584	17	2499	vo_fmv_texts_text_punic_wars_intro
ru	1686093551	13	wrath_of_sparta_intro	2708	21	2586	vo_fmv_texts_text_wrath_of_sparta_intro
ru	1686093551	14	empire_divided_intro	2321	22	2246	vo_fmv_texts_text_empire_divided_intro
ru	1686093551	14	imp_aug_intro	2120	20	2044	vo_fmv_texts_text_imp_aug_intro
ru	1686093551	14	punic_wars_intro	2861	17	2661	vo_fmv_texts_text_punic_wars_intro
ru	1686093551	15	imp_aug_intro	2250	20	2150	vo_fmv_texts_text_imp_aug_intro
ru	1686093551	15	punic_wars_intro	2945	17	2882	vo_fmv_texts_text_punic_wars_intro
ru	1686093551	16	imp_aug_intro	2348	20	2263	vo_fmv_texts_text_imp_aug_intro
ru	1686093551	16	punic_wars_intro	3075	17	3026	vo_fmv_texts_text_punic_wars_intro
ru	1686093551	17	imp_aug_intro	2500	20	2437	vo_fmv_texts_text_imp_aug_intro
ru	1686093551	18	imp_aug_intro	2592	20	2505	vo_fmv_texts_text_imp_aug_intro
ru	1686093551	19	imp_aug_intro	2671	20	2600	vo_fmv_texts_text_imp_aug_intro
ru	1686093551	1	caesar_in_gaul_intro	478	16	315	vo_fmv_texts_text_caesar_in_gaul_intro
ru	1686093551	1	civil_war_end_barbarianrom_Barbarian	345	3	230	vo_fmv_texts_text_civil_war_end_barbarianrom_Barbarian
ru	1686093551	1	civil_war_end_easternrom_Eastern	400	4	260	vo_fmv_texts_text_civil_war_end_easternrom_Eastern
ru	1686093551	1	civil_war_end_egyptrom_Eastern	360	5	235	vo_fmv_texts_text_civil_war_end_egyptrom_Eastern
ru	1686093551	1	civil_war_end_hellenicrom_Hellenistic	340	6	235	vo_fmv_texts_text_civil_war_end_hellenicrom_Hellenistic
ru	1686093551	1	civil_war_end_romerom_Roman	335	7	230	vo_fmv_texts_text_civil_war_end_romerom_Roman
ru	1686093551	1	empire_divided_intro	225	22	186	vo_fmv_texts_text_empire_divided_intro
ru	1686093551	1	imp_aug_intro	667	20	560	vo_fmv_texts_text_imp_aug_intro
ru	1686093551	1	invasion_intro	770	23	665	vo_fmv_texts_text_invasion_intro
ru	1686093551	1	punic_wars_intro	375	17	323	vo_fmv_texts_text_punic_wars_intro
ru	1686093551	1	slave_uprising_begins_barbarianrom_Barbarian	725	1	530	vo_fmv_texts_text_slave_uprising_begins_barbarianrom_Barbarian
ru	1686093551	1	slave_uprising_begins_east_egyptrom_Eastern	580	8	385	vo_fmv_texts_text_slave_uprising_begins_east_egyptrom_Eastern
ru	1686093551	1	slave_uprising_begins_rome_hellenicrom_Hellenistic	805	9	605	vo_fmv_texts_text_slave_uprising_begins_rome_hellenicrom_Hellenistic
ru	1686093551	1	slave_uprising_ends_barbarianrom_Barbarian	385	10	230	vo_fmv_texts_text_slave_uprising_ends_barbarianrom_Barbarian
ru	1686093551	1	slave_uprising_ends_east_egyptrom_Eastern	385	11	225	vo_fmv_texts_text_slave_uprising_ends_east_egyptrom_Eastern
ru	1686093551	1	slave_uprising_ends_rome_hellenicrom_Hellenistic	385	12	220	vo_fmv_texts_text_slave_uprising_ends_rome_hellenicrom_Hellenistic
ru	1686093551	1	wrath_of_sparta_intro	968	21	633	vo_fmv_texts_text_wrath_of_sparta_intro
ru	1686093551	20	imp_aug_intro	3034	20	2923	vo_fmv_texts_text_imp_aug_intro
ru	1686093551	2	caesar_in_gaul_intro	998	16	741	vo_fmv_texts_text_caesar_in_gaul_intro
ru	1686093551	2	empire_divided_intro	336	22	257	vo_fmv_texts_text_empire_divided_intro
ru	1686093551	2	imp_aug_intro	729	20	696	vo_fmv_texts_text_imp_aug_intro
ru	1686093551	2	invasion_intro	1010	23	872	vo_fmv_texts_text_invasion_intro
ru	1686093551	2	punic_wars_intro	555	17	420	vo_fmv_texts_text_punic_wars_intro
ru	1686093551	2	slave_uprising_begins_east_egyptrom_Eastern	804	8	595	vo_fmv_texts_text_slave_uprising_begins_east_egyptrom_Eastern
ru	1686093551	2	wrath_of_sparta_intro	1330	21	984	vo_fmv_texts_text_wrath_of_sparta_intro
ru	1686093551	3	caesar_in_gaul_intro	1400	16	1115	vo_fmv_texts_text_caesar_in_gaul_intro
ru	1686093551	3	empire_divided_intro	687	22	659	vo_fmv_texts_text_empire_divided_intro
ru	1686093551	3	imp_aug_intro	891	20	736	vo_fmv_texts_text_imp_aug_intro
ru	1686093551	3	invasion_intro	1316	23	1220	vo_fmv_texts_text_invasion_intro
ru	1686093551	3	punic_wars_intro	639	17	580	vo_fmv_texts_text_punic_wars_intro
ru	1686093551	3	wrath_of_sparta_intro	1440	21	1331	vo_fmv_texts_text_wrath_of_sparta_intro
ru	1686093551	4	caesar_in_gaul_intro	1550	16	1490	vo_fmv_texts_text_caesar_in_gaul_intro
ru	1686093551	4	empire_divided_intro	816	22	696	vo_fmv_texts_text_empire_divided_intro
ru	1686093551	4	imp_aug_intro	944	20	905	vo_fmv_texts_text_imp_aug_intro
ru	1686093551	4	invasion_intro	1580	23	1469	vo_fmv_texts_text_invasion_intro
ru	1686093551	4	punic_wars_intro	1156	17	1106	vo_fmv_texts_text_punic_wars_intro
ru	1686093551	4	wrath_of_sparta_intro	1570	21	1443	vo_fmv_texts_text_wrath_of_sparta_intro
ru	1686093551	5	caesar_in_gaul_intro	1737	16	1670	vo_fmv_texts_text_caesar_in_gaul_intro
ru	1686093551	5	empire_divided_intro	870	22	824	vo_fmv_texts_text_empire_divided_intro
ru	1686093551	5	imp_aug_intro	1075	20	1023	vo_fmv_texts_text_imp_aug_intro
ru	1686093551	5	invasion_intro	2180	23	2036	vo_fmv_texts_text_invasion_intro
ru	1686093551	5	punic_wars_intro	1248	17	1182	vo_fmv_texts_text_punic_wars_intro
ru	1686093551	5	wrath_of_sparta_intro	1692	21	1599	vo_fmv_texts_text_wrath_of_sparta_intro
ru	1686093551	6	caesar_in_gaul_intro	2021	16	1977	vo_fmv_texts_text_caesar_in_gaul_intro
ru	1686093551	6	empire_divided_intro	1148	22	1114	vo_fmv_texts_text_empire_divided_intro
ru	1686093551	6	imp_aug_intro	1126	20	1080	vo_fmv_texts_text_imp_aug_intro
ru	1686093551	6	invasion_intro	2360	23	2240	vo_fmv_texts_text_invasion_intro
ru	1686093551	6	punic_wars_intro	1315	17	1263	vo_fmv_texts_text_punic_wars_intro
ru	1686093551	6	wrath_of_sparta_intro	1798	21	1766	vo_fmv_texts_text_wrath_of_sparta_intro
ru	1686093551	7	caesar_in_gaul_intro	2080	16	2059	vo_fmv_texts_text_caesar_in_gaul_intro
ru	1686093551	7	empire_divided_intro	1241	22	1156	vo_fmv_texts_text_empire_divided_intro
ru	1686093551	7	imp_aug_intro	1260	20	1133	vo_fmv_texts_text_imp_aug_intro
ru	1686093551	7	invasion_intro	2624	23	2528	vo_fmv_texts_text_invasion_intro
ru	1686093551	7	punic_wars_intro	1458	17	1316	vo_fmv_texts_text_punic_wars_intro
ru	1686093551	7	wrath_of_sparta_intro	1918	21	1814	vo_fmv_texts_text_wrath_of_sparta_intro
ru	1686093551	8	caesar_in_gaul_intro	2133	16	2107	vo_fmv_texts_text_caesar_in_gaul_intro
ru	1686093551	8	empire_divided_intro	1358	22	1246	vo_fmv_texts_text_empire_divided_intro
ru	1686093551	8	imp_aug_intro	1354	20	1283	vo_fmv_texts_text_imp_aug_intro
ru	1686093551	8	invasion_intro	2780	23	2660	vo_fmv_texts_text_invasion_intro
ru	1686093551	8	punic_wars_intro	1560	17	1463	vo_fmv_texts_text_punic_wars_intro
ru	1686093551	8	wrath_of_sparta_intro	2042	21	1984	vo_fmv_texts_text_wrath_of_sparta_intro
ru	1686093551	9	caesar_in_gaul_intro	2256	16	2172	vo_fmv_texts_text_caesar_in_gaul_intro
ru	1686093551	9	empire_divided_intro	1455	22	1430	vo_fmv_texts_text_empire_divided_intro
ru	1686093551	9	imp_aug_intro	1567	20	1472	vo_fmv_texts_text_imp_aug_intro
ru	1686093551	9	invasion_intro	2930	23	2852	vo_fmv_texts_text_invasion_intro
ru	1686093551	9	punic_wars_intro	1970	17	1874	vo_fmv_texts_text_punic_wars_intro
ru	1686093551	9	wrath_of_sparta_intro	2176	21	2130	vo_fmv_texts_text_wrath_of_sparta_intro
tr	1686093551	0	civil_war_begin_all	650	2	453	vo_fmv_texts_text_civil_war_begin_all
tr	1686093551	0	civil_war_end_barbarianrom_Barbarian	213	3	45	vo_fmv_texts_text_civil_war_end_barbarianrom_Barbarian
tr	1686093551	0	civil_war_end_easternrom_Eastern	240	4	30	vo_fmv_texts_text_civil_war_end_easternrom_Eastern
tr	1686093551	0	civil_war_end_egyptrom_Eastern	225	5	30	vo_fmv_texts_text_civil_war_end_egyptrom_Eastern
tr	1686093551	0	civil_war_end_hellenicrom_Hellenistic	215	6	35	vo_fmv_texts_text_civil_war_end_hellenicrom_Hellenistic
tr	1686093551	0	civil_war_end_romerom_Roman	212	7	35	vo_fmv_texts_text_civil_war_end_romerom_Roman
tr	1686093551	0	empire_divided_intro	175	22	140	vo_fmv_texts_text_empire_divided_intro
tr	1686093551	0	imp_aug_intro	355	20	215	vo_fmv_texts_text_imp_aug_intro
tr	1686093551	0	invasion_intro	500	23	440	vo_fmv_texts_text_invasion_intro
tr	1686093551	0	punic_wars_intro	257	17	224	vo_fmv_texts_text_punic_wars_intro
tr	1686093551	0	slave_uprising_begins_barbarianrom_Barbarian	410	1	195	vo_fmv_texts_text_slave_uprising_begins_barbarianrom_Barbarian
tr	1686093551	0	slave_uprising_begins_east_egyptrom_Eastern	261	8	140	vo_fmv_texts_text_slave_uprising_begins_east_egyptrom_Eastern
tr	1686093551	0	slave_uprising_begins_rome_hellenicrom_Hellenistic	447	9	265	vo_fmv_texts_text_slave_uprising_begins_rome_hellenicrom_Hellenistic
tr	1686093551	0	slave_uprising_ends_barbarianrom_Barbarian	212	10	125	vo_fmv_texts_text_slave_uprising_ends_barbarianrom_Barbarian
tr	1686093551	0	slave_uprising_ends_east_egyptrom_Eastern	212	11	130	vo_fmv_texts_text_slave_uprising_ends_east_egyptrom_Eastern
tr	1686093551	0	slave_uprising_ends_rome_hellenicrom_Hellenistic	210	12	130	vo_fmv_texts_text_slave_uprising_ends_rome_hellenicrom_Hellenistic
tr	1686093551	0	wrath_of_sparta_intro	626	21	432	vo_fmv_texts_text_wrath_of_sparta_intro
tr	1686093551	10	empire_divided_intro	1526	22	1463	vo_fmv_texts_text_empire_divided_intro
tr	1686093551	10	imp_aug_intro	1730	20	1580	vo_fmv_texts_text_imp_aug_intro
tr	1686093551	10	invasion_intro	3080	23	2978	vo_fmv_texts_text_invasion_intro
tr	1686093551	10	punic_wars_intro	2092	17	1983	vo_fmv_texts_text_punic_wars_intro
tr	1686093551	10	wrath_of_sparta_intro	2358	21	2250	vo_fmv_texts_text_wrath_of_sparta_intro
tr	1686093551	11	empire_divided_intro	1873	22	1764	vo_fmv_texts_text_empire_divided_intro
tr	1686093551	11	imp_aug_intro	1820	20	1735	vo_fmv_texts_text_imp_aug_intro
tr	1686093551	11	punic_wars_intro	2351	17	2195	vo_fmv_texts_text_punic_wars_intro
tr	1686093551	11	wrath_of_sparta_intro	2458	21	2393	vo_fmv_texts_text_wrath_of_sparta_intro
tr	1686093551	12	empire_divided_intro	2009	22	1887	vo_fmv_texts_text_empire_divided_intro
tr	1686093551	12	imp_aug_intro	1882	20	1825	vo_fmv_texts_text_imp_aug_intro
tr	1686093551	12	punic_wars_intro	2448	17	2379	vo_fmv_texts_text_punic_wars_intro
tr	1686093551	12	wrath_of_sparta_intro	2530	21	2463	vo_fmv_texts_text_wrath_of_sparta_intro
tr	1686093551	13	empire_divided_intro	2237	22	2207	vo_fmv_texts_text_empire_divided_intro
tr	1686093551	13	imp_aug_intro	1961	20	1890	vo_fmv_texts_text_imp_aug_intro
tr	1686093551	13	punic_wars_intro	2605	17	2458	vo_fmv_texts_text_punic_wars_intro
tr	1686093551	13	wrath_of_sparta_intro	2708	21	2586	vo_fmv_texts_text_wrath_of_sparta_intro
tr	1686093551	14	empire_divided_intro	2321	22	2246	vo_fmv_texts_text_empire_divided_intro
tr	1686093551	14	imp_aug_intro	2132	20	2030	vo_fmv_texts_text_imp_aug_intro
tr	1686093551	14	punic_wars_intro	2849	17	2659	vo_fmv_texts_text_punic_wars_intro
tr	1686093551	15	imp_aug_intro	2251	20	2142	vo_fmv_texts_text_imp_aug_intro
tr	1686093551	15	punic_wars_intro	2952	17	2870	vo_fmv_texts_text_punic_wars_intro
tr	1686093551	16	imp_aug_intro	2368	20	2259	vo_fmv_texts_text_imp_aug_intro
tr	1686093551	16	punic_wars_intro	3078	17	3037	vo_fmv_texts_text_punic_wars_intro
tr	1686093551	17	imp_aug_intro	2497	20	2430	vo_fmv_texts_text_imp_aug_intro
tr	1686093551	18	imp_aug_intro	2605	20	2505	vo_fmv_texts_text_imp_aug_intro
tr	1686093551	19	imp_aug_intro	2685	20	2610	vo_fmv_texts_text_imp_aug_intro
tr	1686093551	1	civil_war_end_barbarianrom_Barbarian	345	3	230	vo_fmv_texts_text_civil_war_end_barbarianrom_Barbarian
tr	1686093551	1	civil_war_end_easternrom_Eastern	400	4	260	vo_fmv_texts_text_civil_war_end_easternrom_Eastern
tr	1686093551	1	civil_war_end_egyptrom_Eastern	360	5	235	vo_fmv_texts_text_civil_war_end_egyptrom_Eastern
tr	1686093551	1	civil_war_end_hellenicrom_Hellenistic	340	6	235	vo_fmv_texts_text_civil_war_end_hellenicrom_Hellenistic
tr	1686093551	1	civil_war_end_romerom_Roman	335	7	230	vo_fmv_texts_text_civil_war_end_romerom_Roman
tr	1686093551	1	empire_divided_intro	225	22	186	vo_fmv_texts_text_empire_divided_intro
tr	1686093551	1	imp_aug_intro	665	20	560	vo_fmv_texts_text_imp_aug_intro
tr	1686093551	1	invasion_intro	770	23	665	vo_fmv_texts_text_invasion_intro
tr	1686093551	1	punic_wars_intro	379	17	317	vo_fmv_texts_text_punic_wars_intro
tr	1686093551	1	slave_uprising_begins_barbarianrom_Barbarian	725	1	530	vo_fmv_texts_text_slave_uprising_begins_barbarianrom_Barbarian
tr	1686093551	1	slave_uprising_begins_east_egyptrom_Eastern	580	8	385	vo_fmv_texts_text_slave_uprising_begins_east_egyptrom_Eastern
tr	1686093551	1	slave_uprising_begins_rome_hellenicrom_Hellenistic	805	9	605	vo_fmv_texts_text_slave_uprising_begins_rome_hellenicrom_Hellenistic
tr	1686093551	1	slave_uprising_ends_barbarianrom_Barbarian	385	10	230	vo_fmv_texts_text_slave_uprising_ends_barbarianrom_Barbarian
tr	1686093551	1	slave_uprising_ends_east_egyptrom_Eastern	385	11	225	vo_fmv_texts_text_slave_uprising_ends_east_egyptrom_Eastern
tr	1686093551	1	slave_uprising_ends_rome_hellenicrom_Hellenistic	385	12	220	vo_fmv_texts_text_slave_uprising_ends_rome_hellenicrom_Hellenistic
tr	1686093551	1	wrath_of_sparta_intro	968	21	633	vo_fmv_texts_text_wrath_of_sparta_intro
tr	1686093551	20	imp_aug_intro	3040	20	2916	vo_fmv_texts_text_imp_aug_intro
tr	1686093551	2	empire_divided_intro	336	22	257	vo_fmv_texts_text_empire_divided_intro
tr	1686093551	2	imp_aug_intro	720	20	680	vo_fmv_texts_text_imp_aug_intro
tr	1686093551	2	invasion_intro	1010	23	872	vo_fmv_texts_text_invasion_intro
tr	1686093551	2	punic_wars_intro	487	17	426	vo_fmv_texts_text_punic_wars_intro
tr	1686093551	2	slave_uprising_begins_east_egyptrom_Eastern	804	8	595	vo_fmv_texts_text_slave_uprising_begins_east_egyptrom_Eastern
tr	1686093551	2	wrath_of_sparta_intro	1330	21	984	vo_fmv_texts_text_wrath_of_sparta_intro
tr	1686093551	3	empire_divided_intro	687	22	659	vo_fmv_texts_text_empire_divided_intro
tr	1686093551	3	imp_aug_intro	895	20	730	vo_fmv_texts_text_imp_aug_intro
tr	1686093551	3	invasion_intro	1316	23	1220	vo_fmv_texts_text_invasion_intro
tr	1686093551	3	punic_wars_intro	635	17	555	vo_fmv_texts_text_punic_wars_intro
tr	1686093551	3	wrath_of_sparta_intro	1440	21	1331	vo_fmv_texts_text_wrath_of_sparta_intro
tr	1686093551	4	empire_divided_intro	816	22	696	vo_fmv_texts_text_empire_divided_intro
tr	1686093551	4	imp_aug_intro	960	20	900	vo_fmv_texts_text_imp_aug_intro
tr	1686093551	4	invasion_intro	1580	23	1469	vo_fmv_texts_text_invasion_intro
tr	1686093551	4	punic_wars_intro	1143	17	1097	vo_fmv_texts_text_punic_wars_intro
tr	1686093551	4	wrath_of_sparta_intro	1570	21	1443	vo_fmv_texts_text_wrath_of_sparta_intro
tr	1686093551	5	empire_divided_intro	870	22	824	vo_fmv_texts_text_empire_divided_intro
tr	1686093551	5	imp_aug_intro	1085	20	1010	vo_fmv_texts_text_imp_aug_intro
tr	1686093551	5	invasion_intro	2180	23	2036	vo_fmv_texts_text_invasion_intro
tr	1686093551	5	punic_wars_intro	1256	17	1173	vo_fmv_texts_text_punic_wars_intro
tr	1686093551	5	wrath_of_sparta_intro	1692	21	1599	vo_fmv_texts_text_wrath_of_sparta_intro
tr	1686093551	6	empire_divided_intro	1148	22	1114	vo_fmv_texts_text_empire_divided_intro
tr	1686093551	6	imp_aug_intro	1115	20	1090	vo_fmv_texts_text_imp_aug_intro
tr	1686093551	6	invasion_intro	2360	23	2240	vo_fmv_texts_text_invasion_intro
tr	1686093551	6	punic_wars_intro	1302	17	1258	vo_fmv_texts_text_punic_wars_intro
tr	1686093551	6	wrath_of_sparta_intro	1798	21	1766	vo_fmv_texts_text_wrath_of_sparta_intro
tr	1686093551	7	empire_divided_intro	1241	22	1156	vo_fmv_texts_text_empire_divided_intro
tr	1686093551	7	imp_aug_intro	1283	20	1125	vo_fmv_texts_text_imp_aug_intro
tr	1686093551	7	invasion_intro	2624	23	2528	vo_fmv_texts_text_invasion_intro
tr	1686093551	7	punic_wars_intro	1435	17	1303	vo_fmv_texts_text_punic_wars_intro
tr	1686093551	7	wrath_of_sparta_intro	1918	21	1814	vo_fmv_texts_text_wrath_of_sparta_intro
tr	1686093551	8	empire_divided_intro	1358	22	1246	vo_fmv_texts_text_empire_divided_intro
tr	1686093551	8	imp_aug_intro	1402	20	1300	vo_fmv_texts_text_imp_aug_intro
tr	1686093551	8	invasion_intro	2780	23	2660	vo_fmv_texts_text_invasion_intro
tr	1686093551	8	punic_wars_intro	1563	17	1448	vo_fmv_texts_text_punic_wars_intro
tr	1686093551	8	wrath_of_sparta_intro	2042	21	1984	vo_fmv_texts_text_wrath_of_sparta_intro
tr	1686093551	9	empire_divided_intro	1455	22	1430	vo_fmv_texts_text_empire_divided_intro
tr	1686093551	9	imp_aug_intro	1569	20	1466	vo_fmv_texts_text_imp_aug_intro
tr	1686093551	9	invasion_intro	2930	23	2852	vo_fmv_texts_text_invasion_intro
tr	1686093551	9	punic_wars_intro	1975	17	1876	vo_fmv_texts_text_punic_wars_intro
tr	1686093551	9	wrath_of_sparta_intro	2176	21	2130	vo_fmv_texts_text_wrath_of_sparta_intro
cz	1686093809	0	Rom.Pro.SI.Outro_01	328	13	245	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_01
cz	1686093809	0	Rom.Pro.SI.Outro_02	505	13	340	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_02
cz	1686093809	0	Rom.Pro.SI.Outro_03	640	13	520	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_03
cz	1686093809	0	Rom.Pro.SI.Outro_04	1018	13	981	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_04
cz	1686093809	0	Rom.Pro.SI.Outro_05	1459	13	1028	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_05
cz	1686093809	0	Rom.Pro.SI.Outro_06	1755	13	1485	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_06
cz	1686093809	0	Rom.Pro.SI.Outro_07	1985	13	1765	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_07
cz	1686093809	0	Rom.Pro.SI.Outro_08	2150	13	2000	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_08
cz	1686093809	0	Rom.Pro.SI.Outro_09	2357	13	2155	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_09
cz	1686093809	0	Rom.Pro.SI.Outro_10	2505	13	2362	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_10
cz	1686093809	0	Rom.Pro.SI.Outro_11	2705	13	2525	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_11
cz	1686093809	0	Rom.Pro.SI.Outro_12	3030	13	2735	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_12
cz	1686093809	1	Rom.Pro.SI.Outro_03	775	13	650	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_03
de	1686093809	0	Rom.Pro.SI.Outro_01	328	13	245	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_01
de	1686093809	0	Rom.Pro.SI.Outro_02	505	13	340	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_02
de	1686093809	0	Rom.Pro.SI.Outro_03	775	13	650	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_03
de	1686093809	0	Rom.Pro.SI.Outro_04	1018	13	981	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_04
de	1686093809	0	Rom.Pro.SI.Outro_05	1459	13	1028	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_05
de	1686093809	0	Rom.Pro.SI.Outro_06	1755	13	1485	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_06
de	1686093809	0	Rom.Pro.SI.Outro_07	1985	13	1765	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_07
de	1686093809	0	Rom.Pro.SI.Outro_08	2150	13	2000	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_08
de	1686093809	0	Rom.Pro.SI.Outro_09	2357	13	2155	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_09
de	1686093809	0	Rom.Pro.SI.Outro_10	2505	13	2362	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_10
de	1686093809	0	Rom.Pro.SI.Outro_11	2705	13	2525	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_11
de	1686093809	0	Rom.Pro.SI.Outro_12	3030	13	2735	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_12
en	1686093809	0	Rom.Pro.SI.Outro_01	328	13	245	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_01
en	1686093809	0	Rom.Pro.SI.Outro_02	505	13	340	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_02
en	1686093809	0	Rom.Pro.SI.Outro_03	640	13	520	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_03
en	1686093809	0	Rom.Pro.SI.Outro_04	1018	13	981	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_04
en	1686093809	0	Rom.Pro.SI.Outro_05	1459	13	1028	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_05
en	1686093809	0	Rom.Pro.SI.Outro_06	1755	13	1485	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_06
en	1686093809	0	Rom.Pro.SI.Outro_07	1985	13	1765	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_07
en	1686093809	0	Rom.Pro.SI.Outro_08	2150	13	2000	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_08
en	1686093809	0	Rom.Pro.SI.Outro_09	2357	13	2155	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_09
en	1686093809	0	Rom.Pro.SI.Outro_10	2505	13	2362	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_10
en	1686093809	0	Rom.Pro.SI.Outro_11	2705	13	2525	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_11
en	1686093809	0	Rom.Pro.SI.Outro_12	3030	13	2735	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_12
en	1686093809	1	Rom.Pro.SI.Outro_03	775	13	650	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_03
es	1686093809	0	Rom.Pro.SI.Outro_01	328	13	245	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_01
es	1686093809	0	Rom.Pro.SI.Outro_02	505	13	340	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_02
es	1686093809	0	Rom.Pro.SI.Outro_03	640	13	520	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_03
es	1686093809	0	Rom.Pro.SI.Outro_04	1018	13	981	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_04
es	1686093809	0	Rom.Pro.SI.Outro_05	1459	13	1028	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_05
es	1686093809	0	Rom.Pro.SI.Outro_06	1755	13	1485	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_06
es	1686093809	0	Rom.Pro.SI.Outro_07	1985	13	1765	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_07
es	1686093809	0	Rom.Pro.SI.Outro_08	2150	13	2000	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_08
es	1686093809	0	Rom.Pro.SI.Outro_09	2357	13	2155	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_09
es	1686093809	0	Rom.Pro.SI.Outro_10	2505	13	2362	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_10
es	1686093809	0	Rom.Pro.SI.Outro_11	2705	13	2525	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_11
es	1686093809	0	Rom.Pro.SI.Outro_12	3030	13	2735	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_12
es	1686093809	1	Rom.Pro.SI.Outro_03	775	13	650	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_03
fr	1686093809	0	Rom.Pro.SI.Outro_01	328	13	245	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_01
