event	optional_campaign_key	culture	optional_subculture	text	image	icon	sound_event
inv_second_battle_rome_defender		rom_Barbarian		inv_second_battle_rome_defender	inv_roman_army_up.png	rom_event_message.png	campaign_ui_message_positive
inv_second_battle_rome_defender		rom_Hellenistic		inv_second_battle_rome_defender	inv_roman_army_up.png	rom_event_message.png	campaign_ui_message_positive
inv_second_battle_rome_defender		rom_Roman		inv_second_battle_rome_defender	inv_roman_army_up.png	rom_event_message.png	campaign_ui_message_positive
liberation		rom_Barbarian		roman_liberation	barb_generic.png	rom_event_diplomacy.png	campaign_ui_message_neutral
liberation		rom_Barbarian	sc_rom_barb_east	roman_liberation	nomad_generic.png	rom_event_diplomacy.png	campaign_ui_message_neutral
liberation		rom_Eastern		roman_liberation	east_generic.png	rom_event_diplomacy.png	campaign_ui_message_neutral
liberation		rom_Eastern	sc_rom_african_arabian	roman_liberation	dk_numidia_nomads.png	rom_event_diplomacy.png	campaign_ui_message_neutral
liberation		rom_Eastern	sc_rom_numidian	roman_liberation	dk_numidia_nomads.png	rom_event_diplomacy.png	campaign_ui_message_neutral
liberation		rom_Hellenistic		roman_liberation	greek_generic.png	rom_event_diplomacy.png	campaign_ui_message_neutral
liberation		rom_Roman		roman_liberation	rom_generic.png	rom_event_diplomacy.png	campaign_ui_message_neutral
military_access_cancelled_manipulated		rom_Barbarian		roman_military_access_cancelled_manipulated	barb_diplomacy.png	rom_event_diplomacy.png	campaign_ui_message_negative
military_access_cancelled_manipulated		rom_Barbarian	sc_rom_barb_east	roman_military_access_cancelled_manipulated	nomad_generic.png	rom_event_diplomacy.png	campaign_ui_message_negative
military_access_cancelled_manipulated		rom_Eastern		roman_military_access_cancelled_manipulated	east_diplomacy.png	rom_event_diplomacy.png	campaign_ui_message_negative
military_access_cancelled_manipulated		rom_Eastern	sc_rom_african_arabian	roman_military_access_cancelled_manipulated	dk_numidia_nomads.png	rom_event_diplomacy.png	campaign_ui_message_negative
military_access_cancelled_manipulated		rom_Eastern	sc_rom_numidian	roman_military_access_cancelled_manipulated	dk_numidia_nomads.png	rom_event_diplomacy.png	campaign_ui_message_negative
military_access_cancelled_manipulated		rom_Hellenistic		roman_military_access_cancelled_manipulated	greek_diplomacy.png	rom_event_diplomacy.png	campaign_ui_message_negative
military_access_cancelled_manipulated		rom_Roman		roman_military_access_cancelled_manipulated	rom_diplomacy.png	rom_event_diplomacy.png	campaign_ui_message_negative
military_access_cancelled		rom_Barbarian		roman_military_access_cancelled	agent_path_blocked.png	rom_event_message.png	campaign_ui_message_neutral
military_access_cancelled		rom_Eastern		roman_military_access_cancelled	agent_path_blocked.png	rom_event_message.png	campaign_ui_message_neutral
military_access_cancelled		rom_Hellenistic		roman_military_access_cancelled	agent_path_blocked.png	rom_event_message.png	campaign_ui_message_neutral
military_access_cancelled		rom_Roman		roman_military_access_cancelled	agent_path_blocked.png	rom_event_message.png	campaign_ui_message_neutral
military_access_expired		rom_Barbarian		roman_military_access_expired	agent_path_blocked.png	rom_event_message.png	campaign_ui_message_neutral
military_access_expired		rom_Eastern		roman_military_access_expired	agent_path_blocked.png	rom_event_message.png	campaign_ui_message_neutral
military_access_expired		rom_Hellenistic		roman_military_access_expired	agent_path_blocked.png	rom_event_message.png	campaign_ui_message_neutral
military_access_expired		rom_Roman		roman_military_access_expired	agent_path_blocked.png	rom_event_message.png	campaign_ui_message_neutral
military_access_prompt		rom_Barbarian		roman_military_access_prompt	agent_path_blocked.png	rom_event_message.png	campaign_ui_message_neutral
military_access_prompt		rom_Eastern		roman_military_access_prompt	agent_path_blocked.png	rom_event_message.png	campaign_ui_message_neutral
military_access_prompt		rom_Hellenistic		roman_military_access_prompt	agent_path_blocked.png	rom_event_message.png	campaign_ui_message_neutral
military_access_prompt		rom_Roman		roman_military_access_prompt	agent_path_blocked.png	rom_event_message.png	campaign_ui_message_neutral
military_tech_advance		rom_Barbarian		roman_military_tech_advance	barb_celebration.png	rom_event_message.png	campaign_ui_message_positive
military_tech_advance		rom_Barbarian	sc_rom_barb_east	roman_military_tech_advance	nomad_celebration.png	rom_event_message.png	campaign_ui_message_positive
military_tech_advance		rom_Eastern		roman_military_tech_advance	east_celebration.png	rom_event_message.png	campaign_ui_message_positive
military_tech_advance		rom_Eastern	sc_rom_african_arabian	roman_military_tech_advance	desert_faction.png	rom_event_message.png	campaign_ui_message_positive
military_tech_advance		rom_Eastern	sc_rom_numidian	roman_military_tech_advance	desert_faction.png	rom_event_message.png	campaign_ui_message_positive
military_tech_advance		rom_Hellenistic		roman_military_tech_advance	greek_celebration.png	rom_event_message.png	campaign_ui_message_positive
military_tech_advance		rom_Roman		roman_military_tech_advance	rom_celebration.png	rom_event_message.png	campaign_ui_message_positive
movement_blocked		rom_Barbarian		roman_movement_blocked	agent_path_blocked.png	rom_event_message.png	campaign_ui_message_neutral
movement_blocked		rom_Eastern		roman_movement_blocked	agent_path_blocked.png	rom_event_message.png	campaign_ui_message_neutral
movement_blocked		rom_Hellenistic		roman_movement_blocked	agent_path_blocked.png	rom_event_message.png	campaign_ui_message_neutral
movement_blocked		rom_Roman		roman_movement_blocked	agent_path_blocked.png	rom_event_message.png	campaign_ui_message_neutral
nonaggression_broken_yours_manipulated		rom_Barbarian		roman_nonaggression_broken_yours_manipulated	barb_diplomacy.png	rom_event_diplomacy.png	campaign_ui_message_negative
nonaggression_broken_yours_manipulated		rom_Barbarian	sc_rom_barb_east	roman_nonaggression_broken_yours_manipulated	nomad_generic.png	rom_event_diplomacy.png	campaign_ui_message_negative
nonaggression_broken_yours_manipulated		rom_Eastern		roman_nonaggression_broken_yours_manipulated	east_diplomacy.png	rom_event_diplomacy.png	campaign_ui_message_negative
nonaggression_broken_yours_manipulated		rom_Eastern	sc_rom_african_arabian	roman_nonaggression_broken_yours_manipulated	dk_numidia_nomads.png	rom_event_diplomacy.png	campaign_ui_message_negative
nonaggression_broken_yours_manipulated		rom_Eastern	sc_rom_numidian	roman_nonaggression_broken_yours_manipulated	dk_numidia_nomads.png	rom_event_diplomacy.png	campaign_ui_message_negative
nonaggression_broken_yours_manipulated		rom_Hellenistic		roman_nonaggression_broken_yours_manipulated	greek_diplomacy.png	rom_event_diplomacy.png	campaign_ui_message_negative
nonaggression_broken_yours_manipulated		rom_Roman		roman_nonaggression_broken_yours_manipulated	rom_diplomacy.png	rom_event_diplomacy.png	campaign_ui_message_negative
plague_spreads_to_non_player_region		rom_Barbarian		plague_spreads_to_non_player_region	3c_plague.png	rom_event_message.png	campaign_ui_message_negative
plague_spreads_to_non_player_region		rom_Eastern		plague_spreads_to_non_player_region	3c_plague.png	rom_event_message.png	campaign_ui_message_negative
plague_spreads_to_non_player_region		rom_Hellenistic		plague_spreads_to_non_player_region	3c_plague.png	rom_event_message.png	campaign_ui_message_negative
plague_spreads_to_non_player_region		rom_Roman		plague_spreads_to_non_player_region	3c_plague.png	rom_event_message.png	campaign_ui_message_negative
plague_spreads_to_player_region		rom_Barbarian		plague_spreads_to_player_region	3c_plague.png	rom_event_message.png	campaign_ui_message_negative
plague_spreads_to_player_region		rom_Eastern		plague_spreads_to_player_region	3c_plague.png	rom_event_message.png	campaign_ui_message_negative
plague_spreads_to_player_region		rom_Hellenistic		plague_spreads_to_player_region	3c_plague.png	rom_event_message.png	campaign_ui_message_negative
plague_spreads_to_player_region		rom_Roman		plague_spreads_to_player_region	3c_plague.png	rom_event_message.png	campaign_ui_message_negative
plague_starts_in_player_region		rom_Barbarian		plague_starts_in_player_region	3c_plague.png	rom_event_message.png	campaign_ui_message_negative
plague_starts_in_player_region		rom_Eastern		plague_starts_in_player_region	3c_plague.png	rom_event_message.png	campaign_ui_message_negative
plague_starts_in_player_region		rom_Hellenistic		plague_starts_in_player_region	3c_plague.png	rom_event_message.png	campaign_ui_message_negative
plague_starts_in_player_region		rom_Roman		plague_starts_in_player_region	3c_plague.png	rom_event_message.png	campaign_ui_message_negative
plague_summary		rom_Barbarian		placeholder	3c_plague.png	rom_event_message.png	campaign_ui_message_negative
plague_summary		rom_Eastern		placeholder	3c_plague.png	rom_event_message.png	campaign_ui_message_negative
plague_summary		rom_Hellenistic		placeholder	3c_plague.png	rom_event_message.png	campaign_ui_message_negative
plague_summary		rom_Roman		placeholder	3c_plague.png	rom_event_message.png	campaign_ui_message_negative
politics_character_defects_summary		rom_Barbarian		roman_politics_character_defects	barb_politics.png	rom_event_civil.png	campaign_ui_message_negative
politics_character_defects_summary		rom_Barbarian	sc_rom_barb_east	roman_politics_character_defects	nomad_politics.png	rom_event_civil.png	campaign_ui_message_negative
politics_character_defects_summary		rom_Eastern		roman_politics_character_defects	east_politics.png	rom_event_civil.png	campaign_ui_message_negative
politics_character_defects_summary		rom_Eastern	sc_rom_african_arabian	roman_politics_character_defects	desert_faction.png	rom_event_civil.png	campaign_ui_message_negative
politics_character_defects_summary		rom_Eastern	sc_rom_numidian	roman_politics_character_defects	desert_faction.png	rom_event_civil.png	campaign_ui_message_negative
politics_character_defects_summary		rom_Hellenistic		roman_politics_character_defects	greek_politics.png	rom_event_civil.png	campaign_ui_message_negative
politics_character_defects_summary		rom_Roman		roman_politics_character_defects	rom_politics.png	rom_event_civil.png	campaign_ui_message_negative
politics_character_defects		rom_Barbarian		roman_politics_character_defects	barb_politics.png	rom_event_civil.png	campaign_ui_message_negative
politics_character_defects		rom_Barbarian	sc_rom_barb_east	roman_politics_character_defects	nomad_politics.png	rom_event_civil.png	campaign_ui_message_negative
politics_character_defects		rom_Eastern		roman_politics_character_defects	east_politics.png	rom_event_civil.png	campaign_ui_message_negative
politics_character_defects		rom_Eastern	sc_rom_african_arabian	roman_politics_character_defects	desert_faction.png	rom_event_civil.png	campaign_ui_message_negative
politics_character_defects		rom_Eastern	sc_rom_numidian	roman_politics_character_defects	desert_faction.png	rom_event_civil.png	campaign_ui_message_negative
politics_character_defects		rom_Hellenistic		roman_politics_character_defects	greek_politics.png	rom_event_civil.png	campaign_ui_message_negative
politics_character_defects		rom_Roman		roman_politics_character_defects	rom_politics.png	rom_event_civil.png	campaign_ui_message_negative
politics_character_diplomatic_mission_ended		rom_Barbarian		roman_politics_character_diplomatic_mission_ended	barb_generic.png	rom_event_message.png	campaign_ui_message_neutral
politics_character_diplomatic_mission_ended		rom_Eastern		roman_politics_character_diplomatic_mission_ended	east_generic.png	rom_event_message.png	campaign_ui_message_neutral
politics_character_diplomatic_mission_ended		rom_Eastern	sc_rom_african_arabian	roman_politics_character_diplomatic_mission_ended	desert_faction.png	rom_event_message.png	campaign_ui_message_neutral
politics_character_diplomatic_mission_ended		rom_Eastern	sc_rom_numidian	roman_politics_character_diplomatic_mission_ended	desert_faction.png	rom_event_message.png	campaign_ui_message_neutral
politics_character_diplomatic_mission_ended		rom_Hellenistic		roman_politics_character_diplomatic_mission_ended	greek_generic.png	rom_event_message.png	campaign_ui_message_neutral
politics_character_diplomatic_mission_ended		rom_Roman		roman_politics_character_diplomatic_mission_ended	rom_generic.png	rom_event_message.png	campaign_ui_message_neutral
politics_character_high_gravitas_warning		rom_Barbarian		roman_politics_character_high_gravitas_warning	barb_politics.png	rom_event_civil.png	campaign_ui_message_negative
politics_character_high_gravitas_warning		rom_Barbarian	sc_rom_barb_east	roman_politics_character_high_gravitas_warning	nomad_politics.png	rom_event_civil.png	campaign_ui_message_negative
politics_character_high_gravitas_warning		rom_Eastern		roman_politics_character_high_gravitas_warning	east_politics.png	rom_event_civil.png	campaign_ui_message_negative
politics_character_high_gravitas_warning		rom_Eastern	sc_rom_african_arabian	roman_politics_character_high_gravitas_warning	desert_faction.png	rom_event_civil.png	campaign_ui_message_negative
politics_character_high_gravitas_warning		rom_Eastern	sc_rom_numidian	roman_politics_character_high_gravitas_warning	desert_faction.png	rom_event_civil.png	campaign_ui_message_negative
politics_character_high_gravitas_warning		rom_Hellenistic		roman_politics_character_high_gravitas_warning	greek_politics.png	rom_event_civil.png	campaign_ui_message_negative
politics_character_high_gravitas_warning		rom_Roman		roman_politics_character_high_gravitas_warning	rom_politics.png	rom_event_civil.png	campaign_ui_message_negative
politics_character_mission_ended		rom_Barbarian		roman_politics_character_mission_ended	barb_generic.png	rom_event_message.png	campaign_ui_message_neutral
politics_character_mission_ended		rom_Eastern		roman_politics_character_mission_ended	east_generic.png	rom_event_message.png	campaign_ui_message_neutral
politics_character_mission_ended		rom_Eastern	sc_rom_african_arabian	roman_politics_character_mission_ended	desert_faction.png	rom_event_message.png	campaign_ui_message_neutral
politics_character_mission_ended		rom_Eastern	sc_rom_numidian	roman_politics_character_mission_ended	desert_faction.png	rom_event_message.png	campaign_ui_message_neutral
politics_character_mission_ended		rom_Hellenistic		roman_politics_character_mission_ended	greek_generic.png	rom_event_message.png	campaign_ui_message_neutral
politics_character_mission_ended		rom_Roman		roman_politics_character_mission_ended	rom_generic.png	rom_event_message.png	campaign_ui_message_neutral
politics_character_released_from_prison		rom_Barbarian		roman_politics_character_released_from_prison	barb_generic.png	rom_event_message.png	campaign_ui_message_neutral
politics_character_released_from_prison		rom_Eastern		roman_politics_character_released_from_prison	east_generic.png	rom_event_message.png	campaign_ui_message_neutral
politics_character_released_from_prison		rom_Eastern	sc_rom_african_arabian	roman_politics_character_released_from_prison	desert_faction.png	rom_event_message.png	campaign_ui_message_neutral
politics_character_released_from_prison		rom_Eastern	sc_rom_numidian	roman_politics_character_released_from_prison	desert_faction.png	rom_event_message.png	campaign_ui_message_neutral
politics_character_released_from_prison		rom_Hellenistic		roman_politics_character_released_from_prison	greek_generic.png	rom_event_message.png	campaign_ui_message_neutral
politics_character_released_from_prison		rom_Roman		roman_politics_character_released_from_prison	rom_generic.png	rom_event_message.png	campaign_ui_message_neutral
politics_government_type_event		rom_Barbarian		roman_politics_government_type_event	barb_politics.png	rom_event_document.png	campaign_ui_message_neutral
politics_government_type_event		rom_Barbarian	sc_rom_barb_east	roman_politics_government_type_event	nomad_politics.png	rom_event_document.png	campaign_ui_message_neutral
politics_government_type_event		rom_Eastern		roman_politics_government_type_event	east_politics.png	rom_event_document.png	campaign_ui_message_neutral
politics_government_type_event		rom_Eastern	sc_rom_african_arabian	roman_politics_government_type_event	desert_faction.png	rom_event_document.png	campaign_ui_message_neutral
politics_government_type_event		rom_Eastern	sc_rom_numidian	roman_politics_government_type_event	desert_faction.png	rom_event_document.png	campaign_ui_message_neutral
politics_government_type_event		rom_Hellenistic		roman_politics_government_type_event	greek_politics.png	rom_event_document.png	campaign_ui_message_neutral
politics_government_type_event		rom_Roman		roman_politics_government_type_event	rom_politics.png	rom_event_document.png	campaign_ui_message_neutral
politics_political_event_marriage		rom_Barbarian		rom_family_tree_marriage	barb_FT_marriage.png	rom_event_civil.png	campaign_ui_message_positive
politics_political_event_marriage		rom_Eastern		rom_family_tree_marriage	east_FT_marriage.png	rom_event_civil.png	campaign_ui_message_positive
politics_political_event_marriage		rom_Eastern	sc_rom_african_arabian	rom_family_tree_marriage	dk_FT_marriage.png	rom_event_civil.png	campaign_ui_message_positive
politics_political_event_marriage		rom_Hellenistic		rom_family_tree_marriage	greek_FT_marriage.png	rom_event_civil.png	campaign_ui_message_positive
politics_political_event_marriage		rom_Roman		rom_family_tree_marriage	rom_FT_marriage.png	rom_event_civil.png	campaign_ui_message_positive
politics_political_event_tutoring		rom_Barbarian		rom_family_tree_child_tutoring	barb_FT_tutoring.png	rom_event_civil.png	campaign_ui_message_positive
politics_political_event_tutoring		rom_Eastern		rom_family_tree_child_tutoring	east_FT_tutoring.png	rom_event_civil.png	campaign_ui_message_positive
politics_political_event_tutoring		rom_Eastern	sc_rom_african_arabian	rom_family_tree_child_tutoring	dk_FT_tutoring.png	rom_event_civil.png	campaign_ui_message_positive
politics_political_event_tutoring		rom_Hellenistic		rom_family_tree_child_tutoring	greek_FT_tutoring.png	rom_event_civil.png	campaign_ui_message_positive
politics_political_event_tutoring		rom_Roman		rom_family_tree_child_tutoring	rom_FT_tutoring.png	rom_event_civil.png	campaign_ui_message_positive
politics_political_event		rom_Barbarian		roman_politics_political_event	barb_politics.png	rom_event_document.png	campaign_ui_message_neutral
politics_political_event		rom_Barbarian	sc_rom_barb_east	roman_politics_political_event	nomad_politics.png	rom_event_document.png	campaign_ui_message_neutral
politics_political_event		rom_Eastern		roman_politics_political_event	east_politics.png	rom_event_document.png	campaign_ui_message_neutral
politics_political_event		rom_Eastern	sc_rom_african_arabian	roman_politics_political_event	desert_faction.png	rom_event_document.png	campaign_ui_message_neutral
politics_political_event		rom_Eastern	sc_rom_numidian	roman_politics_political_event	desert_faction.png	rom_event_document.png	campaign_ui_message_neutral
politics_political_event		rom_Hellenistic		roman_politics_political_event	greek_politics.png	rom_event_document.png	campaign_ui_message_neutral
politics_political_event		rom_Roman		roman_politics_political_event	rom_politics.png	rom_event_document.png	campaign_ui_message_neutral
politics_political_party_split		rom_Barbarian		roman_politics_political_party_split	barb_politics.png	rom_event_document.png	campaign_ui_message_neutral
politics_political_party_split		rom_Barbarian	sc_rom_barb_east	roman_politics_political_party_split	nomad_politics.png	rom_event_document.png	campaign_ui_message_neutral
politics_political_party_split		rom_Eastern		roman_politics_political_party_split	east_politics.png	rom_event_document.png	campaign_ui_message_neutral
politics_political_party_split		rom_Hellenistic		roman_politics_political_party_split	greek_politics.png	rom_event_document.png	campaign_ui_message_neutral
politics_political_party_split		rom_Roman		roman_politics_political_party_split	rom_politics.png	rom_event_document.png	campaign_ui_message_neutral
politics_your_diplomat_killed		rom_Barbarian		politics_your_diplomat_killed	barb_funeral.png	rom_event_death.png	campaign_ui_message_negative
politics_your_diplomat_killed		rom_Barbarian	sc_rom_barb_east	politics_your_diplomat_killed	nomad_funeral.png	rom_event_death.png	campaign_ui_message_negative
politics_your_diplomat_killed		rom_Eastern		politics_your_diplomat_killed	east_funeral.png	rom_event_death.png	campaign_ui_message_negative
politics_your_diplomat_killed		rom_Eastern	sc_rom_african_arabian	politics_your_diplomat_killed	diplomacy_critical_fail.png	rom_event_death.png	campaign_ui_message_negative
politics_your_diplomat_killed		rom_Eastern	sc_rom_numidian	politics_your_diplomat_killed	diplomacy_critical_fail.png	rom_event_death.png	campaign_ui_message_negative
politics_your_diplomat_killed		rom_Hellenistic		politics_your_diplomat_killed	greek_funeral.png	rom_event_death.png	campaign_ui_message_negative
politics_your_diplomat_killed		rom_Roman		politics_your_diplomat_killed	rom_funeral.png	rom_event_death.png	campaign_ui_message_negative
pun_rome_releasing_defenders_1		rom_Hellenistic		pun_rome_releasing_defenders_1	rom_politics.png	rom_event_message.png	campaign_ui_message_positive
pun_rome_releasing_defenders_1		rom_Roman		pun_rome_releasing_defenders_1	greek_politics.png	rom_event_message.png	campaign_ui_message_positive
pun_rome_releasing_defenders_2		rom_Hellenistic		pun_rome_releasing_defenders_2	rom_politics.png	rom_event_message.png	campaign_ui_message_positive
pun_rome_releasing_defenders_2		rom_Roman		pun_rome_releasing_defenders_2	greek_politics.png	rom_event_message.png	campaign_ui_message_positive
pun_rome_releasing_defenders_3		rom_Hellenistic		pun_rome_releasing_defenders_3	rom_politics.png	rom_event_message.png	campaign_ui_message_positive
pun_rome_releasing_defenders_3		rom_Roman		pun_rome_releasing_defenders_3	greek_politics.png	rom_event_message.png	campaign_ui_message_positive
realm_divide_faction_reinforcements_against_faction		rom_Barbarian		gaul_realm_divide_roman_escalation	rom_army_up.png	rom_event_message.png	campaign_ui_message_negative
realm_divide_factions_unite_against_faction		rom_Barbarian	sc_rom_germanic	gaul_realm_divide_gallic_uprising_suebi	barb_revolt.png	rom_event_message.png	campaign_ui_message_negative
realm_divide_factions_unite_against_faction		rom_Roman		gaul_realm_divide_gallic_uprising_rome	barb_revolt.png	rom_event_message.png	campaign_ui_message_negative
region_captured		rom_Barbarian		roman_region_captured	barb_land_victory.png	rom_event_provincial.png	campaign_ui_message_positive
region_captured		rom_Barbarian	sc_rom_barb_east	roman_region_captured	nomad_generic.png	rom_event_provincial.png	campaign_ui_message_positive
region_captured		rom_Eastern		roman_region_captured	east_land_victory.png	rom_event_provincial.png	campaign_ui_message_positive
region_captured		rom_Hellenistic		roman_region_captured	greek_land_victory.png	rom_event_provincial.png	campaign_ui_message_positive
region_captured		rom_Roman		roman_region_captured	rom_land_victory.png	rom_event_provincial.png	campaign_ui_message_positive
satrapy_broken_by_overlord_yours_manipulated		rom_Barbarian		roman_satrapy_broken_by_overlord_yours_manipulated	barb_diplomacy.png	rom_event_diplomacy.png	campaign_ui_message_negative
satrapy_broken_by_overlord_yours_manipulated		rom_Barbarian	sc_rom_barb_east	roman_satrapy_broken_by_overlord_yours_manipulated	nomad_generic.png	rom_event_diplomacy.png	campaign_ui_message_negative
satrapy_broken_by_overlord_yours_manipulated		rom_Eastern		roman_satrapy_broken_by_overlord_yours_manipulated	east_diplomacy.png	rom_event_diplomacy.png	campaign_ui_message_negative
satrapy_broken_by_overlord_yours_manipulated		rom_Eastern	sc_rom_african_arabian	roman_satrapy_broken_by_overlord_yours_manipulated	dk_numidia_nomads.png	rom_event_diplomacy.png	campaign_ui_message_negative
satrapy_broken_by_overlord_yours_manipulated		rom_Eastern	sc_rom_numidian	roman_satrapy_broken_by_overlord_yours_manipulated	dk_numidia_nomads.png	rom_event_diplomacy.png	campaign_ui_message_negative
satrapy_broken_by_overlord_yours_manipulated		rom_Hellenistic		roman_satrapy_broken_by_overlord_yours_manipulated	greek_diplomacy.png	rom_event_diplomacy.png	campaign_ui_message_negative
satrapy_broken_by_overlord_yours_manipulated		rom_Roman		roman_satrapy_broken_by_overlord_yours_manipulated	rom_diplomacy.png	rom_event_diplomacy.png	campaign_ui_message_negative
satrapy_broken_by_overlord		rom_Barbarian		roman_satrapy_broken_by_overlord	barb_generic.png	rom_event_diplomacy.png	campaign_ui_message_neutral
satrapy_broken_by_overlord		rom_Barbarian	sc_rom_barb_east	roman_satrapy_broken_by_overlord	nomad_generic.png	rom_event_diplomacy.png	campaign_ui_message_neutral
satrapy_broken_by_overlord		rom_Eastern		roman_satrapy_broken_by_overlord	east_generic.png	rom_event_diplomacy.png	campaign_ui_message_neutral
satrapy_broken_by_overlord		rom_Eastern	sc_rom_african_arabian	roman_satrapy_broken_by_overlord	dk_numidia_nomads.png	rom_event_diplomacy.png	campaign_ui_message_neutral
satrapy_broken_by_overlord		rom_Eastern	sc_rom_numidian	roman_satrapy_broken_by_overlord	dk_numidia_nomads.png	rom_event_diplomacy.png	campaign_ui_message_neutral
satrapy_broken_by_overlord		rom_Hellenistic		roman_satrapy_broken_by_overlord	greek_generic.png	rom_event_diplomacy.png	campaign_ui_message_neutral
satrapy_broken_by_overlord		rom_Roman		roman_satrapy_broken_by_overlord	rom_generic.png	rom_event_diplomacy.png	campaign_ui_message_neutral
satrapy_declared		rom_Barbarian		roman_satrapy_declared	barb_diplomacy.png	rom_event_diplomacy.png	campaign_ui_message_neutral
satrapy_declared		rom_Barbarian	sc_rom_barb_east	roman_satrapy_declared	nomad_generic.png	rom_event_diplomacy.png	campaign_ui_message_neutral
satrapy_declared		rom_Eastern		roman_satrapy_declared	east_diplomacy.png	rom_event_diplomacy.png	campaign_ui_message_neutral
satrapy_declared		rom_Eastern	sc_rom_african_arabian	roman_satrapy_declared	dk_numidia_envoy.png	rom_event_diplomacy.png	campaign_ui_message_neutral
satrapy_declared		rom_Eastern	sc_rom_numidian	roman_satrapy_declared	dk_numidia_envoy.png	rom_event_diplomacy.png	campaign_ui_message_neutral
satrapy_declared		rom_Hellenistic		roman_satrapy_declared	greek_diplomacy.png	rom_event_diplomacy.png	campaign_ui_message_neutral
satrapy_declared		rom_Roman		roman_satrapy_declared	rom_diplomacy.png	rom_event_diplomacy.png	campaign_ui_message_neutral
satrapy_declares_war_on_overlord_yours		rom_Barbarian		roman_satrapy_broken_by_satrapy_yours	barb_diplomacy.png	rom_event_diplomacy.png	campaign_ui_message_negative
satrapy_declares_war_on_overlord_yours		rom_Barbarian	sc_rom_barb_east	roman_satrapy_broken_by_satrapy_yours	nomad_generic.png	rom_event_diplomacy.png	campaign_ui_message_negative
satrapy_declares_war_on_overlord_yours		rom_Eastern		roman_satrapy_broken_by_satrapy_yours	east_diplomacy.png	rom_event_diplomacy.png	campaign_ui_message_negative
satrapy_declares_war_on_overlord_yours		rom_Eastern	sc_rom_african_arabian	roman_satrapy_broken_by_satrapy_yours	dk_numidia_nomads.png	rom_event_diplomacy.png	campaign_ui_message_negative
satrapy_declares_war_on_overlord_yours		rom_Eastern	sc_rom_numidian	roman_satrapy_broken_by_satrapy_yours	dk_numidia_nomads.png	rom_event_diplomacy.png	campaign_ui_message_negative
satrapy_declares_war_on_overlord_yours		rom_Hellenistic		roman_satrapy_broken_by_satrapy_yours	greek_diplomacy.png	rom_event_diplomacy.png	campaign_ui_message_negative
satrapy_declares_war_on_overlord_yours		rom_Roman		roman_satrapy_broken_by_satrapy_yours	rom_diplomacy.png	rom_event_diplomacy.png	campaign_ui_message_negative
satrapy_declares_war_on_overlord		rom_Barbarian		roman_satrapy_broken_by_satrapy	barb_generic.png	rom_event_diplomacy.png	campaign_ui_message_neutral
satrapy_declares_war_on_overlord		rom_Barbarian	sc_rom_barb_east	roman_satrapy_broken_by_satrapy	nomad_generic.png	rom_event_diplomacy.png	campaign_ui_message_neutral
satrapy_declares_war_on_overlord		rom_Eastern		roman_satrapy_broken_by_satrapy	east_generic.png	rom_event_diplomacy.png	campaign_ui_message_neutral
satrapy_declares_war_on_overlord		rom_Eastern	sc_rom_african_arabian	roman_satrapy_broken_by_satrapy	dk_numidia_nomads.png	rom_event_diplomacy.png	campaign_ui_message_neutral
satrapy_declares_war_on_overlord		rom_Eastern	sc_rom_numidian	roman_satrapy_broken_by_satrapy	dk_numidia_nomads.png	rom_event_diplomacy.png	campaign_ui_message_neutral
satrapy_declares_war_on_overlord		rom_Hellenistic		roman_satrapy_broken_by_satrapy	greek_generic.png	rom_event_diplomacy.png	campaign_ui_message_neutral
satrapy_declares_war_on_overlord		rom_Roman		roman_satrapy_broken_by_satrapy	rom_generic.png	rom_event_diplomacy.png	campaign_ui_message_neutral
seasonal_province_effect_bundle_applied		rom_Barbarian		roman_unseasonal_conditions	barb_generic.png	rom_event_local.png	campaign_ui_message_neutral
seasonal_province_effect_bundle_applied		rom_Eastern		roman_unseasonal_conditions	east_generic.png	rom_event_local.png	campaign_ui_message_neutral
seasonal_province_effect_bundle_applied		rom_Eastern	sc_rom_african_arabian	roman_unseasonal_conditions	dk_numidia_nomads.png	rom_event_local.png	campaign_ui_message_neutral
seasonal_province_effect_bundle_applied		rom_Eastern	sc_rom_numidian	roman_unseasonal_conditions	dk_numidia_nomads.png	rom_event_local.png	campaign_ui_message_neutral
seasonal_province_effect_bundle_applied		rom_Hellenistic		roman_unseasonal_conditions	greek_generic.png	rom_event_local.png	campaign_ui_message_neutral
seasonal_province_effect_bundle_applied		rom_Roman		roman_unseasonal_conditions	rom_generic.png	rom_event_local.png	campaign_ui_message_neutral
speciality_resource_acquired		rom_Barbarian		roman_speciality_resource_acquired	barb_trade.png	rom_event_message.png	campaign_ui_message_positive
speciality_resource_acquired		rom_Barbarian	sc_rom_barb_east	roman_speciality_resource_acquired	nomad_trade.png	rom_event_message.png	campaign_ui_message_positive
speciality_resource_acquired		rom_Eastern		roman_speciality_resource_acquired	east_trade.png	rom_event_message.png	campaign_ui_message_positive
speciality_resource_acquired		rom_Eastern	sc_rom_african_arabian	roman_speciality_resource_acquired	dk_exotic_market.png	rom_event_message.png	campaign_ui_message_positive
speciality_resource_acquired		rom_Eastern	sc_rom_numidian	roman_speciality_resource_acquired	dk_exotic_market.png	rom_event_message.png	campaign_ui_message_positive
speciality_resource_acquired		rom_Hellenistic		roman_speciality_resource_acquired	rom_trade.png	rom_event_message.png	campaign_ui_message_positive
