unit_caste	unit_category	unit_class	unit_record	unit_set	exclude
			3c_Pal_Armoured_Pikemen	melee_units_spears	false
			3c_Pal_Hamian_Archers	melee_units_spears	false
			3c_Pal_Imperial_Palmyrene_Cataphracts	melee_units_spears	false
			3c_Pal_Imperial_Palmyrene_Cataphracts_commander	melee_units_spears	false
			3c_Pal_Imperial_Pikemen	melee_units_spears	false
			3c_Pal_Imperial_Pikemen_commander	melee_units_spears	false
			3c_Pal_Palmyrene_Cataphracts	melee_units_spears	false
			3c_Pal_Palmyrene_Cohors	melee_units_spears	false
			3c_Pal_Palmyrene_Lanciarii	melee_units_spears	false
			3c_Pal_Palmyrene_Legionaries	melee_units_spears	false
			3c_Pal_Palmyrene_Legionary_Cavalry	melee_units_spears	false
			3c_Pal_Palmyrene_Palace_Guard	melee_units_spears	false
			3c_Pal_Palmyrene_Palace_Guard_commander	melee_units_spears	false
			3c_Pal_Palmyrene_Spearmen	melee_units_spears	false
			3c_Pal_Veteran_Palmyrene_Legionaries	melee_units_spears	false
			3c_Per_Persian_Cataphracts	melee_units_spears	false
			3c_Per_Persian_Cataphracts_commander	melee_units_spears	false
			3c_Per_Persian_Cavalry	melee_units_spears	false
			3c_Per_Persian_Nobles	melee_units_spears	false
			3c_Per_Persian_Nobles_commander	melee_units_spears	false
			3c_Per_Persian_Spearmen	melee_units_spears	false
			3c_Rom_Armoured_Archers	melee_units_spears	false
			3c_Rom_Equites	melee_units_spears	false
			3c_Rom_Equites_Catafractarii	melee_units_spears	false
			3c_Rom_Equites_Catafractarii_commander	melee_units_spears	false
			3c_Rom_Equites_Dalmatarum	melee_units_spears	false
			3c_Rom_Equites_Promoti	melee_units_spears	false
			3c_Rom_Pikemen	melee_units_spears	false
			3c_Rom_Praetorian_Cavalry	melee_units_spears	false
			3c_Rom_Praetorian_Cavalry_commander	melee_units_spears	false
			3c_Rom_Roman_Legionary_Cavalry	melee_units_spears	false
			3c_Rom_Roman_Legionary_Cavalry_commander	melee_units_spears	false
			3c_Rom_Spear_Gladiators	melee_units_spears	false
			3c_Rom_Vigiles	melee_units_spears	false
			3c_Rom_War_Dogs	melee_units_spears	false
			3c_Sab_Sabean_Armoured_Spearmen	melee_units_spears	false
			3c_Sab_Sabean_Spearmen	melee_units_spears	false
			3c_Sas_Camel_Cataphracts	melee_units_spears	false
			3c_Sas_Camel_Spearmen	melee_units_spears	false
			3c_Sas_Eastern_Scouts	melee_units_spears	false
			3c_Sas_Elite_Savaran_Cavalry	melee_units_spears	false
			3c_Sas_Grivpanvar_Cataphracts	melee_units_spears	false
			3c_Sas_Gyan_Avspar	melee_units_spears	false
			3c_Sas_Gyan_Avspar_commander	melee_units_spears	false
			3c_Sas_Immortal_Spear_Guard	melee_units_spears	false
			3c_Sas_Immortal_Spears	melee_units_spears	false
			3c_Sas_Persian_Spearmen	melee_units_spears	false
			3c_Sas_Pushtighban_Cataphracts	melee_units_spears	false
			3c_Sas_Royal_Sassanian_Archers	melee_units_spears	false
			3c_Sas_Royal_Sassanian_Archers_commander	melee_units_spears	false
			3c_Sas_Sassanian_Levy_Spearmen	melee_units_spears	false
			3c_Sas_Savaran_Cataphracts	melee_units_spears	false
			3c_Sas_Savaran_Cavalry	melee_units_spears	false
			3c_Sas_Zhayedan_Immortals	melee_units_spears	false
			3c_Sas_Zhayedan_Immortals_commander	melee_units_spears	false
			3c_Sax_Duguth_Spearmen	melee_units_spears	false
			3c_Sax_Gedriht_Spearmen	melee_units_spears	false
			3c_Sax_Gedriht_Spearmen_commander	melee_units_spears	false
			3c_Sax_Geoguth_Spearmen	melee_units_spears	false
			3c_Sax_Noble_Saxon_Cavalry	melee_units_spears	false
			3c_Sax_Noble_Saxon_Cavalry_commander	melee_units_spears	false
			3c_Sax_Saxon_Mounted_Warband	melee_units_spears	false
			3c_Ste_Sarmatian_Light_Cavalry	melee_units_spears	false
			3c_Ste_Steppe_Cavalry	melee_units_spears	false
			3c_Ste_Steppe_Nobles	melee_units_spears	false
			3c_Ste_Steppe_Nobles_commander	melee_units_spears	false
			3c_Ste_Steppe_Spearmen	melee_units_spears	false
			Afr_Large_Shield_Warriors	melee_units_spears	false
			Afr_Levy_Spear	melee_units_spears	false
			Ara_Camel_Spear	melee_units_spears	false
			Ara_Levy_Spear	melee_units_spears	false
			Aux_Afr_Spr	melee_units_spears	false
			Aux_Ara_Camel_Spear	melee_units_spears	false
			Aux_Ara_Spr	melee_units_spears	false
			Aux_Bac_Light_Horse	melee_units_spears	false
			Aux_Bri_Scout_Riders	melee_units_spears	false
			Aux_Bri_Spear_Band	melee_units_spears	false
			Aux_Cav	melee_units_spears	false
			Aux_Cel_Light_Horse	melee_units_spears	false
			Aux_Dac_Spear_Horsemen	melee_units_spears	false
			Aux_Dac_Spears	melee_units_spears	false
			Aux_Eas_Cappadocian_Cav	melee_units_spears	false
			Aux_Gal_Light_Horse	melee_units_spears	false
			Aux_Gal_Noble_Horse	melee_units_spears	false
			Aux_Ger_Scout_Riders	melee_units_spears	false
			Aux_Ger_Spear_Brothers	melee_units_spears	false
			Aux_Gre_Citizen_Cav	melee_units_spears	false
			Aux_Gre_Hoplites	melee_units_spears	false
			Aux_Ibe_Scutarii_Cav	melee_units_spears	false
			Aux_Ill_Cav	melee_units_spears	false
			Aux_Infantry	melee_units_spears	false
			Aux_Ita_Socii_Equites	melee_units_spears	false
			Aux_Ita_Socii_Equites_Extraordinarii	melee_units_spears	false
			Aux_Par_Spear	melee_units_spears	false
			Aux_Per_Cav	melee_units_spears	false
			Aux_Sar_Armour_Lancers	melee_units_spears	false
			Aux_Sar_Lancers	melee_units_spears	false
			Bac_Light_Horse	melee_units_spears	false
			Bac_Noble_Horse	melee_units_spears	false
			Bac_Royal_Cav	melee_units_spears	false
			Bac_Royal_Guard	melee_units_spears	false
			Bac_Scale_Thorax_Hoplites	melee_units_spears	false
			Bri_Chosen_Spear_Band	melee_units_spears	false
			Bri_Farmers	melee_units_spears	false
			Bri_Heroic_Riders	melee_units_spears	false
			Bri_Scout_Riders	melee_units_spears	false
			Bri_Spear_Band	melee_units_spears	false
			Bri_Veteran_Riders	melee_units_spears	false
			Car_African_Pike	melee_units_spears	false
			Car_Cav	melee_units_spears	false
			Car_Citizen_Militia	melee_units_spears	false
			Car_General	melee_units_spears	false
			Car_Hoplites	melee_units_spears	false
			Car_Late_Hoplites	melee_units_spears	false
			Car_Late_Libyan_Hoplites	melee_units_spears	false
			Car_Libyan_Hoplites	melee_units_spears	false
			Car_Noble_Cav	melee_units_spears	false
			Car_Sacred_Band	melee_units_spears	false
			Cel_Chosen_Spear	melee_units_spears	false
			Cel_Galatian_Noblemen	melee_units_spears	false
			Cel_Galatian_Spears	melee_units_spears	false
			Cel_Heavy_Horse	melee_units_spears	false
			Cel_Levy_Freemen	melee_units_spears	false
			Cel_Light_Horse	melee_units_spears	false
			Cel_Mighty_Horse	melee_units_spears	false
			Cel_Naked_Spears	melee_units_spears	false
			Cel_Noble_Horse	melee_units_spears	false
			Cel_Spear_Nobles	melee_units_spears	false
			Cel_Spear_Warriors	melee_units_spears	false
			Cel_Tribesmen	melee_units_spears	false
			Cel_Veteran_Spears	melee_units_spears	false
			Dac_Armoured_Spears	melee_units_spears	false
			Dac_Heavy_Spears	melee_units_spears	false
			Dac_Noble_Horsemen	melee_units_spears	false
			Dac_Noble_Spears	melee_units_spears	false
			Dac_Spear_Horsemen	melee_units_spears	false
			Dac_Spear_Warriors	melee_units_spears	false
			Dac_Spears	melee_units_spears	false
			Dac_Tribesmen	melee_units_spears	false
			Eas_Azat_Knights	melee_units_spears	false
			Eas_Camel_Cataphracts	melee_units_spears	false
			Eas_Cappadocian_Cav	melee_units_spears	false
			Eas_Cataphracts	melee_units_spears	false
			Eas_Garrison_Spear	melee_units_spears	false
			Eas_Median_Cav	melee_units_spears	false
			Eas_Noble_Blood_Cav	melee_units_spears	false
			Eas_Noble_Spear	melee_units_spears	false
			Eas_Persian_Cavalry	melee_units_spears	false
			Eas_Persian_Hoplites	melee_units_spears	false
			Eas_Royal_Cataphracts	melee_units_spears	false
			Eas_Spear	melee_units_spears	false
			Egy_Cav	melee_units_spears	false
			Egy_Nubian_Spear	melee_units_spears	false
			Egy_Pike	melee_units_spears	false
			Ger_Night_Hunters	melee_units_spears	false
			Ger_Noble_Riders	melee_units_spears	false
			Ger_Riders_Hunt	melee_units_spears	false
			Ger_Scout_Riders	melee_units_spears	false
			Ger_Spear_Brothers	melee_units_spears	false
			Ger_Spear_Levy	melee_units_spears	false
			Ger_Spear_Wall	melee_units_spears	false
			Ger_Spearwomen	melee_units_spears	false
			Ger_Tribesmen	melee_units_spears	false
			Ger_Wodanaz_Spears	melee_units_spears	false
			Gre_Agema_Cav	melee_units_spears	false
			Gre_Agema_Spears	melee_units_spears	false
			Gre_Bronze_Shield_Pike	melee_units_spears	false
			Gre_Cimmerian_Noble_Infantry	melee_units_spears	false
			Gre_Citizen_Cav	melee_units_spears	false
			Gre_Citizen_Hoplites	melee_units_spears	false
			Gre_Colchian_Nobles	melee_units_spears	false
			Gre_Companion_Cav	melee_units_spears	false
			Gre_Foot_Companions	melee_units_spears	false
			Gre_Hellenic_Cataphracts	melee_units_spears	false
			Gre_Heroes_Sparta	melee_units_spears	false
			Gre_Hippeus_Lancers	melee_units_spears	false
			Gre_Hoplites	melee_units_spears	false
			Gre_Levy_Pike	melee_units_spears	false
			Gre_Levy_Thureos_Spears	melee_units_spears	false
			Gre_Light_Cav	melee_units_spears	false
			Gre_Light_Hoplites	melee_units_spears	false
			Gre_Massilian_Cav	melee_units_spears	false
			Gre_Massilian_Hoplites	melee_units_spears	false
			Gre_Massilian_Thureos_Spears	melee_units_spears	false
			Gre_Militia_Hoplites	melee_units_spears	false
			Gre_Pergamon_Noble_Cavalry	melee_units_spears	false
			Gre_Periokoi_Hoplites	melee_units_spears	false
			Gre_Periokoi_Pike	melee_units_spears	false
			Gre_Periokoi_Spears	melee_units_spears	false
			Gre_Picked_Hoplites	melee_units_spears	false
			Gre_Pike	melee_units_spears	false
			Gre_Pontic_Royal_Cav	melee_units_spears	false
			Gre_Ptolemaic_Cav	melee_units_spears	false
			Gre_Royal_Cav	melee_units_spears	false
			Gre_Royal_Guard	melee_units_spears	false
			Gre_Royal_Spartans	melee_units_spears	false
			Gre_Sarissa_Cav	melee_units_spears	false
			Gre_Scythian_Hoplites	melee_units_spears	false
			Gre_Shield_Bearers	melee_units_spears	false
			Gre_Silver_Shield_Pike	melee_units_spears	false
			Gre_Spartan_Hoplites	melee_units_spears	false
			Gre_Spartan_Pike	melee_units_spears	false
			Gre_Spartan_Youths	melee_units_spears	false
			Gre_Thessalian_Cav	melee_units_spears	false
			Gre_Thorax_Hoplites	melee_units_spears	false
			Gre_Thorax_Pike	melee_units_spears	false
			Gre_Thureos_Hoplites	melee_units_spears	false
			Gre_Thureos_Spears	melee_units_spears	false
			Ibe_Celtiberian_Cav	melee_units_spears	false
			Ibe_Lusitani_Guerillas	melee_units_spears	false
			Ibe_Lusitani_Spear	melee_units_spears	false
			Ibe_Noble_Cav	melee_units_spears	false
			Ibe_Painted_Warriors	melee_units_spears	false
			Ibe_Scut_Spear	melee_units_spears	false
			Ibe_Scutarii_Cav	melee_units_spears	false
			Ibe_Spear	melee_units_spears	false
			Ibe_Tribesmen	melee_units_spears	false
			Ill_Cav	melee_units_spears	false
			Ill_Hoplites	melee_units_spears	false
			Ill_Marines	melee_units_spears	false
			Ill_Noble_Hoplites	melee_units_spears	false
			Ill_Spear	melee_units_spears	false
			Ill_Thureos_Spears	melee_units_spears	false
			Ill_Tribesmen	melee_units_spears	false
			Ita_Cav	melee_units_spears	false
			Ita_Etruscan_Hoplites	melee_units_spears	false
			Ita_Noble_Infantry	melee_units_spears	false
			Ita_Spear	melee_units_spears	false
			Mer_Afr_Spear	melee_units_spears	false
			Mer_Ara_Camel_Spear	melee_units_spears	false
			Mer_Ara_Spear	melee_units_spears	false
			Mer_Bac_Light_Horse	melee_units_spears	false
			Mer_Bri_Scout_Riders	melee_units_spears	false
			Mer_Bri_Spear_Band	melee_units_spears	false
			Mer_Cel_Light_Horse	melee_units_spears	false
			Mer_Dac_Spear_Horsemen	melee_units_spears	false
			Mer_Dac_Spears	melee_units_spears	false
			Mer_Eas_Cappadocian_Cav	melee_units_spears	false
			Mer_Egy_Leopard_Warriors	melee_units_spears	false
			Mer_Gal_Light_Horse	melee_units_spears	false
			Mer_Gal_Noble_Horse	melee_units_spears	false
			Mer_Ger_Scout_Riders	melee_units_spears	false
			Mer_Ger_Spear_Brothers	melee_units_spears	false
			Mer_Ger_Spearwomen	melee_units_spears	false
			Mer_Gre_Citizen_Cav	melee_units_spears	false
			Mer_Gre_Hoplites	melee_units_spears	false
			Mer_Gre_Thureos_Spears	melee_units_spears	false
			Mer_Gre_Vet_Hoplites	melee_units_spears	false
			Mer_Ibe_Scutarii_Cav	melee_units_spears	false
			Mer_Ill_Cav	melee_units_spears	false
			Mer_Ita_Cav	melee_units_spears	false
			Mer_Ita_Etruscan_Hoplites	melee_units_spears	false
			Mer_Ita_Spear	melee_units_spears	false
			Mer_Kushite_Shieldwomen	melee_units_spears	false
			Mer_Par_Spear	melee_units_spears	false
			Mer_Per_Cav	melee_units_spears	false
			Mer_Rom_Gladiatrices_Spear	melee_units_spears	false
			Mer_Sar_Armour_Lancers	melee_units_spears	false
			Mer_Sar_Lancers	melee_units_spears	false
			Num_Noble_Infantry	melee_units_spears	false
			Num_Spear	melee_units_spears	false
			Rom_Equites	melee_units_spears	false
			Rom_General	melee_units_spears	false
			Rom_Gladiator_Spear	melee_units_spears	false
			Rom_Gladiatrices_Spear	melee_units_spears	false
			Rom_Legatus	melee_units_spears	false
			Rom_Legionary_Cav	melee_units_spears	false
			Rom_Praetorian_Cav	melee_units_spears	false
			Rom_Rorarii	melee_units_spears	false
			Rom_Triarii	melee_units_spears	false
			Rom_Vigiles	melee_units_spears	false
			Ste_Armoured_Lancers	melee_units_spears	false
			Ste_Lancers	melee_units_spears	false
			Ste_Noble_Lancers	melee_units_spears	false
			Ste_Saka_Cataphracts	melee_units_spears	false
			Ste_Saka_Noble_Armour_Lancers	melee_units_spears	false
			Ste_Sarmatian_Horsemen	melee_units_spears	false
			Ste_Sarmatian_Riders	melee_units_spears	false
			Ste_Sarmatian_Royal_Lancers	melee_units_spears	false
			Ste_Scythian_Royal_Horse	melee_units_spears	false
			Ste_Spear	melee_units_spears	false
			Ste_Tribesmen	melee_units_spears	false
			Thr_Horsemen	melee_units_spears	false
			Thr_Royal_Cav	melee_units_spears	false
			inv_app_cavalry	melee_units_spears	false
			inv_app_light_spearmen	melee_units_spears	false
			inv_car_citizen_militia	melee_units_spears	false
			inv_car_hoplites	melee_units_spears	false
			inv_car_sacred_band	melee_units_spears	false
			inv_etr_heavy_hoplites	melee_units_spears	false
			inv_etr_hoplites	melee_units_spears	false
			inv_etr_italian_cavalry	melee_units_spears	false
			inv_etr_light_spearmen	melee_units_spears	false
			inv_gre_hippeus	melee_units_spears	false
			inv_gre_hoplites	melee_units_spears	false
			inv_gre_light_hoplites	melee_units_spears	false
			inv_gre_militia_spearmen	melee_units_spears	false
			inv_ill_hoplites	melee_units_spears	false
			inv_ill_nobles	melee_units_spears	false
			inv_ill_spearmen	melee_units_spears	false
			inv_ins_gallic_heavy_spearmen	melee_units_spears	false
			inv_iol_nuragic_shield_wall	melee_units_spears	false
			inv_iol_sardi_spearmen	melee_units_spears	false
			inv_ita_italic_spearmen	melee_units_spears	false
			inv_ita_veteran_spearmen	melee_units_spears	false
			inv_local_brutii_tribesmen	melee_units_spears	false
			inv_local_carthaginian_spearmen	melee_units_spears	false
			inv_local_etruscan_spearmen	melee_units_spears	false
			inv_local_greek_militia	melee_units_spears	false
			inv_local_latin_spearmen	melee_units_spears	false
			inv_local_umbrian_spearmen	melee_units_spears	false
			inv_local_volsci_spearmen	melee_units_spears	false
			inv_mercenary_brutti_veterans	melee_units_spears	false
			inv_mercenary_carthaginian_hoplites	melee_units_spears	false
			inv_mercenary_etruscan_hoplites	melee_units_spears	false
			inv_mercenary_hippeus	melee_units_spears	false
			inv_mercenary_hoplites	melee_units_spears	false
			inv_mercenary_iberian_cavalry	melee_units_spears	false
			inv_mercenary_sileraioi_hoplites	melee_units_spears	false
			inv_mercenary_spartan_hoplites	melee_units_spears	false
			inv_mercenary_veneti_horsemen	melee_units_spears	false
			inv_rom_centuriae	melee_units_spears	false
			inv_rom_elite_equites	melee_units_spears	false
			inv_rom_eques	melee_units_spears	false
			inv_rom_hastati	melee_units_spears	false
			inv_rom_latin_spearmen	melee_units_spears	false
			inv_rom_triarii	melee_units_spears	false
			inv_rom_veteran_centuriae	melee_units_spears	false
			inv_sam_armoured_spearmen	melee_units_spears	false
			inv_sam_light_spearmen	melee_units_spears	false
			inv_sam_linen_legion	melee_units_spears	false
			inv_sen_gallic_horsemen	melee_units_spears	false
			inv_sen_gallic_spearmen	melee_units_spears	false
			inv_sen_noble_horsemen	melee_units_spears	false
			inv_sen_tribeless_spearmen	melee_units_spears	false
			inv_syr_elite_hoplites	melee_units_spears	false
			inv_tar_tarantine_hoplites	melee_units_spears	false
			inv_ven_veneti_horsemen	melee_units_spears	false
			inv_ven_veneti_spearmen	melee_units_spears	false
			3c_Ala_Alani_Swordsmen	melee_units_swords	false
			3c_Ala_Armoured_Steppe_Warriors	melee_units_swords	false
			3c_Ala_Steppe_Warband	melee_units_swords	false
			3c_Ara_Arabian_Swordsmen	melee_units_swords	false
			3c_Aux_Celtic_Swordsmen	melee_units_swords	false
			3c_Aux_Egyptian_Infantry	melee_units_swords	false
			3c_Aux_Gallic_Heavy_Infantry	melee_units_swords	false
			3c_Aux_Gallic_Swordsmen	melee_units_swords	false
			3c_Aux_Germanic_Falxmen	melee_units_swords	false
			3c_Aux_Germanic_Heavy_Infantry	melee_units_swords	false
			3c_Aux_Germanic_Swordsmen	melee_units_swords	false
			3c_Aux_Iberian_Swordsmen	melee_units_swords	false
			3c_Aux_Illyrian_Swordsmen	melee_units_swords	false
			3c_Aux_Libyan_Infantry	melee_units_swords	false
			3c_Aux_Scutarii	melee_units_swords	false
			3c_Aux_Swordsmen	melee_units_swords	false
			3c_Aux_Thracian_Warriors	melee_units_swords	false
			3c_Cal_Ambushers	melee_units_swords	false
			3c_Cal_Caledonian_Oathsworn	melee_units_swords	false
			3c_Cal_Caledonian_Oathsworn_commander	melee_units_swords	false
			3c_Cal_Chosen_Sword_Band	melee_units_swords	false
			3c_Cal_Scatha_Shadows	melee_units_swords	false
			3c_Cel_Celtic_Sword_Band	melee_units_swords	false
			3c_Cel_Celtic_Swordsmen	melee_units_swords	false
			3c_Cel_Chosen_Sword_Band	melee_units_swords	false
			3c_Cel_Painted_Warriors	melee_units_swords	false
			3c_Eas_Eastern_Infantry	melee_units_swords	false
			3c_Gal_Cohors	melee_units_swords	false
			3c_Gal_Gallic_Imperial_Guard	melee_units_swords	false
			3c_Gal_Gallic_Imperial_Guard_commander	melee_units_swords	false
			3c_Gal_Gallic_Legionaries	melee_units_swords	false
			3c_Gal_Gallic_Warriors	melee_units_swords	false
			3c_Gal_Longsword_Cohort	melee_units_swords	false
			3c_Gal_Veteran_Gallic_Legionaries	melee_units_swords	false
			3c_Ger_Armoured_Germanic_Swordsmen	melee_units_swords	false
			3c_Ger_Armoured_Germanic_Swordsmen_commander	melee_units_swords	false
			3c_Ger_Germanic_Nobles	melee_units_swords	false
			3c_Ger_Germanic_Nobles_commander	melee_units_swords	false
			3c_Ger_Germanic_Swordsmen	melee_units_swords	false
			3c_Goth_Gothic_Falxmen	melee_units_swords	false
			3c_Goth_Gothic_Warband	melee_units_swords	false
			3c_Goth_Tervingi_Oathsworn	melee_units_swords	false
			3c_Goth_Tervingi_Oathsworn_commander	melee_units_swords	false
			3c_Goth_Tervingi_Warriors	melee_units_swords	false
			3c_Marc_Berserkers	melee_units_swords	false
			3c_Marc_Germanic_Noble_Guard	melee_units_swords	false
			3c_Marc_Germanic_Noble_Guard_commander	melee_units_swords	false
			3c_Mer_Armoured_Germanic_Swordsmen	melee_units_swords	false
			3c_Mer_Egyptian_Infantry	melee_units_swords	false
			3c_Mer_Gallic_Heavy_Infantry	melee_units_swords	false
			3c_Mer_Gallic_Swordsmen	melee_units_swords	false
			3c_Mer_Gladiators	melee_units_swords	false
			3c_Mer_Iberian_Swordsmen	melee_units_swords	false
			3c_Mer_Painted_Warriors	melee_units_swords	false
			3c_Mer_Persian_Light_Infantry	melee_units_swords	false
			3c_Mer_Swordsmen	melee_units_swords	false
			3c_Mer_Thracian_Warriors	melee_units_swords	false
			3c_Num_Numidian_Swordsmen	melee_units_swords	false
			3c_Pal_Armoured_Swordsmen	melee_units_swords	false
			3c_Per_Persian_Levy	melee_units_swords	false
			3c_Per_Persian_Light_Infantry	melee_units_swords	false
			3c_Per_Persian_Swordsmen	melee_units_swords	false
			3c_Rom_Cohors	melee_units_swords	false
			3c_Rom_Evocati_Cohort	melee_units_swords	false
			3c_Rom_Evocati_Cohort_commander	melee_units_swords	false
			3c_Rom_Gladiators	melee_units_swords	false
			3c_Rom_Herculianii	melee_units_swords	false
			3c_Rom_Jovianii	melee_units_swords	false
			3c_Rom_Praetorian_Guard	melee_units_swords	false
			3c_Rom_Roman_Legionaries	melee_units_swords	false
			3c_Rom_Roman_Levies	melee_units_swords	false
			3c_Sas_Daylamite_Infantry	melee_units_swords	false
			3c_Sas_Hamspah_Infantry	melee_units_swords	false
			3c_Sas_Immortal_Infantry	melee_units_swords	false
			3c_Sas_Immortal_Infantry_Guard	melee_units_swords	false
			3c_Sas_Persian_Light_Infantry	melee_units_swords	false
			3c_Sax_Duguth_Swordsmen	melee_units_swords	false
			3c_Sax_Gedriht_Swordsmen	melee_units_swords	false
			3c_Sax_Gedriht_Swordsmen_commander	melee_units_swords	false
			3c_Sax_Geoguth_Warriors	melee_units_swords	false
			Aet_Cav	melee_units_swords	false
			Aet_Sword	melee_units_swords	false
			Afr_Chariot_Raiders	melee_units_swords	false
			Afr_Numidian_Cav	melee_units_swords	false
			Afr_Numidian_Noble_Cav	melee_units_swords	false
			Afr_Skirm_Cav	melee_units_swords	false
			Ara_Cav	melee_units_swords	false
			Ara_Noble_Sword	melee_units_swords	false
			Aux_Afr_Cav	melee_units_swords	false
			Aux_Ara_Cav	melee_units_swords	false
			Aux_Cel_Naked_Swords	melee_units_swords	false
			Aux_Cel_Short_Swords	melee_units_swords	false
			Aux_Cel_Warriors	melee_units_swords	false
			Aux_Eas_Horse_Skirm	melee_units_swords	false
			Aux_Egy_Infantry	melee_units_swords	false
			Aux_Gal_Warriors	melee_units_swords	false
			Aux_Gre_Tarantine_cav	melee_units_swords	false
			Aux_Ibe_Cantabrian_Cav	melee_units_swords	false
			Aux_Ibe_Cav	melee_units_swords	false
			Aux_Ibe_Scutarii	melee_units_swords	false
			Aux_Ibe_Sword	melee_units_swords	false
			Aux_Ita_Socii_Extraordinarii	melee_units_swords	false
			Aux_Ita_Socii_Hastati	melee_units_swords	false
			Aux_Num_Cav	melee_units_swords	false
			Aux_Thr_Cav	melee_units_swords	false
			Bri_Ambushers	melee_units_swords	false
			Bri_Chariots	melee_units_swords	false
			Bri_Chosen_Sword_Band	melee_units_swords	false
			Bri_Druidic_Nobles	melee_units_swords	false
			Bri_Heroic_Nobles	melee_units_swords	false
			Bri_Painted_Ones	melee_units_swords	false
			Bri_Sword_Band	melee_units_swords	false
			Car_Libyan_Infantry	melee_units_swords	false
			Cel_Celtic_Warhounds	melee_units_swords	false
			Cel_Chosen_Sword	melee_units_swords	false
			Cel_Fierce_Swords	melee_units_swords	false
			Cel_Galatian_Legionaires	melee_units_swords	false
			Cel_Galatian_Raiders	melee_units_swords	false
			Cel_Galatian_Swords	melee_units_swords	false
			Cel_Gallo_Thracian_Infantry	melee_units_swords	false
			Cel_Guerilla_Swordsmen	melee_units_swords	false
			Cel_Naked_Swords	melee_units_swords	false
			Cel_Naked_Warriors	melee_units_swords	false
			Cel_Oathsworn	melee_units_swords	false
			Cel_Raiding_Horsemen	melee_units_swords	false
			Cel_Savage_Dogs	melee_units_swords	false
			Cel_Short_Swords	melee_units_swords	false
			Cel_Sword_Followers	melee_units_swords	false
			Cel_Tribal_Warriors	melee_units_swords	false
			Cel_Warriors	melee_units_swords	false
			Dac_Falxmen	melee_units_swords	false
			Dac_Noble_Swords	melee_units_swords	false
			Eas_Horse_Skirm	melee_units_swords	false
			Eas_Par_Sword	melee_units_swords	false
			Eas_Pontic_Sword	melee_units_swords	false
			Egy_Galatian_Royal_Guard	melee_units_swords	false
			Egy_Galatian_Sword	melee_units_swords	false
			Egy_Infantry	melee_units_swords	false
			Ger_Berserkers	melee_units_swords	false
			Ger_Hex_Bearers	melee_units_swords	false
			Ger_Round_Shield_Sword	melee_units_swords	false
			Ger_Sword_Masters	melee_units_swords	false
			Gre_Aspis_Companion_Cav	melee_units_swords	false
			Gre_Molossian_Dogs	melee_units_swords	false
			Gre_Royal_Peltasts	melee_units_swords	false
			Gre_Royal_Thorax_Sword	melee_units_swords	false
			Gre_Scythed_Chariots	melee_units_swords	false
			Gre_Silver_Shield_Sword	melee_units_swords	false
			Gre_Skirm_Cav	melee_units_swords	false
			Gre_Tarantine_Cav	melee_units_swords	false
			Gre_Thorax_Sword	melee_units_swords	false
			Ibe_Cantabrian_Cav	melee_units_swords	false
			Ibe_Cav	melee_units_swords	false
			Ibe_Guerilla_Warriors	melee_units_swords	false
			Ibe_Lusitani_Nobles	melee_units_swords	false
			Ibe_Lusitani_Swordswomen	melee_units_swords	false
			Ibe_Noble_Fighters	melee_units_swords	false
			Ibe_Scutarii	melee_units_swords	false
			Ibe_Sword	melee_units_swords	false
			Ibe_Vet_Shield_Warriors	melee_units_swords	false
			Ita_Campanian_Cavalry	melee_units_swords	false
			Ita_Noble_Cav	melee_units_swords	false
			Ita_Samnite_Warriors	melee_units_swords	false
			Ita_Sword	melee_units_swords	false
			Mer_Afr_Cav	melee_units_swords	false
			Mer_Ara_Cav	melee_units_swords	false
			Mer_Cel_Naked_Swords	melee_units_swords	false
			Mer_Cel_Short_Swords	melee_units_swords	false
			Mer_Cel_Warhounds	melee_units_swords	false
			Mer_Cel_Warriors	melee_units_swords	false
			Mer_Eas_Skirm_Cav	melee_units_swords	false
			Mer_Egy_Inf	melee_units_swords	false
			Mer_Gal_Warriors	melee_units_swords	false
			Mer_Gre_Molossian_Dogs	melee_units_swords	false
			Mer_Gre_Tarantine_Cav	melee_units_swords	false
			Mer_Ibe_Cantabrian_Cav	melee_units_swords	false
			Mer_Ibe_Cav	melee_units_swords	false
			Mer_Ibe_Lusitani_Swordswomen	melee_units_swords	false
			Mer_Ibe_Noble_Fighters	melee_units_swords	false
			Mer_Ibe_Scutarii	melee_units_swords	false
			Mer_Ibe_Sword	melee_units_swords	false
			Mer_Ita_Campanian_Cavalry	melee_units_swords	false
			Mer_Ita_Samnite_Warriors	melee_units_swords	false
			Mer_Ita_Sword	melee_units_swords	false
			Mer_Num_Cav	melee_units_swords	false
			Mer_Num_Noble_Cav	melee_units_swords	false
			Mer_Rom_Gladiatrices	melee_units_swords	false
			Mer_Thr_Cav	melee_units_swords	false
			Rom_Armour_Legionaries	melee_units_swords	false
			Rom_Eagle_Cohort	melee_units_swords	false
			Rom_Evocati_Cohort	melee_units_swords	false
			Rom_First_Cohort	melee_units_swords	false
			Rom_Gladiators	melee_units_swords	false
			Rom_Gladiatrices	melee_units_swords	false
			Rom_Hastati	melee_units_swords	false
			Rom_Legionaries	melee_units_swords	false
			Rom_Legionary_Cohort	melee_units_swords	false
			Rom_Praetorian_Guard	melee_units_swords	false
