ancillary	subculture
r2_sp_anc_civilised_thinker_rubbish	sc_rom_italic
r2_sp_anc_civilised_thinker_rubbish	sc_rom_parthian
r2_sp_anc_civilised_thinker_rubbish	sc_rom_pontic
r2_sp_anc_civilised_thinker_rubbish	sc_rom_roman
r2_sp_anc_civilised_thinker_socratic	sc_rom_carthaginian
r2_sp_anc_civilised_thinker_socratic	sc_rom_eastern
r2_sp_anc_civilised_thinker_socratic	sc_rom_egyptian
r2_sp_anc_civilised_thinker_socratic	sc_rom_etruscan
r2_sp_anc_civilised_thinker_socratic	sc_rom_greek
r2_sp_anc_civilised_thinker_socratic	sc_rom_parthian
r2_sp_anc_civilised_thinker_socratic	sc_rom_pontic
r2_sp_anc_civilised_thinker_socratic	sc_rom_roman
r2_sp_anc_civilised_thinker_stoic	sc_rom_carthaginian
r2_sp_anc_civilised_thinker_stoic	sc_rom_eastern
r2_sp_anc_civilised_thinker_stoic	sc_rom_egyptian
r2_sp_anc_civilised_thinker_stoic	sc_rom_etruscan
r2_sp_anc_civilised_thinker_stoic	sc_rom_greek
r2_sp_anc_civilised_thinker_stoic	sc_rom_parthian
r2_sp_anc_civilised_thinker_stoic	sc_rom_pontic
r2_sp_anc_civilised_thinker_stoic	sc_rom_roman
r2_sp_anc_civilised_trade_silk	sc_rom_carthaginian
r2_sp_anc_civilised_trade_silk	sc_rom_eastern
r2_sp_anc_civilised_trade_silk	sc_rom_egyptian
r2_sp_anc_civilised_trade_silk	sc_rom_etruscan
r2_sp_anc_civilised_trade_silk	sc_rom_greek
r2_sp_anc_civilised_trade_silk	sc_rom_parthian
r2_sp_anc_civilised_trade_silk	sc_rom_pontic
r2_sp_anc_civilised_trade_silk	sc_rom_roman
r2_sp_anc_civilised_trade_spices	sc_rom_carthaginian
r2_sp_anc_civilised_trade_spices	sc_rom_eastern
r2_sp_anc_civilised_trade_spices	sc_rom_egyptian
r2_sp_anc_civilised_trade_spices	sc_rom_etruscan
r2_sp_anc_civilised_trade_spices	sc_rom_greek
r2_sp_anc_civilised_trade_spices	sc_rom_parthian
r2_sp_anc_civilised_trade_spices	sc_rom_pontic
r2_sp_anc_civilised_trade_spices	sc_rom_roman
r2_sp_anc_civilised_trade_vintner	sc_rom_carthaginian
r2_sp_anc_civilised_trade_vintner	sc_rom_eastern
r2_sp_anc_civilised_trade_vintner	sc_rom_egyptian
r2_sp_anc_civilised_trade_vintner	sc_rom_etruscan
r2_sp_anc_civilised_trade_vintner	sc_rom_greek
r2_sp_anc_civilised_trade_vintner	sc_rom_parthian
r2_sp_anc_civilised_trade_vintner	sc_rom_pontic
r2_sp_anc_civilised_trade_vintner	sc_rom_roman
r2_sp_anc_civilised_traitor_barbarian_generic	sc_rom_carthaginian
r2_sp_anc_civilised_traitor_barbarian_generic	sc_rom_eastern
r2_sp_anc_civilised_traitor_barbarian_generic	sc_rom_egyptian
r2_sp_anc_civilised_traitor_barbarian_generic	sc_rom_etruscan
r2_sp_anc_civilised_traitor_barbarian_generic	sc_rom_greek
r2_sp_anc_civilised_traitor_barbarian_generic	sc_rom_parthian
r2_sp_anc_civilised_traitor_barbarian_generic	sc_rom_pontic
r2_sp_anc_civilised_traitor_barbarian_generic	sc_rom_roman
r2_sp_anc_civilised_traitor_slave_gladiator	sc_rom_carthaginian
r2_sp_anc_civilised_traitor_slave_gladiator	sc_rom_eastern
r2_sp_anc_civilised_traitor_slave_gladiator	sc_rom_egyptian
r2_sp_anc_civilised_traitor_slave_gladiator	sc_rom_etruscan
r2_sp_anc_civilised_traitor_slave_gladiator	sc_rom_greek
r2_sp_anc_civilised_traitor_slave_gladiator	sc_rom_parthian
r2_sp_anc_civilised_traitor_slave_gladiator	sc_rom_pontic
r2_sp_anc_civilised_traitor_slave_gladiator	sc_rom_roman
r2_sp_anc_civilised_traitor_slave_rebel	sc_rom_carthaginian
r2_sp_anc_civilised_traitor_slave_rebel	sc_rom_eastern
r2_sp_anc_civilised_traitor_slave_rebel	sc_rom_egyptian
r2_sp_anc_civilised_traitor_slave_rebel	sc_rom_greek
r2_sp_anc_civilised_traitor_slave_rebel	sc_rom_parthian
r2_sp_anc_civilised_traitor_slave_rebel	sc_rom_pontic
r2_sp_anc_civilised_wife_brutal	sc_rom_carthaginian
r2_sp_anc_civilised_wife_brutal	sc_rom_eastern
r2_sp_anc_civilised_wife_brutal	sc_rom_egyptian
r2_sp_anc_civilised_wife_brutal	sc_rom_etruscan
r2_sp_anc_civilised_wife_brutal	sc_rom_greek
r2_sp_anc_civilised_wife_brutal	sc_rom_parthian
r2_sp_anc_civilised_wife_brutal	sc_rom_pontic
r2_sp_anc_civilised_wife_brutal	sc_rom_roman
r2_sp_anc_civilised_wife_educated	sc_rom_carthaginian
r2_sp_anc_civilised_wife_educated	sc_rom_eastern
r2_sp_anc_civilised_wife_educated	sc_rom_egyptian
r2_sp_anc_civilised_wife_educated	sc_rom_etruscan
r2_sp_anc_civilised_wife_educated	sc_rom_greek
r2_sp_anc_civilised_wife_educated	sc_rom_parthian
r2_sp_anc_civilised_wife_educated	sc_rom_pontic
r2_sp_anc_civilised_wife_educated	sc_rom_roman
r2_sp_anc_civilised_wife_efficient	sc_rom_carthaginian
r2_sp_anc_civilised_wife_efficient	sc_rom_eastern
r2_sp_anc_civilised_wife_efficient	sc_rom_egyptian
r2_sp_anc_civilised_wife_efficient	sc_rom_etruscan
r2_sp_anc_civilised_wife_efficient	sc_rom_greek
r2_sp_anc_civilised_wife_efficient	sc_rom_parthian
r2_sp_anc_civilised_wife_efficient	sc_rom_pontic
r2_sp_anc_civilised_wife_efficient	sc_rom_roman
r2_sp_anc_civilised_wife_flirt	sc_rom_carthaginian
r2_sp_anc_civilised_wife_flirt	sc_rom_eastern
r2_sp_anc_civilised_wife_flirt	sc_rom_egyptian
r2_sp_anc_civilised_wife_flirt	sc_rom_etruscan
r2_sp_anc_civilised_wife_flirt	sc_rom_greek
r2_sp_anc_civilised_wife_flirt	sc_rom_parthian
r2_sp_anc_civilised_wife_flirt	sc_rom_pontic
r2_sp_anc_civilised_wife_flirt	sc_rom_roman
r2_sp_anc_civilised_wife_goddess	sc_rom_carthaginian
r2_sp_anc_civilised_wife_goddess	sc_rom_eastern
r2_sp_anc_civilised_wife_goddess	sc_rom_egyptian
r2_sp_anc_civilised_wife_goddess	sc_rom_etruscan
r2_sp_anc_civilised_wife_goddess	sc_rom_greek
r2_sp_anc_civilised_wife_goddess	sc_rom_parthian
r2_sp_anc_civilised_wife_goddess	sc_rom_pontic
r2_sp_anc_civilised_wife_goddess	sc_rom_roman
r2_sp_anc_civilised_wife_intelligent	sc_rom_carthaginian
r2_sp_anc_civilised_wife_intelligent	sc_rom_eastern
r2_sp_anc_civilised_wife_intelligent	sc_rom_egyptian
r2_sp_anc_civilised_wife_intelligent	sc_rom_etruscan
r2_sp_anc_civilised_wife_intelligent	sc_rom_greek
r2_sp_anc_civilised_wife_intelligent	sc_rom_parthian
r2_sp_anc_civilised_wife_intelligent	sc_rom_pontic
r2_sp_anc_civilised_wife_intelligent	sc_rom_roman
r2_sp_anc_civilised_wife_mean	sc_rom_carthaginian
r2_sp_anc_civilised_wife_mean	sc_rom_eastern
r2_sp_anc_civilised_wife_mean	sc_rom_egyptian
r2_sp_anc_civilised_wife_mean	sc_rom_etruscan
r2_sp_anc_civilised_wife_mean	sc_rom_greek
r2_sp_anc_civilised_wife_mean	sc_rom_parthian
r2_sp_anc_civilised_wife_mean	sc_rom_pontic
r2_sp_anc_civilised_wife_mean	sc_rom_roman
r2_sp_anc_civilised_wife_pol_brutal	sc_rom_carthaginian
r2_sp_anc_civilised_wife_pol_brutal	sc_rom_eastern
r2_sp_anc_civilised_wife_pol_brutal	sc_rom_egyptian
r2_sp_anc_civilised_wife_pol_brutal	sc_rom_etruscan
r2_sp_anc_civilised_wife_pol_brutal	sc_rom_greek
r2_sp_anc_civilised_wife_pol_brutal	sc_rom_parthian
r2_sp_anc_civilised_wife_pol_brutal	sc_rom_pontic
r2_sp_anc_civilised_wife_pol_brutal	sc_rom_roman
r2_sp_anc_civilised_wife_pol_educated	sc_rom_carthaginian
r2_sp_anc_civilised_wife_pol_educated	sc_rom_eastern
r2_sp_anc_civilised_wife_pol_educated	sc_rom_egyptian
r2_sp_anc_civilised_wife_pol_educated	sc_rom_etruscan
r2_sp_anc_civilised_wife_pol_educated	sc_rom_greek
r2_sp_anc_civilised_wife_pol_educated	sc_rom_parthian
r2_sp_anc_civilised_wife_pol_educated	sc_rom_pontic
r2_sp_anc_civilised_wife_pol_educated	sc_rom_roman
r2_sp_anc_civilised_wife_pol_efficient	sc_rom_carthaginian
r2_sp_anc_civilised_wife_pol_efficient	sc_rom_eastern
r2_sp_anc_civilised_wife_pol_efficient	sc_rom_egyptian
r2_sp_anc_civilised_wife_pol_efficient	sc_rom_etruscan
r2_sp_anc_civilised_wife_pol_efficient	sc_rom_greek
r2_sp_anc_civilised_wife_pol_efficient	sc_rom_parthian
r2_sp_anc_civilised_wife_pol_efficient	sc_rom_pontic
r2_sp_anc_civilised_wife_pol_efficient	sc_rom_roman
r2_sp_anc_civilised_wife_pol_flirt	sc_rom_carthaginian
r2_sp_anc_civilised_wife_pol_flirt	sc_rom_eastern
r2_sp_anc_civilised_wife_pol_flirt	sc_rom_egyptian
r2_sp_anc_civilised_wife_pol_flirt	sc_rom_etruscan
r2_sp_anc_civilised_wife_pol_flirt	sc_rom_greek
r2_sp_anc_civilised_wife_pol_flirt	sc_rom_parthian
r2_sp_anc_civilised_wife_pol_flirt	sc_rom_pontic
r2_sp_anc_civilised_wife_pol_flirt	sc_rom_roman
r2_sp_anc_civilised_wife_pol_goddess	sc_rom_carthaginian
r2_sp_anc_civilised_wife_pol_goddess	sc_rom_eastern
r2_sp_anc_civilised_wife_pol_goddess	sc_rom_egyptian
r2_sp_anc_civilised_wife_pol_goddess	sc_rom_etruscan
r2_sp_anc_civilised_wife_pol_goddess	sc_rom_greek
r2_sp_anc_civilised_wife_pol_goddess	sc_rom_parthian
r2_sp_anc_civilised_wife_pol_goddess	sc_rom_pontic
r2_sp_anc_civilised_wife_pol_goddess	sc_rom_roman
r2_sp_anc_civilised_wife_pol_intelligent	sc_rom_carthaginian
r2_sp_anc_civilised_wife_pol_intelligent	sc_rom_eastern
r2_sp_anc_civilised_wife_pol_intelligent	sc_rom_egyptian
r2_sp_anc_civilised_wife_pol_intelligent	sc_rom_etruscan
r2_sp_anc_civilised_wife_pol_intelligent	sc_rom_greek
r2_sp_anc_civilised_wife_pol_intelligent	sc_rom_parthian
r2_sp_anc_civilised_wife_pol_intelligent	sc_rom_pontic
r2_sp_anc_civilised_wife_pol_intelligent	sc_rom_roman
r2_sp_anc_civilised_wife_pol_mean	sc_rom_carthaginian
r2_sp_anc_civilised_wife_pol_mean	sc_rom_eastern
r2_sp_anc_civilised_wife_pol_mean	sc_rom_egyptian
r2_sp_anc_civilised_wife_pol_mean	sc_rom_etruscan
r2_sp_anc_civilised_wife_pol_mean	sc_rom_greek
r2_sp_anc_civilised_wife_pol_mean	sc_rom_parthian
r2_sp_anc_civilised_wife_pol_mean	sc_rom_pontic
r2_sp_anc_civilised_wife_pol_mean	sc_rom_roman
r2_sp_anc_civilised_wife_pol_political	sc_rom_carthaginian
r2_sp_anc_civilised_wife_pol_political	sc_rom_eastern
r2_sp_anc_civilised_wife_pol_political	sc_rom_egyptian
r2_sp_anc_civilised_wife_pol_political	sc_rom_etruscan
r2_sp_anc_civilised_wife_pol_political	sc_rom_greek
r2_sp_anc_civilised_wife_pol_political	sc_rom_parthian
r2_sp_anc_civilised_wife_pol_political	sc_rom_pontic
r2_sp_anc_civilised_wife_pol_political	sc_rom_roman
r2_sp_anc_civilised_wife_pol_protective	sc_rom_carthaginian
r2_sp_anc_civilised_wife_pol_protective	sc_rom_eastern
r2_sp_anc_civilised_wife_pol_protective	sc_rom_egyptian
r2_sp_anc_civilised_wife_pol_protective	sc_rom_etruscan
r2_sp_anc_civilised_wife_pol_protective	sc_rom_greek
r2_sp_anc_civilised_wife_pol_protective	sc_rom_parthian
r2_sp_anc_civilised_wife_pol_protective	sc_rom_pontic
r2_sp_anc_civilised_wife_pol_protective	sc_rom_roman
r2_sp_anc_civilised_wife_pol_sharp_tongue	sc_rom_carthaginian
r2_sp_anc_civilised_wife_pol_sharp_tongue	sc_rom_eastern
r2_sp_anc_civilised_wife_pol_sharp_tongue	sc_rom_egyptian
r2_sp_anc_civilised_wife_pol_sharp_tongue	sc_rom_etruscan
r2_sp_anc_civilised_wife_pol_sharp_tongue	sc_rom_greek
r2_sp_anc_civilised_wife_pol_sharp_tongue	sc_rom_parthian
r2_sp_anc_civilised_wife_pol_sharp_tongue	sc_rom_pontic
r2_sp_anc_civilised_wife_pol_sharp_tongue	sc_rom_roman
r2_sp_anc_civilised_wife_pol_social_climber	sc_rom_carthaginian
r2_sp_anc_civilised_wife_pol_social_climber	sc_rom_eastern
r2_sp_anc_civilised_wife_pol_social_climber	sc_rom_egyptian
r2_sp_anc_civilised_wife_pol_social_climber	sc_rom_etruscan
r2_sp_anc_civilised_wife_pol_social_climber	sc_rom_greek
r2_sp_anc_civilised_wife_pol_social_climber	sc_rom_parthian
r2_sp_anc_civilised_wife_pol_social_climber	sc_rom_pontic
r2_sp_anc_civilised_wife_pol_social_climber	sc_rom_roman
r2_sp_anc_civilised_wife_pol_spendthrift	sc_rom_carthaginian
r2_sp_anc_civilised_wife_pol_spendthrift	sc_rom_eastern
r2_sp_anc_civilised_wife_pol_spendthrift	sc_rom_egyptian
r2_sp_anc_civilised_wife_pol_spendthrift	sc_rom_etruscan
r2_sp_anc_civilised_wife_pol_spendthrift	sc_rom_greek
r2_sp_anc_civilised_wife_pol_spendthrift	sc_rom_parthian
r2_sp_anc_civilised_wife_pol_spendthrift	sc_rom_pontic
r2_sp_anc_civilised_wife_pol_spendthrift	sc_rom_roman
r2_sp_anc_civilised_wife_pol_superior	sc_rom_carthaginian
r2_sp_anc_civilised_wife_pol_superior	sc_rom_eastern
r2_sp_anc_civilised_wife_pol_superior	sc_rom_egyptian
r2_sp_anc_civilised_wife_pol_superior	sc_rom_etruscan
r2_sp_anc_civilised_wife_pol_superior	sc_rom_greek
r2_sp_anc_civilised_wife_pol_superior	sc_rom_parthian
r2_sp_anc_civilised_wife_pol_superior	sc_rom_pontic
r2_sp_anc_civilised_wife_pol_superior	sc_rom_roman
r2_sp_anc_civilised_wife_pol_unfaithful	sc_rom_carthaginian
r2_sp_anc_civilised_wife_pol_unfaithful	sc_rom_eastern
r2_sp_anc_civilised_wife_pol_unfaithful	sc_rom_egyptian
r2_sp_anc_civilised_wife_pol_unfaithful	sc_rom_etruscan
r2_sp_anc_civilised_wife_pol_unfaithful	sc_rom_greek
r2_sp_anc_civilised_wife_pol_unfaithful	sc_rom_parthian
r2_sp_anc_civilised_wife_pol_unfaithful	sc_rom_pontic
r2_sp_anc_civilised_wife_pol_unfaithful	sc_rom_roman
r2_sp_anc_civilised_wife_pol_unsuitable	sc_rom_carthaginian
r2_sp_anc_civilised_wife_pol_unsuitable	sc_rom_eastern
r2_sp_anc_civilised_wife_pol_unsuitable	sc_rom_egyptian
r2_sp_anc_civilised_wife_pol_unsuitable	sc_rom_etruscan
r2_sp_anc_civilised_wife_pol_unsuitable	sc_rom_greek
r2_sp_anc_civilised_wife_pol_unsuitable	sc_rom_parthian
r2_sp_anc_civilised_wife_pol_unsuitable	sc_rom_pontic
r2_sp_anc_civilised_wife_pol_unsuitable	sc_rom_roman
r2_sp_anc_civilised_wife_pol_wealthy	sc_rom_carthaginian
r2_sp_anc_civilised_wife_pol_wealthy	sc_rom_eastern
r2_sp_anc_civilised_wife_pol_wealthy	sc_rom_egyptian
r2_sp_anc_civilised_wife_pol_wealthy	sc_rom_etruscan
r2_sp_anc_civilised_wife_pol_wealthy	sc_rom_greek
r2_sp_anc_civilised_wife_pol_wealthy	sc_rom_parthian
r2_sp_anc_civilised_wife_pol_wealthy	sc_rom_pontic
r2_sp_anc_civilised_wife_pol_wealthy	sc_rom_roman
r2_sp_anc_civilised_wife_political	sc_rom_carthaginian
r2_sp_anc_civilised_wife_political	sc_rom_eastern
r2_sp_anc_civilised_wife_political	sc_rom_egyptian
r2_sp_anc_civilised_wife_political	sc_rom_etruscan
r2_sp_anc_civilised_wife_political	sc_rom_greek
r2_sp_anc_civilised_wife_political	sc_rom_parthian
r2_sp_anc_civilised_wife_political	sc_rom_pontic
r2_sp_anc_civilised_wife_political	sc_rom_roman
r2_sp_anc_civilised_wife_protective	sc_rom_carthaginian
r2_sp_anc_civilised_wife_protective	sc_rom_eastern
r2_sp_anc_civilised_wife_protective	sc_rom_egyptian
r2_sp_anc_civilised_wife_protective	sc_rom_etruscan
r2_sp_anc_civilised_wife_protective	sc_rom_greek
r2_sp_anc_civilised_wife_protective	sc_rom_parthian
r2_sp_anc_civilised_wife_protective	sc_rom_pontic
r2_sp_anc_civilised_wife_protective	sc_rom_roman
r2_sp_anc_civilised_wife_sharp_tongue	sc_rom_carthaginian
r2_sp_anc_civilised_wife_sharp_tongue	sc_rom_eastern
r2_sp_anc_civilised_wife_sharp_tongue	sc_rom_egyptian
r2_sp_anc_civilised_wife_sharp_tongue	sc_rom_etruscan
r2_sp_anc_civilised_wife_sharp_tongue	sc_rom_greek
r2_sp_anc_civilised_wife_sharp_tongue	sc_rom_parthian
r2_sp_anc_civilised_wife_sharp_tongue	sc_rom_pontic
r2_sp_anc_civilised_wife_sharp_tongue	sc_rom_roman
r2_sp_anc_civilised_wife_social_climber	sc_rom_carthaginian
r2_sp_anc_civilised_wife_social_climber	sc_rom_eastern
r2_sp_anc_civilised_wife_social_climber	sc_rom_egyptian
r2_sp_anc_civilised_wife_social_climber	sc_rom_etruscan
r2_sp_anc_civilised_wife_social_climber	sc_rom_greek
r2_sp_anc_civilised_wife_social_climber	sc_rom_parthian
r2_sp_anc_civilised_wife_social_climber	sc_rom_pontic
r2_sp_anc_civilised_wife_social_climber	sc_rom_roman
r2_sp_anc_civilised_wife_spendthrift	sc_rom_carthaginian
r2_sp_anc_civilised_wife_spendthrift	sc_rom_eastern
r2_sp_anc_civilised_wife_spendthrift	sc_rom_egyptian
r2_sp_anc_civilised_wife_spendthrift	sc_rom_greek
r2_sp_anc_civilised_wife_spendthrift	sc_rom_parthian
r2_sp_anc_civilised_wife_spendthrift	sc_rom_pontic
r2_sp_anc_civilised_wife_spendthrift	sc_rom_roman
r2_sp_anc_civilised_wife_superior	sc_rom_carthaginian
r2_sp_anc_civilised_wife_superior	sc_rom_eastern
r2_sp_anc_civilised_wife_superior	sc_rom_egyptian
r2_sp_anc_civilised_wife_superior	sc_rom_greek
r2_sp_anc_civilised_wife_superior	sc_rom_parthian
r2_sp_anc_civilised_wife_superior	sc_rom_pontic
r2_sp_anc_civilised_wife_superior	sc_rom_roman
r2_sp_anc_civilised_wife_unfaithful	sc_rom_carthaginian
r2_sp_anc_civilised_wife_unfaithful	sc_rom_eastern
r2_sp_anc_civilised_wife_unfaithful	sc_rom_egyptian
r2_sp_anc_civilised_wife_unfaithful	sc_rom_greek
r2_sp_anc_civilised_wife_unfaithful	sc_rom_parthian
r2_sp_anc_civilised_wife_unfaithful	sc_rom_pontic
r2_sp_anc_civilised_wife_unfaithful	sc_rom_roman
r2_sp_anc_civilised_wife_unsuitable	sc_rom_carthaginian
r2_sp_anc_civilised_wife_unsuitable	sc_rom_eastern
r2_sp_anc_civilised_wife_unsuitable	sc_rom_egyptian
r2_sp_anc_civilised_wife_unsuitable	sc_rom_greek
r2_sp_anc_civilised_wife_unsuitable	sc_rom_parthian
r2_sp_anc_civilised_wife_unsuitable	sc_rom_pontic
r2_sp_anc_civilised_wife_unsuitable	sc_rom_roman
r2_sp_anc_civilised_wife_wealthy	sc_rom_carthaginian
r2_sp_anc_civilised_wife_wealthy	sc_rom_eastern
r2_sp_anc_civilised_wife_wealthy	sc_rom_egyptian
r2_sp_anc_civilised_wife_wealthy	sc_rom_greek
r2_sp_anc_civilised_wife_wealthy	sc_rom_parthian
r2_sp_anc_civilised_wife_wealthy	sc_rom_pontic
r2_sp_anc_civilised_wife_wealthy	sc_rom_roman
r2_sp_anc_dacian_army_standard	sc_rom_celtic
r2_sp_anc_dacian_religion_zalmoxis	sc_rom_celtic
r2_sp_anc_dacian_religion_zalmoxis	sc_rom_daco_thracian
r2_sp_anc_east_lizard_god_cultist	sc_rom_eastern
r2_sp_anc_east_lizard_god_cultist	sc_rom_parthian
r2_sp_anc_east_medicineman_civilresearch	sc_rom_eastern
r2_sp_anc_east_medicineman_replenishmentrate	sc_rom_eastern
r2_sp_anc_east_medicineman_sanitation	sc_rom_eastern
r2_sp_anc_eastern_army_armour_arm_bands	sc_rom_eastern
r2_sp_anc_eastern_army_armour_arm_bands	sc_rom_parthian
r2_sp_anc_eastern_army_armour_arm_bands	sc_rom_pontic
r2_sp_anc_eastern_army_cataphract	sc_rom_eastern
r2_sp_anc_eastern_army_cataphract	sc_rom_parthian
r2_sp_anc_eastern_army_dahae_tribesman	sc_rom_barb_east
r2_sp_anc_eastern_army_dahae_tribesman	sc_rom_eastern
r2_sp_anc_eastern_army_dahae_tribesman	sc_rom_parthian
r2_sp_anc_eastern_army_elamite_archer	sc_rom_eastern
r2_sp_anc_eastern_army_elamite_archer	sc_rom_parthian
r2_sp_anc_eastern_army_massagetae_tribesman	sc_rom_barb_east
r2_sp_anc_eastern_army_massagetae_tribesman	sc_rom_eastern
r2_sp_anc_eastern_army_massagetae_tribesman	sc_rom_parthian
r2_sp_anc_eastern_army_master_archer	sc_rom_eastern
r2_sp_anc_eastern_army_master_archer	sc_rom_parthian
r2_sp_anc_eastern_army_master_horse	sc_rom_etruscan
r2_sp_anc_eastern_army_master_horse	sc_rom_parthian
r2_sp_anc_eastern_army_master_horse	sc_rom_roman
r2_sp_anc_eastern_army_saka_tribesman	sc_rom_barb_east
r2_sp_anc_eastern_army_saka_tribesman	sc_rom_eastern
r2_sp_anc_eastern_army_saka_tribesman	sc_rom_parthian
r2_sp_anc_eastern_army_sword_1	sc_rom_eastern
r2_sp_anc_eastern_army_sword_1	sc_rom_parthian
r2_sp_anc_eastern_army_sword_2	sc_rom_eastern
r2_sp_anc_eastern_army_sword_2	sc_rom_parthian
r2_sp_anc_eastern_army_temple_guard	sc_rom_eastern
r2_sp_anc_eastern_army_temple_guard	sc_rom_parthian
r2_sp_anc_eastern_army_temple_guard	sc_rom_pontic
r2_sp_anc_eastern_chinese_delegate	sc_rom_eastern
r2_sp_anc_eastern_chinese_delegate	sc_rom_parthian
r2_sp_anc_eastern_dignitary_pet	sc_rom_eastern
r2_sp_anc_eastern_dignitary_pet	sc_rom_parthian
r2_sp_anc_eastern_dignitary_pet	sc_rom_pontic
r2_sp_anc_eastern_eastern_stunner_2	sc_rom_eastern
r2_sp_anc_eastern_eastern_stunner_2	sc_rom_parthian
r2_sp_anc_eastern_govt_dealer_camel	sc_rom_eastern
r2_sp_anc_eastern_govt_dealer_camel	sc_rom_parthian
r2_sp_anc_eastern_govt_herald	sc_rom_eastern
r2_sp_anc_eastern_govt_herald	sc_rom_parthian
r2_sp_anc_eastern_govt_herald	sc_rom_pontic
r2_sp_anc_eastern_govt_office_bodyguard	sc_rom_eastern
r2_sp_anc_eastern_govt_office_bodyguard	sc_rom_parthian
r2_sp_anc_eastern_govt_office_friend	sc_rom_eastern
r2_sp_anc_eastern_govt_office_friend	sc_rom_parthian
r2_sp_anc_eastern_govt_office_treasurer	sc_rom_eastern
r2_sp_anc_eastern_govt_office_treasurer	sc_rom_parthian
r2_sp_anc_eastern_govt_royal_bum	sc_rom_eastern
r2_sp_anc_eastern_govt_royal_bum	sc_rom_parthian
r2_sp_anc_eastern_house_guard_eunuch	sc_rom_eastern
r2_sp_anc_eastern_house_guard_eunuch	sc_rom_parthian
r2_sp_anc_eastern_item_dead_guy_2	sc_rom_eastern
r2_sp_anc_eastern_item_dead_guy_2	sc_rom_parthian
r2_sp_anc_eastern_item_dead_guy	sc_rom_eastern
r2_sp_anc_eastern_item_dead_guy	sc_rom_parthian
r2_sp_anc_eastern_item_headband	sc_rom_eastern
r2_sp_anc_eastern_item_headband	sc_rom_parthian
r2_sp_anc_eastern_item_magic_carpet	sc_rom_african_arabian
r2_sp_anc_eastern_item_magic_carpet	sc_rom_eastern
r2_sp_anc_eastern_item_magic_carpet	sc_rom_numidian
r2_sp_anc_eastern_item_magic_carpet	sc_rom_parthian
r2_sp_anc_eastern_item_royal_cap	sc_rom_eastern
r2_sp_anc_eastern_item_royal_cap	sc_rom_parthian
r2_sp_anc_eastern_item_royal_tiara	sc_rom_eastern
r2_sp_anc_eastern_item_royal_tiara	sc_rom_parthian
r2_sp_anc_eastern_item_stool_prisoner	sc_rom_eastern
r2_sp_anc_eastern_item_stool_prisoner	sc_rom_parthian
r2_sp_anc_eastern_item_zoroastrian_bundle	sc_rom_eastern
r2_sp_anc_eastern_item_zoroastrian_bundle	sc_rom_parthian
r2_sp_anc_eastern_item_zoroastrian_mace	sc_rom_eastern
r2_sp_anc_eastern_item_zoroastrian_mace	sc_rom_parthian
r2_sp_anc_eastern_leather_scribe	sc_rom_eastern
r2_sp_anc_eastern_leather_scribe	sc_rom_parthian
r2_sp_anc_eastern_magic_geomancer	sc_rom_eastern
r2_sp_anc_eastern_magic_geomancer	sc_rom_parthian
r2_sp_anc_eastern_minstrel	sc_rom_eastern
r2_sp_anc_eastern_minstrel	sc_rom_parthian
r2_sp_anc_eastern_pet_cat	sc_rom_eastern
r2_sp_anc_eastern_pet_cat	sc_rom_parthian
r2_sp_anc_eastern_philosopher_mystic	sc_rom_eastern
r2_sp_anc_eastern_philosopher_mystic	sc_rom_parthian
r2_sp_anc_eastern_religion_anahit	sc_rom_eastern
r2_sp_anc_eastern_religion_anahit	sc_rom_parthian
r2_sp_anc_eastern_religion_armazd	sc_rom_eastern
r2_sp_anc_eastern_religion_armazd	sc_rom_parthian
r2_sp_anc_eastern_religion_bel	sc_rom_eastern
r2_sp_anc_eastern_religion_bel	sc_rom_parthian
r2_sp_anc_eastern_religion_mithra	sc_rom_eastern
r2_sp_anc_eastern_religion_mithra	sc_rom_parthian
r2_sp_anc_eastern_religion_zoroastra	sc_rom_eastern
r2_sp_anc_eastern_religion_zoroastra	sc_rom_parthian
r2_sp_anc_eastern_slave_eunuch	sc_rom_eastern
r2_sp_anc_eastern_slave_eunuch	sc_rom_parthian
r2_sp_anc_eastern_torturer_1	sc_rom_eastern
r2_sp_anc_eastern_torturer_1	sc_rom_parthian
r2_sp_anc_eastern_torturer_2	sc_rom_eastern
r2_sp_anc_eastern_torturer_2	sc_rom_parthian
r2_sp_anc_egyptian_army_sword	sc_rom_eastern
r2_sp_anc_egyptian_army_sword	sc_rom_parthian
r2_sp_anc_egyptian_arts_poet_egypt	sc_rom_egyptian
r2_sp_anc_egyptian_barbarian_bodyguard	sc_rom_egyptian
r2_sp_anc_egyptian_chantress	sc_rom_egyptian
r2_sp_anc_egyptian_customs_agent	sc_rom_egyptian
r2_sp_anc_egyptian_dancing_girl	sc_rom_egyptian
r2_sp_anc_egyptian_doctor	sc_rom_egyptian
r2_sp_anc_egyptian_eastern_butler	sc_rom_egyptian
r2_sp_anc_egyptian_eastern_slave	sc_rom_egyptian
r2_sp_anc_egyptian_goldsmith	sc_rom_egyptian
r2_sp_anc_egyptian_greek_veteran	sc_rom_egyptian
r2_sp_anc_egyptian_harpist	sc_rom_egyptian
r2_sp_anc_egyptian_item_amulet_ankh	sc_rom_egyptian
r2_sp_anc_egyptian_item_amulet_phallic	sc_rom_egyptian
r2_sp_anc_egyptian_item_amulet_scarab	sc_rom_egyptian
