key	generate	localised_description	localised_title	mission_type	ui_icon	ui_image	prioritised
objective_pun_arevaci_6_primary	false	"From Nothing, to Everything"\n\nWe have travelled far. We are a long way from where we started, but there is nowhere we cannot call home now. Arevaci stands tall! 	VI - Arevaci the Mighty	CAPTURE_REGIONS	rom_event_mission.png	barb_sea_victory.png	false
objective_pun_carthage_1_primary	false	"We Will Burn Brightest"\n\nWe have weathered hardships and endured humiliations, but once more we are strong. Once local resistance in Iberia is quelled, we can take the fight to Rome!	I - From the Ashes	CAPTURE_REGIONS	rom_event_mission.png	greek_faction.png	false
objective_pun_carthage_2_primary	false	"And We Rise to Meet It"\n\nThere is wealth in these lands. Iberia will make us rich, and fund the war effort. We must consolidate these new gains, then Rome will know our power.	II - War Rises	CAPTURE_REGIONS	rom_event_mission.png	greek_civ_up.png	false
objective_pun_carthage_3_primary	false	"...Or Make One"\n\nCarthaginian control in Iberia is absolute! Yet Rome remains, arrogant and steadfast. Prepare our forces, and steel our resolve - soon, the Republic will fear us!	III - I Will Find a Way…	CAPTURE_REGIONS	rom_event_mission.png	greek_army_up.png	false
objective_pun_carthage_4_primary	false	"...For Hate's Sake"\n\nWe have suffered much, but now we are ready. The humiliations of the past will be washed away with Roman blood. Descend on them. Destroy them!	IV - From the Heart of Darkness...	CAPTURE_REGIONS	rom_event_mission.png	greek_land_victory.png	false
objective_pun_carthage_5_primary	false	"Hannibal at the Gates"\n\nAnd so it has come, at last, to this! Our victory is almost complete. Only one thing remains: the total destruction of the Roman state!	V - Hannibal Ad Portas	CAPTURE_REGIONS	rom_event_mission.png	greek_land_victory.png	false
objective_pun_carthage_6_primary	false	"The Carthaginian Empire"\n\nThe past has been erased! Those who would call themselves Roman are humiliated and broken. Prove now that we are the only power in the Mediterranean. Carthage rises once more!	VI - Carthago Invicta	CAPTURE_REGIONS	rom_event_mission.png	greek_celebration.png	false
objective_pun_carthage_ebro_1	false	"Control of the Ebro valley is of paramount importance to our ambitions, yet the tribes here are opposed to our rule. Their resistance must be broken, by force of arms if necessary."	Pacify the Ebro Valley	CAPTURE_REGIONS	rom_event_mission.png	barb_army_up.png	false
objective_pun_lusitani_1_primary	false	"Men Come Who Would Destroy Us"\n\nThere are interlopers in our lands. They fight for control of what is not theirs! They must be repelled, one defeat at a time!	I - The Threat of Empire	CAPTURE_REGIONS	rom_event_mission.png	barb_faction.png	false
objective_pun_lusitani_2_primary	false	"Strength Begets Greater Strength"\n\nYou have solidified our position. This land is ours, they cannot have it! We must now build our strength; they will not remain docile for long.	II - Unrelenting Force	CAPTURE_REGIONS	rom_event_mission.png	barb_land_victory.png	false
objective_pun_lusitani_3_primary	false	"We Shall Have This Land For Our Own"\n\nEnough is enough! Iberia is ours, and we will not share it with these usurpers. Glory to the Lusitani! Throw them into the sea!	III - The Lusitani Peninsula	CAPTURE_REGIONS	rom_event_mission.png	barb_politics.png	false
objective_pun_lusitani_4_primary	false	"Two Peninsulas, One Nation"\n\nIberia is under our control, now the world awaits. Far across the sea, the Romans tend to a prosperous land. It will be ours!	IV - Dreams of Empire	CAPTURE_REGIONS	rom_event_mission.png	barb_land_victory.png	false
objective_pun_lusitani_5_primary	false	"...And the Glory Therein"\n\nWe have done more than anyone could have expected. There is little left now but do indulge in blood sport. Kill anyone you see!	V - The Bloody Battles	CAPTURE_REGIONS	rom_event_mission.png	barb_army_up.png	false
objective_pun_lusitani_6_primary	false	"Blood, Glory, Victory"\n\nThis war is all but won. There are none who can ride against us. See to it that those who are left fear us, as they should!	VI - Glorious Lusitani	CAPTURE_REGIONS	rom_event_mission.png	barb_sea_victory.png	false
objective_pun_rome_1_primary	false	"Here There Are Lions"\n\nFar across the Mediterranean, the Barcid hellions dare to challenge our power. Before destroying these Carthaginian pests, however, we must secure our borders against them.	I - Hic Sunt Leones	CAPTURE_REGIONS	rom_event_mission.png	rom_faction.png	false
objective_pun_rome_2_primary	false	"The Hour Flees"\n\nCarthage may be cretinous, but they are well-prepared. If we rest on our laurels, they may prove more than merely troublesome. So, arm the men, fortify the towns. Make ready!	II - Hora Fugit	CAPTURE_REGIONS	rom_event_mission.png	rom_army_up.png	false
objective_pun_rome_3_primary	false	"This is War"\n\nSaguntum was an insult we let pass, but no more! The Carthaginians and their confederates take undue liberty. March on Iberia. Reclaim it!	III - Hoc Est Bellum	CAPTURE_REGIONS	rom_event_mission.png	rom_land_victory.png	false
objective_pun_rome_4_primary	false	"Your Death, My Life"\n\nOur victories are mounting, and the Barcid threat shirks before us. Yet we must do more. There is no place for Carthage in Iberia, nor the world.	IV - Mors Tua, Vita Mea	CAPTURE_REGIONS	rom_event_mission.png	rom_army_up.png	false
objective_pun_rome_5_primary	false	"With Fire and Iron"\n\nWith Iberia subdued, our victory is almost complete. All that remains now is to solidify our control, then march to their homeland and finish it!	V - Igni Ferroque	CAPTURE_REGIONS	rom_event_mission.png	rom_politics.png	false
objective_pun_rome_6_primary	false	"Carthage Must Be Destroyed"\n\nThere is little else to do. Your achievements have been glorious, and they have been just. Take the final step; Carthage must be destroyed!	VI - Carthago Delenda Est	CAPTURE_REGIONS	rom_event_mission.png	rom_land_victory.png	false
objective_pun_rome_7_primary	false	"Unconquered Rome"\n\nYou have laid Carthage low. Whatever they were has been reduced to dust. Nobody can stand before us now; demonstrate this to the world!	VII - Roma Invicta	CAPTURE_REGIONS	rom_event_mission.png	rom_celebration.png	false
objective_pun_rome_africa_1	false	"The survival of our alliance with the Masaesyli in Africa is imperative. Mutual trade will reinforce both our treasuries, and dispose them further towards us."	Trade with the Masaesyli	CAPTURE_REGIONS	rom_event_mission.png	nomad_trade.png	false
objective_pun_rome_gallia_cisalpina_1	false	"The Gauls in the Po Valley grow restless and take up arms against us once more. We cannot fight effectively against Carthage with the Gauls at our backs. They must be pacified."	Pacify Gallia Cisalpina	CAPTURE_REGIONS	rom_event_mission.png	barb_army_up.png	false
objective_pun_rome_gallia_transalpina_1	false	"Our allies in Massilia have come to blows with hostile Gauls in the mountains beyond the sea. Intervention would allow us to further Rome's influence in the region."	Assist Massilia	CAPTURE_REGIONS	rom_event_mission.png	greek_under_siege.png	false
objective_pun_syracuse_1_primary	false	"The First Steps to Empire"\n\nSicily has ever been our home, yet we wake to war. The world is calling, and it is time for us to take our place!	I - Syracuse Rising	CAPTURE_REGIONS	rom_event_mission.png	greek_faction.png	false
objective_pun_syracuse_2_primary	false	"Unstoppable Once Begun"\n\nYou have taken a leap of faith, and found safe purchase. Solidify your gain; push further. Seize more! Achieve more! 	II - A New Power	CAPTURE_REGIONS	rom_event_mission.png	greek_civ_up.png	false
objective_pun_syracuse_3_primary	false	"Who Are We to Deny It?"\n\nRome and Carthage fight their bitter war across Iberia. The peninsula is rich in minerals. We would do well to take it for ourselves!	III - The Whim of War	CAPTURE_REGIONS	rom_event_mission.png	greek_army_up.png	false
objective_pun_syracuse_4_primary	false	"To the Edges of Magnificence…"\n\nWith Carthage swiftly brought to heel, there is only one who can challenge us now. Dash their hopes and their ego: take the fight to Rome! 	IV - Syracuse Vainglorious	CAPTURE_REGIONS	rom_event_mission.png	greek_land_victory.png	false
objective_pun_syracuse_5_primary	false	"It Falls in Flame"\n\nFirst Carthage, now Rome! The Republic's hegemony is over. Take their capital, take their pride! Destroy them and claim victory for Syracuse!	V - And If It Falls…	CAPTURE_REGIONS	rom_event_mission.png	greek_land_victory.png	false
objective_pun_syracuse_6_primary	false	"There Is But One Power Now"\n\nRome is gone. Carthage is gone. There is no other power in these parts that can stop us. There is only Syracuse. Syracuse the mighty!	VI - Syracusan Empire	CAPTURE_REGIONS	rom_event_mission.png	greek_celebration.png	false
objective_rome_1_primary	false	"Assent to my bold undertakings"\n\nFrom humble beginnings come great things. Take your first step and establish a foothold from which to launch your people to greatness.	I - Audacibus Annue Coeptis	CAPTURE_REGIONS	rom_event_mission.png	rom_politics.png	false
objective_rome_2_primary	false	"If you wish for peace, prepare for war"\n\nYour endeavours will not go unopposed. Prepare for the inevitable: raise forces capable of conquering your enemies and protecting your people.	II - Si Vis Pacem, Para Bellum	CAPTURE_REGIONS	rom_event_mission.png	rom_army_up.png	false
objective_rome_3_primary	false	"I shall find a way"\n\nBeloved ruler, dreaded subjugator. Builder of cities, destroyer of civilisations. There are many paths to glory; which will you take?	III - Inveniam Viam	CAPTURE_REGIONS	rom_event_mission.png	rom_diplomacy.png	false
objective_rome_4_primary	false	"Woe to the vanquished"\n\nYour enemies are many; your equals are none. Show the world what happens to those who stand in your way.	IV - Vae Victis	CAPTURE_REGIONS	rom_event_mission.png	rom_land_victory.png	false
objective_rome_5_primary	false	"Ever upward"\n\nYou have come far, and there can be no turning back. Go forth and conquer: glory beckons!	V - Excelsior	CAPTURE_REGIONS	rom_event_mission.png	rom_celebration.png	false
objective_rome_6_primary	false	"I came, I saw, I conquered"\n\nHistory is written by the victors. Who will remember your enemies when even their names have become dust?	VI - Veni, Vidi, Vici	CAPTURE_REGIONS	rom_event_mission.png	rom_land_victory.png	false
objective_rome_7_primary	false	"Through hardships..."\n\nIt takes great courage to fight and die for the good of one's people. Your troops are the bravest of all, and their sacrifices will not be forgotten.	VII - Per Aspera...	CAPTURE_REGIONS	rom_event_mission.png	rom_army_up.png	false
objective_rome_8_primary	false	"...unto the stars"\n\nYour accomplishments are without equal, but there is not yet time to rest: lead your people ever onward and take your place among the gods!	VIII - ...Ad Astra	CAPTURE_REGIONS	rom_event_mission.png	rom_land_victory.png	false
objective_rome_9_primary	false	"Undefeated"\n\nThe world is yours for the taking. 	IX - Invictus	CAPTURE_REGIONS	rom_event_mission.png	rom_faction.png	false
objective_roxolani_1_primary	false	"Assent to my bold undertakings"\n\nFrom humble beginnings come great things. Take your first step and establish a foothold from which to launch your people to greatness.	I - Audacibus Annue Coeptis	CAPTURE_REGIONS	rom_event_mission.png	nomad_faction.png	false
objective_roxolani_2_primary	false	"If you wish for peace, prepare for war"\n\nYour endeavours will not go unopposed. Prepare for the inevitable: raise forces capable of conquering your enemies and protecting your people.	II - Si Vis Pacem, Para Bellum	CAPTURE_REGIONS	rom_event_mission.png	east_land_victory.png	false
objective_roxolani_3_primary	false	"I shall find a way"\n\nBeloved ruler, dreaded subjugator. Builder of cities, destroyer of civilisations. There are many paths to glory; which will you take?	III - Inveniam Viam	CAPTURE_REGIONS	rom_event_mission.png	nomad_politics.png	false
objective_roxolani_4_primary	false	"Woe to the vanquished"\n\nYour enemies are many; your equals are none. Show the world what happens to those who stand in your way.	IV - Vae Victis	CAPTURE_REGIONS	rom_event_mission.png	nomad_faction.png	false
objective_roxolani_5_primary	false	"Ever upward"\n\nYou have come far, and there can be no turning back. Go forth and conquer: glory beckons!	V - Excelsior	CAPTURE_REGIONS	rom_event_mission.png	nomad_celebration.png	false
objective_roxolani_6_primary	false	"I came, I saw, I conquered"\n\nHistory is written by the victors. Who will remember your enemies when even their names have become dust?	VI - Veni, Vidi, Vici	CAPTURE_REGIONS	rom_event_mission.png	east_land_victory.png	false
objective_roxolani_7_primary	false	"Through hardships..."\n\nIt takes great courage to fight and die for the good of one's people. Your troops are the bravest of all, and their sacrifices will not be forgotten.	VII - Per Aspera...	CAPTURE_REGIONS	rom_event_mission.png	nomad_faction.png	false
objective_roxolani_8_primary	false	"...unto the stars"\n\nYour accomplishments are without equal, but there is not yet time to rest: lead your people ever onward and take your place among the gods!	VIII - ...Ad Astra	CAPTURE_REGIONS	rom_event_mission.png	east_land_victory.png	false
objective_roxolani_9_primary	false	"Undefeated"\n\nThe world is yours for the taking.	IX - Invictus	CAPTURE_REGIONS	rom_event_mission.png	nomad_faction.png	false
objective_saba_1_primary	false	As the Sabaean kingdom grew, all of Arabia came to know and respect them.	Conquerors of Arabia	CAPTURE_REGIONS	rom_event_mission.png	desert_faction_fem.png	false
objective_saba_2_primary	false	The ever-expanding trade routes often required protection, and it was not long before Saba had to muster large armies to see-off threats.	Strength of the Desert	CAPTURE_REGIONS	rom_event_mission.png	dk_camel_gathering.png	false
objective_saba_3_primary	false	On the wings of many victories, the Sabaeans were filled with ambition, soon craving the riches of the vast lands to the east.	The Riches of the East	CAPTURE_REGIONS	rom_event_mission.png	desert_faction.png	false
objective_saba_4_primary	false	It would not be long before the Sabaeans established complete control over the trade in the east, making them some of the wealthiest people in the ancient world.	The Silk Road	CAPTURE_REGIONS	rom_event_mission.png	dk_numidia_envoy.png	false
objective_saba_5_primary	false	Saba soon became the largest and wealthiest kingdom in the east, controlling vast swathes of territory and establishing their rule with cunning diplomacy alongside military might.	The Path to Glory	CAPTURE_REGIONS	rom_event_mission.png	desert_female_general.png	false
objective_saba_6_primary	false	Saba continued to take control of the regions along the shores of the Great Sea, overshadowing even the great empire of the Egyptian pharaohs of old.	To Africa!	CAPTURE_REGIONS	rom_event_mission.png	desert_female_general.png	false
objective_saba_7_primary	false	From humble beginnings, the Sabaean kingdom grew into one of the greatest powers in the known world. Despite their many achievements, Saba sought to leave a legacy that would be remembered for centuries to come.	A Prosperous Nation	CAPTURE_REGIONS	rom_event_mission.png	dk_camel_gathering.png	false
objective_saba_8_primary	false	By controlling a few key regions, Saba managed to establish a monopoly over the flow of goods passing through it.	Controlling the World	CAPTURE_REGIONS	rom_event_mission.png	east_sea_victory.png	false
objective_saba_9_primary	false	Through rigorous diplomacy and unprecedented military might, the Sabaean kingdom entered into legend. Tales of its exploits and achievements echo down the centuries.	A Kingdom of Myth & Legend	CAPTURE_REGIONS	rom_event_mission.png	dk_camel_gathering.png	false
objective_scythia_1_primary	false	"Assent to my bold undertakings"\n\nFrom humble beginnings come great things. Take your first step and establish a foothold from which to launch your people to greatness.	I - Audacibus Annue Coeptis	CAPTURE_REGIONS	rom_event_mission.png	nomad_faction.png	false
objective_scythia_2_primary	false	"If you wish for peace, prepare for war"\n\nYour endeavours will not go unopposed. Prepare for the inevitable: raise forces capable of conquering your enemies and protecting your people.	II - Si Vis Pacem, Para Bellum	CAPTURE_REGIONS	rom_event_mission.png	east_land_victory.png	false
objective_scythia_3_primary	false	"I shall find a way"\n\nBeloved ruler, dreaded subjugator. Builder of cities, destroyer of civilisations. There are many paths to glory; which will you take?	III - Inveniam Viam	CAPTURE_REGIONS	rom_event_mission.png	nomad_politics.png	false
objective_scythia_4_primary	false	"Woe to the vanquished"\n\nYour enemies are many; your equals are none. Show the world what happens to those who stand in your way.	IV - Vae Victis	CAPTURE_REGIONS	rom_event_mission.png	nomad_faction.png	false
objective_scythia_5_primary	false	"Ever upward"\n\nYou have come far, and there can be no turning back. Go forth and conquer: glory beckons!	V - Excelsior	CAPTURE_REGIONS	rom_event_mission.png	nomad_celebration.png	false
objective_scythia_6_primary	false	"I came, I saw, I conquered"\n\nHistory is written by the victors. Who will remember your enemies when even their names have become dust?	VI - Veni, Vidi, Vici	CAPTURE_REGIONS	rom_event_mission.png	east_land_victory.png	false
objective_scythia_7_primary	false	"Through hardships..."\n\nIt takes great courage to fight and die for the good of one's people. Your troops are the bravest of all, and their sacrifices will not be forgotten.	VII - Per Aspera...	CAPTURE_REGIONS	rom_event_mission.png	nomad_faction.png	false
objective_scythia_8_primary	false	"...unto the stars"\n\nYour accomplishments are without equal, but there is not yet time to rest: lead your people ever onward and take your place among the gods!	VIII - ...Ad Astra	CAPTURE_REGIONS	rom_event_mission.png	east_land_victory.png	false
objective_scythia_9_primary	false	"Undefeated"\n\nThe world is yours for the taking. 	IX - Invictus	CAPTURE_REGIONS	rom_event_mission.png	nomad_faction.png	false
objective_seleucid_1_primary	false	"Assent to my bold undertakings"\n\nFrom humble beginnings come great things. Take your first step and establish a foothold from which to launch your people to greatness.	I - Audacibus Annue Coeptis	CAPTURE_REGIONS	rom_event_mission.png	greek_generic.png	false
objective_seleucid_2_primary	false	"If you wish for peace, prepare for war"\n\nYour endeavours will not go unopposed. Prepare for the inevitable: raise forces capable of conquering your enemies and protecting your people.	II - Si Vis Pacem, Para Bellum	CAPTURE_REGIONS	rom_event_mission.png	greek_army_up.png	false
objective_seleucid_3_primary	false	"I shall find a way"\n\nBeloved ruler, dreaded subjugator. Builder of cities, destroyer of civilisations. There are many paths to glory; which will you take?	III - Inveniam Viam	CAPTURE_REGIONS	rom_event_mission.png	greek_diplomacy.png	false
objective_seleucid_4_primary	false	"Woe to the vanquished"\n\nYour enemies are many; your equals are none. Show the world what happens to those who stand in your way.	IV - Vae Victis	CAPTURE_REGIONS	rom_event_mission.png	greek_land_victory.png	false
objective_seleucid_5_primary	false	"Ever upward"\n\nYou have come far, and there can be no turning back. Go forth and conquer: glory beckons!	V - Excelsior	CAPTURE_REGIONS	rom_event_mission.png	greek_celebration.png	false
objective_seleucid_6_primary	false	"I came, I saw, I conquered"\n\nHistory is written by the victors. Who will remember your enemies when even their names have become dust?	VI - Veni, Vidi, Vici	CAPTURE_REGIONS	rom_event_mission.png	greek_sea_victory.png	false
objective_seleucid_7_primary	false	"Through hardships..."\n\nIt takes great courage to fight and die for the good of one's people. Your troops are the bravest of all, and their sacrifices will not be forgotten.	VII - Per Aspera...	CAPTURE_REGIONS	rom_event_mission.png	greek_army_up.png	false
objective_seleucid_8_primary	false	"...unto the stars"\n\nYour accomplishments are without equal, but there is not yet time to rest: lead your people ever onward and take your place among the gods!	VIII - ...Ad Astra	CAPTURE_REGIONS	rom_event_mission.png	greek_land_victory.png	false
objective_seleucid_9_primary	false	"Undefeated"\n\nThe world is yours for the taking. 	IX - Invictus	CAPTURE_REGIONS	rom_event_mission.png	greek_faction.png	false
objective_sparta_1_primary	false	"Assent to my bold undertakings"\n\nFrom humble beginnings come great things. Take your first step and establish a foothold from which to launch your people to greatness.	I - Audacibus Annue Coeptis	CAPTURE_REGIONS	rom_event_mission.png	greek_generic.png	false
objective_sparta_2_primary	false	"If you wish for peace, prepare for war"\n\nYour endeavours will not go unopposed. Prepare for the inevitable: raise forces capable of conquering your enemies and protecting your people.	II - Si Vis Pacem, Para Bellum	CAPTURE_REGIONS	rom_event_mission.png	greek_army_up.png	false
objective_sparta_3_primary	false	"I shall find a way"\n\nBeloved ruler, dreaded subjugator. Builder of cities, destroyer of civilisations. There are many paths to glory; which will you take?	III - Inveniam Viam	CAPTURE_REGIONS	rom_event_mission.png	greek_diplomacy.png	false
objective_sparta_4_primary	false	"Woe to the vanquished"\n\nYour enemies are many; your equals are none. Show the world what happens to those who stand in your way.	IV - Vae Victis	CAPTURE_REGIONS	rom_event_mission.png	greek_land_victory.png	false
objective_sparta_5_primary	false	"Ever upward"\n\nYou have come far, and there can be no turning back. Go forth and conquer: glory beckons!	V - Excelsior	CAPTURE_REGIONS	rom_event_mission.png	greek_celebration.png	false
objective_sparta_6_primary	false	"I came, I saw, I conquered"\n\nHistory is written by the victors. Who will remember your enemies when even their names have become dust?	VI - Veni, Vidi, Vici	CAPTURE_REGIONS	rom_event_mission.png	greek_sea_victory.png	false
objective_sparta_7_primary	false	"Through hardships..."\n\nIt takes great courage to fight and die for the good of one's people. Your troops are the bravest of all, and their sacrifices will not be forgotten.	VII - Per Aspera...	CAPTURE_REGIONS	rom_event_mission.png	greek_army_up.png	false
objective_sparta_8_primary	false	"...unto the stars"\n\nYour accomplishments are without equal, but there is not yet time to rest: lead your people ever onward and take your place among the gods!	VIII - ...Ad Astra	CAPTURE_REGIONS	rom_event_mission.png	greek_land_victory.png	false
objective_sparta_9_primary	false	"Undefeated"\n\nThe world is yours for the taking. 	IX - Invictus	CAPTURE_REGIONS	rom_event_mission.png	greek_faction.png	false
objective_syracuse_1_primary	false	"Assent to my bold undertakings"\n\nFrom humble beginnings come great things. Take your first step and establish a foothold from which to launch your people to greatness.	I - Audacibus Annue Coeptis	CAPTURE_REGIONS	rom_event_mission.png	greek_generic.png	false
objective_syracuse_2_primary	false	"If you wish for peace, prepare for war"\n\nYour endeavours will not go unopposed. Prepare for the inevitable: raise forces capable of conquering your enemies and protecting your people.	II - Si Vis Pacem, Para Bellum	CAPTURE_REGIONS	rom_event_mission.png	greek_army_up.png	false
objective_syracuse_3_primary	false	"I shall find a way"\n\nBeloved ruler, dreaded subjugator. Builder of cities, destroyer of civilisations. There are many paths to glory; which will you take?	III - Inveniam Viam	CAPTURE_REGIONS	rom_event_mission.png	greek_diplomacy.png	false
objective_syracuse_4_primary	false	"Woe to the vanquished"\n\nYour enemies are many; your equals are none. Show the world what happens to those who stand in your way.	IV - Vae Victis	CAPTURE_REGIONS	rom_event_mission.png	greek_land_victory.png	false
objective_syracuse_5_primary	false	"Ever upward"\n\nYou have come far, and there can be no turning back. Go forth and conquer: glory beckons!	V - Excelsior	CAPTURE_REGIONS	rom_event_mission.png	greek_celebration.png	false
objective_syracuse_6_primary	false	"I came, I saw, I conquered"\n\nHistory is written by the victors. Who will remember your enemies when even their names have become dust?	VI - Veni, Vidi, Vici	CAPTURE_REGIONS	rom_event_mission.png	greek_sea_victory.png	false
objective_syracuse_7_primary	false	"Through hardships…"\n\nIt takes great courage to fight and die for the good of one's people. Your troops are the bravest of all, and their sacrifices will not be forgotten.	VII - Per Aspera...	CAPTURE_REGIONS	rom_event_mission.png	greek_army_up.png	false
objective_syracuse_8_primary	false	"...unto the stars"\n\nYour accomplishments are without equal, but there is not yet time to rest: lead your people ever onward and take your place among the gods!	VIII - ...Ad Astra	CAPTURE_REGIONS	rom_event_mission.png	greek_land_victory.png	false
objective_syracuse_9_primary	false	"Undefeated"\n\nThe world is yours for the taking. 	IX - Invictus	CAPTURE_REGIONS	rom_event_mission.png	greek_faction.png	false
objective_tylis_1_primary	false	Assent to my bold undertakings\n\nFrom humble beginnings come great things. Take your first step and establish a foothold from which to launch your people to greatness.	I - Audacibus Annue Coeptis	CAPTURE_REGIONS	rom_event_mission.png	barb_faction.png	false
objective_tylis_2_primary	false	If you wish for peace, prepare for war\n\nYour endeavours will not go unopposed. Prepare for the inevitable: raise forces capable of conquering your enemies and protecting your people.	II - Si Vis Pacem, Para Bellum	CAPTURE_REGIONS	rom_event_mission.png	barb_army_up.png	false
objective_tylis_3_primary	false	I shall find a way\n\nBeloved ruler, dreaded subjugator. Builder of cities, destroyer of civilisations. There are many paths to glory; which will you take?	III - Inveniam Viam	CAPTURE_REGIONS	rom_event_mission.png	barb_politics.png	false
objective_tylis_4_primary	false	Woe to the vanquished\n\nYour enemies are many; your equals are none. Show the world what happens to those who stand in your way.	IV - Vae Victis	CAPTURE_REGIONS	rom_event_mission.png	barb_land_victory.png	false
objective_tylis_5_primary	false	Ever upward\n\nYou have come far, and there can be no turning back. Go forth and conquer: glory beckons!	V - Excelsior	CAPTURE_REGIONS	rom_event_mission.png	barb_celebration.png	false
objective_tylis_6_primary	false	I came, I saw, I conquered\n\nHistory is written by the victors. Who will remember your enemies when even their names have become dust?	VI - Veni, Vidi, Vici	CAPTURE_REGIONS	rom_event_mission.png	barb_land_victory.png	false
objective_tylis_7_primary	false	Through hardships...\n\nIt takes great courage to fight and die for the good of one's people. Your troops are the bravest of all, and their sacrifices will not be forgotten.	VII - Per Aspera...	CAPTURE_REGIONS	rom_event_mission.png	barb_army_up.png	false
objective_tylis_8_primary	false	...unto the stars\n\nYour accomplishments are without equal, but there is not yet time to rest: lead your people ever onward and take your place among the gods!	VIII - ...Ad Astra	CAPTURE_REGIONS	rom_event_mission.png	barb_land_victory.png	false
objective_tylis_9_primary	false	Undefeated\n\nThe world is yours for the taking. 	IX - Invictus	CAPTURE_REGIONS	rom_event_mission.png	barb_faction.png	false
pro_capture_buxentum	false	"The surviving Lucanian aristocracy beseech us to reclaim their city. The Samnites are a mountain people and not known for their skills on the water. We should strike from the sea."	Capture Buxentum	CAPTURE_REGIONS	rom_event_mission.png	rom_blockaded.png	false
pro_capture_salernum	false	"The enemy garrison at Salernum is small, and will not withstand our army. Act quickly and take the settlement before it can be reinforced."	Capture Salernum	CAPTURE_REGIONS	rom_event_mission.png	rom_under_siege.png	false
pro_destroy_gauls	false	"The Gauls lend martial favour to our mortal enemies. Justice must be served for this slight against Rome and its people. Aternum must be captured, the gods demand it!"	Capture Aternum	CAPTURE_REGIONS	rom_event_mission.png	barb_under_siege.png	false
pro_destroy_rebels	false	"With our enemy no doubt regrouping to attack us once more, the rebellion in Latium cannot be tolerated. Defeat the rebel army to stamp your authority in Rome."	Destroy the Rebel Army	END_REBELLION	rom_event_mission.png	rom_army_up.png	false
pro_destroy_samnites	false	"The Samnites still hold our leader and refuse to release him. This land shall not know peace until Rutilus is reclaimed and every town and village in Samnium knows nought but Roman rule."	Destroy the Samnites	CAPTURE_REGIONS	rom_event_mission.png	rom_prologue_rutilus.png	false
pro_trade_with_greeks	false	"The colonists in Magna Graecia make a handsome living from trading on the seas. We should set up a trade agreement with them, and profit in turn."	Trade with the Greeks	MAKE_TRADE_AGREEMENT	rom_event_mission.png	rom_trade.png	false
rom_victory_mission_cultural_victory	false	Cultural Victory	Cultural Victory	CAPTURE_REGIONS	rom_event_mission.png	rom_faction.png	false
rom_victory_mission_economic_victory	false	Economic Victory	Economic Victory	CAPTURE_REGIONS	rom_event_mission.png	agent_hire.png	false
rom_victory_mission_military_victory	false	Military Victory	Military Victory	CAPTURE_REGIONS	rom_event_mission.png	agent_combat.png	false
saba_victory_mission_cultural_victory	false	Cultural Victory	Cultural Victory	CAPTURE_REGIONS	rom_event_mission.png	dk_exotic_market.png	false
saba_victory_mission_economic_victory	false	Economic Victory	Economic Victory	CAPTURE_REGIONS	rom_event_mission.png	agent_hire.png	false
saba_victory_mission_military_victory	false	Military Victory	Military Victory	CAPTURE_REGIONS	rom_event_mission.png	agent_combat.png	false
senate_all_liberation	false	"Noble friend, my people suffer under the rule of cruel invaders. Liberate them and you will have our unwavering support!"	Liberation	CAPTURE_REGIONS	rom_event_mission.png	rom_generic.png	false
senate_all_pirates_of_the_mediterranean	false	"Sea trade is most profitable, yet this part of the Mediterranean is a pirate's delight! Only complete control of this sea region will end this menace."	Pirates of the Mediterranean	CAPTURE_REGIONS	rom_event_mission.png	greek_sea_victory.png	false
senate_all_pirates_of_the_north	false	"Sea trade is a vital, yet the northern seas are rife with piracy! Only complete control of this sea region will see these sea-wolves skinned at last."	Pirates of the North	CAPTURE_REGIONS	rom_event_mission.png	barb_sea_victory.png	false
senate_all_pirates_of_the_orient	false	"Merchant ships bring much wealth, yet in these eastern seas  they have also brought piracy! Only complete control of this sea region will allow us to curb these dogs!"	Pirates of the Orient	CAPTURE_REGIONS	rom_event_mission.png	east_sea_victory.png	false
senate_arv_defend_nemossos	true	"An enemy army marches upon Nemossos! By Toutatis! Destroy them before they can bring harm to our people!"	Defender of Nemossos	ENGAGE_FORCE	rom_event_mission.png	barb_under_siege.png	true
senate_arv_recapture_nemossos	true	"Nemossos has fallen into enemy hands! We must retake it! Let no man rest until it is restored!"	The Re-taking of Nemossos	CAPTURE_REGIONS	rom_event_mission.png	barb_army_up.png	true
senate_ath_defend_athens	true	"Our enemies mean to strike against our beautiful city. Athens must not fall!"	Defender of Athenai	ENGAGE_FORCE	rom_event_mission.png	greek_under_siege.png	true
senate_ath_recapture_athens	true	"Athens, cradle of Hellenism, has fallen into enemy hands! This cannot be allowed to stand!"	The Re-taking of Athens	CAPTURE_REGIONS	rom_event_mission.png	greek_army_up.png	true
senate_bak_defend_baktra	true	"Our scouts bring word: enemy forces gather within reach of Baktra. They cannot be allowed to bring harm to our city or our people!"	Defender of Baktria	ENGAGE_FORCE	rom_event_mission.png	greek_under_siege.png	true
senate_bak_recapture_baktra	true	"Baktra, fairest of the Thousand Cities, has fallen to the enemy. We must hasten to reclaim it!"	The Re-taking of Baktria	CAPTURE_REGIONS	rom_event_mission.png	greek_army_up.png	true
senate_bar_balance_strength_artillery	false	"The elders worry at our lack of war machines. Capturing walled cities without them would be madness."	Balance of Strength	RECRUIT_UNIT	rom_event_mission.png	agent_combat.png	false
