group_key	unit_key	quality
Default_naval_melee	3c_Aux_Eas_Assault_Bireme	360
Default_naval_melee	3c_Aux_Egy_Assault_Quadreme	1980
Default_naval_melee	3c_Aux_Gal_Assault_Quadreme	2040
Default_naval_melee	3c_Aux_Ibe_Assault_Quadreme	4000
Default_naval_melee	3c_Aux_Ill_Assault_Bireme	380
Default_naval_melee	3c_Aux_Ill_Assault_Quadreme	1920
Default_naval_melee	3c_Aux_Num_Assault_Bireme	350
Default_naval_melee	3c_Aux_Per_Assault_Bireme	390
Default_naval_melee	3c_Aux_Sab_Assault_Bireme	320
Default_naval_melee	3c_Aux_Ste_Assault_Bireme	340
Default_naval_melee	3c_Aux_Thr_Assault_Bireme	400
Default_naval_melee	3c_Cal_Assault_Raider	350
Default_naval_melee	3c_Cal_Heavy_Assault_Raider	4250
Default_naval_melee	3c_Cal_Medium_Assault_Raider	1740
Default_naval_melee	3c_Cel_Assault_Raider	380
Default_naval_melee	3c_Cel_Heavy_Assault_Raider	3950
Default_naval_melee	3c_Cel_Medium_Assault_Raider	1740
Default_naval_melee	3c_Eas_Assault_Dieres	310
Default_naval_melee	3c_Eas_Assault_Hemiolia	1320
Default_naval_melee	3c_Eas_Assault_Trieres	2010
Default_naval_melee	3c_Gal_Assault_Bireme	1260
Default_naval_melee	3c_Gal_Assault_Quadreme	3700
Default_naval_melee	3c_Ger_Assault_Raider	390
Default_naval_melee	3c_Ger_Heavy_Assault_Raider	4600
Default_naval_melee	3c_Ger_Medium_Assault_Raider	1710
Default_naval_melee	3c_Goth_Assault_Raider	390
Default_naval_melee	3c_Goth_Heavy_Assault_Raider	5250
Default_naval_melee	3c_Goth_Medium_Assault_Raider	1800
Default_naval_melee	3c_Marc_Assault_Raider	390
Default_naval_melee	3c_Marc_Heavy_Assault_Raider	5250
Default_naval_melee	3c_Marc_Medium_Assault_Raider	1800
Default_naval_melee	3c_Mer_Ara_Assault_Dieres	230
Default_naval_melee	3c_Mer_Egy_Assault_Bireme	260
Default_naval_melee	3c_Mer_Gal_Assault_Raider	315
Default_naval_melee	3c_Mer_Gal_Medium_Assault_Raider	1350
Default_naval_melee	3c_Mer_Ger_Assault_Raider	290
Default_naval_melee	3c_Mer_Ger_Medium_Assault_Raider	1290
Default_naval_melee	3c_Mer_Rom_Assault_Bireme	315
Default_naval_melee	3c_Mer_Rom_Assault_Quadreme	1560
Default_naval_melee	3c_Num_Assault_Dieres	310
Default_naval_melee	3c_Num_Assault_Hemiolia	1320
Default_naval_melee	3c_Num_Assault_Trieres	2040
Default_naval_melee	3c_Pal_Assault_Dieres	380
Default_naval_melee	3c_Pal_Assault_Hexeres	4900
Default_naval_melee	3c_Pal_Assault_Octeres	9000
Default_naval_melee	3c_Pal_Heavy_Tower_Octeres	9750
Default_naval_melee	3c_Per_Assault_Dieres	1260
Default_naval_melee	3c_Per_Assault_Hemiolia	1380
Default_naval_melee	3c_Per_Assault_Trieres	1890
Default_naval_melee	3c_Rom_Assault_Bireme	1260
Default_naval_melee	3c_Rom_Assault_Hexareme	6300
Default_naval_melee	3c_Rom_Assault_Quadreme	2070
Default_naval_melee	3c_Rom_Tower_Hexareme	7500
Default_naval_melee	3c_Sab_Assault_Dieres	310
Default_naval_melee	3c_Sab_Assault_Hemiolia	1320
Default_naval_melee	3c_Sab_Assault_Trieres	2040
Default_naval_melee	3c_Sas_Assault_Dieres	330
Default_naval_melee	3c_Sas_Assault_Hexeres	6500
Default_naval_melee	3c_Sas_Assault_Tetreres	1800
Default_naval_melee	3c_Sas_Tower_Hexeres	7600
Default_naval_melee	3c_Sax_Assault_Raider	1230
Default_naval_melee	3c_Sax_Heavy_Assault_Raider	5250
Default_naval_melee	3c_Sax_Medium_Assault_Raider	1800
Default_naval_melee	3c_Ste_Assault_Raider	290
Default_naval_melee	3c_Ste_Medium_Assault_Raider	1350
Default_naval_melee	Aet_Sword_Six	17610
Default_naval_melee	Afr_Spear_Two	608
Default_naval_melee	Afr_Warriors_Six	15169
Default_naval_melee	Ara_Spear_Four	2531
Default_naval_melee	Ara_Spear_Two	608
Default_naval_melee	Ara_Tribes_One_Halfer	406
Default_naval_melee	Ara_Tribes_Two_Halfer	378
Default_naval_melee	Aux_Afr_Spr_Two	352
Default_naval_melee	Aux_Ara_Spr_Two	500
Default_naval_melee	Aux_Bac_Hillmen_Two	436
Default_naval_melee	Aux_Bri_Spear_Band_Two	689
Default_naval_melee	Aux_Cel_Axe_Warriors_Two	929
Default_naval_melee	Aux_Cel_Warriors_Two	689
Default_naval_melee	Aux_Dac_Spears_Two	500
Default_naval_melee	Aux_Eas_Hillmen_Two	326
Default_naval_melee	Aux_Egy_Infantry_Four	1099
Default_naval_melee	Aux_Gal_Warriors_Two	733
Default_naval_melee	Aux_Ger_Spear_Brothers_Two	733
Default_naval_melee	Aux_Gre_Hoplites_Four	4452
Default_naval_melee	Aux_Ibe_Sword_Two	467
Default_naval_melee	Aux_Ill_Coastal_Levies_Two	500
Default_naval_melee	Aux_Ill_Raiders_Two	827
Default_naval_melee	Aux_Infantry_Two	877
Default_naval_melee	Aux_Ita_Socii_Extraordinarii_Four	5720
Default_naval_melee	Aux_Ita_Socii_Hastati_Four	2644
Default_naval_melee	Aux_Par_Spear_Two	326
Default_naval_melee	Bac_Hillmen_Four	2316
Default_naval_melee	Bri_Painted_Heavy_Raider	6991
Default_naval_melee	Bri_Spear_Four	3261
Default_naval_melee	Bri_Sword_Medium_Raider	2316
Default_naval_melee	Car_Hoplites_Four	5150
Default_naval_melee	Car_Hoplites_Two	1225
Default_naval_melee	Car_Late_Hoplites_Four	5526
Default_naval_melee	Car_Late_Hoplites_Two	1361
Default_naval_melee	Car_Sacred_Band_Six	21264
Default_naval_melee	Cel_Freemen_Four	2760
Default_naval_melee	Cel_Freemen_Raider	779
Default_naval_melee	Cel_Galatian_Heavy_Raider	5335
Default_naval_melee	Cel_Galatian_Swords_Six	12289
Default_naval_melee	Cel_Oathsworn_Heavy_Raider	12970
Default_naval_melee	Cel_Spear_Warriors_Four	3975
Default_naval_melee	Cel_Swords_Medium_Raider	3261
Default_naval_melee	Cel_Tribesmen_Raider	534
Default_naval_melee	Cel_Tribesmen_Two	467
Default_naval_melee	Cel_Warriors_Medium_Raider	2422
Default_naval_melee	CiG_Bri_Sword_Medium_Raider	2316
Default_naval_melee	CiG_Cel_Warriors_Medium_Raider	2422
Default_naval_melee	CiG_Ger_Club_Medium_Raider	1040
Default_naval_melee	CiG_Ger_Spear_Medium_Raider	1433
Default_naval_melee	CiG_Ger_Spear_Raider	608
Default_naval_melee	CiG_Rom_Legionaries_Four	17397
Default_naval_melee	CiG_Rom_Legionaries_Two	3130
Default_naval_melee	CiG_Rom_Vet_Legionaries_Lft_Aft	70490
Default_naval_melee	CiG_Rom_Vet_Legionaries_Six	55344
Default_naval_melee	Dac_Falxmen_Raider	4289
Default_naval_melee	Dac_Heavy_Spears_Four	3975
Default_naval_melee	Dac_Heavy_Spears_Raider	2531
Default_naval_melee	Dac_Spears_Raider	733
Default_naval_melee	Eas_Hillmen_Four	2316
Default_naval_melee	Eas_Hillmen_Two	534
Default_naval_melee	Eas_Kartli_Four	5920
Default_naval_melee	Eas_Pontic_Six	17186
Default_naval_melee	Eas_Pontic_Six_Lft_Aft	21754
Default_naval_melee	Eas_Spear_Two	608
Default_naval_melee	Egy_Infantry_Eight	31936
Default_naval_melee	Egy_Infantry_Eight_Dbl_Hft	55344
Default_naval_melee	Egy_Karian_Six	12626
Default_naval_melee	Egy_Nubian_Two	877
Default_naval_melee	Emp_Rom_Legionaries_Four	4969
Default_naval_melee	Emp_Rom_Legionaries_Two	1161
Default_naval_melee	Emp_Rom_Vet_Legionaries_Lft_Aft	18042
Default_naval_melee	Emp_Rom_Vet_Legionaries_Six	28246
Default_naval_melee	Ger_Club_Medium_Raider	1040
Default_naval_melee	Ger_Spear_Brothers_Four	3261
Default_naval_melee	Ger_Spear_Four	2316
Default_naval_melee	Ger_Spear_Medium_Raider	1433
Default_naval_melee	Ger_Spear_Raider	608
Default_naval_melee	Ger_Spear_Six	8446
Default_naval_melee	Ger_Spear_Six_Lft_Aft	14786
Default_naval_melee	Ger_Sword_Heavy_Raider	8446
Default_naval_melee	Gre_Axemen_Six	12970
Default_naval_melee	Gre_Hoplites_Four	4620
Default_naval_melee	Gre_Militia_Hop_Two	570
Default_naval_melee	Gre_Per_Hoplites_Four	3535
Default_naval_melee	Gre_Per_Hoplites_Two	827
Default_naval_melee	Gre_Royal_Pel_Six	26515
Default_naval_melee	Gre_Scythian_Hoplites_Six	16446
Default_naval_melee	Gre_Spartan_Six	15559
Default_naval_melee	Gre_Thorax_Six	15559
Default_naval_melee	Gre_Thureos_Four	4792
Default_naval_melee	Gre_Thureos_Six	15559
Default_naval_melee	Gre_Thureos_Two	1099
Default_naval_melee	Ibe_Lusitani_Nobles_Raider	6334
Default_naval_melee	Ibe_Noble_Fighters_Raider	12289
Default_naval_melee	Ibe_Scutarii_Four	4620
Default_naval_melee	Ibe_Sword_Medium_Raider	1926
Default_naval_melee	Ibe_Tribesmen_Raider	436
Default_naval_melee	Ill_Marines_Four	2644
Default_naval_melee	Ill_Marines_Six	13320
Default_naval_melee	Ill_Raiders_Two	827
Default_naval_melee	Ill_Spear_Four	2644
Default_naval_melee	Ill_Thureos_Six	13320
Default_naval_melee	Ill_Tribesmen_Two	467
Default_naval_melee	Ita_Spear_Four	3535
Default_naval_melee	Ita_Spear_Two	827
Default_naval_melee	Ita_Sword_Six	10392
Default_naval_melee	Ita_Sword_Six_Lft_Aft	23270
Default_naval_melee	Mer_Aet_Raider	1292
Default_naval_melee	Mer_Ara_Raider	648
Default_naval_melee	Mer_Cha_Raider	1926
Default_naval_melee	Mer_Ert_Galley	983
Default_naval_melee	Mer_Gal_Medium_Raider	2019
Default_naval_melee	Mer_Gal_Raider	877
Default_naval_melee	Mer_Ill_Galley	779
Default_naval_melee	Mer_Ill_Heavy_Galley	3261
Default_naval_melee	Mer_Ill_Raiders_Two	378
Default_naval_melee	Mer_Per_Raider	1040
Default_naval_melee	Mer_Thr_Heavy_Galley	2422
Default_naval_melee	Num_Noble_Six	20781
Default_naval_melee	Num_Spear_Two	570
Default_naval_melee	Pel_Armoured_Marines_Athenai_Three	20000
Default_naval_melee	Pel_Armoured_Marines_Korinthos_Three	20000
Default_naval_melee	Pel_Armoured_Marines_Three	20000
Default_naval_melee	Pel_Marines_Athenai_Three	8000
Default_naval_melee	Pel_Marines_Korinthos_Three	8000
Default_naval_melee	Pel_Marines_Three	8000
Default_naval_melee	Pel_Phoenician_Marines_Three	16000
Default_naval_melee	Pel_Spartan_Archer_Marines	1000
Default_naval_melee	Rom_Evocati_Six	18926
Default_naval_melee	Rom_Evocati_Six_Lft_Aft	26515
Default_naval_melee	Rom_Hastati_Two	1225
Default_naval_melee	Rom_Legionaries_Four	4969
Default_naval_melee	Rom_Legionaries_Two	1161
Default_naval_melee	Rom_Legionary_Cohort_Four	5335
Default_naval_melee	Rom_Legionary_Cohort_Two	1292
Default_naval_melee	Rom_Principes_Four	4969
Default_naval_melee	Rom_Triarii_Six	23270
Default_naval_melee	Rom_Triarii_Six_Lft_Aft	35250
Default_naval_melee	Rom_Vet_Legionaries_Lft_Aft	28246
Default_naval_melee	Rom_Vet_Legionaries_Six	18042
Default_naval_melee	Ste_Axes_Four	1750
Default_naval_melee	Ste_Axes_Medium_Raider	1099
Default_naval_melee	Ste_Axes_Six	6124
Default_naval_melee	Ste_Axes_Two	467
Default_naval_melee	Ste_Spear_Four	2422
Default_naval_melee	Ste_Spear_Heavy_Raider	3678
Default_naval_melee	Ste_Tribesmen_Raider	436
Default_naval_melee	Thr_Nobles_Heavy_Raider	11313
Default_naval_melee	Thr_Warriors_Four	3396
Default_naval_melee	Thr_Warriors_Medium_Raider	2214
Default_naval_melee	Thr_Warriors_Raider	1040
Default_naval_melee	dk_ara_desert_spear_two	600
Default_naval_melee	dk_ara_desert_spear_two_fire_pots	700
Default_naval_melee	dk_kush_nubian_spearmen_two	1100
Default_naval_melee	dk_kush_nubian_spearmen_two_fire_pots	1390
Default_naval_melee	dk_nab_noble_sword_six	17000
Default_naval_melee	inv_app_greek_two_app_hoplites	1161
Default_naval_melee	inv_app_greek_two_halfer_app_swordsmen	467
Default_naval_melee	inv_barbarian_medium_raider_melee_mercenary_ill_hoplites	3130
Default_naval_melee	inv_barbarian_medium_raider_melee_mercenary_ligurian_swordsmen	3130
Default_naval_melee	inv_barbarian_raider_melee_mercenary_ill_raiders	1292
Default_naval_melee	inv_barbarian_raider_melee_mercenary_ligurian_axe_warriors	1292
Default_naval_melee	inv_car_greek_four_hoplites	5150
Default_naval_melee	inv_car_greek_four_sacred_band	5526
Default_naval_melee	inv_car_greek_two_Infantry	1361
Default_naval_melee	inv_car_greek_two_hoplites	1225
Default_naval_melee	inv_car_greek_two_sword_militia	1161
Default_naval_melee	inv_etr_four_assault_greek_etruscan_heavy_hoplites	4620
Default_naval_melee	inv_etr_four_assault_greek_italian_swordsmen	3535
Default_naval_melee	inv_etr_two_assault_greek_etruscan_hoplites	1586
Default_naval_melee	inv_etr_two_assault_greek_etruscan_light_spearmen	1099
Default_naval_melee	inv_etr_two_assault_greek_italian_swordsmen	779
Default_naval_melee	inv_gre_four_assault_greek_hoplites	4620
Default_naval_melee	inv_gre_two_assault_greek_light_hoplites	779
Default_naval_melee	inv_greek_four_mercenary_carthaginian_hoplites	4969
Default_naval_melee	inv_greek_four_mercenary_etruscan_hoplites	4969
Default_naval_melee	inv_greek_four_mercenary_hoplites	4969
Default_naval_melee	inv_greek_four_mercenary_massilian_hoplites	5335
Default_naval_melee	inv_greek_four_mercenary_sileraioi_hoplites	5720
Default_naval_melee	inv_greek_two_mercenary_etruscan_axe_infantry	827
Default_naval_melee	inv_greek_two_mercenary_hoplites	827
Default_naval_melee	inv_ill_barbarian_raider_melee_hoplites	827
Default_naval_melee	inv_ill_barbarian_raider_melee_nobles	2760
Default_naval_melee	inv_ill_barbarian_raider_melee_raiders	1837
Default_naval_melee	inv_ins_medium_assault_raider_longsword_warriors	4969
Default_naval_melee	inv_iol_medium_assault_raider_nuragic_warriors	4969
Default_naval_melee	inv_iol_medium_assault_raider_sherden_swordsmen	5335
Default_naval_melee	inv_iol_raider_melee_sardi_axemen	827
Default_naval_melee	inv_ita_assault_raider_swordsmen	827
Default_naval_melee	inv_rom_assault_raider_rorarii	700
Default_naval_melee	inv_rom_assault_raider_swordsmen	650
Default_naval_melee	inv_rom_medium_assault_raider_centuriae	2000
Default_naval_melee	inv_rom_medium_assault_raider_principes	2100
Default_naval_melee	inv_rom_medium_assault_raider_triarii	3500
Default_naval_melee	inv_rom_medium_assault_raider_veteran_centuriae	3400
Default_naval_melee	inv_sam_medium_assault_raider_armoured_spearmen	2600
Default_naval_melee	inv_sam_medium_assault_raider_lucanian_warriors	3000
Default_naval_melee	inv_sam_medium_assault_raider_silver_infantryman	4000
Default_naval_melee	inv_sam_raider_melee_samnite_light_infantryman	779
Default_naval_melee	inv_sen_medium_assault_raider_gallic_elder_swordsmen	3000
Default_naval_melee	inv_sen_medium_assault_raider_naked_warriors	2600
Default_naval_melee	inv_sen_medium_assault_raider_noble_swordsmen	3100
Default_naval_melee	inv_sen_medium_assault_raider_noble_veneti_swordsmen	3050
Default_naval_melee	inv_sen_raider_melee_gallic_axemen	900
Default_naval_melee	inv_sen_raider_melee_tribeless_warriors	350
Default_naval_melee	inv_syr_four_assault_greek_elite_hoplites	4000
Default_naval_melee	inv_tar_four_assault_greek_tarantine_hoplites	4800
Default_naval_melee	inv_ven_assault_raider_italian_hillmen	400
Default_naval_melee	inv_ven_medium_assault_raider_noble_veneti_swordsmen	3500
Default_naval_melee	inv_ven_raider_melee_veneti_axemen	900
Default_naval_ranged	3c_Ala_Medium_Missile_Raider	1500
Default_naval_ranged	3c_Ala_Missile_Raider	370
Default_naval_ranged	3c_Ara_Missile_Trieres	1590
Default_naval_ranged	3c_Arm_Missile_Penteres	4750
Default_naval_ranged	3c_Arm_Missile_Trieres	1590
Default_naval_ranged	3c_Arm_Pursuit_Trihemiolia	1740
Default_naval_ranged	3c_Arm_Raiding_Hemiolia	1350
Default_naval_ranged	3c_Arm_Scorpion_Penteres	5900
Default_naval_ranged	3c_Arm_Scorpion_Trieres	1920
Default_naval_ranged	3c_Arm_Tower_Penteres	5900
Default_naval_ranged	3c_Aux_Asia_Missile_Quinquereme	4200
Default_naval_ranged	3c_Aux_Bri_Missile_Trireme	1560
Default_naval_ranged	3c_Aux_Eas_Missile_Quinquereme	4800
Default_naval_ranged	3c_Aux_Eas_Missile_Trireme	1710
Default_naval_ranged	3c_Aux_Egy_Missile_Trireme	1350
Default_naval_ranged	3c_Aux_Gal_Missile_Trireme	1350
Default_naval_ranged	3c_Aux_Hisp_Missile_Trireme	1260
Default_naval_ranged	3c_Aux_Ibe_Missile_Trireme	1260
Default_naval_ranged	3c_Aux_Ill_Missile_Trireme	1290
Default_naval_ranged	3c_Aux_Missile_Quinquereme	5250
Default_naval_ranged	3c_Aux_Missile_Trireme	1320
Default_naval_ranged	3c_Aux_Num_Missile_Trireme	1950
Default_naval_ranged	3c_Aux_Per_Missile_Trireme	1380
Default_naval_ranged	3c_Aux_Sab_Missile_Trireme	1260
Default_naval_ranged	3c_Aux_Thr_Missile_Trireme	380
Default_naval_ranged	3c_Cal_Medium_Missile_Raider	1890
Default_naval_ranged	3c_Cal_Missile_Raider	1320
Default_naval_ranged	3c_Cel_Missile_Raider	1770
Default_naval_ranged	3c_Eas_Missile_Trieres	1620
Default_naval_ranged	3c_Gal_Missile_Trireme	1320
Default_naval_ranged	3c_Gal_Pursuit_Hemiolia	380
Default_naval_ranged	3c_Gal_Raiding_Hemiolia	270
Default_naval_ranged	3c_Gal_Scorpion_Trireme	1590
Default_naval_ranged	3c_Ger_Missile_Raider	310
Default_naval_ranged	3c_Goth_Medium_Missile_Raider	1650
Default_naval_ranged	3c_Goth_Missile_Raider	1380
Default_naval_ranged	3c_Marc_Medium_Missile_Raider	1650
Default_naval_ranged	3c_Marc_Missile_Raider	1380
Default_naval_ranged	3c_Mer_Cel_Missile_Raider	1320
Default_naval_ranged	3c_Mer_Egy_Missile_Trireme	330
Default_naval_ranged	3c_Mer_Gal_Missile_Raider	330
Default_naval_ranged	3c_Mer_Ger_Missile_Raider	230
Default_naval_ranged	3c_Mer_Ibe_Missile_Trireme	315
Default_naval_ranged	3c_Mer_Rom_Missile_Trireme	320
Default_naval_ranged	3c_Mer_Rom_Raiding_Hemiolia	210
Default_naval_ranged	3c_Mer_Sab_Missile_Trireme	315
Default_naval_ranged	3c_Mer_Ste_Missile_Raider	290
Default_naval_ranged	3c_Num_Missile_Trieres	1590
Default_naval_ranged	3c_Pal_Heavy_Tower_Hepteres	8500
Default_naval_ranged	3c_Pal_Missile_Hepteres	6300
Default_naval_ranged	3c_Pal_Missile_Penteres	4300
Default_naval_ranged	3c_Pal_Missile_Trieres	1980
Default_naval_ranged	3c_Pal_Pursuit_Trihemiolia	1470
Default_naval_ranged	3c_Pal_Raiding_Hemiolia	370
Default_naval_ranged	3c_Pal_Scorpion_Penteres	2130
Default_naval_ranged	3c_Pal_Scorpion_Trieres	2130
Default_naval_ranged	3c_Pal_Tower_Penteres	4750
Default_naval_ranged	3c_Per_Missile_Trieres	1830
Default_naval_ranged	3c_Rom_Missile_Quinquereme	4400
Default_naval_ranged	3c_Rom_Missile_Trireme	1290
Default_naval_ranged	3c_Rom_Pursuit_Trihemolia	390
Default_naval_ranged	3c_Rom_Raiding_Hemioloa	280
Default_naval_ranged	3c_Rom_Scorpion_Trireme	1650
Default_naval_ranged	3c_Sab_Missile_Trieres	1590
Default_naval_ranged	3c_Sas_Missile_Penteres	5800
Default_naval_ranged	3c_Sas_Missile_Trieres	2010
Default_naval_ranged	3c_Sas_Pursuit_Trihemiolia	1560
Default_naval_ranged	3c_Sas_Raiding_Hemiolia	1350
Default_naval_ranged	3c_Sas_Scorpion_Penteres	7300
Default_naval_ranged	3c_Sas_Scorpion_Trieres	4950
Default_naval_ranged	3c_Sas_Tower_Penteres	7400
Default_naval_ranged	3c_Sax_Medium_Missile_Raider	1650
Default_naval_ranged	3c_Sax_Missile_Raider	1380
Default_naval_ranged	3c_Ste_Missile_Raider	390
Default_naval_ranged	Afr_Archers_Five	6124
Default_naval_ranged	Afr_Archers_Five_Lft_Bow	11313
Default_naval_ranged	Afr_Javelinmen_One_Halfer	929
Default_naval_ranged	Afr_Javelinmen_Two_Halfer	1750
Default_naval_ranged	Afr_Slingers_Three	1926
Default_naval_ranged	Afr_Slingers_Three_Scorpio	3003
Default_naval_ranged	Ara_Skirm_Thee	1508
Default_naval_ranged	Ara_Skirm_Three_Scorpio	4289
Default_naval_ranged	Ara_Slingers_Five	6767
Default_naval_ranged	Ara_Slingers_Five_Dbl_Scorpio	12289
Default_naval_ranged	Ara_Slingers_Five_Lft_Bow	12289
Default_naval_ranged	Aux_Afr_Archers_Three	1292
Default_naval_ranged	Aux_Bri_Slingers_Three	1837
Default_naval_ranged	Aux_Cel_Skirm_Three	1292
Default_naval_ranged	Aux_Dac_Bowmen_Three	1292
Default_naval_ranged	Aux_Eas_Javelinmen_Three	1225
Default_naval_ranged	Aux_Egy_Archers_Five	4130
Default_naval_ranged	Aux_Ger_Longbow_Hunters_Three	1926
Default_naval_ranged	Aux_Gre_Cretan_Archers_Five	12970
Default_naval_ranged	Aux_Gre_Peltasts_Five	8974
Default_naval_ranged	Aux_Gre_Rhodian_Slingers_Five	13320
Default_naval_ranged	Aux_Ibe_Balearic_Slingers_Three	2760
Default_naval_ranged	Aux_Ibe_Slingers_Three	1161
Default_naval_ranged	Aux_Num_Javelinmen_Three	2214
Default_naval_ranged	Aux_Per_Archers_Three	1837
Default_naval_ranged	Aux_Thr_Peltasts_Three	2760
Default_naval_ranged	Bri_Slingers_Five	10693
Default_naval_ranged	Bri_Slingers_Medium_Raider	2644
Default_naval_ranged	Bri_Slingers_Raider	1292
Default_naval_ranged	Car_Javelin_Five	4620
Default_naval_ranged	Car_Javelin_Five_Dbl_scorpio	8974
Default_naval_ranged	Car_Javelin_Five_Lft_Bow	8974
Default_naval_ranged	Car_Javelin_One_Halfer	779
Default_naval_ranged	Car_Javelin_Seven	14786
Default_naval_ranged	Car_Javelin_Seven_Scorpio_Hft	29442
Default_naval_ranged	Car_Javelin_Three	1508
Default_naval_ranged	Car_Javelin_Three_Scorpio	2422
Default_naval_ranged	Car_Javelin_Two_Halfer	1508
Default_naval_ranged	Cel_Bowmen_Five	5526
Default_naval_ranged	Cel_Bowmen_Medium_Raider	2214
Default_naval_ranged	Cel_Skirm_One_Halfer	877
Default_naval_ranged	Cel_Skirm_Raider	929
Default_naval_ranged	Cel_Skirm_Two_Halfer	1666
Default_naval_ranged	Cel_Slingers_Five	7221
Default_naval_ranged	Cel_Slingers_Five_Dbl_Scorpio	12970
Default_naval_ranged	Cel_Slingers_Five_Lft_Bow	12970
Default_naval_ranged	Cel_Slingers_Medium_Raider	2880
Default_naval_ranged	Cel_Slingers_Raider	1433
Default_naval_ranged	Cel_Slingers_Three	2422
Default_naval_ranged	Cel_Slingers_Three_Scorpio	3678
Default_naval_ranged	CiG_Bri_Slingers_Medium_Raider	2644
Default_naval_ranged	CiG_Cel_Skirm_Raider	929
Default_naval_ranged	CiG_Cel_Slingers_Raider	1433
Default_naval_ranged	CiG_Ger_Longbow_Medium_Raider	1926
Default_naval_ranged	Dac_Bowmen_Five	5720
Default_naval_ranged	Dac_Skirm_Raider	1161
Default_naval_ranged	Eas_Archers_Five	6334
Default_naval_ranged	Eas_Archers_Five_Dbl_Scorpio	11632
Default_naval_ranged	Eas_Archers_Five_Lft_Bow	11632
Default_naval_ranged	Eas_Archers_Three	2019
Default_naval_ranged	Eas_Archers_Three_Scorpio	5335
Default_naval_ranged	Eas_Elite_Archers_Six	22757
Default_naval_ranged	Eas_Elite_Archers_Six_Lft_Aft	26515
Default_naval_ranged	Eas_Javelinmen_One_Halfer	1292
Default_naval_ranged	Eas_Javelinmen_Two_Halfer	2422
Default_naval_ranged	Eas_Par_Archers_Three	2880
Default_naval_ranged	Eas_Par_Archers_Three_Scorpio	6991
Default_naval_ranged	Eas_Per_Archers_Five	11313
Default_naval_ranged	Eas_Per_Archers_Five_Dbl_Scorpio	18926
Default_naval_ranged	Eas_Per_Archers_Five_Lft_Bow	18926
Default_naval_ranged	Eas_Pontic_Pel_Two_Halfer	2760
Default_naval_ranged	Eas_Slingers_Three	2019
Default_naval_ranged	Eas_Slingers_Three_Scorpio	3130
Default_naval_ranged	Eas_Slingers_Two_Halfer	2115
Default_naval_ranged	Eas_Syr_Archers_Seven	35940
Default_naval_ranged	Eas_Syr_Archers_Seven_Scorpio_Hft	61107
Default_naval_ranged	Egy_Archers_Five	5720
Default_naval_ranged	Egy_Archers_Five_Lft_Bow	10693
Default_naval_ranged	Egy_Javelinmen_One_Halfer	877
Default_naval_ranged	Egy_Javelinmen_Two_Halfer	1666
Default_naval_ranged	Egy_Slingers_Three	2115
Default_naval_ranged	Egy_Slingers_Three_Scorpio	3261
Default_naval_ranged	Ger_Longbow_Five	4969
Default_naval_ranged	Ger_Longbow_Medium_Raider	1926
Default_naval_ranged	Ger_Slingers_Raider	608
Default_naval_ranged	Gre_Archers_Five	4969
Default_naval_ranged	Gre_Archers_Five_Dbl_Scorpio	9524
Default_naval_ranged	Gre_Archers_Five_Lft_Bow	9524
Default_naval_ranged	Gre_Archers_Seven	15559
Default_naval_ranged	Gre_Archers_Seven_Scorpio_Hft	30672
Default_naval_ranged	Gre_Cimmerian_Archers_Seven	15559
Default_naval_ranged	Gre_Cimmerian_Archers_Seven_Scorpio_Hft	30672
Default_naval_ranged	Gre_Hel_Archers_Five	4969
Default_naval_ranged	Gre_Hel_Archers_Five_Dbl_Scorpio	9524
Default_naval_ranged	Gre_Hel_Archers_Lft_Bow	9524
Default_naval_ranged	Gre_Hel_Javelinmen_One_Halfer	689
Default_naval_ranged	Gre_Hel_Javelinmen_Two_Halfer	1361
Default_naval_ranged	Gre_Hel_Slingers_Three	2019
Default_naval_ranged	Gre_Hel_Slingers_Three_Scorpio	2644
Default_naval_ranged	Gre_Javelinmen_One_Halfer	877
Default_naval_ranged	Gre_Javelinmen_Two_Halfer	1099
Default_naval_ranged	Gre_Light_Peltasts_One_Halfer	1750
Default_naval_ranged	Gre_Light_Peltasts_Two	1586
Default_naval_ranged	Gre_Light_Peltasts_Two_Fire_Pots	2019
Default_naval_ranged	Gre_Light_Peltasts_Two_Halfer	3261
Default_naval_ranged	Gre_Peltasts_One_Halfer	1837
Default_naval_ranged	Gre_Peltasts_Two	1666
Default_naval_ranged	Gre_Peltasts_Two_Halfer	3396
Default_naval_ranged	Gre_Slingers_Five	5526
Default_naval_ranged	Gre_Slingers_Five_Dbl_Scorpio	10392
Default_naval_ranged	Gre_Slingers_Five_Lft_Bow	10392
Default_naval_ranged	Gre_Slingers_Three	1926
Default_naval_ranged	Gre_Slingers_Three_Scorpio	3003
Default_naval_ranged	Ibe_Skirm_Medium_Raider	1586
Default_naval_ranged	Ibe_Slingers_Five	6334
Default_naval_ranged	Ibe_Slingers_Raider	1161
Default_naval_ranged	Ill_Javelinmen_One_Halfer	827
Default_naval_ranged	Ill_Javelinmen_Two_Halfer	1586
Default_naval_ranged	Ill_Slingers_Bowmen_Lft_Bow	11632
Default_naval_ranged	Ill_Slingers_Five	6334
Default_naval_ranged	Ill_Slingers_Five_Dbl_scorpio	11632
Default_naval_ranged	Ill_Slingers_Three	2019
Default_naval_ranged	Ill_Slingers_Three_Scorpio	3130
