key	advice_thread	advice_thread_level	points_needed	game_area	category	sub_category	max_repeat_count	repeat_interval	pause_battle	priority_level	high_verbosity_only	locatable	parameter	on_display_script	on_click_script	suppressible	uninhibitable	audio_clip	advisor_name	for_loading_screen	movie_link
2139663448	Rom.Pro.Camp2.AD.144	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139663457	Rom.Pro.Camp2.AD.145	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139663466	Rom.Pro.Camp2.AD.146	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139663474	Rom.Pro.Camp2.AD.147	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139663476	Rom.Pro.Camp2.AD.148	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139663477	Rom.Pro.Camp2.AD.149	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139663483	Rom.Pro.Camp2.AD.150	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139663492	Rom.Pro.Camp2.AD.151	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139663500	Rom.Pro.Camp2.AD.152	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139663502	Rom.Pro.Camp2.AD.500	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139663503	Rom.Pro.Camp2.SI.500	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139663509	Rom.Pro.Camp2.SI.112	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139663518	Rom.Pro.Camp2.SI.113	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139663525	Rom.Pro.Camp2.SI.004	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139663535	Rom.Pro.Camp2.SI.005	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139663536	Rom.Pro.Capua.SI.008	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139663539	Rom.Pro.Camp2.SI.114	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139663544	8379_Congrats_Advice_Carthage_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139663546	1049a_Campaign_Advice_UI_Recruitment_Tab_Thread	2	1	Campaign	UI	Recruitment	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663554	3013_TWRII_Faction_Intro_Seleucids_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663562	3014_TWRII_Faction_Intro_Scythians_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663566	3015_TWRII_Faction_Intro_Massagetae_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663567	3016_TWRII_Faction_Intro_Roxolani_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663576	3017_TWRII_Faction_Intro_Galatia_1_Thread	1	1	Campaign	Advice 	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663577	3009_TWRII_Faction_Intro_Baktria_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663579	3018_TWRII_Faction_Intro_Nervii_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663585	3019_TWRII_Faction_Intro_Boii_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663592	3020_TWRII_Gaul_Faction_Intro_Rome_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	gaul_flyby_advisor	false	
2139663593	3021_TWRII_Gaul_Faction_Intro_Arverni_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	gaul_flyby_advisor	false	
2139663596	3022_TWRII_Gaul_Faction_Intro_Nervii_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	gaul_flyby_advisor	false	
2139663602	3023_TWRII_Gaul_Faction_Intro_Suebi_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	gaul_flyby_advisor	false	
2139663609	5000_Advice_Touch_Controls_Thread	1	1	Scripted	Controls	Touch	0	1	false	0	false	false	none			false	false	n	campaign_advisor	false	
2139663612	CiG.Excerpt.Character.Ariovistus	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663619	CiG.Excerpt.Character.Boduognatus	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663623	CiG.Excerpt.Character.Caesar	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663629	CiG.Excerpt.Character.Vercingetorix	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663635	CiG.Excerpt.Faction.gaul_aedui	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663640	CiG.Excerpt.Faction.gaul_allobroges	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663642	CiG.Excerpt.Faction.gaul_arverni	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663643	CiG.Excerpt.Faction.gaul_belgae	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663647	CiG.Excerpt.Faction.gaul_bellovaci	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663648	CiG.Excerpt.Faction.gaul_cantiaci	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663655	CiG.Excerpt.Faction.gaul_helvetii	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663657	CiG.Excerpt.Faction.gaul_mandubii	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663661	CiG.Excerpt.Faction.gaul_morini	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663667	CiG.Excerpt.Faction.gaul_nervii	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663672	CiG.Excerpt.Faction.gaul_osismii	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663681	CiG.Excerpt.Faction.gaul_pictones	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663683	CiG.Excerpt.Faction.gaul_redones	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663687	CiG.Excerpt.Faction.gaul_remi	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663690	CiG.Excerpt.Faction.gaul_rome	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663693	CiG.Excerpt.Faction.gaul_ruteni	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663699	CiG.Excerpt.Faction.gaul_sequani	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663709	CiG.Excerpt.Faction.gaul_sotiates	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663712	CiG.Excerpt.Faction.gaul_suebi	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663713	CiG.Excerpt.Faction.gaul_suessiones	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663723	CiG.Excerpt.Faction.gaul_tulingi	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663725	CiG.Excerpt.Faction.gaul_veneti	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663727	CiG.Excerpt.Faction.gaul_vocontii	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663729	CiG.Excerpt.Faction.gaul_volcae	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663738	CiG.Excerpt.Province.Aquitania	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663739	CiG.Excerpt.Province.Britannia	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663745	CiG.Excerpt.Province.Senonia	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663747	CiG.Excerpt.Faction.gaul_carnutes	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139663751	3024_TWRII_Faction_Intro_Syracuse_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663758	3025_TWRII_Faction_Intro_Lusitani_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663766	3026_TWRII_Faction_Intro_Arevaci_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663768	3030_TWRII_Punic_Faction_Intro_Carthage_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663777	3031_TWRII_Punic_Faction_Intro_Carthage_2_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663781	3032_TWRII_Punic_Faction_Intro_Carthage_3_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663787	3033_TWRII_Punic_Faction_Intro_Carthage_4_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663790	3034_TWRII_Punic_Faction_Intro_Carthage_5_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663798	3040_TWRII_Punic_Faction_Intro_Rome_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663806	3041_TWRII_Punic_Faction_Intro_Rome_2_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663809	3042_TWRII_Punic_Faction_Intro_Rome_3_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663818	3043_TWRII_Punic_Faction_Intro_Rome_4_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663819	3044_TWRII_Punic_Faction_Intro_Rome_5_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663828	3045_TWRII_Punic_Faction_Intro_Rome_6_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663830	3050_TWRII_Punic_Faction_Intro_Syracuse_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663839	3051_TWRII_Punic_Faction_Intro_Syracuse_2_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663848	3052_TWRII_Punic_Faction_Intro_Syracuse_3_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663851	3053_TWRII_Punic_Faction_Intro_Syracuse_4_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663853	3054_TWRII_Punic_Faction_Intro_Syracuse_5_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663862	3060_TWRII_Punic_Faction_Intro_Lusitani_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663869	3061_TWRII_Punic_Faction_Intro_Lusitani_2_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663872	3062_TWRII_Punic_Faction_Intro_Lusitani_3_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663880	3063_TWRII_Punic_Faction_Intro_Lusitani_4_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663883	3064_TWRII_Punic_Faction_Intro_Lusitani_5_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663889	3070_TWRII_Punic_Faction_Intro_Arevaci_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663894	3071_TWRII_Punic_Faction_Intro_Arevaci_2_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663903	3072_TWRII_Punic_Faction_Intro_Arevaci_3_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663906	3073_TWRII_Punic_Faction_Intro_Arevaci_4_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663907	3035_TWRII_Punic_Faction_Intro_Carthage_6_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663924	5000_Advice_Touch_Controls_Thread	1	1	Scripted	Controls	Touch 	1	0	false	0	false	false	none			false	false	n	campaign_advisor	false	
2139663935	3080_TWRII_Faction_Intro_Tylis_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663945	3081_TWRII_Faction_Intro_Odrysian_Kingdom_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663948	3082_TWRII_Faction_Intro_Getae_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663950	3083_TWRII_Faction_Intro_Ardiaei_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	3c_flavius	false	
2139663973	3088_TWRII_Faction_Intro_Massilia_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663976	3087_TWRII_Faction_Intro_Cimmeria_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663977	3086_TWRII_Faction_Intro_Pergamon_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663979	3085_TWRII_Faction_Intro_Colchis_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139663987	3089_TWRII_Faction_Intro_Armenia_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139664031	3090_TWRII_Emperor_Faction_Intro_Armenia_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139664034	3091_TWRII_Emperor_Faction_Intro_Egypt_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	3c_flavius	false	
2139664042	3092_TWRII_Emperor_Faction_Intro_Iceni_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139664047	3093_TWRII_Emperor_Faction_Intro_Parthia_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139664048	3094_TWRII_Emperor_Faction_Intro_Dacia_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139664052	3095_TWRII_Emperor_Faction_Intro_Marcomanni_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139664057	3096_TWRII_Emperor_Faction_Intro_Octavian_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	centurion_advisor	false	
2139664065	3097_TWRII_Emperor_Faction_Intro_Antony_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	centurion_advisor	false	
2139664073	3098_TWRII_Emperor_Faction_Intro_Lepidus_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	centurion_advisor	false	
2139664080	3099_TWRII_Emperor_Faction_Intro_Pompey_1_Thread	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	varus_advisor	false	
2139664091	9023_TWRII_Pel_Faction_Intro_Korinthos_Thread_4	1	1	Campaign	Advice	Camera Fly-bys	0	0	false	0	false	false	none			false	false	n	flyby_advisor	false	
2139664094	pel_region_pel_aigian_khios	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664103	pel_region_pel_aigian_mytilene	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664111	pel_region_pel_aigian_oinoi	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664116	pel_region_pel_aigian_samos	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664117	pel_region_pel_aitolia_naupaktos	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664122	pel_region_pel_aitolia_thermon	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664130	pel_region_pel_ambrakia_ambrakia	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664137	pel_region_pel_ambrakia_anaktorio	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664147	pel_region_pel_ambrakia_pronnoi	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664156	pel_region_pel_amphipolis_amphipolis	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664164	pel_region_pel_amphipolis_krinides	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664166	pel_region_pel_argolis_argos	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664168	pel_region_pel_argolis_korinthos	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664170	pel_region_pel_argolis_mantinea	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664176	pel_region_pel_argolis_melos	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664177	pel_region_pel_attike_athenai	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664182	pel_region_pel_attike_laurion	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664188	pel_region_pel_attike_naxos	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664192	pel_region_pel_attike_paros	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664199	pel_region_pel_boiotia_delphi	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664208	pel_region_pel_boiotia_lamia	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664218	pel_region_pel_boiotia_opos	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664226	pel_region_pel_boiotia_thebai	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664234	pel_region_pel_dodekanisa_karpathos	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664237	pel_region_pel_dodekanisa_kos	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664240	pel_region_pel_dodekanisa_lindos	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664242	pel_region_pel_dodekanisa_rodos	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664243	pel_region_pel_elis_elis	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664244	pel_region_pel_elis_olympia	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664253	pel_region_pel_elis_patrai	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664258	pel_region_pel_elis_zakynthos	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664265	pel_region_pel_epeiros_antigonia	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664275	pel_region_pel_epeiros_dodona	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664280	pel_region_pel_epeiros_elaea	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664287	pel_region_pel_epeiros_korkyra	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664292	pel_region_pel_euboia_andros	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664295	pel_region_pel_euboia_kalkis	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664300	pel_region_pel_euboia_karystos	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664303	pel_region_pel_euboia_oreos	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664310	pel_region_pel_hellespontos_byzantion	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664320	pel_region_pel_hellespontos_kypsela	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664330	pel_region_pel_hellespontos_perinthos	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664334	pel_region_pel_hellespontos_sestos	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664337	pel_region_pel_ionia_ephesos	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664340	pel_region_pel_ionia_halikarnassos	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664348	pel_region_pel_ionia_knidos	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664357	pel_region_pel_ionia_miletos	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664358	pel_region_pel_kalkidike_mende	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664364	pel_region_pel_kalkidike_olinthos	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664367	pel_region_pel_kalkidike_torone	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664371	pel_region_pel_karia_kibyra	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664374	pel_region_pel_karia_kolossai	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664378	pel_region_pel_karia_phaselis	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664379	pel_region_pel_karia_xanthos	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664388	pel_region_pel_krete_gortyna	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664391	pel_region_pel_krete_knossos	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664392	pel_region_pel_krete_kydonia	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664398	pel_region_pel_lakedaimon_kythera	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664402	pel_region_pel_lakedaimon_messenia	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664407	pel_region_pel_lakedaimon_pylos	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139664411	pel_region_pel_lakedaimon_sparta	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
