art_set_id	agent_type	culture	subculture	faction	is_custom	is_male	group
dk_fem_celt_general_04	general		sc_rom_celtic		false	false	all
dk_fem_celt_general_05	general		sc_rom_celtic		false	false	all
dk_fem_celtiberian_general_01	general		sc_rom_celtiberian		false	false	all
dk_fem_celtiberian_general_02	general		sc_rom_celtiberian		false	false	all
dk_fem_celtiberian_general_03	general		sc_rom_celtiberian		false	false	all
dk_fem_celtiberian_general_04	general		sc_rom_celtiberian		false	false	all
dk_fem_celtiberian_general_05	general		sc_rom_celtiberian		false	false	all
dk_fem_celtiberian_general_06	general		sc_rom_celtiberian		false	false	all
dk_fem_daco_thrac_general_01	general		sc_rom_daco_thracian		false	false	all
dk_fem_daco_thrac_general_02	general		sc_rom_daco_thracian		false	false	all
dk_fem_daco_thrac_general_03	general		sc_rom_daco_thracian		false	false	all
dk_fem_daco_thrac_general_04	general		sc_rom_daco_thracian		false	false	all
dk_fem_daco_thrac_general_05	general		sc_rom_daco_thracian		false	false	all
dk_fem_east_arab_general_01	general		sc_rom_african_arabian		false	false	all
dk_fem_east_arab_general_02	general		sc_rom_african_arabian		false	false	all
dk_fem_east_arab_general_03	general		sc_rom_african_arabian		false	false	all
dk_fem_east_arab_general_04	general		sc_rom_african_arabian		false	false	all
dk_fem_east_arab_general_05	general		sc_rom_african_arabian		false	false	all
dk_fem_east_general_01	general	rom_Eastern			false	false	all
dk_fem_east_general_02	general	rom_Eastern			false	false	all
dk_fem_east_general_03	general	rom_Eastern			false	false	all
dk_fem_east_general_04	general	rom_Eastern			false	false	all
dk_fem_east_general_05	general	rom_Eastern			false	false	all
dk_fem_egy_general_01	general		sc_rom_egyptian		false	false	all
dk_fem_egy_general_02	general		sc_rom_egyptian		false	false	all
dk_fem_egy_general_03	general		sc_rom_egyptian		false	false	all
dk_fem_egy_general_04	general		sc_rom_egyptian		false	false	all
dk_fem_egy_general_05	general		sc_rom_egyptian		false	false	all
dk_fem_egy_general_06	general		sc_rom_egyptian		false	false	all
dk_fem_gaul_general_01	general		sc_rom_gaul		false	false	all
dk_fem_gaul_general_02	general		sc_rom_gaul		false	false	all
dk_fem_gaul_general_03	general		sc_rom_gaul		false	false	all
dk_fem_gaul_general_04	general		sc_rom_gaul		false	false	all
dk_fem_gaul_general_05	general		sc_rom_gaul		false	false	all
dk_fem_ger_general_01	general		sc_rom_germanic		false	false	all
dk_fem_ger_general_02	general		sc_rom_germanic		false	false	all
dk_fem_ger_general_03	general		sc_rom_germanic		false	false	all
dk_fem_ger_general_04	general		sc_rom_germanic		false	false	all
dk_fem_ger_general_05	general		sc_rom_germanic		false	false	all
dk_fem_hel_general_01	general	rom_Hellenistic			false	false	all
dk_fem_hel_general_02	general	rom_Hellenistic			false	false	all
dk_fem_hel_general_03	general	rom_Hellenistic			false	false	all
dk_fem_hel_sparta_general_01	general	rom_Hellenistic			false	false	all
dk_fem_hel_sparta_general_02	general	rom_Hellenistic			false	false	all
dk_fem_hel_sparta_general_03	general	rom_Hellenistic			false	false	all
dk_fem_illy_general_01	general		sc_rom_illyrian		false	false	all
dk_fem_illy_general_02	general		sc_rom_illyrian		false	false	all
dk_fem_illy_general_03	general		sc_rom_illyrian		false	false	all
dk_fem_illy_general_04	general		sc_rom_illyrian		false	false	all
dk_fem_illy_general_05	general		sc_rom_illyrian		false	false	all
dk_fem_kush_civwar_general_01	general			rom_kush_civil_war	false	false	all
dk_fem_kush_civwar_general_02	general			rom_kush_civil_war	false	false	all
dk_fem_kush_civwar_general_03	general			rom_kush_civil_war	false	false	all
dk_fem_kush_civwar_general_04	general			rom_kush_civil_war	false	false	all
dk_fem_kush_civwar_general_05	general			rom_kush_civil_war	false	false	all
dk_fem_kush_general_01	general			rom_kush	false	false	all
dk_fem_kush_general_02	general			rom_kush	false	false	all
dk_fem_kush_general_03	general			rom_kush	false	false	all
dk_fem_kush_general_04	general			rom_kush	false	false	all
dk_fem_kush_general_05	general			rom_kush	false	false	all
dk_fem_kush_general_queen	general			rom_kush	true	false	all
dk_fem_kush_secess_general_01	general			rom_kush_secession	false	false	all
dk_fem_kush_secess_general_02	general			rom_kush_secession	false	false	all
dk_fem_kush_secess_general_03	general			rom_kush_secession	false	false	all
dk_fem_kush_secess_general_04	general			rom_kush_secession	false	false	all
dk_fem_kush_secess_general_05	general			rom_kush_secession	false	false	all
dk_fem_numidia_general_01	general		sc_rom_numidian		false	false	all
dk_fem_numidia_general_02	general		sc_rom_numidian		false	false	all
dk_fem_numidia_general_03	general		sc_rom_numidian		false	false	all
dk_fem_numidia_general_04	general		sc_rom_numidian		false	false	all
dk_fem_numidia_general_05	general		sc_rom_numidian		false	false	all
dk_fem_rom_general_01	general	rom_Roman			false	false	all
dk_fem_rom_general_02	general	rom_Roman			false	false	all
dk_fem_rom_general_03	general	rom_Roman			false	false	all
dk_kush_civwar_general_01	general			rom_kush_civil_war	false	true	main_only
dk_kush_civwar_general_02	general			rom_kush_civil_war	false	true	main_only
dk_kush_civwar_general_03	general			rom_kush_civil_war	false	true	main_only
dk_kush_civwar_general_04	general			rom_kush_civil_war	false	true	main_only
dk_kush_civwar_general_05	general			rom_kush_civil_war	false	true	main_only
dk_kush_general_01	general			rom_kush	false	true	main_only
dk_kush_general_02	general			rom_kush	false	true	main_only
dk_kush_general_03	general			rom_kush	false	true	main_only
dk_kush_general_04	general			rom_kush	false	true	main_only
dk_kush_general_05	general			rom_kush	false	true	main_only
dk_kush_general_06	general			rom_kush	false	true	main_only
dk_kush_general_07	general			rom_kush	false	true	main_only
dk_kush_general_08	general			rom_kush	false	true	main_only
dk_kush_general_09	general			rom_kush	false	true	main_only
dk_kush_general_10	general			rom_kush	false	true	main_only
dk_kush_secess_general_01	general			rom_kush_secession	false	true	main_only
dk_kush_secess_general_02	general			rom_kush_secession	false	true	main_only
dk_kush_secess_general_03	general			rom_kush_secession	false	true	main_only
dk_kush_secess_general_04	general			rom_kush_secession	false	true	main_only
dk_kush_secess_general_05	general			rom_kush_secession	false	true	main_only
dk_nab_civwar_general_01	general			rom_nabatea_civil_war	false	true	main_only
dk_nab_civwar_general_02	general			rom_nabatea_civil_war	false	true	main_only
dk_nab_civwar_general_03	general			rom_nabatea_civil_war	false	true	main_only
dk_nab_civwar_general_04	general			rom_nabatea_civil_war	false	true	main_only
dk_nab_civwar_general_05	general			rom_nabatea_civil_war	false	true	main_only
dk_nab_general_01	general			rom_nabatea	false	true	main_only
dk_nab_general_02	general			rom_nabatea	false	true	main_only
dk_nab_general_03	general			rom_nabatea	false	true	main_only
dk_nab_general_04	general			rom_nabatea	false	true	main_only
dk_nab_general_05	general			rom_nabatea	false	true	main_only
dk_nab_general_06	general			rom_nabatea	false	true	main_only
dk_nab_general_07	general			rom_nabatea	false	true	main_only
dk_nab_general_08	general			rom_nabatea	false	true	main_only
dk_nab_general_09	general			rom_nabatea	false	true	main_only
dk_nab_general_10	general			rom_nabatea	false	true	main_only
dk_nab_secess_general_01	general			rom_nabatea_secession	false	true	main_only
dk_nab_secess_general_02	general			rom_nabatea_secession	false	true	main_only
dk_nab_secess_general_03	general			rom_nabatea_secession	false	true	main_only
dk_nab_secess_general_04	general			rom_nabatea_secession	false	true	main_only
dk_nab_secess_general_05	general			rom_nabatea_secession	false	true	main_only
dk_num_general_01	general		sc_rom_numidian		false	true	main_only
dk_num_general_02	general		sc_rom_numidian		false	true	main_only
dk_num_general_03	general		sc_rom_numidian		false	true	main_only
dk_num_general_04	general		sc_rom_numidian		false	true	main_only
dk_num_general_05	general		sc_rom_numidian		false	true	main_only
dk_num_general_06	general		sc_rom_numidian		false	true	main_only
dk_num_general_07	general		sc_rom_numidian		false	true	main_only
dk_num_general_08	general		sc_rom_numidian		false	true	main_only
dk_num_general_09	general		sc_rom_numidian		false	true	main_only
dk_num_general_10	general		sc_rom_numidian		false	true	main_only
dk_saba_civwar_general_01	general			rom_saba_civil_war	false	true	main_only
dk_saba_civwar_general_02	general			rom_saba_civil_war	false	true	main_only
dk_saba_civwar_general_03	general			rom_saba_civil_war	false	true	main_only
dk_saba_civwar_general_04	general			rom_saba_civil_war	false	true	main_only
dk_saba_civwar_general_05	general			rom_saba_civil_war	false	true	main_only
dk_saba_general_01	general			rom_saba	false	true	main_only
dk_saba_general_02	general			rom_saba	false	true	main_only
dk_saba_general_03	general			rom_saba	false	true	main_only
dk_saba_general_04	general			rom_saba	false	true	main_only
dk_saba_general_05	general			rom_saba	false	true	main_only
dk_saba_general_06	general			rom_saba	false	true	main_only
dk_saba_general_07	general			rom_saba	false	true	main_only
dk_saba_general_08	general			rom_saba	false	true	main_only
dk_saba_general_09	general			rom_saba	false	true	main_only
dk_saba_general_10	general			rom_saba	false	true	main_only
dk_saba_secess_general_01	general			rom_saba_secession	false	true	main_only
dk_saba_secess_general_02	general			rom_saba_secession	false	true	main_only
dk_saba_secess_general_03	general			rom_saba_secession	false	true	main_only
dk_saba_secess_general_04	general			rom_saba_secession	false	true	main_only
dk_saba_secess_general_05	general			rom_saba_secession	false	true	main_only
inv_agent_carthaginian_champion_male_01	champion		sc_rom_carthaginian		false	true	main_invasion
inv_agent_carthaginian_champion_male_02	champion		sc_rom_carthaginian		false	true	main_invasion
inv_agent_carthaginian_champion_male_03	champion		sc_rom_carthaginian		false	true	main_invasion
inv_agent_carthaginian_champion_male_04	champion		sc_rom_carthaginian		false	true	main_invasion
inv_agent_carthaginian_champion_male_05	champion		sc_rom_carthaginian		false	true	main_invasion
inv_agent_carthaginian_dignitary_male_01	dignitary		sc_rom_carthaginian		false	true	main_invasion
inv_agent_carthaginian_dignitary_male_02	dignitary		sc_rom_carthaginian		false	true	main_invasion
inv_agent_carthaginian_dignitary_male_03	dignitary		sc_rom_carthaginian		false	true	main_invasion
inv_agent_carthaginian_dignitary_male_04	dignitary		sc_rom_carthaginian		false	true	main_invasion
inv_agent_carthaginian_dignitary_male_05	dignitary		sc_rom_carthaginian		false	true	main_invasion
inv_agent_carthaginian_spy_female	spy		sc_rom_carthaginian		false	false	main_invasion
inv_agent_carthaginian_spy_male_01	spy		sc_rom_carthaginian		false	true	main_invasion
inv_agent_carthaginian_spy_male_02	spy		sc_rom_carthaginian		false	true	main_invasion
inv_agent_carthaginian_spy_male_03	spy		sc_rom_carthaginian		false	true	main_invasion
inv_agent_carthaginian_spy_male_04	spy		sc_rom_carthaginian		false	true	main_invasion
inv_agent_carthaginian_spy_male_05	spy		sc_rom_carthaginian		false	true	main_invasion
inv_car_general_1	general		sc_rom_carthaginian		false	true	main_invasion
inv_car_general_10	general		sc_rom_carthaginian		false	true	main_invasion
inv_car_general_2	general		sc_rom_carthaginian		false	true	main_invasion
inv_car_general_3	general		sc_rom_carthaginian		false	true	main_invasion
inv_car_general_4	general		sc_rom_carthaginian		false	true	main_invasion
inv_car_general_5	general		sc_rom_carthaginian		false	true	main_invasion
inv_car_general_6	general		sc_rom_carthaginian		false	true	main_invasion
inv_car_general_7	general		sc_rom_carthaginian		false	true	main_invasion
inv_car_general_8	general		sc_rom_carthaginian		false	true	main_invasion
inv_car_general_9	general		sc_rom_carthaginian		false	true	main_invasion
inv_epaminondas	general				true	true	main_invasion
inv_etr_champion_1	champion		sc_rom_etruscan		false	true	main_invasion
inv_etr_champion_10	champion		sc_rom_etruscan		false	true	main_invasion
inv_etr_champion_2	champion		sc_rom_etruscan		false	true	main_invasion
inv_etr_champion_3	champion		sc_rom_etruscan		false	true	main_invasion
inv_etr_champion_4	champion		sc_rom_etruscan		false	true	main_invasion
inv_etr_champion_5	champion		sc_rom_etruscan		false	true	main_invasion
inv_etr_champion_6	champion		sc_rom_etruscan		false	true	main_invasion
inv_etr_champion_7	champion		sc_rom_etruscan		false	true	main_invasion
inv_etr_champion_8	champion		sc_rom_etruscan		false	true	main_invasion
inv_etr_champion_9	champion		sc_rom_etruscan		false	true	main_invasion
inv_etr_general_1	general		sc_rom_etruscan		false	true	main_invasion
inv_etr_general_10	general		sc_rom_etruscan		false	true	main_invasion
inv_etr_general_11	general		sc_rom_etruscan		false	true	main_invasion
inv_etr_general_12	general		sc_rom_etruscan		false	true	main_invasion
inv_etr_general_13	general		sc_rom_etruscan		false	true	main_invasion
inv_etr_general_14	general		sc_rom_etruscan		false	true	main_invasion
inv_etr_general_15	general		sc_rom_etruscan		false	true	main_invasion
inv_etr_general_16	general		sc_rom_etruscan		false	true	main_invasion
inv_etr_general_17	general		sc_rom_etruscan		false	true	main_invasion
inv_etr_general_18	general		sc_rom_etruscan		false	true	main_invasion
inv_etr_general_19	general		sc_rom_etruscan		false	true	main_invasion
inv_etr_general_2	general		sc_rom_etruscan		false	true	main_invasion
inv_etr_general_20	general		sc_rom_etruscan		false	true	main_invasion
inv_etr_general_3	general		sc_rom_etruscan		false	true	main_invasion
inv_etr_general_4	general		sc_rom_etruscan		false	true	main_invasion
inv_etr_general_5	general		sc_rom_etruscan		false	true	main_invasion
inv_etr_general_6	general		sc_rom_etruscan		false	true	main_invasion
inv_etr_general_7	general		sc_rom_etruscan		false	true	main_invasion
inv_etr_general_8	general		sc_rom_etruscan		false	true	main_invasion
inv_etr_general_9	general		sc_rom_etruscan		false	true	main_invasion
inv_etr_spy_male_1	spy		sc_rom_etruscan		false	true	main_invasion
inv_etr_spy_male_2	spy		sc_rom_etruscan		false	true	main_invasion
inv_etr_spy_male_3	spy		sc_rom_etruscan		false	true	main_invasion
inv_etr_spy_male_4	spy		sc_rom_etruscan		false	true	main_invasion
inv_etr_spy_male_5	spy		sc_rom_etruscan		false	true	main_invasion
inv_fem_car_general_01	general		sc_rom_carthaginian		false	false	main_invasion
inv_fem_car_general_02	general		sc_rom_carthaginian		false	false	main_invasion
inv_fem_car_general_03	general		sc_rom_carthaginian		false	false	main_invasion
inv_fem_etr_general_01	general		sc_rom_etruscan		false	false	main_invasion
inv_fem_etr_general_02	general		sc_rom_etruscan		false	false	main_invasion
inv_fem_etr_general_03	general		sc_rom_etruscan		false	false	main_invasion
inv_fem_gaul_general_01	general		sc_rom_gaul		false	false	main_invasion
inv_fem_gaul_general_02	general		sc_rom_gaul		false	false	main_invasion
inv_fem_gaul_general_03	general		sc_rom_gaul		false	false	main_invasion
inv_fem_gaul_general_04	general		sc_rom_gaul		false	false	main_invasion
inv_fem_gaul_general_05	general		sc_rom_gaul		false	false	main_invasion
inv_fem_gre_general_01	general		sc_rom_greek		false	false	main_invasion
inv_fem_gre_general_02	general		sc_rom_greek		false	false	main_invasion
inv_fem_gre_general_03	general		sc_rom_greek		false	false	main_invasion
inv_fem_iap_general_01	general		sc_rom_iapygian		false	false	main_invasion
inv_fem_iap_general_02	general		sc_rom_iapygian		false	false	main_invasion
inv_fem_iap_general_03	general		sc_rom_iapygian		false	false	main_invasion
inv_fem_ita_general_01	general		sc_rom_italic		false	false	main_invasion
inv_fem_ita_general_02	general		sc_rom_italic		false	false	main_invasion
inv_fem_ita_general_03	general		sc_rom_italic		false	false	main_invasion
inv_fem_nur_general_01	general		sc_rom_nuragic		false	false	main_invasion
inv_fem_nur_general_02	general		sc_rom_nuragic		false	false	main_invasion
inv_fem_nur_general_03	general		sc_rom_nuragic		false	false	main_invasion
inv_fem_nur_general_04	general		sc_rom_nuragic		false	false	main_invasion
inv_fem_nur_general_05	general		sc_rom_nuragic		false	false	main_invasion
inv_fem_rom_general_01	general		sc_rom_roman		false	false	main_invasion
inv_fem_rom_general_02	general		sc_rom_roman		false	false	main_invasion
inv_fem_rom_general_03	general		sc_rom_roman		false	false	main_invasion
inv_gre_general_1	general		sc_rom_greek		false	true	main_invasion
inv_gre_general_10	general		sc_rom_greek		false	true	main_invasion
inv_gre_general_11	general		sc_rom_greek		false	true	main_invasion
inv_gre_general_12	general		sc_rom_greek		false	true	main_invasion
inv_gre_general_13	general		sc_rom_greek		false	true	main_invasion
inv_gre_general_14	general		sc_rom_greek		false	true	main_invasion
inv_gre_general_15	general		sc_rom_greek		false	true	main_invasion
inv_gre_general_16	general		sc_rom_greek		false	true	main_invasion
inv_gre_general_17	general		sc_rom_greek		false	true	main_invasion
inv_gre_general_18	general		sc_rom_greek		false	true	main_invasion
inv_gre_general_19	general		sc_rom_greek		false	true	main_invasion
inv_gre_general_2	general		sc_rom_greek		false	true	main_invasion
inv_gre_general_20	general		sc_rom_greek		false	true	main_invasion
inv_gre_general_3	general		sc_rom_greek		false	true	main_invasion
inv_gre_general_4	general		sc_rom_greek		false	true	main_invasion
inv_gre_general_5	general		sc_rom_greek		false	true	main_invasion
inv_gre_general_6	general		sc_rom_greek		false	true	main_invasion
inv_gre_general_7	general		sc_rom_greek		false	true	main_invasion
inv_gre_general_8	general		sc_rom_greek		false	true	main_invasion
inv_gre_general_9	general		sc_rom_greek		false	true	main_invasion
inv_iap_agent_hellenic_champion_male_01	champion		sc_rom_iapygian		false	true	main_invasion
inv_iap_agent_hellenic_champion_male_02	champion		sc_rom_iapygian		false	true	main_invasion
inv_iap_agent_hellenic_champion_male_03	champion		sc_rom_iapygian		false	true	main_invasion
inv_iap_agent_hellenic_champion_male_04	champion		sc_rom_iapygian		false	true	main_invasion
inv_iap_agent_hellenic_champion_male_05	champion		sc_rom_iapygian		false	true	main_invasion
inv_iap_agent_hellenic_dignitary_male_01	dignitary		sc_rom_iapygian		false	true	main_invasion
inv_iap_agent_hellenic_dignitary_male_02	dignitary		sc_rom_iapygian		false	true	main_invasion
inv_iap_agent_hellenic_dignitary_male_03	dignitary		sc_rom_iapygian		false	true	main_invasion
inv_iap_agent_hellenic_dignitary_male_04	dignitary		sc_rom_iapygian		false	true	main_invasion
inv_iap_agent_hellenic_dignitary_male_05	dignitary		sc_rom_iapygian		false	true	main_invasion
inv_iap_agent_hellenic_spy_female			sc_rom_iapygian		false	false	main_invasion
inv_iap_agent_hellenic_spy_male			sc_rom_iapygian		false	true	main_invasion
inv_iap_general_1	general		sc_rom_iapygian		false	true	main_invasion
inv_iap_general_10	general		sc_rom_iapygian		false	true	main_invasion
inv_iap_general_2	general		sc_rom_iapygian		false	true	main_invasion
inv_iap_general_3	general		sc_rom_iapygian		false	true	main_invasion
inv_iap_general_4	general		sc_rom_iapygian		false	true	main_invasion
inv_iap_general_5	general		sc_rom_iapygian		false	true	main_invasion
inv_iap_general_6	general		sc_rom_iapygian		false	true	main_invasion
inv_iap_general_7	general		sc_rom_iapygian		false	true	main_invasion
inv_iap_general_8	general		sc_rom_iapygian		false	true	main_invasion
inv_iap_general_9	general		sc_rom_iapygian		false	true	main_invasion
inv_iol_champion_1	champion		sc_rom_nuragic		false	true	main_invasion
inv_iol_champion_2	champion		sc_rom_nuragic		false	true	main_invasion
inv_iol_champion_3	champion		sc_rom_nuragic		false	true	main_invasion
inv_iol_champion_4	champion		sc_rom_nuragic		false	true	main_invasion
inv_iol_champion_5	champion		sc_rom_nuragic		false	true	main_invasion
inv_iol_general_1	general		sc_rom_nuragic		false	true	main_invasion
inv_iol_general_10	general		sc_rom_nuragic		false	true	main_invasion
inv_iol_general_11	general		sc_rom_nuragic		false	true	main_invasion
inv_iol_general_12	general		sc_rom_nuragic		false	true	main_invasion
inv_iol_general_13	general		sc_rom_nuragic		false	true	main_invasion
inv_iol_general_14	general		sc_rom_nuragic		false	true	main_invasion
inv_iol_general_15	general		sc_rom_nuragic		false	true	main_invasion
inv_iol_general_16	general		sc_rom_nuragic		false	true	main_invasion
inv_iol_general_17	general		sc_rom_nuragic		false	true	main_invasion
inv_iol_general_18	general		sc_rom_nuragic		false	true	main_invasion
inv_iol_general_19	general		sc_rom_nuragic		false	true	main_invasion
inv_iol_general_2	general		sc_rom_nuragic		false	true	main_invasion
inv_iol_general_20	general		sc_rom_nuragic		false	true	main_invasion
inv_iol_general_3	general		sc_rom_nuragic		false	true	main_invasion
inv_iol_general_4	general		sc_rom_nuragic		false	true	main_invasion
inv_iol_general_5	general		sc_rom_nuragic		false	true	main_invasion
inv_iol_general_6	general		sc_rom_nuragic		false	true	main_invasion
inv_iol_general_7	general		sc_rom_nuragic		false	true	main_invasion
inv_iol_general_8	general		sc_rom_nuragic		false	true	main_invasion
inv_iol_general_9	general		sc_rom_nuragic		false	true	main_invasion
inv_iphicrades	general				true	true	main_invasion
inv_ita_agent_hellenic_dignitary_male_01	dignitary		sc_rom_italic		false	true	main_invasion
inv_ita_agent_hellenic_dignitary_male_02	dignitary		sc_rom_italic		false	true	main_invasion
inv_ita_agent_hellenic_dignitary_male_03	dignitary		sc_rom_italic		false	true	main_invasion
inv_ita_agent_hellenic_dignitary_male_04	dignitary		sc_rom_italic		false	true	main_invasion
inv_ita_agent_hellenic_dignitary_male_05	dignitary		sc_rom_italic		false	true	main_invasion
inv_ita_agent_hellenic_spy_female	spy		sc_rom_italic		false	false	main_invasion
inv_ita_general_1	general		sc_rom_italic		false	true	main_invasion
inv_ita_general_10	general		sc_rom_italic		false	true	main_invasion
inv_ita_general_2	general		sc_rom_italic		false	true	main_invasion
inv_ita_general_3	general		sc_rom_italic		false	true	main_invasion
inv_ita_general_4	general		sc_rom_italic		false	true	main_invasion
inv_ita_general_5	general		sc_rom_italic		false	true	main_invasion
inv_ita_general_6	general		sc_rom_italic		false	true	main_invasion
inv_ita_general_7	general		sc_rom_italic		false	true	main_invasion
inv_ita_general_8	general		sc_rom_italic		false	true	main_invasion
inv_ita_general_9	general		sc_rom_italic		false	true	main_invasion
inv_nur_agent_hellenic_dignitary_female_01	dignitary		sc_rom_nuragic		false	false	main_invasion
inv_nur_agent_hellenic_spy_female	spy		sc_rom_nuragic		false	false	main_invasion
inv_rom_champion	champion			inv_rome	false	true	main_invasion
inv_rom_champion_1	champion			inv_rome	false	true	main_invasion
inv_rom_champion_2	champion			inv_rome	false	true	main_invasion
inv_rom_champion_3	champion			inv_rome	false	true	main_invasion
inv_rom_champion_4	champion			inv_rome	false	true	main_invasion
inv_rom_champion_5	champion			inv_rome	false	true	main_invasion
inv_rom_general_1	general			inv_rome	false	true	main_invasion
inv_rom_general_10	general			inv_rome	false	true	main_invasion
inv_rom_general_11	general			inv_rome	false	true	main_invasion
inv_rom_general_12	general			inv_rome	false	true	main_invasion
inv_rom_general_13	general			inv_rome	false	true	main_invasion
inv_rom_general_14	general			inv_rome	false	true	main_invasion
inv_rom_general_15	general			inv_rome	false	true	main_invasion
inv_rom_general_16	general			inv_rome	false	true	main_invasion
inv_rom_general_17	general			inv_rome	false	true	main_invasion
inv_rom_general_18	general			inv_rome	false	true	main_invasion
inv_rom_general_19	general			inv_rome	false	true	main_invasion
inv_rom_general_2	general			inv_rome	false	true	main_invasion
inv_rom_general_20	general			inv_rome	false	true	main_invasion
inv_rom_general_3	general			inv_rome	false	true	main_invasion
inv_rom_general_4	general			inv_rome	false	true	main_invasion
inv_rom_general_5	general			inv_rome	false	true	main_invasion
inv_rom_general_6	general			inv_rome	false	true	main_invasion
inv_rom_general_7	general			inv_rome	false	true	main_invasion
inv_rom_general_8	general			inv_rome	false	true	main_invasion
inv_rom_general_9	general			inv_rome	false	true	main_invasion
inv_rom_general_civilwar_1	general			inv_rome_secession	false	true	main_invasion
inv_rom_general_civilwar_10	general			inv_rome_civil_war	false	true	main_invasion
inv_rom_general_civilwar_11	general			inv_rome_civil_war	false	true	main_invasion
inv_rom_general_civilwar_12	general			inv_rome_civil_war	false	true	main_invasion
inv_rom_general_civilwar_13	general			inv_rome_civil_war	false	true	main_invasion
inv_rom_general_civilwar_14	general			inv_rome_civil_war	false	true	main_invasion
inv_rom_general_civilwar_15	general			inv_rome_civil_war	false	true	main_invasion
inv_rom_general_civilwar_16	general			inv_rome_civil_war	false	true	main_invasion
inv_rom_general_civilwar_17	general			inv_rome_civil_war	false	true	main_invasion
inv_rom_general_civilwar_18	general			inv_rome_civil_war	false	true	main_invasion
inv_rom_general_civilwar_19	general			inv_rome_civil_war	false	true	main_invasion
inv_rom_general_civilwar_2	general			inv_rome_civil_war	false	true	main_invasion
inv_rom_general_civilwar_20	general			inv_rome_civil_war	false	true	main_invasion
inv_rom_general_civilwar_3	general			inv_rome_civil_war	false	true	main_invasion
inv_rom_general_civilwar_4	general			inv_rome_civil_war	false	true	main_invasion
inv_rom_general_civilwar_5	general			inv_rome_civil_war	false	true	main_invasion
inv_rom_general_civilwar_6	general			inv_rome_civil_war	false	true	main_invasion
inv_rom_general_civilwar_7	general			inv_rome_civil_war	false	true	main_invasion
inv_rom_general_civilwar_8	general			inv_rome_civil_war	false	true	main_invasion
inv_rom_general_civilwar_9	general			inv_rome_civil_war	false	true	main_invasion
inv_rom_general_secession_1	general			inv_rome_secession	false	true	main_invasion
inv_rom_general_secession_10	general			inv_rome_secession	false	true	main_invasion
inv_rom_general_secession_11	general			inv_rome_secession	false	true	main_invasion
inv_rom_general_secession_12	general			inv_rome_secession	false	true	main_invasion
inv_rom_general_secession_13	general			inv_rome_secession	false	true	main_invasion
inv_rom_general_secession_14	general			inv_rome_secession	false	true	main_invasion
inv_rom_general_secession_15	general			inv_rome_secession	false	true	main_invasion
inv_rom_general_secession_16	general			inv_rome_secession	false	true	main_invasion
inv_rom_general_secession_17	general			inv_rome_secession	false	true	main_invasion
inv_rom_general_secession_18	general			inv_rome_secession	false	true	main_invasion
inv_rom_general_secession_19	general			inv_rome_secession	false	true	main_invasion
inv_rom_general_secession_2	general			inv_rome_secession	false	true	main_invasion
inv_rom_general_secession_20	general			inv_rome_secession	false	true	main_invasion
inv_rom_general_secession_3	general			inv_rome_secession	false	true	main_invasion
inv_rom_general_secession_4	general			inv_rome_secession	false	true	main_invasion
inv_rom_general_secession_5	general			inv_rome_secession	false	true	main_invasion
inv_rom_general_secession_6	general			inv_rome_secession	false	true	main_invasion
inv_rom_general_secession_7	general			inv_rome_secession	false	true	main_invasion
inv_rom_general_secession_8	general			inv_rome_secession	false	true	main_invasion
inv_rom_general_secession_9	general			inv_rome_secession	false	true	main_invasion
inv_sam_champion_1	champion		sc_rom_italic		false	true	main_invasion
inv_sam_champion_2	champion		sc_rom_italic		false	true	main_invasion
inv_sam_champion_3	champion		sc_rom_italic		false	true	main_invasion
inv_sam_champion_4	champion		sc_rom_italic		false	true	main_invasion
inv_sam_champion_5	champion		sc_rom_italic		false	true	main_invasion
inv_sam_champion_6	champion		sc_rom_italic		false	true	main_invasion
inv_sam_general_1	general			inv_samnites	false	true	main_invasion
inv_sam_general_10	general			inv_samnites	false	true	main_invasion
inv_sam_general_11	general			inv_samnites	false	true	main_invasion
inv_sam_general_12	general			inv_samnites	false	true	main_invasion
inv_sam_general_13	general			inv_samnites	false	true	main_invasion
inv_sam_general_14	general			inv_samnites	false	true	main_invasion
inv_sam_general_15	general			inv_samnites	false	true	main_invasion
inv_sam_general_16	general			inv_samnites	false	true	main_invasion
inv_sam_general_17	general			inv_samnites	false	true	main_invasion
inv_sam_general_18	general			inv_samnites	false	true	main_invasion
inv_sam_general_19	general			inv_samnites	false	true	main_invasion
inv_sam_general_2	general			inv_samnites	false	true	main_invasion
inv_sam_general_20	general			inv_samnites	false	true	main_invasion
inv_sam_general_3	general			inv_samnites	false	true	main_invasion
inv_sam_general_4	general			inv_samnites	false	true	main_invasion
inv_sam_general_5	general			inv_samnites	false	true	main_invasion
inv_sam_general_6	general			inv_samnites	false	true	main_invasion
inv_sam_general_7	general			inv_samnites	false	true	main_invasion
inv_sam_general_8	general			inv_samnites	false	true	main_invasion
inv_sam_general_9	general			inv_samnites	false	true	main_invasion
inv_sam_general_civilwar_1	general			inv_samnites_civil_war	false	true	main_invasion
inv_sam_general_civilwar_10	general			inv_samnites_civil_war	false	true	main_invasion
inv_sam_general_civilwar_11	general			inv_samnites_civil_war	false	true	main_invasion
inv_sam_general_civilwar_12	general			inv_samnites_civil_war	false	true	main_invasion
inv_sam_general_civilwar_13	general			inv_samnites_civil_war	false	true	main_invasion
