key	texture_directory	building_category
test_wall15_destruct_level_2_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_destruct_level_3_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_destruct_level_4_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_external_angled_to_grid_joiner_min_spec_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_external_angled_to_grid_joiner_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_external_angled_to_grid_joiner_reinforced_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_external_corner_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_external_corner_reinforced_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_external_corner_with_rounded_bastion_b_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_external_corner_with_rounded_bastion_c_min_spec_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_external_corner_with_rounded_bastion_c_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_external_corner_with_rounded_bastion_d_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_external_corner_with_rounded_bastion_e_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_external_corner_with_rounded_bastion_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_external_grid_to_angled_joiner_min_spec_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_external_grid_to_angled_joiner_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_external_grid_to_angled_joiner_reinforced_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_gates_a_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_gateway_a_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_gateway_b_with_extension_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_gateway_c_with_extension_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_gateway_d_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_gateway_e_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_gateway_rounded_a_min_spec_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_gateway_rounded_a_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_gateway_rounded_b_angled_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_gateway_rounded_b_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_gateway_rounded_c_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_internal_angled_to_grid_joiner_min_spec_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_internal_angled_to_grid_joiner_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_internal_angled_to_grid_joiner_reinforced_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_internal_corner_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_internal_corner_reinforced_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_internal_grid_to_angled_joiner_min_spec_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_internal_grid_to_angled_joiner_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_internal_grid_to_angled_joiner_reinforced_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_straight_collapsed_40m_wide_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_straight_collapsed_60m_wide_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_straight_collapsed_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_straight_min_spec_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_straight_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_straight_stepped_down_10m_with_squared_bastion_a_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_straight_stepped_step_down_10m_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_straight_stepped_step_down_min_spec_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_straight_stepped_step_down_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_straight_stepped_step_up_10m_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_straight_stepped_step_up_min_spec_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_straight_stepped_step_up_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_straight_stepped_up_10m_with_squared_bastion_a_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_straight_stepped_up_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_straight_with_arches_a_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_straight_with_arches_b_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_straight_with_arches_c_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_straight_with_arches_d_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_straight_with_arches_d_piece01_destruct02	rigidmodels/buildings/textures	battle_building
test_wall15_straight_with_arches_d_piece01_destruct03	rigidmodels/buildings/textures	battle_building
test_wall15_straight_with_doors_a_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_straight_with_doors_b_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_straight_with_extension_min_spec_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_straight_with_extension_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_straight_with_ramp_and_1_arch_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_straight_with_ramp_and_4_arches_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_straight_with_ramp_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_straight_with_ramp_stepped_down_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_straight_with_solid_rounded_bastion_min_spec_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_straight_with_solid_rounded_bastion_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_straight_with_solid_squared_bastion_and_onager_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_straight_with_solid_squared_bastion_destroyed_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_straight_with_solid_squared_bastion_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_straight_with_wooden_ramp_double_winder_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_terrace_cordonata_10m_high_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_terrace_cordonata_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_terrace_edge_10m_wide_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_terrace_edge_angled_joiner_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_terrace_edge_endcap_left_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_terrace_edge_endcap_right_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_terrace_edge_external_angled_to_grid_joiner_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_terrace_edge_external_corner_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_terrace_edge_external_grid_to_angled_joiner_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_terrace_edge_internal_angled_to_grid_joiner_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_terrace_edge_internal_grid_to_angled_joiner_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_terrace_edge_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_terrace_internal_corner_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_terrace_steps_inset_10m_high_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_terrace_steps_inset_15m_high_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_terrace_steps_inset_5m_high_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_terrace_steps_inset_narrow_10m_high_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_terrace_steps_inset_no_wings_10m_high_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_terrace_steps_narrow_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_terrace_steps_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_tower_a_corner_min_spec_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_tower_a_corner_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_tower_a_corner_with_extension_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_tower_b_corner_with_extension_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_tower_c_straight_with_extension_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_tower_d_end_left_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_tower_d_end_right_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_tower_d_straight_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_tower_step_down_with_extension_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_tower_step_up_with_extension_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_trapdoor_attachment_min_spec_piece01_destruct01	rigidmodels/buildings/textures	battle_building
test_wall15_trapdoor_attachment_piece01_destruct01	rigidmodels/buildings/textures	battle_building
tile_roofed_houses_piece01_destruct01	rigidmodels/buildings/textures	battle_building
tortoise_piece01_destruct01	rigidmodels/buildings/textures	battle_building
tower_building01_piece01_destruct01	rigidmodels/buildings/textures	battle_building
town_cluster_marker	RigidModels\WarscapeFrame\ai_hints\Textures	3Dindicators
trash	RigidModels\Buildings\AAA_TEXTURES	battle_building
trash_d02	RigidModels\Buildings\AAA_TEXTURES	battle_building
tree_plinth_piece01_destruct01	rigidmodels/buildings/textures	battle_building
tree_stump_and_log_dry_piece01_destruct01	RigidModels\Buildings\AAA_TEXTURES	battle_building
tree_stump_and_log_piece01_destruct01	RigidModels\Buildings\AAA_TEXTURES	battle_building
tree_stump_dry_piece01_destruct01	RigidModels\Buildings\AAA_TEXTURES	battle_building
tree_stump_piece01_destruct01	RigidModels\Buildings\AAA_TEXTURES	battle_building
trees	RigidModels/Vegetation/CampaignTrees/Textures	campaign_trees
ushape_building_piece01_destruct01	rigidmodels/buildings/textures	battle_building
villa_piece01_destruct01	rigidmodels/buildings/textures	battle_building
villa_tower_roof_piece01_destruct01	rigidmodels/buildings/textures	battle_building
wall_end_piece01_destruct01	RigidModels\BattleFieldProps\Textures	battle_misc
wood_pile_a_large_piece01_destruct01	rigidmodels/buildings/textures	battle_building
wood_pile_a_large_piece01_destruct02	rigidmodels/buildings/textures	battle_building
wood_pile_a_piece01_destruct01	rigidmodels/buildings/textures	battle_building
wood_pile_a_piece01_destruct02	rigidmodels/buildings/textures	battle_building
wood_pile_b_large_piece01_destruct01	rigidmodels/buildings/textures	battle_building
wood_pile_b_large_piece01_destruct02	rigidmodels/buildings/textures	battle_building
wood_pile_b_piece01_destruct01	rigidmodels/buildings/textures	battle_building
wood_pile_b_piece01_destruct02	rigidmodels/buildings/textures	battle_building
wood_stack_large_piece01_destruct01	rigidmodels/buildings/textures	battle_building
wood_stack_large_piece01_destruct02	rigidmodels/buildings/textures	battle_building
wood_stack_piece01_destruct01	rigidmodels/buildings/textures	battle_building
wood_stack_piece01_destruct02	rigidmodels/buildings/textures	battle_building
woodenfence_1_piece01_destruct01	RigidModels\BattleFieldProps\Textures	battle_misc
woodenfence_2_piece01_destruct01	RigidModels\BattleFieldProps\Textures	battle_misc
woodenfence_4_piece01_destruct01	RigidModels\BattleFieldProps\Textures	battle_misc
woodenfence_8_piece01_destruct01	RigidModels\BattleFieldProps\Textures	battle_misc
woodenfence_piece01_destruct01	RigidModels\BattleFieldProps\Textures	battle_misc
woodenfenceend_piece01_destruct01	RigidModels\BattleFieldProps\Textures	battle_misc
woodengate_piece01_destruct01	RigidModels\BattleFieldProps\Textures	battle_misc
woodenstile_piece01_destruct01	RigidModels\BattleFieldProps\Textures	battle_misc
