key	type	applies_to	transferrable	unique_to_world	unique_to_faction	precedence	start_date	end_date	avatar_skill	avatar_special_ability	legendary_item	mp_exclusive	is_wife_ancillary	is_husband_ancillary	is_diplomatic_ancillary	is_dynastic_ancillary	spouse_subculture	category	min_starting_age	max_starting_age	min_expiry_age	max_expiry_age	spouse_type
r2_sp_anc_civilised_wife_unsuitable	Ancillary_Eastern_Beauty	REPLACE_ME_143331	false	false	true	1	-10000	10000			false	false	true	false	false	false		default	16	30	30	50	regular
r2_sp_anc_civilised_wife_wealthy	Ancillary_Eastern_Beauty	REPLACE_ME_143331	false	false	true	1	-10000	10000			false	false	true	false	false	false		default	16	30	30	50	regular
r2_sp_anc_dacian_army_standard	Ancillary_Young_Man_Barb	REPLACE_ME_143331	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_dacian_religion_zalmoxis	Ancillary_Old_Man_Barb	REPLACE_ME_151940	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_east_lizard_god_cultist	Ancillary_Chris_Knight	REPLACE_ME_145705	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_east_medicineman_civilresearch	Ancillary_Berber_Warrior	general	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_east_medicineman_replenishmentrate	Ancillary_Berber_Warrior	general	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_east_medicineman_sanitation	Ancillary_Berber_Warrior	general	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_eastern_army_armour_arm_bands	Ancillary_Chainmail	REPLACE_ME_161438	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_eastern_army_cataphract	Ancillary_Cataphract	REPLACE_ME_152450	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_eastern_army_dahae_tribesman	Ancillary_Steppe_Warrior	REPLACE_ME_162707	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_eastern_army_elamite_archer	Ancillary_Steppe_Warrior	REPLACE_ME_151001	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_eastern_army_massagetae_tribesman	Ancillary_Steppe_Warrior	REPLACE_ME_162826	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_eastern_army_master_archer	Ancillary_Steppe_Warrior	REPLACE_ME_152544	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_eastern_army_master_horse	Ancillary_Cataphract	REPLACE_ME_152639	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_eastern_army_saka_tribesman	Ancillary_Steppe_Warrior	REPLACE_ME_162751	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_eastern_army_sword_1	Ancillary_Weapons_Dagger	REPLACE_ME_161545	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_eastern_army_sword_2	Ancillary_Weapons_Dagger	REPLACE_ME_161629	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_eastern_army_temple_guard	Ancillary_Steppe_Warrior	REPLACE_ME_152749	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_eastern_chinese_delegate	Ancillary_Chinese_Man	REPLACE_ME_152356	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_eastern_dignitary_pet	Ancillary_Animal_Monkey	REPLACE_ME_103000	false	true	false	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_eastern_eastern_stunner_2	Ancillary_Eastern_Beauty	REPLACE_ME_102457	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_eastern_govt_dealer_camel	Ancillary_Berber_Warrior	REPLACE_ME_153105	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_eastern_govt_herald	Ancillary_Young_Man_Civ_Rich	REPLACE_ME_153148	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_eastern_govt_office_bodyguard	Ancillary_Berber_Warrior	REPLACE_ME_161824	false	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_eastern_govt_office_friend	Ancillary_Berber_Warrior	REPLACE_ME_161715	false	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_eastern_govt_office_treasurer	Ancillary_Berber_Warrior	REPLACE_ME_161902	false	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_eastern_govt_royal_bum	Ancillary_Young_Woman_Civ_Poor	REPLACE_ME_153236	false	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_eastern_house_guard_eunuch	Ancillary_Young_Woman_Civ_Poor	REPLACE_ME_153318	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_eastern_item_dead_guy	Ancillary_Severed_Head	REPLACE_ME_153758	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_eastern_item_dead_guy_2	Ancillary_Pelt	REPLACE_ME_153836	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_eastern_item_headband	Ancillary_Jewellery	REPLACE_ME_111157	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_eastern_item_magic_carpet	Ancillary_Pelt	REPLACE_ME_132409	false	true	false	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_eastern_item_royal_cap	Ancillary_Jewellery	REPLACE_ME_152233	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_eastern_item_royal_tiara	Ancillary_Jewellery	REPLACE_ME_152318	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_eastern_item_stool_prisoner	Ancillary_Young_Woman_Civ_Poor	REPLACE_ME_154348	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_eastern_item_zoroastrian_bundle	Ancillary_Jewellery	REPLACE_ME_162121	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_eastern_item_zoroastrian_mace	Ancillary_Jewellery	REPLACE_ME_162621	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_eastern_leather_scribe	Ancillary_Scrolls	REPLACE_ME_102238	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_eastern_magic_geomancer	Ancillary_Becloaked_Figure	REPLACE_ME_103044	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_eastern_minstrel	Ancillary_Young_Woman_Civ_Rich	REPLACE_ME_152506	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_eastern_pet_cat	Ancillary_Animal_W_Cat	REPLACE_ME_103117	false	true	false	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_eastern_philosopher_mystic	Ancillary_Becloaked_Figure	REPLACE_ME_103154	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_eastern_religion_anahit	Ancillary_Eastern_Beauty	REPLACE_ME_103241	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_eastern_religion_armazd	Ancillary_Becloaked_Figure	REPLACE_ME_103321	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_eastern_religion_bel	Ancillary_Becloaked_Figure	REPLACE_ME_152924	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_eastern_religion_mithra	Ancillary_Mithras	REPLACE_ME_152813	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_eastern_religion_zoroastra	Ancillary_Becloaked_Figure	REPLACE_ME_103523	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_eastern_slave_eunuch	Ancillary_Young_Man_Civ_Poor	REPLACE_ME_105436	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_eastern_torturer_1	Ancillary_Hooded_Torturer	REPLACE_ME_102329	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_eastern_torturer_2	Ancillary_Hooded_Torturer	REPLACE_ME_102420	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_egyptian_army_sword	Ancillary_Weapons_Long_Sword	REPLACE_ME_105530	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_egyptian_arts_poet_egypt	Ancillary_Young_Man_Civ_Poor	REPLACE_ME_140400	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_egyptian_barbarian_bodyguard	Ancillary_Young_Man_Barb	REPLACE_ME_115434	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_egyptian_chantress	Ancillary_Eastern_Beauty	REPLACE_ME_123613	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_egyptian_customs_agent	Ancillary_Greek_Hoplite	REPLACE_ME_114934	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_egyptian_dancing_girl	Ancillary_Eastern_Beauty	REPLACE_ME_115007	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_egyptian_doctor	Ancillary_Old_Man_Civil	REPLACE_ME_115511	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_egyptian_eastern_butler	Ancillary_Berber_Warrior	REPLACE_ME_105617	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_egyptian_eastern_slave	Ancillary_Berber_Warrior	REPLACE_ME_114903	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_egyptian_goldsmith	Ancillary_Old_Man_Civil	REPLACE_ME_120242	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_egyptian_greek_veteran	Ancillary_Greek_Hoplite	REPLACE_ME_120156	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_egyptian_harpist	Ancillary_Young_Man_Civ_Poor	REPLACE_ME_140316	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_egyptian_item_amulet_ankh	Ancillary_Ankh	REPLACE_ME_115930	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_egyptian_item_amulet_phallic	Ancillary_Amulet	REPLACE_ME_115849	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_egyptian_item_amulet_scarab	Ancillary_Amulet	REPLACE_ME_115806	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_egyptian_item_amulet_serket	Ancillary_Amulet	REPLACE_ME_115542	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_egyptian_item_amulet_udjat	Ancillary_Amulet	REPLACE_ME_115700	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_egyptian_item_game_board_1	Ancillary_Game	REPLACE_ME_123749	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_egyptian_item_game_board_2	Ancillary_Game	REPLACE_ME_140156	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_egyptian_item_god_isis	Ancillary_Statuette	REPLACE_ME_140836	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_egyptian_item_grave_servant	Ancillary_Statuette	REPLACE_ME_123419	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_egyptian_item_pharaoh_blue_crown	Ancillary_Pharaoh	REPLACE_ME_140543	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_egyptian_item_pharaoh_double_crown	Ancillary_Pharaoh	REPLACE_ME_140619	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_egyptian_item_pharaoh_false_beard	Ancillary_Pharaoh	REPLACE_ME_115323	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_egyptian_item_pharaoh_nemes	Ancillary_Pharaoh	REPLACE_ME_140705	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_egyptian_item_pharaoh_staff	Ancillary_Pharaoh	REPLACE_ME_115221	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_egyptian_item_pharaoh_white	Ancillary_Pharaoh	REPLACE_ME_140743	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_egyptian_item_pharaoh_wig	Ancillary_Pharaoh	REPLACE_ME_115253	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_egyptian_jeweller	Ancillary_Jewellery	REPLACE_ME_115040	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_egyptian_magic_embalmer	Ancillary_Old_Man_Civil	REPLACE_ME_140952	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_egyptian_religion_bastet	Ancillary_Eastern_Beauty	REPLACE_ME_141851	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_egyptian_religion_horus	Ancillary_Becloaked_Figure	REPLACE_ME_141926	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_egyptian_religion_horus_2	Ancillary_Becloaked_Figure	REPLACE_ME_141958	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_egyptian_religion_imhotep	Ancillary_Becloaked_Figure	REPLACE_ME_142029	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_egyptian_religion_isis	Ancillary_Eastern_Beauty	REPLACE_ME_142131	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_egyptian_religion_osiris	Ancillary_Becloaked_Figure	REPLACE_ME_142207	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_egyptian_religion_set	Ancillary_Becloaked_Figure	REPLACE_ME_142247	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_egyptian_scrollmaker	Ancillary_Scrolls	REPLACE_ME_123238	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_egyptian_wrestler	Ancillary_Dylan	REPLACE_ME_123702	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_garamantian_bodyguard	Ancillary_Young_Man_Barb	REPLACE_ME_131747	false	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_gaul_briton_religion_teutatis	Ancillary_Chris_Knight	REPLACE_ME_135218	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_gaul_religion_abnoba	Ancillary_Old_Man_Barb	REPLACE_ME_162734	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_gaul_religion_brigantia	Ancillary_Chris_Knight	REPLACE_ME_162822	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_gaul_religion_druid	Ancillary_Chris_Knight	REPLACE_ME_162857	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_gaul_religion_epona	Ancillary_Young_woman_Barb	REPLACE_ME_135439	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_gaul_religion_esus	Ancillary_Chris_Knight	REPLACE_ME_162949	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_gaul_religion_moulinex	Ancillary_Chris_Knight	REPLACE_ME_163027	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_gaul_religion_rosmerta	Ancillary_Young_woman_Barb	REPLACE_ME_163101	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_german_army_hero	Ancillary_Barbarian_Warrior	REPLACE_ME_163134	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_german_army_master_axe	Ancillary_Barbarian_Warrior	REPLACE_ME_113624	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_german_item_god_donar	Ancillary_Amulet	REPLACE_ME_113707	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_german_item_god_woden	Ancillary_Amulet	REPLACE_ME_113742	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_german_lake_benacus_survivor	Ancillary_Old_Man_Barb	general	true	false	false	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_german_religion_donar	Ancillary_Chris_Knight	REPLACE_ME_114035	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_german_religion_woden	Ancillary_Chris_Knight	REPLACE_ME_114539	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_goth_naissus_survivor	Ancillary_Old_Man_Barb	general	true	false	false	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_greek_army_armour_helmet_1	Ancillary_Chainmail	REPLACE_ME_114539	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_greek_army_armour_helmet_2	Ancillary_Chainmail	REPLACE_ME_114539	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_greek_army_armour_helmet_3	Ancillary_Chainmail	REPLACE_ME_153126	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_greek_army_armour_helmet_4	Ancillary_Chainmail	REPLACE_ME_153254	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_greek_army_baggage_slave	Ancillary_Young_Man_Civ_Poor	REPLACE_ME_154728	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_greek_army_bodyguard	Ancillary_Greek_Hoplite	REPLACE_ME_114757	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_greek_army_cape	Ancillary_Pelt	REPLACE_ME_150517	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_greek_army_hero_companion	Ancillary_Greek_Hoplite	REPLACE_ME_114611	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_greek_army_hero_hoplite	Ancillary_Greek_Hoplite	REPLACE_ME_115045	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_greek_army_master_hoplite	Ancillary_Greek_Hoplite	REPLACE_ME_114155	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_greek_army_master_slinger_rhodes	Ancillary_Young_Man_Civ_Poor	REPLACE_ME_114621	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_greek_army_shield_1	Ancillary_Shield_Round	REPLACE_ME_151839	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_greek_army_shield_2	Ancillary_Shield_Rectangular	REPLACE_ME_151917	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_greek_army_shield_thrower	Ancillary_Shield_Round	REPLACE_ME_151810	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_greek_army_spear_1	Ancillary_Weapons_Pike	REPLACE_ME_152639	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_greek_army_spear_2	Ancillary_Weapons_Pike	REPLACE_ME_152719	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_greek_army_sword_1	Ancillary_Weapons_Dagger	REPLACE_ME_151957	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_greek_army_sword_2	Ancillary_Weapons_Long_Sword	REPLACE_ME_152028	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_greek_army_trumpet	Ancillary_War_Horn	REPLACE_ME_143247	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_greek_army_young_hoplite	Ancillary_Greek_Hoplite	REPLACE_ME_144356	true	false	true	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_greek_arse_youth	Ancillary_Young_Woman_Civ_Rich	REPLACE_ME_120541	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_greek_arts_actor	Ancillary_Young_Woman_Civ_Rich	REPLACE_ME_155000	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_greek_arts_actor_chorus	Ancillary_Young_Woman_Civ_Rich	REPLACE_ME_155036	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_greek_arts_poet_epic	Ancillary_Young_Man_Civ_Poor	REPLACE_ME_155112	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_greek_boxer_bodyguard	Ancillary_Gladiator	REPLACE_ME_120506	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_greek_corrupt_coin_forger	Ancillary_Young_Man_Civ_Poor	REPLACE_ME_115528	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_greek_corrupt_election_rigger	Ancillary_Young_Man_Civ_Poor	REPLACE_ME_115617	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_greek_eastern_army_fugitive_general	Ancillary_Greek_Hoplite	REPLACE_ME_114854	true	true	false	1	-10000	10000			false	false	false	false	false	false		apparel	16	30	30	50	
r2_sp_anc_greek_eastern_drug_book	Ancillary_Manuscript	REPLACE_ME_105354	true	true	false	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_greek_eastern_religion_cybele	Ancillary_Young_woman_Barb	REPLACE_ME_114740	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_greek_eastern_religion_moon_god	Ancillary_Becloaked_Figure	REPLACE_ME_104622	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_greek_eastern_religion_sun_god	Ancillary_Becloaked_Figure	REPLACE_ME_103600	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_greek_fish_loony	Ancillary_Animal_Fish	REPLACE_ME_120703	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_greek_games_boxer	Ancillary_Dylan	REPLACE_ME_152452	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_greek_gym_instructor	Ancillary_Old_Man_Civil	REPLACE_ME_120409	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_greek_harpist	Ancillary_Young_Man_Civ_Poor	REPLACE_ME_151013	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_greek_herm_carver	Ancillary_Young_Man_Civ_Poor	REPLACE_ME_115158	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_greek_honest_clerk	Ancillary_Young_Man_Civ_Poor	REPLACE_ME_115913	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_greek_honest_coin_tester	Ancillary_Old_Man_Civil	REPLACE_ME_115401	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_greek_honest_legislator	Ancillary_Old_Man_Civil	REPLACE_ME_120302	true	false	true	1	-10000	10000			false	false	false	false	false	false		companion	16	30	30	50	
r2_sp_anc_greek_husband_pol_spartan	Ancillary_Will_Overgard	general	false	false	true	1	-10000	10000			false	false	false	true	false	false		default	16	30	30	50	political
r2_sp_anc_greek_husband_spartan	Ancillary_Will_Overgard	general	false	false	true	1	-10000	10000			false	false	false	true	false	false		default	16	30	30	50	regular
r2_sp_anc_greek_item_boots	Ancillary_Parasol	REPLACE_ME_150623	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_greek_item_boxing_glove	Ancillary_Iron_Hand	REPLACE_ME_152602	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_greek_item_curse_tablet	Ancillary_Writing_Tablet	REPLACE_ME_151734	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_greek_item_drinking_horn_sparta	Ancillary_Drinking_Horn	REPLACE_ME_150136	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_greek_item_drinking_horn_thrace	Ancillary_Drinking_Horn	REPLACE_ME_145051	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_greek_item_god_ares	Ancillary_Statuette	REPLACE_ME_152646	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_greek_item_god_dionysus	Ancillary_Statuette	REPLACE_ME_152955	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_greek_item_god_hephaestus	Ancillary_Statuette	REPLACE_ME_155054	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_greek_item_graven_image	Ancillary_Statuette	REPLACE_ME_154758	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
r2_sp_anc_greek_item_parasol	Ancillary_Parasol	REPLACE_ME_150210	true	false	true	1	-10000	10000			false	false	false	false	false	false		item	16	30	30	50	
