key	culture	government_type	faction	option	string
offer_single_payment	rom_Roman	gov_absolute_monarchy	inv_veneti	0	rome_ee_offer_single_payment_01
offer_single_payment	rom_Roman	gov_absolute_monarchy	inv_veneti	1	rome_ee_offer_single_payment_02
offer_single_payment	rom_Roman	gov_absolute_monarchy	inv_veneti	2	rome_ee_offer_single_payment_03
offer_single_payment	rom_Roman	gov_absolute_monarchy	inv_veneti_civil_war	0	rome_ee_offer_single_payment_01
offer_single_payment	rom_Roman	gov_absolute_monarchy	inv_veneti_civil_war	1	rome_ee_offer_single_payment_02
offer_single_payment	rom_Roman	gov_absolute_monarchy	inv_veneti_civil_war	2	rome_ee_offer_single_payment_03
offer_single_payment	rom_Roman	gov_absolute_monarchy	inv_veneti_secession	0	rome_ee_offer_single_payment_01
offer_single_payment	rom_Roman	gov_absolute_monarchy	inv_veneti_secession	1	rome_ee_offer_single_payment_02
offer_single_payment	rom_Roman	gov_absolute_monarchy	inv_veneti_secession	2	rome_ee_offer_single_payment_03
offer_single_payment	rom_Roman	gov_absolute_monarchy	inv_viesul	0	rome_Etr_Gen1_offer_single_payment_01
offer_single_payment	rom_Roman	gov_absolute_monarchy	inv_viesul	1	rome_Etr_Gen1_request_single_payment_02
offer_single_payment	rom_Roman	gov_absolute_monarchy	inv_viesul	2	rome_Etr_Gen1_request_state_gift_01
offer_single_payment	rom_Roman	gov_absolute_monarchy	inv_volsci	0	rome_ee_offer_single_payment_01
offer_single_payment	rom_Roman	gov_absolute_monarchy	inv_volsci	1	rome_ee_offer_single_payment_02
offer_single_payment	rom_Roman	gov_absolute_monarchy	inv_volsci	2	rome_ee_offer_single_payment_03
offer_state_gift_regular_payment	rom_Barbarian	gov_absolute_monarchy	rom_ardiaei	20	fem_rome_greek_offer_regular_payment
offer_state_gift_regular_payment	rom_Hellenistic	gov_absolute_monarchy	emp_egypt	20	fem_cleopatra_egypt_offer_regular_payment
offer_state_gift_regular_payment	rom_Hellenistic	gov_absolute_monarchy	inv_carthage	0	eastern_carthage_offer_regular_payment_01
offer_state_gift_regular_payment	rom_Hellenistic	gov_absolute_monarchy	inv_carthage	1	eastern_carthage_offer_regular_payment_02
offer_state_gift_regular_payment	rom_Hellenistic	gov_absolute_monarchy	inv_carthage	2	eastern_carthage_offer_regular_payment_03
offer_state_gift_regular_payment	rom_Hellenistic	gov_absolute_monarchy	rom_carthage	0	eastern_carthage_offer_regular_payment_01
offer_state_gift_regular_payment	rom_Hellenistic	gov_absolute_monarchy	rom_carthage	1	eastern_carthage_offer_regular_payment_02
offer_state_gift_regular_payment	rom_Hellenistic	gov_absolute_monarchy	rom_carthage	2	eastern_carthage_offer_regular_payment_03
offer_state_gift_regular_payment	rom_Hellenistic	gov_absolute_monarchy	rom_ptolemaics	0	eastern_egypt_offer_regular_payment_01
offer_state_gift_regular_payment	rom_Hellenistic	gov_absolute_monarchy	rom_ptolemaics	1	eastern_egypt_offer_regular_payment_02
offer_state_gift_regular_payment	rom_Hellenistic	gov_absolute_monarchy	rom_ptolemaics	2	eastern_egypt_offer_regular_payment_03
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	3c_palmyra	0	fem_rome_zenobia_offer_regular_payment_03
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	emp_antony	0	rome_ee_offer_regular_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	emp_antony	1	rome_ee_offer_regular_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	emp_antony	2	rome_ee_offer_regular_payment_03
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	emp_lepidus	0	rome_ee_offer_regular_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	emp_lepidus	1	rome_ee_offer_regular_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	emp_lepidus	2	rome_ee_offer_regular_payment_03
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	emp_octavian	0	rome_ee_offer_regular_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	emp_octavian	1	rome_ee_offer_regular_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	emp_octavian	2	rome_ee_offer_regular_payment_03
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	emp_pompey	0	rome_ee_offer_regular_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	emp_pompey	1	rome_ee_offer_regular_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	emp_pompey	2	rome_ee_offer_regular_payment_03
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_aequi	0	rome_ee_offer_regular_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_aequi	1	rome_ee_offer_regular_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_aequi	2	rome_ee_offer_regular_payment_03
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_aleria	0	rome_Etr_Gen1_offer_single_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_aleria	1	rome_Etr_Gen1_request_single_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_aleria	2	rome_Etr_Gen1_request_state_gift_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_aritim	0	rome_Etr_Gen1_offer_single_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_aritim	1	rome_Etr_Gen1_request_single_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_aritim	2	rome_Etr_Gen1_request_state_gift_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_bruttii	0	rome_ee_offer_regular_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_bruttii	1	rome_ee_offer_regular_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_bruttii	2	rome_ee_offer_regular_payment_03
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_daunians	0	rome_ee_offer_regular_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_daunians	1	rome_ee_offer_regular_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_daunians	2	rome_ee_offer_regular_payment_03
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_felathri	0	rome_Etr_Gen1_offer_single_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_felathri	1	rome_Etr_Gen1_request_single_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_felathri	2	rome_Etr_Gen1_request_state_gift_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_frentani	0	rome_ee_offer_regular_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_frentani	1	rome_ee_offer_regular_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_frentani	2	rome_ee_offer_regular_payment_03
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_hernici	0	rome_ee_offer_regular_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_hernici	1	rome_ee_offer_regular_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_hernici	2	rome_ee_offer_regular_payment_03
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_inc_hirpini	0	rome_ee_offer_regular_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_inc_hirpini	1	rome_ee_offer_regular_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_inc_hirpini	2	rome_ee_offer_regular_payment_03
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_lucani	0	rome_ee_offer_regular_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_lucani	1	rome_ee_offer_regular_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_lucani	2	rome_ee_offer_regular_payment_03
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_marrucini	0	rome_ee_offer_regular_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_marrucini	1	rome_ee_offer_regular_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_marrucini	2	rome_ee_offer_regular_payment_03
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_messapians	0	rome_ee_offer_regular_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_messapians	1	rome_ee_offer_regular_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_messapians	2	rome_ee_offer_regular_payment_03
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_paeligni	0	rome_ee_offer_regular_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_paeligni	1	rome_ee_offer_regular_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_paeligni	2	rome_ee_offer_regular_payment_03
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_peucetians	0	rome_ee_offer_regular_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_peucetians	1	rome_ee_offer_regular_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_peucetians	2	rome_ee_offer_regular_payment_03
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_picentes	0	rome_ee_offer_regular_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_picentes	1	rome_ee_offer_regular_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_picentes	2	rome_ee_offer_regular_payment_03
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_raeti	0	rome_Etr_Gen1_offer_single_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_raeti	1	rome_Etr_Gen1_request_single_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_raeti	2	rome_Etr_Gen1_request_state_gift_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_rebel_etruscan	0	rome_Etr_Gen1_offer_single_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_rebel_etruscan	1	rome_Etr_Gen1_request_single_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_rebel_etruscan	2	rome_Etr_Gen1_request_state_gift_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_rebel_iapygian	0	rome_ee_offer_regular_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_rebel_iapygian	1	rome_ee_offer_regular_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_rebel_iapygian	2	rome_ee_offer_regular_payment_03
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_rebel_italic	0	rome_ee_offer_regular_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_rebel_italic	1	rome_ee_offer_regular_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_rebel_italic	2	rome_ee_offer_regular_payment_03
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_sabines	0	rome_ee_offer_regular_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_sabines	1	rome_ee_offer_regular_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_sabines	2	rome_ee_offer_regular_payment_03
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_samnites	0	rome_ee_offer_regular_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_samnites	1	rome_ee_offer_regular_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_samnites	2	rome_ee_offer_regular_payment_03
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_samnites_civil_war	0	rome_ee_offer_regular_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_samnites_civil_war	1	rome_ee_offer_regular_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_samnites_civil_war	2	rome_ee_offer_regular_payment_03
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_samnites_secession	0	rome_ee_offer_regular_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_samnites_secession	1	rome_ee_offer_regular_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_samnites_secession	2	rome_ee_offer_regular_payment_03
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_tarchuna	0	rome_Etr_Gen1_offer_single_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_tarchuna	1	rome_Etr_Gen1_request_single_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_tarchuna	2	rome_Etr_Gen1_request_state_gift_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_tarchuna_civil_war	0	rome_Etr_Gen1_offer_single_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_tarchuna_civil_war	1	rome_Etr_Gen1_request_single_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_tarchuna_civil_war	2	rome_Etr_Gen1_request_state_gift_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_tarchuna_secession	0	rome_Etr_Gen1_offer_single_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_tarchuna_secession	1	rome_Etr_Gen1_request_single_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_tarchuna_secession	2	rome_Etr_Gen1_request_state_gift_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_umbri	0	rome_ee_offer_regular_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_umbri	1	rome_ee_offer_regular_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_umbri	2	rome_ee_offer_regular_payment_03
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_veii	0	rome_Etr_Gen1_offer_single_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_veii	1	rome_Etr_Gen1_request_single_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_veii	2	rome_Etr_Gen1_request_state_gift_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_veneti	0	rome_ee_offer_regular_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_veneti	1	rome_ee_offer_regular_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_veneti	2	rome_ee_offer_regular_payment_03
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_veneti_civil_war	0	rome_ee_offer_regular_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_veneti_civil_war	1	rome_ee_offer_regular_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_veneti_civil_war	2	rome_ee_offer_regular_payment_03
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_veneti_secession	0	rome_ee_offer_regular_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_veneti_secession	1	rome_ee_offer_regular_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_veneti_secession	2	rome_ee_offer_regular_payment_03
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_viesul	0	rome_Etr_Gen1_offer_single_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_viesul	1	rome_Etr_Gen1_request_single_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_viesul	2	rome_Etr_Gen1_request_state_gift_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_volsci	0	rome_ee_offer_regular_payment_01
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_volsci	1	rome_ee_offer_regular_payment_02
offer_state_gift_regular_payment	rom_Roman	gov_absolute_monarchy	inv_volsci	2	rome_ee_offer_regular_payment_03
offer_state_gift_single_payment	rom_Hellenistic	gov_absolute_monarchy	inv_carthage	0	eastern_carthage_offer_single_payment_01
offer_state_gift_single_payment	rom_Hellenistic	gov_absolute_monarchy	inv_carthage	1	eastern_carthage_offer_single_payment_02
offer_state_gift_single_payment	rom_Hellenistic	gov_absolute_monarchy	inv_carthage	2	eastern_carthage_offer_single_payment_03
offer_state_gift_single_payment	rom_Hellenistic	gov_absolute_monarchy	rom_carthage	0	eastern_carthage_offer_single_payment_01
offer_state_gift_single_payment	rom_Hellenistic	gov_absolute_monarchy	rom_carthage	1	eastern_carthage_offer_single_payment_02
offer_state_gift_single_payment	rom_Hellenistic	gov_absolute_monarchy	rom_carthage	2	eastern_carthage_offer_single_payment_03
offer_state_gift_single_payment	rom_Hellenistic	gov_absolute_monarchy	rom_ptolemaics	0	eastern_egypt_offer_single_payment_01
offer_state_gift_single_payment	rom_Hellenistic	gov_absolute_monarchy	rom_ptolemaics	1	eastern_egypt_offer_single_payment_02
offer_state_gift_single_payment	rom_Hellenistic	gov_absolute_monarchy	rom_ptolemaics	2	eastern_egypt_offer_single_payment_03
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	3c_palmyra	0	fem_rome_zenobia_offer_single_payment_03
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	emp_antony	0	rome_ee_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	emp_antony	1	rome_ee_offer_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	emp_antony	2	rome_ee_offer_single_payment_03
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	emp_lepidus	0	rome_ee_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	emp_lepidus	1	rome_ee_offer_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	emp_lepidus	2	rome_ee_offer_single_payment_03
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	emp_octavian	0	rome_ee_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	emp_octavian	1	rome_ee_offer_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	emp_octavian	2	rome_ee_offer_single_payment_03
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	emp_pompey	0	rome_ee_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	emp_pompey	1	rome_ee_offer_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	emp_pompey	2	rome_ee_offer_single_payment_03
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_aequi	0	rome_ee_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_aequi	1	rome_ee_offer_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_aequi	2	rome_ee_offer_single_payment_03
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_aleria	0	rome_Etr_Gen1_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_aleria	1	rome_Etr_Gen1_request_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_aleria	2	rome_Etr_Gen1_request_state_gift_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_aritim	0	rome_Etr_Gen1_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_aritim	1	rome_Etr_Gen1_request_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_aritim	2	rome_Etr_Gen1_request_state_gift_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_bruttii	0	rome_ee_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_bruttii	1	rome_ee_offer_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_bruttii	2	rome_ee_offer_single_payment_03
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_daunians	0	rome_ee_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_daunians	1	rome_ee_offer_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_daunians	2	rome_ee_offer_single_payment_03
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_felathri	0	rome_Etr_Gen1_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_felathri	1	rome_Etr_Gen1_request_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_felathri	2	rome_Etr_Gen1_request_state_gift_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_frentani	0	rome_ee_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_frentani	1	rome_ee_offer_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_frentani	2	rome_ee_offer_single_payment_03
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_hernici	0	rome_ee_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_hernici	1	rome_ee_offer_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_hernici	2	rome_ee_offer_single_payment_03
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_inc_hirpini	0	rome_ee_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_inc_hirpini	1	rome_ee_offer_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_inc_hirpini	2	rome_ee_offer_single_payment_03
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_lucani	0	rome_ee_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_lucani	1	rome_ee_offer_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_lucani	2	rome_ee_offer_single_payment_03
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_marrucini	0	rome_ee_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_marrucini	1	rome_ee_offer_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_marrucini	2	rome_ee_offer_single_payment_03
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_messapians	0	rome_ee_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_messapians	1	rome_ee_offer_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_messapians	2	rome_ee_offer_single_payment_03
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_paeligni	0	rome_ee_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_paeligni	1	rome_ee_offer_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_paeligni	2	rome_ee_offer_single_payment_03
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_peucetians	0	rome_ee_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_peucetians	1	rome_ee_offer_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_peucetians	2	rome_ee_offer_single_payment_03
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_picentes	0	rome_ee_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_picentes	1	rome_ee_offer_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_picentes	2	rome_ee_offer_single_payment_03
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_raeti	0	rome_Etr_Gen1_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_raeti	1	rome_Etr_Gen1_request_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_raeti	2	rome_Etr_Gen1_request_state_gift_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_rebel_etruscan	0	rome_Etr_Gen1_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_rebel_etruscan	1	rome_Etr_Gen1_request_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_rebel_etruscan	2	rome_Etr_Gen1_request_state_gift_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_rebel_iapygian	0	rome_ee_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_rebel_iapygian	1	rome_ee_offer_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_rebel_iapygian	2	rome_ee_offer_single_payment_03
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_rebel_italic	0	rome_ee_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_rebel_italic	1	rome_ee_offer_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_rebel_italic	2	rome_ee_offer_single_payment_03
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_sabines	0	rome_ee_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_sabines	1	rome_ee_offer_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_sabines	2	rome_ee_offer_single_payment_03
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_samnites	0	rome_ee_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_samnites	1	rome_ee_offer_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_samnites	2	rome_ee_offer_single_payment_03
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_samnites_civil_war	0	rome_ee_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_samnites_civil_war	1	rome_ee_offer_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_samnites_civil_war	2	rome_ee_offer_single_payment_03
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_samnites_secession	0	rome_ee_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_samnites_secession	1	rome_ee_offer_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_samnites_secession	2	rome_ee_offer_single_payment_03
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_tarchuna	0	rome_Etr_Gen1_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_tarchuna	1	rome_Etr_Gen1_request_single_payment_02
