key	campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	tier	subculture
general_background_skill_numidian_public_hope		general_background_non_roman_public_hope	general_skills_numidian		300	0	sc_rom_numidian
general_background_skill_numidian_public_joy		general_background_non_roman_public_joy	general_skills_numidian		310	0	sc_rom_numidian
general_background_skill_numidian_public_justice		general_background_non_roman_public_justice	general_skills_numidian		320	0	sc_rom_numidian
general_background_skill_numidian_public_luck		general_background_non_roman_public_luck	general_skills_numidian		330	0	sc_rom_numidian
general_background_skill_numidian_public_mirth		general_background_non_roman_public_mirth	general_skills_numidian		340	0	sc_rom_numidian
general_background_skill_numidian_public_modesty		general_background_non_roman_public_modesty	general_skills_numidian		350	0	sc_rom_numidian
general_background_skill_numidian_public_nobility		general_background_non_roman_public_nobility	general_skills_numidian		360	0	sc_rom_numidian
general_background_skill_numidian_public_peace		general_background_non_roman_public_peace	general_skills_numidian		370	0	sc_rom_numidian
general_background_skill_numidian_public_plenty		general_background_non_roman_public_plenty	general_skills_numidian		380	0	sc_rom_numidian
general_background_skill_numidian_public_prosperity		general_background_non_roman_public_prosperity	general_skills_numidian		390	0	sc_rom_numidian
general_background_skill_numidian_public_spirit		general_background_non_roman_public_spirit	general_skills_numidian		410	0	sc_rom_numidian
general_background_skill_numidian_public_wealth		general_background_non_roman_public_wealth	general_skills_numidian		420	0	sc_rom_numidian
general_background_skill_nuragic_personal_authority		general_background_non_roman_personal_authority	general_skills_nuragic		10	0	sc_rom_nuragic
general_background_skill_nuragic_personal_courage		general_background_non_roman_personal_courage	general_skills_nuragic		20	0	sc_rom_nuragic
general_background_skill_nuragic_personal_dignity		general_background_non_roman_personal_dignity	general_skills_nuragic		30	0	sc_rom_nuragic
general_background_skill_nuragic_personal_dutifulness		general_background_non_roman_personal_dutifulness	general_skills_nuragic		40	0	sc_rom_nuragic
general_background_skill_nuragic_personal_fortitude		general_background_non_roman_personal_fortitude	general_skills_nuragic		50	0	sc_rom_nuragic
general_background_skill_nuragic_personal_frugality		general_background_non_roman_personal_frugality	general_skills_nuragic		60	0	sc_rom_nuragic
general_background_skill_nuragic_personal_gravity		general_background_non_roman_personal_gravity	general_skills_nuragic		70	0	sc_rom_nuragic
general_background_skill_nuragic_personal_humanity		general_background_non_roman_personal_humanity	general_skills_nuragic		80	0	sc_rom_nuragic
general_background_skill_nuragic_personal_humour		general_background_non_roman_personal_humour	general_skills_nuragic		90	0	sc_rom_nuragic
general_background_skill_nuragic_personal_industriousness		general_background_non_roman_personal_industriousness	general_skills_nuragic		100	0	sc_rom_nuragic
general_background_skill_nuragic_personal_mercy		general_background_non_roman_personal_mercy	general_skills_nuragic		110	0	sc_rom_nuragic
general_background_skill_nuragic_personal_prudence		general_background_non_roman_personal_prudence	general_skills_nuragic		120	0	sc_rom_nuragic
general_background_skill_nuragic_personal_respectability		general_background_non_roman_personal_respectability	general_skills_nuragic		130	0	sc_rom_nuragic
general_background_skill_nuragic_personal_sternness		general_background_non_roman_personal_sternness	general_skills_nuragic		140	0	sc_rom_nuragic
general_background_skill_nuragic_personal_tenacity		general_background_non_roman_personal_tenacity	general_skills_nuragic		150	0	sc_rom_nuragic
general_background_skill_nuragic_personal_truthfulness		general_background_non_roman_personal_truthfulness	general_skills_nuragic		160	0	sc_rom_nuragic
general_background_skill_nuragic_personal_wholesomeness		general_background_non_roman_personal_wholesomeness	general_skills_nuragic		170	0	sc_rom_nuragic
general_background_skill_nuragic_public_agriculture		general_background_non_roman_public_agriculture	general_skills_nuragic		180	0	sc_rom_nuragic
general_background_skill_nuragic_public_clemency		general_background_non_roman_public_clemency	general_skills_nuragic		190	0	sc_rom_nuragic
general_background_skill_nuragic_public_confidence		general_background_non_roman_public_confidence	general_skills_nuragic		200	0	sc_rom_nuragic
general_background_skill_nuragic_public_dutifulness		general_background_non_roman_public_dutifulness	general_skills_nuragic		210	0	sc_rom_nuragic
general_background_skill_nuragic_public_endurance		general_background_non_roman_public_endurance	general_skills_nuragic		220	0	sc_rom_nuragic
general_background_skill_nuragic_public_fair		general_background_non_roman_public_fair	general_skills_nuragic		230	0	sc_rom_nuragic
general_background_skill_nuragic_public_faith		general_background_non_roman_public_faith	general_skills_nuragic		240	0	sc_rom_nuragic
general_background_skill_nuragic_public_forethought		general_background_non_roman_public_forethought	general_skills_nuragic		250	0	sc_rom_nuragic
general_background_skill_nuragic_public_fortune		general_background_non_roman_public_fortune	general_skills_nuragic		260	0	sc_rom_nuragic
general_background_skill_nuragic_public_freedom		general_background_non_roman_public_freedom	general_skills_nuragic		270	0	sc_rom_nuragic
general_background_skill_nuragic_public_giving		general_background_non_roman_public_giving	general_skills_nuragic		280	0	sc_rom_nuragic
general_background_skill_nuragic_public_harmony		general_background_non_roman_public_harmony	general_skills_nuragic		290	0	sc_rom_nuragic
general_background_skill_nuragic_public_hope		general_background_non_roman_public_hope	general_skills_nuragic		300	0	sc_rom_nuragic
general_background_skill_nuragic_public_joy		general_background_non_roman_public_joy	general_skills_nuragic		310	0	sc_rom_nuragic
general_background_skill_nuragic_public_justice		general_background_non_roman_public_justice	general_skills_nuragic		320	0	sc_rom_nuragic
general_background_skill_nuragic_public_luck		general_background_non_roman_public_luck	general_skills_nuragic		330	0	sc_rom_nuragic
general_background_skill_nuragic_public_mirth		general_background_non_roman_public_mirth	general_skills_nuragic		340	0	sc_rom_nuragic
general_background_skill_nuragic_public_modesty		general_background_non_roman_public_modesty	general_skills_nuragic		350	0	sc_rom_nuragic
general_background_skill_nuragic_public_nobility		general_background_non_roman_public_nobility	general_skills_nuragic		360	0	sc_rom_nuragic
general_background_skill_nuragic_public_peace		general_background_non_roman_public_peace	general_skills_nuragic		370	0	sc_rom_nuragic
general_background_skill_nuragic_public_plenty		general_background_non_roman_public_plenty	general_skills_nuragic		380	0	sc_rom_nuragic
general_background_skill_nuragic_public_prosperity		general_background_non_roman_public_prosperity	general_skills_nuragic		390	0	sc_rom_nuragic
general_background_skill_nuragic_public_spirit		general_background_non_roman_public_spirit	general_skills_nuragic		410	0	sc_rom_nuragic
general_background_skill_nuragic_public_wealth		general_background_non_roman_public_wealth	general_skills_nuragic		420	0	sc_rom_nuragic
general_background_skill_parthian_personal_authority		general_background_non_roman_personal_authority	general_skills_parthian		130	0	sc_rom_parthian
general_background_skill_parthian_personal_courage		general_background_non_roman_personal_courage	general_skills_parthian		100	0	sc_rom_parthian
general_background_skill_parthian_personal_dignity		general_background_non_roman_personal_dignity	general_skills_parthian		10	0	sc_rom_parthian
general_background_skill_parthian_personal_dutifulness		general_background_non_roman_personal_dutifulness	general_skills_parthian		20	0	sc_rom_parthian
general_background_skill_parthian_personal_fortitude		general_background_non_roman_personal_fortitude	general_skills_parthian		30	0	sc_rom_parthian
general_background_skill_parthian_personal_frugality		general_background_non_roman_personal_frugality	general_skills_parthian		40	0	sc_rom_parthian
general_background_skill_parthian_personal_gravity		general_background_non_roman_personal_gravity	general_skills_parthian		50	0	sc_rom_parthian
general_background_skill_parthian_personal_humanity		general_background_non_roman_personal_humanity	general_skills_parthian		60	0	sc_rom_parthian
general_background_skill_parthian_personal_humour		general_background_non_roman_personal_humour	general_skills_parthian		70	0	sc_rom_parthian
general_background_skill_parthian_personal_industriousness		general_background_non_roman_personal_industriousness	general_skills_parthian		80	0	sc_rom_parthian
general_background_skill_parthian_personal_mercy		general_background_non_roman_personal_mercy	general_skills_parthian		90	0	sc_rom_parthian
general_background_skill_parthian_personal_prudence		general_background_non_roman_personal_prudence	general_skills_parthian		110	0	sc_rom_parthian
general_background_skill_parthian_personal_respectability		general_background_non_roman_personal_respectability	general_skills_parthian		120	0	sc_rom_parthian
general_background_skill_parthian_personal_sternness		general_background_non_roman_personal_sternness	general_skills_parthian		140	0	sc_rom_parthian
general_background_skill_parthian_personal_tenacity		general_background_non_roman_personal_tenacity	general_skills_parthian		150	0	sc_rom_parthian
general_background_skill_parthian_personal_truthfulness		general_background_non_roman_personal_truthfulness	general_skills_parthian		160	0	sc_rom_parthian
general_background_skill_parthian_personal_wholesomeness		general_background_non_roman_personal_wholesomeness	general_skills_parthian		170	0	sc_rom_parthian
general_background_skill_parthian_public_agriculture		general_background_non_roman_public_agriculture	general_skills_parthian		240	0	sc_rom_parthian
general_background_skill_parthian_public_clemency		general_background_non_roman_public_clemency	general_skills_parthian		180	0	sc_rom_parthian
general_background_skill_parthian_public_confidence		general_background_non_roman_public_confidence	general_skills_parthian		190	0	sc_rom_parthian
general_background_skill_parthian_public_dutifulness		general_background_non_roman_public_dutifulness	general_skills_parthian		200	0	sc_rom_parthian
general_background_skill_parthian_public_endurance		general_background_non_roman_public_endurance	general_skills_parthian		210	0	sc_rom_parthian
general_background_skill_parthian_public_fair		general_background_non_roman_public_fair	general_skills_parthian		220	0	sc_rom_parthian
general_background_skill_parthian_public_faith		general_background_non_roman_public_faith	general_skills_parthian		230	0	sc_rom_parthian
general_background_skill_parthian_public_forethought		general_background_non_roman_public_forethought	general_skills_parthian		250	0	sc_rom_parthian
general_background_skill_parthian_public_fortune		general_background_non_roman_public_fortune	general_skills_parthian		260	0	sc_rom_parthian
general_background_skill_parthian_public_freedom		general_background_non_roman_public_freedom	general_skills_parthian		270	0	sc_rom_parthian
general_background_skill_parthian_public_giving		general_background_non_roman_public_giving	general_skills_parthian		280	0	sc_rom_parthian
general_background_skill_parthian_public_harmony		general_background_non_roman_public_harmony	general_skills_parthian		290	0	sc_rom_parthian
general_background_skill_parthian_public_hope		general_background_non_roman_public_hope	general_skills_parthian		300	0	sc_rom_parthian
general_background_skill_parthian_public_joy		general_background_non_roman_public_joy	general_skills_parthian		310	0	sc_rom_parthian
general_background_skill_parthian_public_justice		general_background_non_roman_public_justice	general_skills_parthian		320	0	sc_rom_parthian
general_background_skill_parthian_public_luck		general_background_non_roman_public_luck	general_skills_parthian		330	0	sc_rom_parthian
general_background_skill_parthian_public_mirth		general_background_non_roman_public_mirth	general_skills_parthian		340	0	sc_rom_parthian
general_background_skill_parthian_public_modesty		general_background_non_roman_public_modesty	general_skills_parthian		350	0	sc_rom_parthian
general_background_skill_parthian_public_nobility		general_background_non_roman_public_nobility	general_skills_parthian		360	0	sc_rom_parthian
general_background_skill_parthian_public_peace		general_background_non_roman_public_peace	general_skills_parthian		370	0	sc_rom_parthian
general_background_skill_parthian_public_plenty		general_background_non_roman_public_plenty	general_skills_parthian		380	0	sc_rom_parthian
general_background_skill_parthian_public_prosperity		general_background_non_roman_public_prosperity	general_skills_parthian		390	0	sc_rom_parthian
general_background_skill_parthian_public_spirit		general_background_non_roman_public_spirit	general_skills_parthian		410	0	sc_rom_parthian
general_background_skill_parthian_public_wealth		general_background_non_roman_public_wealth	general_skills_parthian		420	0	sc_rom_parthian
general_background_skill_pontic_personal_authority		general_background_non_roman_personal_authority	general_skills_pontic		130	0	sc_rom_pontic
general_background_skill_pontic_personal_courage		general_background_non_roman_personal_courage	general_skills_pontic		100	0	sc_rom_pontic
general_background_skill_pontic_personal_dignity		general_background_non_roman_personal_dignity	general_skills_pontic		10	0	sc_rom_pontic
general_background_skill_pontic_personal_dutifulness		general_background_non_roman_personal_dutifulness	general_skills_pontic		20	0	sc_rom_pontic
general_background_skill_pontic_personal_fortitude		general_background_non_roman_personal_fortitude	general_skills_pontic		30	0	sc_rom_pontic
general_background_skill_pontic_personal_frugality		general_background_non_roman_personal_frugality	general_skills_pontic		40	0	sc_rom_pontic
general_background_skill_pontic_personal_gravity		general_background_non_roman_personal_gravity	general_skills_pontic		50	0	sc_rom_pontic
general_background_skill_pontic_personal_humanity		general_background_non_roman_personal_humanity	general_skills_pontic		60	0	sc_rom_pontic
general_background_skill_pontic_personal_humour		general_background_non_roman_personal_humour	general_skills_pontic		70	0	sc_rom_pontic
general_background_skill_pontic_personal_industriousness		general_background_non_roman_personal_industriousness	general_skills_pontic		80	0	sc_rom_pontic
general_background_skill_pontic_personal_mercy		general_background_non_roman_personal_mercy	general_skills_pontic		90	0	sc_rom_pontic
general_background_skill_pontic_personal_prudence		general_background_non_roman_personal_prudence	general_skills_pontic		110	0	sc_rom_pontic
general_background_skill_pontic_personal_respectability		general_background_non_roman_personal_respectability	general_skills_pontic		120	0	sc_rom_pontic
general_background_skill_pontic_personal_sternness		general_background_non_roman_personal_sternness	general_skills_pontic		140	0	sc_rom_pontic
general_background_skill_pontic_personal_tenacity		general_background_non_roman_personal_tenacity	general_skills_pontic		150	0	sc_rom_pontic
general_background_skill_pontic_personal_truthfulness		general_background_non_roman_personal_truthfulness	general_skills_pontic		160	0	sc_rom_pontic
general_background_skill_pontic_personal_wholesomeness		general_background_non_roman_personal_wholesomeness	general_skills_pontic		170	0	sc_rom_pontic
general_background_skill_pontic_public_agriculture		general_background_non_roman_public_agriculture	general_skills_pontic		240	0	sc_rom_pontic
general_background_skill_pontic_public_clemency		general_background_non_roman_public_clemency	general_skills_pontic		180	0	sc_rom_pontic
general_background_skill_pontic_public_confidence		general_background_non_roman_public_confidence	general_skills_pontic		190	0	sc_rom_pontic
general_background_skill_pontic_public_dutifulness		general_background_non_roman_public_dutifulness	general_skills_pontic		200	0	sc_rom_pontic
general_background_skill_pontic_public_endurance		general_background_non_roman_public_endurance	general_skills_pontic		210	0	sc_rom_pontic
general_background_skill_pontic_public_fair		general_background_non_roman_public_fair	general_skills_pontic		220	0	sc_rom_pontic
general_background_skill_pontic_public_faith		general_background_non_roman_public_faith	general_skills_pontic		230	0	sc_rom_pontic
general_background_skill_pontic_public_forethought		general_background_non_roman_public_forethought	general_skills_pontic		250	0	sc_rom_pontic
general_background_skill_pontic_public_fortune		general_background_non_roman_public_fortune	general_skills_pontic		260	0	sc_rom_pontic
general_background_skill_pontic_public_freedom		general_background_non_roman_public_freedom	general_skills_pontic		270	0	sc_rom_pontic
general_background_skill_pontic_public_giving		general_background_non_roman_public_giving	general_skills_pontic		280	0	sc_rom_pontic
general_background_skill_pontic_public_harmony		general_background_non_roman_public_harmony	general_skills_pontic		290	0	sc_rom_pontic
general_background_skill_pontic_public_health		general_background_non_roman_public_health	general_skills_pontic		400	0	sc_rom_pontic
general_background_skill_pontic_public_hope		general_background_non_roman_public_hope	general_skills_pontic		300	0	sc_rom_pontic
general_background_skill_pontic_public_joy		general_background_non_roman_public_joy	general_skills_pontic		310	0	sc_rom_pontic
general_background_skill_pontic_public_justice		general_background_non_roman_public_justice	general_skills_pontic		320	0	sc_rom_pontic
general_background_skill_pontic_public_luck		general_background_non_roman_public_luck	general_skills_pontic		330	0	sc_rom_pontic
general_background_skill_pontic_public_mirth		general_background_non_roman_public_mirth	general_skills_pontic		340	0	sc_rom_pontic
general_background_skill_pontic_public_modesty		general_background_non_roman_public_modesty	general_skills_pontic		350	0	sc_rom_pontic
general_background_skill_pontic_public_nobility		general_background_non_roman_public_nobility	general_skills_pontic		360	0	sc_rom_pontic
general_background_skill_pontic_public_peace		general_background_non_roman_public_peace	general_skills_pontic		370	0	sc_rom_pontic
general_background_skill_pontic_public_plenty		general_background_non_roman_public_plenty	general_skills_pontic		380	0	sc_rom_pontic
general_background_skill_pontic_public_prosperity		general_background_non_roman_public_prosperity	general_skills_pontic		390	0	sc_rom_pontic
general_background_skill_pontic_public_spirit		general_background_non_roman_public_spirit	general_skills_pontic		410	0	sc_rom_pontic
general_background_skill_pontic_public_wealth		general_background_non_roman_public_wealth	general_skills_pontic		420	0	sc_rom_pontic
general_background_skill_roman_personal_authority		general_background_roman_personal_authority	general_skills_roman		130	0	sc_rom_roman
general_background_skill_roman_personal_courage		general_background_roman_personal_courage	general_skills_roman		100	0	sc_rom_roman
general_background_skill_roman_personal_dignity		general_background_roman_personal_dignity	general_skills_roman		10	0	sc_rom_roman
general_background_skill_roman_personal_dutifulness		general_background_roman_personal_dutifulness	general_skills_roman		20	0	sc_rom_roman
general_background_skill_roman_personal_fortitude		general_background_roman_personal_fortitude	general_skills_roman		30	0	sc_rom_roman
general_background_skill_roman_personal_frugality		general_background_roman_personal_frugality	general_skills_roman		40	0	sc_rom_roman
general_background_skill_roman_personal_gravity		general_background_roman_personal_gravity	general_skills_roman		50	0	sc_rom_roman
general_background_skill_roman_personal_humanity		general_background_roman_personal_humanity	general_skills_roman		60	0	sc_rom_roman
general_background_skill_roman_personal_humour		general_background_roman_personal_humour	general_skills_roman		70	0	sc_rom_roman
general_background_skill_roman_personal_industriousness		general_background_roman_personal_industriousness	general_skills_roman		80	0	sc_rom_roman
general_background_skill_roman_personal_mercy		general_background_roman_personal_mercy	general_skills_roman		90	0	sc_rom_roman
general_background_skill_roman_personal_prudence		general_background_roman_personal_prudence	general_skills_roman		110	0	sc_rom_roman
general_background_skill_roman_personal_respectability		general_background_roman_personal_respectability	general_skills_roman		120	0	sc_rom_roman
general_background_skill_roman_personal_sternness		general_background_roman_personal_sternness	general_skills_roman		140	0	sc_rom_roman
general_background_skill_roman_personal_tenacity		general_background_roman_personal_tenacity	general_skills_roman		150	0	sc_rom_roman
general_background_skill_roman_personal_truthfulness		general_background_roman_personal_truthfulness	general_skills_roman		160	0	sc_rom_roman
general_background_skill_roman_personal_wholesomeness		general_background_roman_personal_wholesomeness	general_skills_roman		170	0	sc_rom_roman
general_background_skill_roman_public_agriculture		general_background_roman_public_agriculture	general_skills_roman		240	0	sc_rom_roman
general_background_skill_roman_public_clemency		general_background_roman_public_clemency	general_skills_roman		180	0	sc_rom_roman
general_background_skill_roman_public_confidence		general_background_roman_public_confidence	general_skills_roman		190	0	sc_rom_roman
general_background_skill_roman_public_dutifulness		general_background_roman_public_dutifulness	general_skills_roman		200	0	sc_rom_roman
general_background_skill_roman_public_endurance		general_background_roman_public_endurance	general_skills_roman		210	0	sc_rom_roman
general_background_skill_roman_public_fair		general_background_roman_public_fair	general_skills_roman		220	0	sc_rom_roman
general_background_skill_roman_public_faith		general_background_roman_public_faith	general_skills_roman		230	0	sc_rom_roman
general_background_skill_roman_public_forethought		general_background_roman_public_forethought	general_skills_roman		250	0	sc_rom_roman
general_background_skill_roman_public_fortune		general_background_roman_public_fortune	general_skills_roman		260	0	sc_rom_roman
general_background_skill_roman_public_freedom		general_background_roman_public_freedom	general_skills_roman		270	0	sc_rom_roman
general_background_skill_roman_public_giving		general_background_roman_public_giving	general_skills_roman		280	0	sc_rom_roman
general_background_skill_roman_public_harmony		general_background_roman_public_harmony	general_skills_roman		290	0	sc_rom_roman
general_background_skill_roman_public_health		general_background_roman_public_health	general_skills_roman		400	0	sc_rom_roman
general_background_skill_roman_public_hope		general_background_roman_public_hope	general_skills_roman		300	0	sc_rom_roman
general_background_skill_roman_public_joy		general_background_roman_public_joy	general_skills_roman		310	0	sc_rom_roman
general_background_skill_roman_public_justice		general_background_roman_public_justice	general_skills_roman		320	0	sc_rom_roman
general_background_skill_roman_public_luck		general_background_roman_public_luck	general_skills_roman		330	0	sc_rom_roman
general_background_skill_roman_public_mirth		general_background_roman_public_mirth	general_skills_roman		340	0	sc_rom_roman
general_background_skill_roman_public_modesty		general_background_roman_public_modesty	general_skills_roman		350	0	sc_rom_roman
general_background_skill_roman_public_nobility		general_background_roman_public_nobility	general_skills_roman		360	0	sc_rom_roman
general_background_skill_roman_public_peace		general_background_roman_public_peace	general_skills_roman		370	0	sc_rom_roman
general_background_skill_roman_public_plenty		general_background_roman_public_plenty	general_skills_roman		380	0	sc_rom_roman
general_background_skill_roman_public_prosperity		general_background_roman_public_prosperity	general_skills_roman		390	0	sc_rom_roman
general_background_skill_roman_public_roman_spirit		general_background_roman_public_roman_spirit	general_skills_roman		410	0	sc_rom_roman
general_background_skill_roman_public_wealth		general_background_roman_public_wealth	general_skills_roman		420	0	sc_rom_roman
general_skill_commander_1		general_commander_1	general_skills_obsolete		15	1	sc_rom_iapygian
general_skill_commander_2_admiral		general_commander_2_admiral	general_skills_obsolete		17	2	sc_rom_iapygian
general_skill_commander_2_general		general_commander_2_general	general_skills_obsolete		12	2	sc_rom_iapygian
general_skill_commander_3_artillery		general_commander_3_artillery	general_skills_obsolete		12	5	sc_rom_iapygian
general_skill_commander_3_cavalry		general_commander_3_cavalry	general_skills_obsolete		12	3	sc_rom_iapygian
general_skill_commander_3_infantry		general_commander_3_infantry	general_skills_obsolete		12	4	sc_rom_iapygian
general_skill_commander_3_naval_assault		general_commander_3_naval_assault	general_skills_obsolete		17	3	sc_rom_iapygian
general_skill_commander_3_naval_support		general_commander_3_naval_support	general_skills_obsolete		17	4	sc_rom_iapygian
general_skill_commander_4_great_leader		general_commander_4_great_leader	general_skills_obsolete		15	6	sc_rom_iapygian
general_skill_strategist_1		general_strategist_1	general_skills_obsolete		25	1	sc_rom_iapygian
general_skill_strategist_2_navigator		general_strategist_2_navigator	general_skills_obsolete		30	2	sc_rom_iapygian
general_skill_strategist_2_tactician		general_strategist_2_tactician	general_skills_obsolete		22	2	sc_rom_iapygian
general_skill_strategist_3_administration		general_strategist_3_administration	general_skills_obsolete		22	3	sc_rom_iapygian
general_skill_strategist_3_covert_action		general_strategist_3_covert_action	general_skills_obsolete		30	3	sc_rom_iapygian
general_skill_strategist_3_logistics		general_strategist_3_logistics	general_skills_obsolete		22	4	sc_rom_iapygian
general_skill_strategist_3_mercenary		general_strategist_3_mercenary	general_skills_obsolete		22	5	sc_rom_iapygian
general_skill_strategist_3_siegecraft		general_strategist_3_siegecraft	general_skills_obsolete		30	4	sc_rom_iapygian
general_skill_strategist_4_master_tactician		general_strategist_4_master_tactician	general_skills_obsolete		25	6	sc_rom_iapygian
general_skill_warmonger_1		general_warmonger_1	general_skills_obsolete		39	1	sc_rom_iapygian
general_skill_warmonger_2_marine		general_warmonger_2_marine	general_skills_obsolete		42	2	sc_rom_iapygian
general_skill_warmonger_2_soldier		general_warmonger_2_soldier	general_skills_obsolete		36	2	sc_rom_iapygian
general_skill_warmonger_3_defence		general_warmonger_3_defence	general_skills_obsolete		36	4	sc_rom_iapygian
general_skill_warmonger_3_despoil		general_warmonger_3_despoil	general_skills_obsolete		36	5	sc_rom_iapygian
general_skill_warmonger_3_dread		general_warmonger_3_dread	general_skills_obsolete		42	4	sc_rom_iapygian
general_skill_warmonger_3_offense		general_warmonger_3_offense	general_skills_obsolete		36	3	sc_rom_iapygian
general_skill_warmonger_3_virtue		general_warmonger_3_virtue	general_skills_obsolete		42	3	sc_rom_iapygian
general_skill_warmonger_4_fearless_warrior		general_warmonger_4_fearless_warrior	general_skills_obsolete		39	6	sc_rom_iapygian
ger_general_background_skillgermanic_personal_authority		general_background_non_roman_personal_authority	general_skills_germanic		130	0	sc_rom_germanic
ger_general_background_skillgermanic_personal_courage		general_background_non_roman_personal_courage	general_skills_germanic		100	0	sc_rom_germanic
ger_general_background_skillgermanic_personal_dignity		general_background_non_roman_personal_dignity	general_skills_germanic		10	0	sc_rom_germanic
ger_general_background_skillgermanic_personal_dutifulness		general_background_non_roman_personal_dutifulness	general_skills_germanic		20	0	sc_rom_germanic
ger_general_background_skillgermanic_personal_fortitude		general_background_non_roman_personal_fortitude	general_skills_germanic		30	0	sc_rom_germanic
ger_general_background_skillgermanic_personal_frugality		general_background_non_roman_personal_frugality	general_skills_germanic		40	0	sc_rom_germanic
ger_general_background_skillgermanic_personal_gravity		general_background_non_roman_personal_gravity	general_skills_germanic		50	0	sc_rom_germanic
ger_general_background_skillgermanic_personal_humanity		general_background_non_roman_personal_humanity	general_skills_germanic		60	0	sc_rom_germanic
ger_general_background_skillgermanic_personal_humour		general_background_non_roman_personal_humour	general_skills_germanic		70	0	sc_rom_germanic
ger_general_background_skillgermanic_personal_industriousness		general_background_non_roman_personal_industriousness	general_skills_germanic		80	0	sc_rom_germanic
ger_general_background_skillgermanic_personal_mercy		general_background_non_roman_personal_mercy	general_skills_germanic		90	0	sc_rom_germanic
ger_general_background_skillgermanic_personal_prudence		general_background_non_roman_personal_prudence	general_skills_germanic		110	0	sc_rom_germanic
ger_general_background_skillgermanic_personal_respectability		general_background_non_roman_personal_respectability	general_skills_germanic		120	0	sc_rom_germanic
ger_general_background_skillgermanic_personal_sternness		general_background_non_roman_personal_sternness	general_skills_germanic		140	0	sc_rom_germanic
ger_general_background_skillgermanic_personal_tenacity		general_background_non_roman_personal_tenacity	general_skills_germanic		150	0	sc_rom_germanic
ger_general_background_skillgermanic_personal_truthfulness		general_background_non_roman_personal_truthfulness	general_skills_germanic		160	0	sc_rom_germanic
ger_general_background_skillgermanic_personal_wholesomeness		general_background_non_roman_personal_wholesomeness	general_skills_germanic		170	0	sc_rom_germanic
ger_general_background_skillgermanic_public_agriculture		general_background_non_roman_public_agriculture	general_skills_germanic		240	0	sc_rom_germanic
ger_general_background_skillgermanic_public_clemency		general_background_non_roman_public_clemency	general_skills_germanic		180	0	sc_rom_germanic
ger_general_background_skillgermanic_public_confidence		general_background_non_roman_public_confidence	general_skills_germanic		190	0	sc_rom_germanic
ger_general_background_skillgermanic_public_dutifulness		general_background_non_roman_public_dutifulness	general_skills_germanic		200	0	sc_rom_germanic
ger_general_background_skillgermanic_public_endurance		general_background_non_roman_public_endurance	general_skills_germanic		210	0	sc_rom_germanic
ger_general_background_skillgermanic_public_fair		general_background_non_roman_public_fair	general_skills_germanic		220	0	sc_rom_germanic
ger_general_background_skillgermanic_public_faith		general_background_non_roman_public_faith	general_skills_germanic		230	0	sc_rom_germanic
ger_general_background_skillgermanic_public_forethought		general_background_non_roman_public_forethought	general_skills_germanic		250	0	sc_rom_germanic
ger_general_background_skillgermanic_public_fortune		general_background_non_roman_public_fortune	general_skills_germanic		260	0	sc_rom_germanic
ger_general_background_skillgermanic_public_freedom		general_background_non_roman_public_freedom	general_skills_germanic		270	0	sc_rom_germanic
ger_general_background_skillgermanic_public_giving		general_background_non_roman_public_giving	general_skills_germanic		280	0	sc_rom_germanic
ger_general_background_skillgermanic_public_harmony		general_background_non_roman_public_harmony	general_skills_germanic		290	0	sc_rom_germanic
ger_general_background_skillgermanic_public_hope		general_background_non_roman_public_hope	general_skills_germanic		300	0	sc_rom_germanic
ger_general_background_skillgermanic_public_joy		general_background_non_roman_public_joy	general_skills_germanic		310	0	sc_rom_germanic
ger_general_background_skillgermanic_public_justice		general_background_non_roman_public_justice	general_skills_germanic		320	0	sc_rom_germanic
ger_general_background_skillgermanic_public_luck		general_background_non_roman_public_luck	general_skills_germanic		330	0	sc_rom_germanic
ger_general_background_skillgermanic_public_mirth		general_background_non_roman_public_mirth	general_skills_germanic		340	0	sc_rom_germanic
ger_general_background_skillgermanic_public_modesty		general_background_non_roman_public_modesty	general_skills_germanic		350	0	sc_rom_germanic
ger_general_background_skillgermanic_public_nobility		general_background_non_roman_public_nobility	general_skills_germanic		360	0	sc_rom_germanic
ger_general_background_skillgermanic_public_peace		general_background_non_roman_public_peace	general_skills_germanic		370	0	sc_rom_germanic
ger_general_background_skillgermanic_public_plenty		general_background_non_roman_public_plenty	general_skills_germanic		380	0	sc_rom_germanic
ger_general_background_skillgermanic_public_prosperity		general_background_non_roman_public_prosperity	general_skills_germanic		390	0	sc_rom_germanic
ger_general_background_skillgermanic_public_spirit		general_background_non_roman_public_spirit	general_skills_germanic		410	0	sc_rom_germanic
ger_general_background_skillgermanic_public_wealth		general_background_non_roman_public_wealth	general_skills_germanic		420	0	sc_rom_germanic
ger_general_skillcommander_1		general_commander_1	general_skills_ger		15	1	sc_rom_germanic
ger_general_skillcommander_2_admiral		general_commander_2_admiral	general_skills_ger		17	2	sc_rom_germanic
ger_general_skillcommander_2_general		general_commander_2_general	general_skills_ger		12	2	sc_rom_germanic
ger_general_skillcommander_3_artillery		general_commander_3_artillery	general_skills_ger		12	5	sc_rom_germanic
ger_general_skillcommander_3_cavalry		general_commander_3_cavalry	general_skills_ger		12	3	sc_rom_germanic
ger_general_skillcommander_3_infantry		general_commander_3_infantry	general_skills_ger		12	4	sc_rom_germanic
