character_skill_key	effect_key	level	effect_scope	value
general_background_non_roman_public_prosperity	rom_building_cost_mod_buildings_city_centre	2	this_character_local_region_province	-20.0000
general_background_non_roman_public_prosperity	rom_building_gdp_mod_trade_all	2	this_character_local_region_province	10.0000
general_background_non_roman_public_prosperity	rom_general_ability_enable_inspire	2	this_general	1.0000
general_background_non_roman_public_prosperity	rom_general_ability_enable_rally	2	this_general	1.0000
general_background_non_roman_public_prosperity	rom_building_cost_mod_buildings_city_centre	3	this_character_local_region_province	-30.0000
general_background_non_roman_public_prosperity	rom_building_gdp_mod_trade_all	3	this_character_local_region_province	15.0000
general_background_non_roman_public_prosperity	rom_general_ability_enable_inspire	3	this_general	1.0000
general_background_non_roman_public_prosperity	rom_general_ability_enable_rally	3	this_general	1.0000
general_background_non_roman_public_spirit	rom_general_ability_enable_inspire	1	this_general	1.0000
general_background_non_roman_public_spirit	rom_general_attribute_mod_authority	1	this_general	1.0000
general_background_non_roman_public_spirit	rom_general_attribute_mod_subterfuge	1	this_general	1.0000
general_background_non_roman_public_spirit	rom_general_attribute_mod_zeal	1	this_general	1.0000
general_background_non_roman_public_spirit	rom_general_ability_enable_inspire	2	this_general	1.0000
general_background_non_roman_public_spirit	rom_general_ability_enable_rally	2	this_general	1.0000
general_background_non_roman_public_spirit	rom_general_attribute_mod_authority	2	this_general	2.0000
general_background_non_roman_public_spirit	rom_general_attribute_mod_subterfuge	2	this_general	2.0000
general_background_non_roman_public_spirit	rom_general_attribute_mod_zeal	2	this_general	2.0000
general_background_non_roman_public_spirit	rom_general_ability_enable_inspire	3	this_general	1.0000
general_background_non_roman_public_spirit	rom_general_ability_enable_rally	3	this_general	1.0000
general_background_non_roman_public_spirit	rom_general_attribute_mod_authority	3	this_general	3.0000
general_background_non_roman_public_spirit	rom_general_attribute_mod_subterfuge	3	this_general	3.0000
general_background_non_roman_public_spirit	rom_general_attribute_mod_zeal	3	this_general	3.0000
general_background_non_roman_public_wealth	rom_building_gdp_mod_all	1	this_character_local_region_province	5.0000
general_background_non_roman_public_wealth	rom_general_ability_enable_inspire	1	this_general	1.0000
general_background_non_roman_public_wealth	rom_building_gdp_mod_all	2	this_character_local_region_province	10.0000
general_background_non_roman_public_wealth	rom_general_ability_enable_inspire	2	this_general	1.0000
general_background_non_roman_public_wealth	rom_general_ability_enable_rally	2	this_general	1.0000
general_background_non_roman_public_wealth	rom_building_gdp_mod_all	3	this_character_local_region_province	15.0000
general_background_non_roman_public_wealth	rom_general_ability_enable_inspire	3	this_general	1.0000
general_background_non_roman_public_wealth	rom_general_ability_enable_rally	3	this_general	1.0000
general_background_roman_personal_authority	rom_general_ability_enable_inspire	1	this_general	1.0000
general_background_roman_personal_authority	rom_general_attribute_mod_authority	1	this_general	1.0000
general_background_roman_personal_authority	rom_general_bodyguard_mod_morale	1	this_general	5.0000
general_background_roman_personal_authority	rom_general_ability_enable_inspire	2	this_general	1.0000
general_background_roman_personal_authority	rom_general_ability_enable_rally	2	this_general	1.0000
general_background_roman_personal_authority	rom_general_attribute_mod_authority	2	this_general	2.0000
general_background_roman_personal_authority	rom_general_bodyguard_mod_morale	2	this_general	10.0000
general_background_roman_personal_authority	rom_general_ability_enable_inspire	3	this_general	1.0000
general_background_roman_personal_authority	rom_general_ability_enable_rally	3	this_general	1.0000
general_background_roman_personal_authority	rom_general_attribute_mod_authority	3	this_general	3.0000
general_background_roman_personal_authority	rom_general_bodyguard_mod_morale	3	this_general	15.0000
general_background_roman_personal_courage	rom_general_ability_enable_inspire	1	this_general	1.0000
general_background_roman_personal_courage	rom_general_attribute_mod_zeal	1	this_general	1.0000
general_background_roman_personal_courage	rom_general_local_mod_happiness	1	this_character_local_province	1.0000
general_background_roman_personal_courage	rom_general_ability_enable_inspire	2	this_general	1.0000
general_background_roman_personal_courage	rom_general_ability_enable_rally	2	this_general	1.0000
general_background_roman_personal_courage	rom_general_attribute_mod_zeal	2	this_general	2.0000
general_background_roman_personal_courage	rom_general_local_mod_happiness	2	this_character_local_province	2.0000
general_background_roman_personal_courage	rom_general_ability_enable_inspire	3	this_general	1.0000
general_background_roman_personal_courage	rom_general_ability_enable_rally	3	this_general	1.0000
general_background_roman_personal_courage	rom_general_attribute_mod_zeal	3	this_general	3.0000
general_background_roman_personal_courage	rom_general_local_mod_happiness	3	this_character_local_province	3.0000
general_background_roman_personal_dignity	rom_general_ability_enable_inspire	1	this_general	1.0000
general_background_roman_personal_dignity	rom_general_attribute_mod_authority	1	this_general	1.0000
general_background_roman_personal_dignity	rom_general_ability_enable_inspire	2	this_general	1.0000
general_background_roman_personal_dignity	rom_general_ability_enable_rally	2	this_general	1.0000
general_background_roman_personal_dignity	rom_general_attribute_mod_authority	2	this_general	2.0000
general_background_roman_personal_dignity	rom_general_ability_enable_inspire	3	this_general	1.0000
general_background_roman_personal_dignity	rom_general_ability_enable_rally	3	this_general	1.0000
general_background_roman_personal_dignity	rom_general_attribute_mod_authority	3	this_general	3.0000
general_background_roman_personal_dutifulness	rom_general_ability_enable_inspire	1	this_general	1.0000
general_background_roman_personal_dutifulness	rom_general_attribute_mod_zeal	1	this_general	1.0000
general_background_roman_personal_dutifulness	rom_general_bodyguard_mod_morale	1	this_general	10.0000
general_background_roman_personal_dutifulness	rom_general_ability_enable_inspire	2	this_general	1.0000
general_background_roman_personal_dutifulness	rom_general_ability_enable_rally	2	this_general	1.0000
general_background_roman_personal_dutifulness	rom_general_attribute_mod_zeal	2	this_general	2.0000
general_background_roman_personal_dutifulness	rom_general_bodyguard_mod_morale	2	this_general	20.0000
general_background_roman_personal_dutifulness	rom_general_ability_enable_inspire	3	this_general	1.0000
general_background_roman_personal_dutifulness	rom_general_ability_enable_rally	3	this_general	1.0000
general_background_roman_personal_dutifulness	rom_general_attribute_mod_zeal	3	this_general	3.0000
general_background_roman_personal_dutifulness	rom_general_bodyguard_mod_morale	3	this_general	30.0000
general_background_roman_personal_fortitude	rom_building_cost_mod_buildings_military	1	this_general	-10.0000
general_background_roman_personal_fortitude	rom_general_ability_enable_inspire	1	this_general	1.0000
general_background_roman_personal_fortitude	rom_general_attribute_mod_zeal	1	this_general	1.0000
general_background_roman_personal_fortitude	rom_building_cost_mod_buildings_military	2	this_general	-20.0000
general_background_roman_personal_fortitude	rom_general_ability_enable_inspire	2	this_general	1.0000
general_background_roman_personal_fortitude	rom_general_ability_enable_rally	2	this_general	1.0000
general_background_roman_personal_fortitude	rom_general_attribute_mod_zeal	2	this_general	2.0000
general_background_roman_personal_fortitude	rom_building_cost_mod_buildings_military	3	this_general	-30.0000
general_background_roman_personal_fortitude	rom_general_ability_enable_inspire	3	this_general	1.0000
general_background_roman_personal_fortitude	rom_general_ability_enable_rally	3	this_general	1.0000
general_background_roman_personal_fortitude	rom_general_attribute_mod_zeal	3	this_general	3.0000
general_background_roman_personal_frugality	rom_force_campaign_mod_upkeep_land	1	this_general_force	-10.0000
general_background_roman_personal_frugality	rom_force_campaign_mod_upkeep_naval	1	this_general_force	-10.0000
general_background_roman_personal_frugality	rom_general_ability_enable_inspire	1	this_general	1.0000
general_background_roman_personal_frugality	rom_force_campaign_mod_upkeep_land	2	this_general_force	-20.0000
general_background_roman_personal_frugality	rom_force_campaign_mod_upkeep_naval	2	this_general_force	-20.0000
general_background_roman_personal_frugality	rom_general_ability_enable_inspire	2	this_general	1.0000
general_background_roman_personal_frugality	rom_general_ability_enable_rally	2	this_general	1.0000
general_background_roman_personal_frugality	rom_force_campaign_mod_upkeep_land	3	this_general_force	-30.0000
general_background_roman_personal_frugality	rom_force_campaign_mod_upkeep_naval	3	this_general_force	-30.0000
general_background_roman_personal_frugality	rom_general_ability_enable_inspire	3	this_general	1.0000
general_background_roman_personal_frugality	rom_general_ability_enable_rally	3	this_general	1.0000
general_background_roman_personal_gravity	rom_character_gravitas_per_turn_mod	1	this_general	1.0000
general_background_roman_personal_gravity	rom_general_ability_enable_inspire	1	this_general	1.0000
general_background_roman_personal_gravity	rom_general_attribute_mod_authority	1	this_general	1.0000
general_background_roman_personal_gravity	rom_character_gravitas_per_turn_mod	2	this_general	2.0000
general_background_roman_personal_gravity	rom_general_ability_enable_inspire	2	this_general	1.0000
general_background_roman_personal_gravity	rom_general_ability_enable_rally	2	this_general	1.0000
general_background_roman_personal_gravity	rom_general_attribute_mod_authority	2	this_general	2.0000
general_background_roman_personal_gravity	rom_character_gravitas_per_turn_mod	3	this_general	3.0000
general_background_roman_personal_gravity	rom_general_ability_enable_inspire	3	this_general	1.0000
general_background_roman_personal_gravity	rom_general_ability_enable_rally	3	this_general	1.0000
general_background_roman_personal_gravity	rom_general_attribute_mod_authority	3	this_general	3.0000
general_background_roman_personal_humanity	rom_character_province_growth	1	this_character_local_province	1.0000
general_background_roman_personal_humanity	rom_general_ability_enable_inspire	1	this_general	1.0000
general_background_roman_personal_humanity	rom_general_local_mod_happiness	1	this_character_local_province	1.0000
general_background_roman_personal_humanity	rom_character_province_growth	2	this_character_local_province	2.0000
general_background_roman_personal_humanity	rom_general_ability_enable_inspire	2	this_general	1.0000
general_background_roman_personal_humanity	rom_general_ability_enable_rally	2	this_general	1.0000
general_background_roman_personal_humanity	rom_general_local_mod_happiness	2	this_character_local_province	2.0000
general_background_roman_personal_humanity	rom_character_province_growth	3	this_character_local_province	3.0000
general_background_roman_personal_humanity	rom_general_ability_enable_inspire	3	this_general	1.0000
general_background_roman_personal_humanity	rom_general_ability_enable_rally	3	this_general	1.0000
general_background_roman_personal_humanity	rom_general_local_mod_happiness	3	this_character_local_province	3.0000
general_background_roman_personal_humour	rom_force_unit_mod_morale	1	this_general_force	5.0000
general_background_roman_personal_humour	rom_general_ability_enable_inspire	1	this_general	1.0000
general_background_roman_personal_humour	rom_general_local_mod_happiness	1	this_character_local_province	1.0000
general_background_roman_personal_humour	rom_force_unit_mod_morale	2	this_general_force	10.0000
general_background_roman_personal_humour	rom_general_ability_enable_inspire	2	this_general	1.0000
general_background_roman_personal_humour	rom_general_ability_enable_rally	2	this_general	1.0000
general_background_roman_personal_humour	rom_general_local_mod_happiness	2	this_character_local_province	2.0000
general_background_roman_personal_humour	rom_force_unit_mod_morale	3	this_general_force	15.0000
general_background_roman_personal_humour	rom_general_ability_enable_inspire	3	this_general	1.0000
general_background_roman_personal_humour	rom_general_ability_enable_rally	3	this_general	1.0000
general_background_roman_personal_humour	rom_general_local_mod_happiness	3	this_character_local_province	3.0000
general_background_roman_personal_industriousness	rom_building_cost_mod_buildings_industry	1	this_character_local_region_province	-10.0000
general_background_roman_personal_industriousness	rom_building_gdp_mod_industry	1	this_character_local_region_province	5.0000
general_background_roman_personal_industriousness	rom_general_ability_enable_inspire	1	this_general	1.0000
general_background_roman_personal_industriousness	rom_building_cost_mod_buildings_industry	2	this_character_local_region_province	-20.0000
general_background_roman_personal_industriousness	rom_building_gdp_mod_industry	2	this_character_local_region_province	10.0000
general_background_roman_personal_industriousness	rom_general_ability_enable_inspire	2	this_general	1.0000
general_background_roman_personal_industriousness	rom_general_ability_enable_rally	2	this_general	1.0000
general_background_roman_personal_industriousness	rom_building_cost_mod_buildings_industry	3	this_character_local_region_province	-30.0000
general_background_roman_personal_industriousness	rom_building_gdp_mod_industry	3	this_character_local_region_province	15.0000
general_background_roman_personal_industriousness	rom_general_ability_enable_inspire	3	this_general	1.0000
general_background_roman_personal_industriousness	rom_general_ability_enable_rally	3	this_general	1.0000
general_background_roman_personal_mercy	rom_general_ability_enable_inspire	1	this_general	1.0000
general_background_roman_personal_mercy	rom_general_bodyguard_mod_morale	1	this_general	10.0000
general_background_roman_personal_mercy	rom_general_force_mod_slave_capture	1	this_general_force	10.0000
general_background_roman_personal_mercy	rom_general_ability_enable_inspire	2	this_general	1.0000
general_background_roman_personal_mercy	rom_general_ability_enable_rally	2	this_general	1.0000
general_background_roman_personal_mercy	rom_general_bodyguard_mod_morale	2	this_general	20.0000
general_background_roman_personal_mercy	rom_general_force_mod_slave_capture	2	this_general_force	20.0000
general_background_roman_personal_mercy	rom_general_ability_enable_inspire	3	this_general	1.0000
general_background_roman_personal_mercy	rom_general_ability_enable_rally	3	this_general	1.0000
general_background_roman_personal_mercy	rom_general_bodyguard_mod_morale	3	this_general	30.0000
general_background_roman_personal_mercy	rom_general_force_mod_slave_capture	3	this_general_force	30.0000
general_background_roman_personal_prudence	rom_agent_action_success_chance_mod_enemy	1	this_general	-5.0000
general_background_roman_personal_prudence	rom_general_ability_enable_inspire	1	this_general	1.0000
general_background_roman_personal_prudence	rom_general_attribute_mod_subterfuge	1	this_general	1.0000
general_background_roman_personal_prudence	rom_agent_action_success_chance_mod_enemy	2	this_general	-10.0000
general_background_roman_personal_prudence	rom_general_ability_enable_inspire	2	this_general	1.0000
general_background_roman_personal_prudence	rom_general_ability_enable_rally	2	this_general	1.0000
general_background_roman_personal_prudence	rom_general_attribute_mod_subterfuge	2	this_general	2.0000
general_background_roman_personal_prudence	rom_agent_action_success_chance_mod_enemy	3	this_general	-15.0000
general_background_roman_personal_prudence	rom_general_ability_enable_inspire	3	this_general	1.0000
general_background_roman_personal_prudence	rom_general_ability_enable_rally	3	this_general	1.0000
general_background_roman_personal_prudence	rom_general_attribute_mod_subterfuge	3	this_general	3.0000
general_background_roman_personal_respectability	rom_any_corruption_mod_global	1	this_faction	-1.0000
general_background_roman_personal_respectability	rom_general_ability_enable_inspire	1	this_general	1.0000
general_background_roman_personal_respectability	rom_general_attribute_mod_authority	1	this_general	1.0000
general_background_roman_personal_respectability	rom_any_corruption_mod_global	2	this_faction	-2.0000
general_background_roman_personal_respectability	rom_general_ability_enable_inspire	2	this_general	1.0000
general_background_roman_personal_respectability	rom_general_ability_enable_rally	2	this_general	1.0000
general_background_roman_personal_respectability	rom_general_attribute_mod_authority	2	this_general	2.0000
general_background_roman_personal_respectability	rom_any_corruption_mod_global	3	this_faction	-3.0000
general_background_roman_personal_respectability	rom_general_ability_enable_inspire	3	this_general	1.0000
general_background_roman_personal_respectability	rom_general_ability_enable_rally	3	this_general	1.0000
general_background_roman_personal_respectability	rom_general_attribute_mod_authority	3	this_general	3.0000
general_background_roman_personal_sternness	rom_force_enemy_unit_mod_morale	1	this_general_enemy_force_regionwide	-5.0000
general_background_roman_personal_sternness	rom_general_ability_enable_inspire	1	this_general	1.0000
general_background_roman_personal_sternness	rom_general_attribute_mod_zeal	1	this_general	1.0000
general_background_roman_personal_sternness	rom_force_enemy_unit_mod_morale	2	this_general_enemy_force_regionwide	-10.0000
general_background_roman_personal_sternness	rom_general_ability_enable_inspire	2	this_general	1.0000
general_background_roman_personal_sternness	rom_general_ability_enable_rally	2	this_general	1.0000
general_background_roman_personal_sternness	rom_general_attribute_mod_zeal	2	this_general	2.0000
general_background_roman_personal_sternness	rom_force_enemy_unit_mod_morale	3	this_general_enemy_force_regionwide	-15.0000
general_background_roman_personal_sternness	rom_general_ability_enable_inspire	3	this_general	1.0000
general_background_roman_personal_sternness	rom_general_ability_enable_rally	3	this_general	1.0000
general_background_roman_personal_sternness	rom_general_attribute_mod_zeal	3	this_general	3.0000
general_background_roman_personal_tenacity	rom_agent_defence_wound_chance_mod	1	this_general	10.0000
general_background_roman_personal_tenacity	rom_general_ability_enable_inspire	1	this_general	1.0000
general_background_roman_personal_tenacity	rom_general_attribute_mod_zeal	1	this_general	1.0000
general_background_roman_personal_tenacity	rom_agent_defence_wound_chance_mod	2	this_general	20.0000
general_background_roman_personal_tenacity	rom_general_ability_enable_inspire	2	this_general	1.0000
general_background_roman_personal_tenacity	rom_general_ability_enable_rally	2	this_general	1.0000
general_background_roman_personal_tenacity	rom_general_attribute_mod_zeal	2	this_general	2.0000
general_background_roman_personal_tenacity	rom_agent_defence_wound_chance_mod	3	this_general	30.0000
general_background_roman_personal_tenacity	rom_general_ability_enable_inspire	3	this_general	1.0000
general_background_roman_personal_tenacity	rom_general_ability_enable_rally	3	this_general	1.0000
general_background_roman_personal_tenacity	rom_general_attribute_mod_zeal	3	this_general	3.0000
general_background_roman_personal_truthfulness	rom_agent_action_passive_culture_spread	1	this_general	2.0000
general_background_roman_personal_truthfulness	rom_any_corruption_mod_global	1	this_faction	-1.0000
general_background_roman_personal_truthfulness	rom_general_ability_enable_inspire	1	this_general	1.0000
general_background_roman_personal_truthfulness	rom_agent_action_passive_culture_spread	2	this_general	4.0000
general_background_roman_personal_truthfulness	rom_any_corruption_mod_global	2	this_faction	-2.0000
general_background_roman_personal_truthfulness	rom_general_ability_enable_inspire	2	this_general	1.0000
general_background_roman_personal_truthfulness	rom_general_ability_enable_rally	2	this_general	1.0000
general_background_roman_personal_truthfulness	rom_agent_action_passive_culture_spread	3	this_general	6.0000
general_background_roman_personal_truthfulness	rom_any_corruption_mod_global	3	this_faction	-3.0000
general_background_roman_personal_truthfulness	rom_general_ability_enable_inspire	3	this_general	1.0000
general_background_roman_personal_truthfulness	rom_general_ability_enable_rally	3	this_general	1.0000
general_background_roman_personal_wholesomeness	rom_force_unit_mod_morale	1	this_general_force	10.0000
general_background_roman_personal_wholesomeness	rom_general_ability_enable_inspire	1	this_general	1.0000
general_background_roman_personal_wholesomeness	rom_force_unit_mod_morale	2	this_general_force	20.0000
general_background_roman_personal_wholesomeness	rom_general_ability_enable_inspire	2	this_general	1.0000
general_background_roman_personal_wholesomeness	rom_general_ability_enable_rally	2	this_general	1.0000
general_background_roman_personal_wholesomeness	rom_force_unit_mod_morale	3	this_general_force	30.0000
general_background_roman_personal_wholesomeness	rom_general_ability_enable_inspire	3	this_general	1.0000
general_background_roman_personal_wholesomeness	rom_general_ability_enable_rally	3	this_general	1.0000
general_background_roman_public_agriculture	rom_building_cost_mod_buildings_agriculture	1	this_character_local_region_province	-10.0000
general_background_roman_public_agriculture	rom_building_gdp_mod_agriculture_all	1	this_character_local_region_province	5.0000
general_background_roman_public_agriculture	rom_general_ability_enable_inspire	1	this_general	1.0000
general_background_roman_public_agriculture	rom_building_cost_mod_buildings_agriculture	2	this_character_local_region_province	-20.0000
general_background_roman_public_agriculture	rom_building_gdp_mod_agriculture_all	2	this_character_local_region_province	10.0000
general_background_roman_public_agriculture	rom_general_ability_enable_inspire	2	this_general	1.0000
general_background_roman_public_agriculture	rom_general_ability_enable_rally	2	this_general	1.0000
general_background_roman_public_agriculture	rom_building_cost_mod_buildings_agriculture	3	this_character_local_region_province	-30.0000
general_background_roman_public_agriculture	rom_building_gdp_mod_agriculture_all	3	this_character_local_region_province	15.0000
general_background_roman_public_agriculture	rom_general_ability_enable_inspire	3	this_general	1.0000
general_background_roman_public_agriculture	rom_general_ability_enable_rally	3	this_general	1.0000
general_background_roman_public_clemency	3c_rom_general_force_mod_resistance_to_occupation	1	this_general	10.0000
general_background_roman_public_clemency	rom_general_ability_enable_inspire	1	this_general	1.0000
general_background_roman_public_clemency	rom_general_force_mod_slave_capture	1	this_general_force	10.0000
general_background_roman_public_clemency	3c_rom_general_force_mod_resistance_to_occupation	2	this_general	20.0000
general_background_roman_public_clemency	rom_general_ability_enable_inspire	2	this_general	1.0000
general_background_roman_public_clemency	rom_general_ability_enable_rally	2	this_general	1.0000
general_background_roman_public_clemency	rom_general_force_mod_slave_capture	2	this_general_force	20.0000
general_background_roman_public_clemency	3c_rom_general_force_mod_resistance_to_occupation	3	this_general	30.0000
general_background_roman_public_clemency	rom_general_ability_enable_inspire	3	this_general	1.0000
general_background_roman_public_clemency	rom_general_ability_enable_rally	3	this_general	1.0000
general_background_roman_public_clemency	rom_general_force_mod_slave_capture	3	this_general_force	30.0000
general_background_roman_public_confidence	rom_general_ability_enable_inspire	1	this_general	1.0000
general_background_roman_public_confidence	rom_general_attribute_mod_authority	1	this_general	1.0000
general_background_roman_public_confidence	rom_general_attribute_mod_zeal	1	this_general	1.0000
general_background_roman_public_confidence	rom_general_ability_enable_inspire	2	this_general	1.0000
general_background_roman_public_confidence	rom_general_ability_enable_rally	2	this_general	1.0000
general_background_roman_public_confidence	rom_general_attribute_mod_authority	2	this_general	2.0000
general_background_roman_public_confidence	rom_general_attribute_mod_zeal	2	this_general	2.0000
general_background_roman_public_confidence	rom_general_ability_enable_inspire	3	this_general	1.0000
general_background_roman_public_confidence	rom_general_ability_enable_rally	3	this_general	1.0000
general_background_roman_public_confidence	rom_general_attribute_mod_authority	3	this_general	3.0000
general_background_roman_public_confidence	rom_general_attribute_mod_zeal	3	this_general	3.0000
general_background_roman_public_dutifulness	rom_building_cost_mod_buildings_religious	1	this_character_local_region_province	-10.0000
general_background_roman_public_dutifulness	rom_building_gdp_mod_culture_all	1	this_character_local_region_province	5.0000
general_background_roman_public_dutifulness	rom_general_ability_enable_inspire	1	this_general	1.0000
general_background_roman_public_dutifulness	rom_building_cost_mod_buildings_religious	2	this_character_local_region_province	-20.0000
general_background_roman_public_dutifulness	rom_building_gdp_mod_culture_all	2	this_character_local_region_province	10.0000
general_background_roman_public_dutifulness	rom_general_ability_enable_inspire	2	this_general	1.0000
general_background_roman_public_dutifulness	rom_general_ability_enable_rally	2	this_general	1.0000
general_background_roman_public_dutifulness	rom_building_cost_mod_buildings_religious	3	this_character_local_region_province	-30.0000
general_background_roman_public_dutifulness	rom_building_gdp_mod_culture_all	3	this_character_local_region_province	15.0000
general_background_roman_public_dutifulness	rom_general_ability_enable_inspire	3	this_general	1.0000
general_background_roman_public_dutifulness	rom_general_ability_enable_rally	3	this_general	1.0000
general_background_roman_public_endurance	rom_character_culture_conversion_to_state_culture	1	this_character_local_region_pseudo_province	2.0000
general_background_roman_public_endurance	rom_general_ability_enable_inspire	1	this_general	1.0000
general_background_roman_public_endurance	rom_general_force_mod_siege_defence_holdout_time	1	this_general	1.0000
general_background_roman_public_endurance	rom_character_culture_conversion_to_state_culture	2	this_character_local_region_pseudo_province	4.0000
general_background_roman_public_endurance	rom_general_ability_enable_inspire	2	this_general	1.0000
general_background_roman_public_endurance	rom_general_ability_enable_rally	2	this_general	1.0000
general_background_roman_public_endurance	rom_general_force_mod_siege_defence_holdout_time	2	this_general	2.0000
general_background_roman_public_endurance	rom_character_culture_conversion_to_state_culture	3	this_character_local_region_pseudo_province	6.0000
general_background_roman_public_endurance	rom_general_ability_enable_inspire	3	this_general	1.0000
general_background_roman_public_endurance	rom_general_ability_enable_rally	3	this_general	1.0000
general_background_roman_public_endurance	rom_general_force_mod_siege_defence_holdout_time	3	this_general	3.0000
general_background_roman_public_fair	rom_any_corruption_mod_global	1	this_faction	-1.0000
general_background_roman_public_fair	rom_faction_public_order_foreign_culture_penalty	1	this_character_local_province	-20.0000
general_background_roman_public_fair	rom_general_ability_enable_inspire	1	this_general	1.0000
general_background_roman_public_fair	rom_any_corruption_mod_global	2	this_faction	-2.0000
general_background_roman_public_fair	rom_faction_public_order_foreign_culture_penalty	2	this_character_local_province	-40.0000
general_background_roman_public_fair	rom_general_ability_enable_inspire	2	this_general	1.0000
general_background_roman_public_fair	rom_general_ability_enable_rally	2	this_general	1.0000
general_background_roman_public_fair	rom_any_corruption_mod_global	3	this_faction	-3.0000
general_background_roman_public_fair	rom_faction_public_order_foreign_culture_penalty	3	this_character_local_province	-60.0000
general_background_roman_public_fair	rom_general_ability_enable_inspire	3	this_general	1.0000
general_background_roman_public_fair	rom_general_ability_enable_rally	3	this_general	1.0000
general_background_roman_public_faith	rom_building_cost_mod_buildings_religious	1	this_character_local_region_province	-10.0000
general_background_roman_public_faith	rom_force_unit_mod_morale	1	this_general_force	5.0000
general_background_roman_public_faith	rom_general_ability_enable_inspire	1	this_general	1.0000
general_background_roman_public_faith	rom_building_cost_mod_buildings_religious	2	this_character_local_region_province	-20.0000
general_background_roman_public_faith	rom_force_unit_mod_morale	2	this_general_force	10.0000
general_background_roman_public_faith	rom_general_ability_enable_inspire	2	this_general	1.0000
general_background_roman_public_faith	rom_general_ability_enable_rally	2	this_general	1.0000
general_background_roman_public_faith	rom_building_cost_mod_buildings_religious	3	this_character_local_region_province	-30.0000
general_background_roman_public_faith	rom_force_unit_mod_morale	3	this_general_force	15.0000
general_background_roman_public_faith	rom_general_ability_enable_inspire	3	this_general	1.0000
general_background_roman_public_faith	rom_general_ability_enable_rally	3	this_general	1.0000
general_background_roman_public_forethought	rom_agent_defence_evade_enemies_mod	1	this_general	10.0000
general_background_roman_public_forethought	rom_general_ability_enable_inspire	1	this_general	1.0000
general_background_roman_public_forethought	rom_general_attribute_mod_subterfuge	1	this_general	1.0000
general_background_roman_public_forethought	rom_agent_defence_evade_enemies_mod	2	this_general	20.0000
general_background_roman_public_forethought	rom_general_ability_enable_inspire	2	this_general	1.0000
general_background_roman_public_forethought	rom_general_ability_enable_rally	2	this_general	1.0000
general_background_roman_public_forethought	rom_general_attribute_mod_subterfuge	2	this_general	2.0000
general_background_roman_public_forethought	rom_agent_defence_evade_enemies_mod	3	this_general	30.0000
general_background_roman_public_forethought	rom_general_ability_enable_inspire	3	this_general	1.0000
general_background_roman_public_forethought	rom_general_ability_enable_rally	3	this_general	1.0000
general_background_roman_public_forethought	rom_general_attribute_mod_subterfuge	3	this_general	3.0000
general_background_roman_public_fortune	rom_agent_defence_wound_chance_mod	1	this_general	10.0000
general_background_roman_public_fortune	rom_force_campaign_mod_ambush_attack_success_chance	1	this_general_army	5.0000
general_background_roman_public_fortune	rom_general_ability_enable_inspire	1	this_general	1.0000
general_background_roman_public_fortune	rom_agent_defence_wound_chance_mod	2	this_general	20.0000
general_background_roman_public_fortune	rom_force_campaign_mod_ambush_attack_success_chance	2	this_general_army	10.0000
general_background_roman_public_fortune	rom_general_ability_enable_inspire	2	this_general	1.0000
general_background_roman_public_fortune	rom_general_ability_enable_rally	2	this_general	1.0000
general_background_roman_public_fortune	rom_agent_defence_wound_chance_mod	3	this_general	30.0000
general_background_roman_public_fortune	rom_force_campaign_mod_ambush_attack_success_chance	3	this_general_army	15.0000
general_background_roman_public_fortune	rom_general_ability_enable_inspire	3	this_general	1.0000
general_background_roman_public_fortune	rom_general_ability_enable_rally	3	this_general	1.0000
general_background_roman_public_freedom	rom_building_slave_happiness_mod	1	this_character_local_province	-20.0000
general_background_roman_public_freedom	rom_general_ability_enable_inspire	1	this_general	1.0000
general_background_roman_public_freedom	rom_building_slave_happiness_mod	2	this_character_local_province	-40.0000
general_background_roman_public_freedom	rom_general_ability_enable_inspire	2	this_general	1.0000
general_background_roman_public_freedom	rom_general_ability_enable_rally	2	this_general	1.0000
general_background_roman_public_freedom	rom_building_slave_happiness_mod	3	this_character_local_province	-60.0000
general_background_roman_public_freedom	rom_general_ability_enable_inspire	3	this_general	1.0000
general_background_roman_public_freedom	rom_general_ability_enable_rally	3	this_general	1.0000
general_background_roman_public_giving	rom_character_province_growth	1	this_character_local_province	1.0000
general_background_roman_public_giving	rom_general_ability_enable_inspire	1	this_general	1.0000
general_background_roman_public_giving	rom_general_local_mod_construction_costs	1	this_character_local_region_province	-2.0000
general_background_roman_public_giving	rom_character_province_growth	2	this_character_local_province	2.0000
general_background_roman_public_giving	rom_general_ability_enable_inspire	2	this_general	1.0000
general_background_roman_public_giving	rom_general_ability_enable_rally	2	this_general	1.0000
general_background_roman_public_giving	rom_general_local_mod_construction_costs	2	this_character_local_region_province	-4.0000
general_background_roman_public_giving	rom_character_province_growth	3	this_character_local_province	3.0000
general_background_roman_public_giving	rom_general_ability_enable_inspire	3	this_general	1.0000
general_background_roman_public_giving	rom_general_ability_enable_rally	3	this_general	1.0000
general_background_roman_public_giving	rom_general_local_mod_construction_costs	3	this_character_local_region_province	-6.0000
general_background_roman_public_harmony	rom_character_culture_conversion_to_state_culture	1	this_character_local_region_pseudo_province	2.0000
general_background_roman_public_harmony	rom_faction_public_order_foreign_culture_penalty	1	this_character_local_province	-20.0000
general_background_roman_public_harmony	rom_general_ability_enable_inspire	1	this_general	1.0000
