culture_key	faction_key	subculture_key	unit_key
	rom_sparta_civil_war		Gre_Hel_Slingers_Three_Scorpio
	rom_sparta_secession		Gre_Hel_Slingers_Three_Scorpio
	rom_baktria		Gre_Hellenic_Cataphracts
	rom_baktria_civil_war		Gre_Hellenic_Cataphracts
	rom_baktria_secession		Gre_Hellenic_Cataphracts
	rom_seleucid		Gre_Hellenic_Cataphracts
	rom_seleucid_civil_war		Gre_Hellenic_Cataphracts
	rom_seleucid_secession		Gre_Hellenic_Cataphracts
	pun_syracuse		Gre_Hippeus_Lancers
	pun_syracuse_civil_war		Gre_Hippeus_Lancers
	pun_syracuse_secession		Gre_Hippeus_Lancers
	rom_athens		Gre_Hippeus_Lancers
	rom_athens_civil_war		Gre_Hippeus_Lancers
	rom_athens_secession		Gre_Hippeus_Lancers
	rom_colchis		Gre_Hippeus_Lancers
	rom_colchis_civil_war		Gre_Hippeus_Lancers
	rom_colchis_secession		Gre_Hippeus_Lancers
	rom_massilia		Gre_Hippeus_Lancers
	rom_massilia_civil_war		Gre_Hippeus_Lancers
	rom_massilia_secession		Gre_Hippeus_Lancers
	rom_syracuse		Gre_Hippeus_Lancers
	rom_syracuse_civil_war		Gre_Hippeus_Lancers
	rom_syracuse_secession		Gre_Hippeus_Lancers
	gaul_massilia		Gre_Hoplites_Four
	pun_emporion		Gre_Hoplites_Four
	pun_massilia		Gre_Hoplites_Four
	rom_massilia		Gre_Hoplites_Four
	rom_massilia_civil_war		Gre_Hoplites_Four
	rom_massilia_secession		Gre_Hoplites_Four
	emp_judea		Gre_Hoplites
	emp_rebel_hellenic		Gre_Hoplites
	gaul_massilia		Gre_Hoplites
	pro_greek_cities		Gre_Hoplites
	pun_emporion		Gre_Hoplites
	pun_massilia		Gre_Hoplites
	pun_rebel_hellenic		Gre_Hoplites
	pun_syracuse		Gre_Hoplites
	pun_syracuse_civil_war		Gre_Hoplites
	pun_syracuse_secession		Gre_Hoplites
	rom_athens		Gre_Hoplites
	rom_athens_civil_war		Gre_Hoplites
	rom_athens_secession		Gre_Hoplites
	rom_knossos		Gre_Hoplites
	rom_massilia		Gre_Hoplites
	rom_massilia_civil_war		Gre_Hoplites
	rom_massilia_secession		Gre_Hoplites
	rom_rebel_hellenic		Gre_Hoplites
	rom_rhodos		Gre_Hoplites
	rom_syracuse		Gre_Hoplites
	rom_syracuse_civil_war		Gre_Hoplites
	rom_syracuse_secession		Gre_Hoplites
	rom_trapezos		Gre_Hoplites
	rom_massilia		Gre_Massilian_Hoplites
	rom_massilia_civil_war		Gre_Massilian_Hoplites
	rom_massilia_secession		Gre_Massilian_Hoplites
	rom_pergamon		Gre_Pergamon_Noble_Cavalry
	rom_pergamon_civil_war		Gre_Pergamon_Noble_Cavalry
	rom_pergamon_secession		Gre_Pergamon_Noble_Cavalry
	pun_syracuse		Gre_Picked_Hoplites
	rom_athens		Gre_Picked_Hoplites
	rom_athens_civil_war		Gre_Picked_Hoplites
	rom_athens_secession		Gre_Picked_Hoplites
	rom_syracuse		Gre_Picked_Hoplites
	rom_syracuse_civil_war		Gre_Picked_Hoplites
	rom_syracuse_secession		Gre_Picked_Hoplites
	emp_persia		Gre_Pike
	rom_arachosia		Gre_Pike
	rom_aria		Gre_Pike
	rom_cyprus		Gre_Pike
	rom_drangiana		Gre_Pike
	rom_media		Gre_Pike
	rom_parthava		Gre_Pike
	rom_pergamon		Gre_Pike
	rom_pergamon_civil_war		Gre_Pike
	rom_pergamon_secession		Gre_Pike
	rom_persia		Gre_Pike
	rom_sagartia		Gre_Pike
	rom_sardes		Gre_Pike
	emp_pontus		Gre_Pontic_Royal_Cav
	rom_pontus		Gre_Pontic_Royal_Cav
	rom_pontus_civil_war		Gre_Pontic_Royal_Cav
	rom_pontus_secession		Gre_Pontic_Royal_Cav
	emp_egypt		Gre_Ptolemaic_Cav
	emp_egypt_civil_war		Gre_Ptolemaic_Cav
	emp_egypt_secession		Gre_Ptolemaic_Cav
	rom_ptolemaics		Gre_Ptolemaic_Cav
	rom_ptolemaics_civil_war		Gre_Ptolemaic_Cav
	rom_ptolemaics_secession		Gre_Ptolemaic_Cav
	rom_epirus		Gre_Royal_Cav
	rom_epirus_civil_war		Gre_Royal_Cav
	rom_epirus_secession		Gre_Royal_Cav
	emp_egypt		Gre_Royal_Guard
	emp_egypt_civil_war		Gre_Royal_Guard
	emp_egypt_secession		Gre_Royal_Guard
	rom_epirus		Gre_Royal_Guard
	rom_epirus_civil_war		Gre_Royal_Guard
	rom_epirus_secession		Gre_Royal_Guard
	rom_ptolemaics		Gre_Royal_Guard
	rom_ptolemaics_civil_war		Gre_Royal_Guard
	rom_ptolemaics_secession		Gre_Royal_Guard
	rom_macedon		Gre_Royal_Pel_Six
	rom_macedon_civil_war		Gre_Royal_Pel_Six
	rom_macedon_secession		Gre_Royal_Pel_Six
	rom_seleucid		Gre_Royal_Pel_Six
	rom_seleucid_civil_war		Gre_Royal_Pel_Six
	rom_seleucid_secession		Gre_Royal_Pel_Six
	emp_egypt		Gre_Royal_Peltasts
	emp_egypt_civil_war		Gre_Royal_Peltasts
	emp_egypt_secession		Gre_Royal_Peltasts
	rom_macedon		Gre_Royal_Peltasts
	rom_macedon_civil_war		Gre_Royal_Peltasts
	rom_macedon_secession		Gre_Royal_Peltasts
	rom_ptolemaics		Gre_Royal_Peltasts
	rom_ptolemaics_civil_war		Gre_Royal_Peltasts
	rom_ptolemaics_secession		Gre_Royal_Peltasts
	rom_seleucid		Gre_Royal_Peltasts
	rom_seleucid_civil_war		Gre_Royal_Peltasts
	rom_seleucid_secession		Gre_Royal_Peltasts
	emp_rebel_spartan		Gre_Royal_Spartans
	rom_rebel_spartan		Gre_Royal_Spartans
	rom_sparta		Gre_Royal_Spartans
	rom_sparta_civil_war		Gre_Royal_Spartans
	rom_sparta_secession		Gre_Royal_Spartans
	emp_egypt		Gre_Royal_Thorax_Sword
	emp_egypt_civil_war		Gre_Royal_Thorax_Sword
	emp_egypt_secession		Gre_Royal_Thorax_Sword
	rom_ptolemaics		Gre_Royal_Thorax_Sword
	rom_ptolemaics_civil_war		Gre_Royal_Thorax_Sword
	rom_ptolemaics_secession		Gre_Royal_Thorax_Sword
	emp_egypt		Gre_Scythed_Chariots
	emp_egypt_civil_war		Gre_Scythed_Chariots
	emp_egypt_secession		Gre_Scythed_Chariots
	emp_pontus		Gre_Scythed_Chariots
	rom_pontus		Gre_Scythed_Chariots
	rom_pontus_civil_war		Gre_Scythed_Chariots
	rom_pontus_secession		Gre_Scythed_Chariots
	rom_ptolemaics		Gre_Scythed_Chariots
	rom_ptolemaics_civil_war		Gre_Scythed_Chariots
	rom_ptolemaics_secession		Gre_Scythed_Chariots
	rom_seleucid		Gre_Scythed_Chariots
	rom_seleucid_civil_war		Gre_Scythed_Chariots
	rom_seleucid_secession		Gre_Scythed_Chariots
	rom_cimmeria		Gre_Scythian_Hoplites_Six
	rom_cimmeria_civil_war		Gre_Scythian_Hoplites_Six
	rom_cimmeria_secession		Gre_Scythian_Hoplites_Six
	rom_macedon		Gre_Shield_Bearers
	rom_macedon_civil_war		Gre_Shield_Bearers
	rom_macedon_secession		Gre_Shield_Bearers
	rom_seleucid		Gre_Shield_Bearers
	rom_seleucid_civil_war		Gre_Shield_Bearers
	rom_seleucid_secession		Gre_Shield_Bearers
	rom_seleucid		Gre_Silver_Shield_Pike
	rom_seleucid_civil_war		Gre_Silver_Shield_Pike
	rom_seleucid_secession		Gre_Silver_Shield_Pike
	rom_seleucid		Gre_Silver_Shield_Sword
	rom_seleucid_civil_war		Gre_Silver_Shield_Sword
	rom_seleucid_secession		Gre_Silver_Shield_Sword
	pro_greek_cities		Gre_Slingers_Five
	rom_athens		Gre_Slingers_Three_Scorpio
	rom_athens_civil_war		Gre_Slingers_Three_Scorpio
	rom_athens_secession		Gre_Slingers_Three_Scorpio
	rom_epirus		Gre_Slingers_Three_Scorpio
	rom_epirus_civil_war		Gre_Slingers_Three_Scorpio
	rom_epirus_secession		Gre_Slingers_Three_Scorpio
	emp_rebel_spartan		Gre_Spartan_Six
	rom_rebel_spartan		Gre_Spartan_Six
	rom_sparta		Gre_Spartan_Six
	rom_sparta_civil_war		Gre_Spartan_Six
	rom_sparta_secession		Gre_Spartan_Six
	pun_syracuse		Gre_Thorax_Six
	pun_syracuse_civil_war		Gre_Thorax_Six
	pun_syracuse_secession		Gre_Thorax_Six
	rom_athens		Gre_Thorax_Six
	rom_athens_civil_war		Gre_Thorax_Six
	rom_athens_secession		Gre_Thorax_Six
	rom_pergamon		Gre_Thorax_Six
	rom_pergamon_civil_war		Gre_Thorax_Six
	rom_pergamon_secession		Gre_Thorax_Six
	rom_syracuse		Gre_Thorax_Six
	rom_syracuse_civil_war		Gre_Thorax_Six
	rom_syracuse_secession		Gre_Thorax_Six
	emp_persia		Gre_Thureos_Four
	emp_rebel_hellenic		Gre_Thureos_Four
	pun_rebel_hellenic		Gre_Thureos_Four
	rom_arachosia		Gre_Thureos_Four
	rom_aria		Gre_Thureos_Four
	rom_cyprus		Gre_Thureos_Four
	rom_drangiana		Gre_Thureos_Four
	rom_epirus		Gre_Thureos_Four
	rom_epirus_civil_war		Gre_Thureos_Four
	rom_epirus_secession		Gre_Thureos_Four
	rom_knossos		Gre_Thureos_Four
	rom_media		Gre_Thureos_Four
	rom_parthava		Gre_Thureos_Four
	rom_persia		Gre_Thureos_Four
	rom_rebel_hellenic		Gre_Thureos_Four
	rom_rhodos		Gre_Thureos_Four
	rom_sagartia		Gre_Thureos_Four
	rom_sardes		Gre_Thureos_Four
	rom_trapezos		Gre_Thureos_Four
	pun_lusitani		Ibe_Lusitani_Nobles_Raider
	pun_lusitani_civil_war		Ibe_Lusitani_Nobles_Raider
	pun_lusitani_secession		Ibe_Lusitani_Nobles_Raider
	rom_lusitani		Ibe_Lusitani_Nobles_Raider
	rom_lusitani_civil_war		Ibe_Lusitani_Nobles_Raider
	rom_lusitani_secession		Ibe_Lusitani_Nobles_Raider
	pun_lusitani		Ibe_Lusitani_Nobles
	pun_lusitani_civil_war		Ibe_Lusitani_Nobles
	pun_lusitani_secession		Ibe_Lusitani_Nobles
	rom_lusitani		Ibe_Lusitani_Nobles
	rom_lusitani_civil_war		Ibe_Lusitani_Nobles
	rom_lusitani_secession		Ibe_Lusitani_Nobles
	emp_cantabri		Ibe_Noble_Cav
	emp_iberia		Ibe_Noble_Cav
	pun_arevaci		Ibe_Noble_Cav
	pun_arevaci_civil_war		Ibe_Noble_Cav
	pun_arevaci_secession		Ibe_Noble_Cav
	pun_astures		Ibe_Noble_Cav
	pun_cantrabri		Ibe_Noble_Cav
	pun_carpetani		Ibe_Noble_Cav
	pun_celtici		Ibe_Noble_Cav
	pun_galleaci		Ibe_Noble_Cav
	pun_oretani		Ibe_Noble_Cav
	pun_rebel_celtiberian		Ibe_Noble_Cav
	pun_turdetani		Ibe_Noble_Cav
	pun_vaccaei		Ibe_Noble_Cav
	pun_vettones		Ibe_Noble_Cav
	rom_arevaci		Ibe_Noble_Cav
	rom_arevaci_civil_war		Ibe_Noble_Cav
	rom_arevaci_secession		Ibe_Noble_Cav
	rom_cantabri		Ibe_Noble_Cav
	rom_celtici		Ibe_Noble_Cav
	emp_cantabri		Ibe_Noble_Fighters_Raider
	emp_iberia		Ibe_Noble_Fighters_Raider
	pun_arevaci		Ibe_Noble_Fighters_Raider
	pun_arevaci_civil_war		Ibe_Noble_Fighters_Raider
	pun_arevaci_secession		Ibe_Noble_Fighters_Raider
	pun_astures		Ibe_Noble_Fighters_Raider
	pun_cantrabri		Ibe_Noble_Fighters_Raider
	pun_carpetani		Ibe_Noble_Fighters_Raider
	pun_celtici		Ibe_Noble_Fighters_Raider
	pun_galleaci		Ibe_Noble_Fighters_Raider
	pun_oretani		Ibe_Noble_Fighters_Raider
	pun_rebel_celtiberian		Ibe_Noble_Fighters_Raider
	pun_turdetani		Ibe_Noble_Fighters_Raider
	pun_vaccaei		Ibe_Noble_Fighters_Raider
	pun_vettones		Ibe_Noble_Fighters_Raider
	rom_arevaci		Ibe_Noble_Fighters_Raider
	rom_arevaci_civil_war		Ibe_Noble_Fighters_Raider
	rom_arevaci_secession		Ibe_Noble_Fighters_Raider
	rom_cantabri		Ibe_Noble_Fighters_Raider
	rom_celtici		Ibe_Noble_Fighters_Raider
	emp_cantabri		Ibe_Noble_Fighters
	emp_iberia		Ibe_Noble_Fighters
	pun_arevaci		Ibe_Noble_Fighters
	pun_arevaci_civil_war		Ibe_Noble_Fighters
	pun_arevaci_secession		Ibe_Noble_Fighters
	pun_astures		Ibe_Noble_Fighters
	pun_cantrabri		Ibe_Noble_Fighters
	pun_carpetani		Ibe_Noble_Fighters
	pun_celtici		Ibe_Noble_Fighters
	pun_galleaci		Ibe_Noble_Fighters
	pun_oretani		Ibe_Noble_Fighters
	pun_rebel_celtiberian		Ibe_Noble_Fighters
	pun_turdetani		Ibe_Noble_Fighters
	pun_vaccaei		Ibe_Noble_Fighters
	pun_vettones		Ibe_Noble_Fighters
	rom_arevaci		Ibe_Noble_Fighters
	rom_arevaci_civil_war		Ibe_Noble_Fighters
	rom_arevaci_secession		Ibe_Noble_Fighters
	rom_cantabri		Ibe_Noble_Fighters
	rom_celtici		Ibe_Noble_Fighters
	emp_rebel_iberian		Ibe_Scutarii_Cav
	gaul_ausci		Ibe_Scutarii_Cav
	gaul_sotiates		Ibe_Scutarii_Cav
	gaul_tarbelli		Ibe_Scutarii_Cav
	pun_cessetani		Ibe_Scutarii_Cav
	pun_illercavones		Ibe_Scutarii_Cav
	pun_illergetes		Ibe_Scutarii_Cav
	pun_lusitani		Ibe_Scutarii_Cav
	pun_lusitani_civil_war		Ibe_Scutarii_Cav
	pun_lusitani_secession		Ibe_Scutarii_Cav
	pun_tarbelli		Ibe_Scutarii_Cav
	pun_vascones		Ibe_Scutarii_Cav
	rom_cessetani		Ibe_Scutarii_Cav
	rom_edetani		Ibe_Scutarii_Cav
	rom_galleaci		Ibe_Scutarii_Cav
	rom_lusitani		Ibe_Scutarii_Cav
	rom_lusitani_civil_war		Ibe_Scutarii_Cav
	rom_lusitani_secession		Ibe_Scutarii_Cav
	rom_rebel_iberian		Ibe_Scutarii_Cav
	rom_turdetani		Ibe_Scutarii_Cav
	emp_cantabri		Ibe_Skirm_Medium_Raider
	emp_iberia		Ibe_Skirm_Medium_Raider
	emp_rebel_iberian		Ibe_Skirm_Medium_Raider
	gaul_ausci		Ibe_Skirm_Medium_Raider
	gaul_sotiates		Ibe_Skirm_Medium_Raider
	gaul_tarbelli		Ibe_Skirm_Medium_Raider
	pun_cessetani		Ibe_Skirm_Medium_Raider
	pun_illercavones		Ibe_Skirm_Medium_Raider
	pun_illergetes		Ibe_Skirm_Medium_Raider
	pun_lusitani		Ibe_Skirm_Medium_Raider
	pun_lusitani_civil_war		Ibe_Skirm_Medium_Raider
	pun_lusitani_secession		Ibe_Skirm_Medium_Raider
	pun_tarbelli		Ibe_Skirm_Medium_Raider
	pun_vascones		Ibe_Skirm_Medium_Raider
	rom_cantabri		Ibe_Skirm_Medium_Raider
	rom_celtici		Ibe_Skirm_Medium_Raider
	rom_cessetani		Ibe_Skirm_Medium_Raider
	rom_edetani		Ibe_Skirm_Medium_Raider
	rom_galleaci		Ibe_Skirm_Medium_Raider
	rom_lusitani		Ibe_Skirm_Medium_Raider
	rom_lusitani_civil_war		Ibe_Skirm_Medium_Raider
	rom_lusitani_secession		Ibe_Skirm_Medium_Raider
	rom_rebel_iberian		Ibe_Skirm_Medium_Raider
	rom_turdetani		Ibe_Skirm_Medium_Raider
	emp_rebel_iberian		Ibe_Sword_Medium_Raider
	gaul_ausci		Ibe_Sword_Medium_Raider
	gaul_sotiates		Ibe_Sword_Medium_Raider
	gaul_tarbelli		Ibe_Sword_Medium_Raider
	pun_arevaci		Ibe_Sword_Medium_Raider
	pun_arevaci_civil_war		Ibe_Sword_Medium_Raider
	pun_arevaci_secession		Ibe_Sword_Medium_Raider
	pun_astures		Ibe_Sword_Medium_Raider
	pun_cantrabri		Ibe_Sword_Medium_Raider
	pun_carpetani		Ibe_Sword_Medium_Raider
	pun_celtici		Ibe_Sword_Medium_Raider
	pun_cessetani		Ibe_Sword_Medium_Raider
	pun_galleaci		Ibe_Sword_Medium_Raider
	pun_illercavones		Ibe_Sword_Medium_Raider
	pun_illergetes		Ibe_Sword_Medium_Raider
	pun_oretani		Ibe_Sword_Medium_Raider
	pun_rebel_celtiberian		Ibe_Sword_Medium_Raider
	pun_tarbelli		Ibe_Sword_Medium_Raider
	pun_turdetani		Ibe_Sword_Medium_Raider
	pun_vaccaei		Ibe_Sword_Medium_Raider
	pun_vascones		Ibe_Sword_Medium_Raider
	pun_vettones		Ibe_Sword_Medium_Raider
	rom_arevaci		Ibe_Sword_Medium_Raider
	rom_arevaci_civil_war		Ibe_Sword_Medium_Raider
	rom_arevaci_secession		Ibe_Sword_Medium_Raider
	rom_cessetani		Ibe_Sword_Medium_Raider
	rom_edetani		Ibe_Sword_Medium_Raider
	rom_galleaci		Ibe_Sword_Medium_Raider
	rom_rebel_iberian		Ibe_Sword_Medium_Raider
	rom_turdetani		Ibe_Sword_Medium_Raider
	emp_rebel_iberian		Ibe_Vet_Shield_Warriors
	gaul_ausci		Ibe_Vet_Shield_Warriors
	gaul_sotiates		Ibe_Vet_Shield_Warriors
	gaul_tarbelli		Ibe_Vet_Shield_Warriors
	pun_cessetani		Ibe_Vet_Shield_Warriors
	pun_illercavones		Ibe_Vet_Shield_Warriors
	pun_illergetes		Ibe_Vet_Shield_Warriors
	pun_tarbelli		Ibe_Vet_Shield_Warriors
	pun_vascones		Ibe_Vet_Shield_Warriors
	rom_cessetani		Ibe_Vet_Shield_Warriors
	rom_edetani		Ibe_Vet_Shield_Warriors
	rom_galleaci		Ibe_Vet_Shield_Warriors
	rom_rebel_iberian		Ibe_Vet_Shield_Warriors
	rom_turdetani		Ibe_Vet_Shield_Warriors
	emp_rebel_illyrian		Ill_Cav
	rom_ardiaei		Ill_Cav
	rom_ardiaei_civil_war		Ill_Cav
	rom_ardiaei_secession		Ill_Cav
	rom_daorsi		Ill_Cav
	rom_delmatae		Ill_Cav
	rom_rebel_illyrian		Ill_Cav
	emp_rebel_illyrian		Ill_Hoplites
	rom_ardiaei		Ill_Hoplites
	rom_ardiaei_civil_war		Ill_Hoplites
	rom_ardiaei_secession		Ill_Hoplites
	rom_daorsi		Ill_Hoplites
	rom_delmatae		Ill_Hoplites
	rom_rebel_illyrian		Ill_Hoplites
	rom_ardiaei		Ill_Noble_Hoplites
	rom_ardiaei_civil_war		Ill_Noble_Hoplites
	rom_ardiaei_secession		Ill_Noble_Hoplites
	rom_daorsi		Ill_Noble_Hoplites
	rom_delmatae		Ill_Noble_Hoplites
	emp_rebel_illyrian		Ill_Slingers_Three_Scorpio
	rom_ardiaei		Ill_Slingers_Three_Scorpio
	rom_ardiaei_civil_war		Ill_Slingers_Three_Scorpio
	rom_ardiaei_secession		Ill_Slingers_Three_Scorpio
	rom_daorsi		Ill_Slingers_Three_Scorpio
	rom_delmatae		Ill_Slingers_Three_Scorpio
	rom_rebel_illyrian		Ill_Slingers_Three_Scorpio
	emp_rebel_illyrian		Ill_Thureos_Six
	rom_ardiaei		Ill_Thureos_Six
	rom_ardiaei_civil_war		Ill_Thureos_Six
	rom_ardiaei_secession		Ill_Thureos_Six
	rom_daorsi		Ill_Thureos_Six
	rom_delmatae		Ill_Thureos_Six
	rom_rebel_illyrian		Ill_Thureos_Six
	rom_baktria		Ind_Armour_Elephants
	rom_baktria_civil_war		Ind_Armour_Elephants
	rom_baktria_secession		Ind_Armour_Elephants
	rom_seleucid		Ind_Armour_Elephants
	rom_seleucid_civil_war		Ind_Armour_Elephants
	rom_seleucid_secession		Ind_Armour_Elephants
	emp_rebel_latin		Ita_Levy_Three_Scorpio
	pun_etruscan		Ita_Levy_Three_Scorpio
	pun_rebel_latin		Ita_Levy_Three_Scorpio
	pun_samnites		Ita_Levy_Three_Scorpio
	rom_etruscan		Ita_Levy_Three_Scorpio
	rom_rebel_latin		Ita_Levy_Three_Scorpio
	pro_lucanian		Ita_Levy_Three
	pro_samnites		Ita_Levy_Three
	emp_rebel_latin		Ita_Noble_Cav
	pro_lucanian		Ita_Noble_Cav
	pro_samnites		Ita_Noble_Cav
	pun_etruscan		Ita_Noble_Cav
	pun_rebel_latin		Ita_Noble_Cav
	pun_samnites		Ita_Noble_Cav
	rom_etruscan		Ita_Noble_Cav
	rom_rebel_latin		Ita_Noble_Cav
	emp_rebel_latin		Ita_Noble_Infantry
	pro_lucanian		Ita_Noble_Infantry
	pro_samnites		Ita_Noble_Infantry
	pun_etruscan		Ita_Noble_Infantry
	pun_rebel_latin		Ita_Noble_Infantry
	pun_samnites		Ita_Noble_Infantry
	rom_etruscan		Ita_Noble_Infantry
	rom_rebel_latin		Ita_Noble_Infantry
	emp_rebel_latin		Ita_Sword_Six
	pro_lucanian		Ita_Sword_Six
	pro_rebels		Ita_Sword_Six
	pro_samnites		Ita_Sword_Six
	pun_etruscan		Ita_Sword_Six
	pun_rebel_latin		Ita_Sword_Six
	pun_samnites		Ita_Sword_Six
	rom_etruscan		Ita_Sword_Six
	rom_rebel_latin		Ita_Sword_Six
	pro_rebels		Ita_Sword
	emp_gaetuli		Num_Noble_Infantry
	emp_mauri		Num_Noble_Infantry
	emp_numidia		Num_Noble_Infantry
	pun_gaetuli		Num_Noble_Infantry
	pun_masaesyli		Num_Noble_Infantry
	pun_massyli		Num_Noble_Infantry
	pun_mauri		Num_Noble_Infantry
	rom_gaetuli		Num_Noble_Infantry
	rom_masaesyli		Num_Noble_Infantry
	rom_masaesyli_civil_war		Num_Noble_Infantry
	rom_masaesyli_secession		Num_Noble_Infantry
	emp_gaetuli		Num_Noble_Six
	emp_mauri		Num_Noble_Six
	emp_numidia		Num_Noble_Six
	pun_gaetuli		Num_Noble_Six
	pun_masaesyli		Num_Noble_Six
	pun_massyli		Num_Noble_Six
	pun_mauri		Num_Noble_Six
	rom_gaetuli		Num_Noble_Six
	rom_masaesyli		Num_Noble_Six
	rom_masaesyli_civil_war		Num_Noble_Six
	rom_masaesyli_secession		Num_Noble_Six
	pel_athenai		Pel_Armoured_Marines_Athenai_Three
	pel_athenai_civil_war		Pel_Armoured_Marines_Athenai_Three
	pel_athenai_secession		Pel_Armoured_Marines_Athenai_Three
	pel_korinthos		Pel_Armoured_Marines_Korinthos_Three
	pel_korinthos_civil_war		Pel_Armoured_Marines_Korinthos_Three
	pel_korinthos_secession		Pel_Armoured_Marines_Korinthos_Three
	pel_aitolian		Pel_Armoured_Marines_Three
	pel_akaian		Pel_Armoured_Marines_Three
	pel_argos		Pel_Armoured_Marines_Three
	pel_boiotia		Pel_Armoured_Marines_Three
	pel_boiotia_civil_war		Pel_Armoured_Marines_Three
	pel_boiotia_secession		Pel_Armoured_Marines_Three
	pel_byzantion		Pel_Armoured_Marines_Three
	pel_elis		Pel_Armoured_Marines_Three
	pel_epeiros		Pel_Armoured_Marines_Three
	pel_gortyn		Pel_Armoured_Marines_Three
	pel_ionian		Pel_Armoured_Marines_Three
	pel_knossos		Pel_Armoured_Marines_Three
	pel_korkyra		Pel_Armoured_Marines_Three
	pel_kydonia		Pel_Armoured_Marines_Three
	pel_makedon		Pel_Armoured_Marines_Three
	pel_melos		Pel_Armoured_Marines_Three
	pel_rebels_aiolian		Pel_Armoured_Marines_Three
	pel_rebels_akaian		Pel_Armoured_Marines_Three
	pel_rebels_dorian		Pel_Armoured_Marines_Three
	pel_rebels_ionian		Pel_Armoured_Marines_Three
	pel_rebels_makedonian		Pel_Armoured_Marines_Three
	pel_rebels_other_greeks		Pel_Armoured_Marines_Three
	pel_rodos		Pel_Armoured_Marines_Three
	pel_thessaly		Pel_Armoured_Marines_Three
	pel_persia		Pel_Immortal_Spearmen
	pel_rebels_persian		Pel_Immortal_Spearmen
	pel_persia		Pel_Phoenician_Marines_Three
	pel_rebels_persian		Pel_Phoenician_Marines_Three
	pel_aitolian		Pel_Picked_Hoplites
	pel_akaian		Pel_Picked_Hoplites
	pel_argos		Pel_Picked_Hoplites
	pel_athenai		Pel_Picked_Hoplites
	pel_athenai_civil_war		Pel_Picked_Hoplites
	pel_athenai_secession		Pel_Picked_Hoplites
	pel_boiotia		Pel_Picked_Hoplites
	pel_boiotia_civil_war		Pel_Picked_Hoplites
	pel_boiotia_secession		Pel_Picked_Hoplites
	pel_byzantion		Pel_Picked_Hoplites
	pel_elis		Pel_Picked_Hoplites
	pel_epeiros		Pel_Picked_Hoplites
	pel_gortyn		Pel_Picked_Hoplites
	pel_ionian		Pel_Picked_Hoplites
	pel_knossos		Pel_Picked_Hoplites
	pel_korinthos		Pel_Picked_Hoplites
	pel_korinthos_civil_war		Pel_Picked_Hoplites
	pel_korinthos_secession		Pel_Picked_Hoplites
	pel_korkyra		Pel_Picked_Hoplites
	pel_kydonia		Pel_Picked_Hoplites
	pel_makedon		Pel_Picked_Hoplites
	pel_melos		Pel_Picked_Hoplites
	pel_rebels_aiolian		Pel_Picked_Hoplites
	pel_rebels_akaian		Pel_Picked_Hoplites
	pel_rebels_dorian		Pel_Picked_Hoplites
	pel_rebels_ionian		Pel_Picked_Hoplites
	pel_rebels_makedonian		Pel_Picked_Hoplites
	pel_rebels_other_greeks		Pel_Picked_Hoplites
	pel_rodos		Pel_Picked_Hoplites
	pel_thessaly		Pel_Picked_Hoplites
	pel_sparta		Pel_Royal_Spartans
	pel_sparta_civil_war		Pel_Royal_Spartans
	pel_sparta_secession		Pel_Royal_Spartans
	pel_sparta		Pel_Spartan_Marines_Three
	pel_sparta_civil_war		Pel_Spartan_Marines_Three
	pel_sparta_secession		Pel_Spartan_Marines_Three
	pel_rebels_barbarian		Pel_Thr_Marines
	pel_thraike		Pel_Thr_Marines
	pel_rebels_barbarian		Pel_Thr_Nobles
	pel_thraike		Pel_Thr_Nobles
	pel_thraike		Pel_Thr_Royal_Cav
	rom_slave		Rom_Ballista_Five
	emp_antony		Rom_Evocati_Cohort
	emp_antony_civil_war		Rom_Evocati_Cohort
	emp_antony_secession		Rom_Evocati_Cohort
	emp_lepidus		Rom_Evocati_Cohort
	emp_lepidus_civil_war		Rom_Evocati_Cohort
	emp_lepidus_secession		Rom_Evocati_Cohort
	emp_octavian		Rom_Evocati_Cohort
	emp_octavian_civil_war		Rom_Evocati_Cohort
	emp_octavian_secession		Rom_Evocati_Cohort
	emp_pompey		Rom_Evocati_Cohort
	emp_pompey_civil_war		Rom_Evocati_Cohort
	emp_pompey_secession		Rom_Evocati_Cohort
	rom_rome		Rom_Evocati_Cohort
	rom_rome_civil_war		Rom_Evocati_Cohort
	rom_rome_secession		Rom_Evocati_Cohort
	emp_antony		Rom_Evocati_Six_Lft_Aft
	emp_antony_civil_war		Rom_Evocati_Six_Lft_Aft
	emp_antony_secession		Rom_Evocati_Six_Lft_Aft
	emp_lepidus		Rom_Evocati_Six_Lft_Aft
	emp_lepidus_civil_war		Rom_Evocati_Six_Lft_Aft
	emp_lepidus_secession		Rom_Evocati_Six_Lft_Aft
	emp_octavian		Rom_Evocati_Six_Lft_Aft
	emp_octavian_civil_war		Rom_Evocati_Six_Lft_Aft
	emp_octavian_secession		Rom_Evocati_Six_Lft_Aft
	emp_pompey		Rom_Evocati_Six_Lft_Aft
	emp_pompey_civil_war		Rom_Evocati_Six_Lft_Aft
	emp_pompey_secession		Rom_Evocati_Six_Lft_Aft
	rom_rome		Rom_Evocati_Six_Lft_Aft
	rom_rome_civil_war		Rom_Evocati_Six_Lft_Aft
	rom_rome_secession		Rom_Evocati_Six_Lft_Aft
	pro_rome		Rom_General
	pun_rome		Rom_General
	pun_rome_civil_war		Rom_General
