art_set_id	level	age	season	portrait	uniform	card	info	sea_uniform	navy_uniform	land_animation	sea_animation	navy_animation
inv_rom_general_1	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_1	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_11	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_11	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_12	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_12	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_13	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_13	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_14	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_14	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_15	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_15	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_16	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_16	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_17	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_17	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_18	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_18	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_19	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_19	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_20	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_20	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_2	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_2	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_3	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_3	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_4	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_4	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_5	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_5	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_6	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_6	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_7	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_7	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_8	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_8	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_9	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_9	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_civilwar_10	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_10	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_civilwar_1	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_1	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_civilwar_11	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_11	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_civilwar_12	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_12	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_civilwar_13	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_13	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_civilwar_14	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_14	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_civilwar_15	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_15	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_civilwar_16	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_16	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_civilwar_17	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_17	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_civilwar_18	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_18	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_civilwar_19	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_19	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_civilwar_20	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_20	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_civilwar_2	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_2	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_civilwar_3	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_3	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_civilwar_4	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_4	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_civilwar_5	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_5	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_civilwar_6	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_6	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_civilwar_7	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_7	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_civilwar_8	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_8	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_civilwar_9	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_9	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_secession_10	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_10	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_secession_1	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_1	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_secession_11	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_11	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_secession_12	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_12	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_secession_13	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_13	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_secession_14	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_14	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_secession_15	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_15	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_secession_16	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_16	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_secession_17	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_17	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_secession_18	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_18	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_secession_19	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_19	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_secession_20	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_20	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_secession_2	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_2	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_secession_3	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_3	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_secession_4	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_4	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_secession_5	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_5	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_secession_6	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_6	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_secession_7	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_7	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_secession_8	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_8	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_rom_general_secession_9	0	0	none	UI\Portraits\portrait_PH.png	inv_rom_general_9	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_champion_1	0	0	none	roman_champion_male	inv_sam_champion_1	inv_italian_champion_male	roman_champion_male	campaign_ship_civ_agent		champion_male	ship_agent	
inv_sam_champion_2	0	0	none	roman_champion_male	inv_sam_champion_2	inv_italian_champion_male	roman_champion_male	campaign_ship_civ_agent		champion_male	ship_agent	
inv_sam_champion_3	0	0	none	roman_champion_male	inv_sam_champion_3	inv_italian_champion_male	roman_champion_male	campaign_ship_civ_agent		champion_male	ship_agent	
inv_sam_champion_4	0	0	none	roman_champion_male	inv_sam_champion_4	inv_italian_champion_male	roman_champion_male	campaign_ship_civ_agent		champion_male	ship_agent	
inv_sam_champion_5	0	0	none	roman_champion_male	inv_sam_champion_5	inv_italian_champion_male	roman_champion_male	campaign_ship_civ_agent		champion_male	ship_agent	
inv_sam_champion_6	0	0	none	roman_champion_male	inv_sam_champion_6	inv_italian_champion_male	roman_champion_male	campaign_ship_civ_agent		champion_male	ship_agent	
inv_sam_general_10	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_10	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_1	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_1	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_11	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_11	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_12	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_12	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_13	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_13	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_14	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_14	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_15	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_15	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_16	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_16	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_17	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_17	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_18	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_18	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_19	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_19	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_20	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_20	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_2	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_2	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_3	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_3	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_4	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_4	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_5	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_5	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_6	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_6	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_7	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_7	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_8	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_8	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_9	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_9	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_civilwar_10	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_10	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_civilwar_1	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_1	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_civilwar_11	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_11	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_civilwar_12	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_12	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_civilwar_13	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_13	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_civilwar_14	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_14	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_civilwar_15	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_15	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_civilwar_16	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_16	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_civilwar_17	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_17	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_civilwar_18	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_18	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_civilwar_19	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_19	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_civilwar_20	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_20	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_civilwar_2	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_2	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_civilwar_3	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_3	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_civilwar_4	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_4	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_civilwar_5	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_5	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_civilwar_6	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_6	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_civilwar_7	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_7	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_civilwar_8	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_8	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_civilwar_9	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_9	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_secession_10	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_10	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_secession_1	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_1	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_secession_11	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_11	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_secession_12	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_12	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_secession_13	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_13	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_secession_14	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_14	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_secession_15	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_15	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_secession_16	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_16	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_secession_17	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_17	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_secession_18	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_18	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_secession_19	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_19	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_secession_20	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_20	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_secession_2	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_2	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
inv_sam_general_secession_3	0	0	none	UI\Portraits\portrait_PH.png	inv_sam_general_3	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
