id	incident_key	payload_key	value
15948	inv_family_incident_female_49	inv_incident_payload_character_unavailable_dummy	DURATION[2]
1598	rom_subject_roman_family_member_3_long_lost_i_A	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[1003]
1607	rom_subject_roman_family_member_3_long_lost_i_C	TARGET	EVENT
1614	rom_subject_roman_family_member_8_surgeon_i_B	CHANGE_POLITICAL_POWER	AMOUNT[-1]
1616	rom_subject_roman_family_member_8_surgeon_i_C	CHANGE_POLITICAL_POWER	AMOUNT[-1]
1621	rom_subject_roman_legate_1_Poisoner_i_C	rom_payload_unhappy_populace	DURATION[2]
1623	rom_subject_roman_legate_1_Poisoner_i_B	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[1003]
1631	rom_subject_roman_legate_2_Horned_i_A	rom_payload_grateful_populace	DURATION[3]
1635	rom_subject_roman_legate_2_Horned_i_B	rom_payload_slave_unhappiness	DURATION[4]
1644	rom_subject_roman_legate_3_Lack_slaves_i_A	rom_payload_slaves_increase	DURATION[4]
165	rom_subject_hellenic_religious_4_Delphoi_i_A	rom_payload_slave_unhappiness	DURATION[4]
1651	rom_subject_roman_legate_3_Lack_slaves_i_B	rom_payload_slave_economic_positive	DURATION[4]
16547	inv_samnites_ver_sacrum	inv_samnites_ver_sacrum	DURATION[5]
16554	inv_samnites_ver_sacrum	TARGET	CAPITAL
16556	inv_inc_helvetii_1	SPAWN_FORCE	STRENGTH[19];UNIT_SET[inv_inc_helvetii_1];OWNER[inv_inc_helvetii];X[248];Y[722];PIRATES
16566	inv_inc_histri_1	SPAWN_FORCE	STRENGTH[19];UNIT_SET[inv_inc_helvetii_1];OWNER[inv_inc_histri];X[512];Y[663];PIRATES
16572	inv_inc_hirpini_1	SPAWN_FORCE	STRENGTH[19];UNIT_SET[inv_inc_hirpini_1];OWNER[inv_inc_hirpini];X[513];Y[384];PIRATES
16581	inv_inc_nurrensi_1	SPAWN_FORCE	STRENGTH[19];UNIT_SET[inv_inc_nurrensi_1];OWNER[inv_inc_nurrensi];X[216];Y[252];PIRATES
16590	inv_inc_sikelians_1	SPAWN_FORCE	STRENGTH[19];UNIT_SET[inv_inc_sikelians_1];OWNER[inv_inc_sikelians];X[524];Y[81];PIRATES
16598	inv_inc_massylii_1	SPAWN_FORCE	STRENGTH[19];UNIT_SET[inv_inc_massylii_1];OWNER[inv_inc_massylii];X[249];Y[79];PIRATES
1660	rom_subject_roman_legate_4_Plenty_slaves_i_A	rom_payload_slave_economic_negative	DURATION[4]
16606	inv_colony_discovered_1	TARGET	EVENT
16616	inv_colony_discovered_2	TARGET	EVENT
16618	inv_colony_discovered_3	TARGET	EVENT
16624	inv_colony_discovered_4	TARGET	EVENT
16632	inv_colony_discovered_5	TARGET	EVENT
1665	rom_subject_roman_legate_4_Plenty_slaves_i_B	rom_payload_slave_unhappiness	DURATION[3]
16701	inv_greek_philosophers_incident_1	inv_greek_philosophers_incident_1	DURATION[6]
16708	inv_greek_philosophers_incident_2	inv_greek_philosophers_incident_2	DURATION[6]
16716	inv_greek_philosophers_incident_3	inv_greek_philosophers_incident_3	DURATION[6]
16722	inv_greek_philosophers_incident_4	inv_greek_philosophers_incident_4	DURATION[6]
16729	inv_greek_philosophers_incident_5	inv_greek_philosophers_incident_5	DURATION[6]
16736	inv_greek_philosophers_incident_6	inv_greek_philosophers_incident_6	DURATION[6]
1674	rom_subject_roman_legate_4_Plenty_slaves_i_C	rom_payload_unhappy_populace	DURATION[4]
16747	3c_Faction_Leader_Zenobia_outro_G	TARGET	EVENT
16751	3c_Faction_Leader_Zenobia_outro_S	TARGET	EVENT
16754	3c_Faction_Leader_Zenobia_outro_Z	TARGET	EVENT
16758	inv_inc_helvetii_2	SPAWN_FORCE	STRENGTH[19];UNIT_SET[inv_inc_helvetii_2];OWNER[inv_inc_helvetii];X[248];Y[722];PIRATES
16759	inv_inc_histri_2	SPAWN_FORCE	STRENGTH[19];UNIT_SET[inv_inc_helvetii_2];OWNER[inv_inc_histri];X[512];Y[663];PIRATES
16761	inv_inc_hirpini_2	SPAWN_FORCE	STRENGTH[19];UNIT_SET[inv_inc_hirpini_2];OWNER[inv_inc_hirpini];X[513];Y[384];PIRATES
16770	inv_inc_nurrensi_2	SPAWN_FORCE	STRENGTH[19];UNIT_SET[inv_inc_nurrensi_2];OWNER[inv_inc_nurrensi];X[216];Y[252];PIRATES
16776	inv_inc_sikelians_2	SPAWN_FORCE	STRENGTH[19];UNIT_SET[inv_inc_sikelians_2];OWNER[inv_inc_sikelians];X[524];Y[81];PIRATES
16784	inv_inc_massylii_2	SPAWN_FORCE	STRENGTH[19];UNIT_SET[inv_inc_massylii_2];OWNER[inv_inc_massylii];X[249];Y[79];PIRATES
16790	inv_colony_discovered_2	SPAWN_FORCE	STRENGTH[5];UNIT_SET[inv_camels_colony]
1681	rom_subject_roman_profession_1_Stranger_i_A	rom_payload_research	DURATION[2]
1690	rom_subject_roman_profession_1_Stranger_i_B	rom_payload_research_thirst_for_knowledge	DURATION[2]
171	rom_subject_hellenic_religious_4_Delphoi_i_B	rom_subject_favoured_by_gods	DURATION[7]
1711	rom_subject_roman_profession_2_Lanista_i_A	rom_payload_slave_unhappiness	DURATION[4]
1730	rom_subject_roman_profession_3_Gladiator_i_A	rom_payload_slave_happiness	DURATION[4]
1740	rom_subject_roman_profession_3_Gladiator_i_B	rom_payload_slave_unhappiness	DURATION[4]
1747	rom_subject_roman_profession_3_Gladiator_i_C	CHANGE_POLITICAL_POWER	AMOUNT[2]
1755	rom_subject_roman_profession_4_Charioteer_i_A	rom_payload_local_happiness	DURATION[4]
1762	rom_subject_roman_profession_4_Charioteer_i_B	rom_payload_local_happiness	DURATION[2]
1771	rom_subject_roman_profession_4_Charioteer_i_C	DAMAGE_BUILDING	MIN[0];MAX[25]
1775	rom_subject_roman_profession_5_Captain_i_A	rom_payload_call_sea	DURATION[4]
178	rom_subject_hellenic_religious_4_Delphoi_i_C	rom_subject_payload_good_omen	DURATION[4]
1787	rom_subject_roman_profession_5_Captain_i_C	rom_payload_prosperity_global	DURATION[2]
1793	rom_subject_roman_profession_5_wrecking_i_A	rom_payload_subject_local_trade	DURATION[2]
1801	rom_subject_roman_profession_5_wrecking_i_B	TREASURY	AMOUNT[2500]
1804	rom_subject_roman_profession_5_wrecking_i_C	rom_subject_local_trade_negative	DURATION[6]
1806	rom_subject_roman_religious_1_haruspay_i_A	rom_subject_wrath_of_gods	DURATION[4]
1810	rom_subject_roman_religious_1_haruspay_i_B	rom_subject_bad_omen	DURATION[4]
1812	rom_subject_roman_religious_1_haruspay_i_C	rom_subject_favoured_by_gods	DURATION[4]
1820	rom_subject_roman_religious_2_chickens_i_A	rom_subject_payload_good_omen	DURATION[4]
1834	rom_subject_roman_religious_2_chickens_i_C	rom_subject_wrath_of_gods	DURATION[4]
1838	rom_subject_roman_religious_3_augres_i_A	rom_subject_wrath_of_gods	DURATION[4]
184	rom_subject_hellenic_religious_5_Epidaurus_i_A	rom_subject_local_trade_negative	DURATION[4]
1845	rom_subject_roman_religious_3_augres_i_B	rom_payload_agriculture_gdp_mod_negative	DURATION[2]
1846	rom_subject_roman_religious_3_augres_i_C	rom_subject_payload_good_omen	DURATION[4]
186	rom_subject_hellenic_religious_5_Epidaurus_i_B	rom_subject_payload_good_omen	DURATION[4]
1865	rom_subject_roman_religious_4_vestal_i_A	rom_subject_wrath_of_gods	DURATION[4]
1867	rom_subject_roman_religious_4_vestal_i_B	rom_subject_favoured_by_gods	DURATION[4]
1875	rom_subject_roman_religious_5_cult_i_A	rom_subject_favoured_by_gods	DURATION[2]
1876	rom_subject_roman_religious_5_cult_i_B	rom_subject_wrath_of_gods	DURATION[4]
1880	rom_subject_roman_trade_aventine_gang_1_i_A	rom_payload_agriculture_gdp_mod_negative	DURATION[4]
1891	rom_subject_roman_trade_aventine_gang_1_i_D	rom_subject_payload_aventine	DURATION[6]
1894	disaster_fire	DAMAGE_BUILDING	MIN[0];MAX[75]
1895	rom_subject_barb_britons_sacred_sword_i_A	TARGET	EVENT
1897	disaster_flood	DAMAGE_BUILDING	MIN[0];MAX[25]
19	disaster_fire	rom_payload_disaster_fire	DURATION[2]
1905	disaster_earthquake	DAMAGE_BUILDING	MIN[25];MAX[100]
191	rom_subject_hellenic_religious_5_Epidaurus_i_C	rom_subject_wrath_of_gods	DURATION[4]
1916	rom_subject_barb_creature_1_white_faun_i_A	TARGET	EVENT
1918	rom_subject_barb_creature_1_white_faun_i_B	TARGET	EVENT
1919	incident_roman_triumph_3	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_roman_victor]
1923	incident_roman_triumph_2	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_roman_victor]
1929	incident_roman_triumph_1	GIVE_TRAIT	TRAIT_KEY[r2_sp_trait_roman_victor]
1931	incident_roman_triumph_3	TARGET	EVENT
1932	rom_subject_barb_family_member_1_brotherly_love_i_A	TARGET	EVENT
1935	incident_roman_triumph_2	TARGET	EVENT
1940	rom_subject_barb_family_member_1_brotherly_love_i_C	TARGET	EVENT
1943	incident_roman_triumph_1	TARGET	EVENT
1944	rom_subject_barb_family_member_2_younger_son_i_A	CHANGE_POLITICAL_POWER	AMOUNT[-1]
1946	rom_subject_barb_family_member_2_younger_son_i_B	CHANGE_POLITICAL_POWER	AMOUNT[1]
1952	incident_roman_triumph_1	MOVIE_EVENT	MOVIE_EVENT[904]
1953	rom_subject_barb_family_member_2_younger_son_i_C	TARGET	EVENT
1960	rom_subject_barb_family_member_3_kidnapped_i_A	CHANGE_POLITICAL_POWER	AMOUNT[1]
1961	incident_roman_triumph_2	MOVIE_EVENT	MOVIE_EVENT[913]
1967	incident_roman_triumph_3	MOVIE_EVENT	MOVIE_EVENT[922]
1969	rom_subject_barb_family_member_5_long_lost_i_A	TARGET	EVENT
1973	rom_subject_barb_family_member_5_long_lost_i_B	TARGET	EVENT
2	incident_gaul_gift_of_braciaca	rom_payload_inspired_endeavours_global	DURATION[6];GLOBAL
2006	rom_subject_barb_profession_1_chariot_i_C	TARGET	EVENT
2012	rom_subject_barb_religious_1_looters_i_A	TARGET	EVENT
2022	rom_subject_barb_religious_1_looters_i_B	TARGET	EVENT
2026	rom_subject_barb_religious_1_looters_i_C	TARGET	EVENT
203	rom_subject_hellenic_religious_6_hedonistic_i_A	rom_subject_payload_good_omen	DURATION[2]
2036	rom_subject_barb_religious_2_talking_head_i_A	TARGET	EVENT
2039	rom_subject_barb_religious_2_talking_head_i_B	TARGET	EVENT
2043	rom_subject_barb_religious_2_talking_head_i_C	TARGET	EVENT
2051	rom_subject_barb_religious_2_talking_head_i_D	TARGET	EVENT
2054	rom_subject_barb_religious_3_drought_i_A	TARGET	EVENT
2055	rom_subject_barb_religious_3_drought_i_B	TARGET	EVENT
2058	rom_subject_barb_religious_3_drought_i_C	TARGET	EVENT
2065	rom_subject_barb_religious_4_hag_i_A	TARGET	EVENT
2075	rom_subject_barb_religious_4_hag_i_B	TARGET	EVENT
2084	rom_subject_barb_religious_4_hag_i_C	TARGET	EVENT
210	rom_subject_hellenic_religious_6_hedonistic_i_B	rom_subject_favoured_by_gods	DURATION[4]
213	rom_subject_hellenic_religious_7_Bura_i_A	rom_subject_payload_good_omen	DURATION[2]
2138	rom_subject_barb_vanquished_leader_i_C	CHANGE_POLITICAL_POWER	AMOUNT[-1]
2152	rom_subject_barb_britons_sacred_sword_i_B	CHANGE_POLITICAL_POWER	AMOUNT[-1]
2159	rom_subject_barb_britons_sacred_sword_i_C	CHANGE_POLITICAL_POWER	AMOUNT[1]
2169	rom_subject_barb_creature_1_white_faun_i_A	CHANGE_GRAVITAS	AMOUNT[-15]
2176	rom_subject_barb_creature_1_white_faun_i_B	CHANGE_GRAVITAS	AMOUNT[10]
2185	rom_subject_barb_creature_1_white_faun_i_C	CHANGE_POLITICAL_POWER	AMOUNT[-1]
2187	rom_subject_barb_family_member_1_brotherly_love_i_A	CHANGE_GRAVITAS	AMOUNT[-20]
2188	rom_subject_barb_family_member_1_brotherly_love_i_B	CHANGE_GRAVITAS	AMOUNT[10]
2228	rom_subject_barb_family_member_3_kidnapped_i_B	CHANGE_POLITICAL_POWER	AMOUNT[-1]
2241	rom_subject_barb_family_member_5_long_lost_i_A	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[1000]
2248	rom_subject_barb_family_member_5_long_lost_i_C	TARGET	EVENT
2258	rom_subject_barb_profession_1_chariot_i_A	CHANGE_POLITICAL_POWER	AMOUNT[1]
2269	rom_subject_barb_religious_1_looters_i_A	rom_subject_payload_good_omen	DURATION[4]
227	rom_subject_hellenic_religious_7_Bura_i_C	rom_subject_wrath_of_gods	DURATION[4]
2278	rom_subject_barb_religious_1_looters_i_B	rom_subject_bad_omen	DURATION[4]
2290	rom_subject_barb_religious_2_talking_head_i_C	rom_subject_bad_omen	DURATION[4]
2305	rom_subject_barb_religious_3_drought_i_A	rom_subject_payload_good_omen	DURATION[2]
2315	rom_subject_barb_religious_3_drought_i_B	rom_subject_payload_good_omen	DURATION[2]
2328	rom_subject_barb_religious_4_hag_i_A	rom_subject_bad_omen	DURATION[4]
2331	rom_subject_barb_religious_4_hag_i_B	rom_subject_payload_good_omen	DURATION[2]
2368	rom_subject_barb_vanquished_leader_i_A	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[1000]
2370	rom_subject_barb_vanquished_leader_i_B	CHANGE_POLITICAL_POWER	AMOUNT[1]
24	disaster_flood	rom_payload_disaster_floods	DURATION[4]
251	rom_subject_hellenic_hetaira_1_i_C	CHANGE_GRAVITAS	AMOUNT[-20]
264	rom_subject_hellenic_hetaira_2_i_B	rom_subject_wrath_of_gods	DURATION[4]
277	rom_subject_hellenic_hetaira_3_i_A	CHANGE_GRAVITAS	AMOUNT[-20]
28	setback_lost	rom_payload_military_setback	DURATION[2]
287	rom_subject_hellenic_hetaira_3_i_C	CHANGE_POLITICAL_POWER	AMOUNT[-1]
2929	rom_subject_barb_creature_1_white_faun_i_D	TARGET	EVENT
2935	rom_subject_barb_family_member_1_brotherly_love_i_B	TARGET	EVENT
2967	rom_subject_barb_family_member_3_kidnapped_i_C	TARGET	EVENT
2974	rom_subject_hellenic_trade_1_Silk_i_D	TREASURY	AMOUNT[1000]
2982	rom_subject_hellenic_trade_2_Spices_i_D	TREASURY	AMOUNT[1000]
2986	rom_subject_hellenic_trade_3_Nisean_i_D	TARGET	EVENT
2989	rom_subject_family_member_5_Child_mars_i_C	TARGET	EVENT
2998	rom_subject_roman_profession_5_Captain_i_D	TARGET	EVENT
3	incident_roman_gift_of_bacchus	rom_payload_inspired_endeavours_global	DURATION[6];GLOBAL
3007	rom_subject_general_1_cloca_maxima_i_C	TARGET	EVENT
303	rom_subject_hellenic_hetaira_4_i_A	rom_payload_unhappy_populace	DURATION[2]
3031	rom_subject_barb_family_member_4_dead_leader_i_D	TARGET	EVENT
3034	rom_subject_barb_religious_6_witch_i_C	TARGET	EVENT
3040	rom_subject_barb_religious_6_witch_i_B	TARGET	EVENT
3042	rom_subject_barb_religious_6_witch_i_A	TARGET	EVENT
3075	rom_subject_family_member_7_guardian_i_D	CHANGE_POLITICAL_POWER	AMOUNT[-2]
31	incident_roman_urban_migration	rom_payload_urban_migration_local	DURATION[4]
3107	rom_subject_barb_religious_6_witch_i_C	rom_subject_wrath_of_gods	DURATION[3]
3110	rom_subject_barb_religious_6_witch_i_B	rom_subject_payload_good_omen	DURATION[2]
3118	rom_subject_barb_religious_6_witch_i_A	rom_subject_payload_good_omen	DURATION[2]
3120	rom_subject_eastern_archon_1_bribes_i_A	TARGET	EVENT
3123	rom_subject_eastern_archon_1_bribes_i_B	TARGET	EVENT
3129	rom_subject_eastern_archon_1_bribes_i_C	TARGET	EVENT
3136	rom_subject_eastern_archon_3_lack_slaves_i_A	TARGET	EVENT
3146	rom_subject_eastern_archon_3_lack_slaves_i_B	TARGET	EVENT
315	rom_subject_hellenic_hetaira_4_i_C	rom_subject_wrath_of_gods	DURATION[4]
3156	rom_subject_eastern_archon_3_lack_slaves_i_C	TARGET	EVENT
3159	rom_subject_eastern_profession_1_Goldsmith_i_A	TARGET	EVENT
3163	rom_subject_eastern_profession_1_Goldsmith_i_B	TARGET	EVENT
3173	rom_subject_eastern_profession_1_Goldsmith_i_C	TARGET	EVENT
3181	rom_subject_eastern_trade_1_Silk_A	TARGET	EVENT
3189	rom_subject_eastern_trade_1_Silk_B	TARGET	EVENT
3196	rom_subject_eastern_trade_2_Nisean_i_A	TARGET	EVENT
3203	rom_subject_eastern_trade_2_Nisean_i_B	TARGET	EVENT
3207	rom_subject_eastern_profession_2_rhyton_i_A	TARGET	EVENT
3213	rom_subject_eastern_profession_2_rhyton_i_C	TARGET	EVENT
322	rom_subject_hellennic_profession_1_Goldsmith_i_A	rom_payload_subject_local_trade	DURATION[4]
3223	rom_subject_eastern_creature_2_djinn_i_A	TARGET	EVENT
3233	rom_subject_eastern_creature_2_djinn_i_B	TARGET	EVENT
3240	rom_subject_eastern_creature_2_djinn_i_C	TARGET	EVENT
3249	rom_subject_eastern_archon_4_evil_eye_i_A	TARGET	EVENT
3257	rom_subject_eastern_archon_4_evil_eye_i_B	TARGET	EVENT
3261	rom_subject_eastern_archon_4_evil_eye_i_C	TARGET	EVENT
3263	rom_subject_eastern_religious_1_star_flood_i_A	TARGET	EVENT
3266	rom_subject_eastern_religious_1_star_flood_i_B	TARGET	EVENT
3275	rom_subject_eastern_religious_1_star_flood_i_C	TARGET	EVENT
3279	rom_subject_eastern_creature_1_griffin_bones_i_A	TARGET	EVENT
3286	rom_subject_eastern_creature_1_griffin_bones_i_C	TARGET	EVENT
3305	rom_subject_eastern_family_member_1_revenge_i_C	TARGET	EVENT
3318	rom_subject_eastern_profession_3_caravans_i_B	TARGET	EVENT
3322	rom_subject_eastern_profession_3_caravans_i_C	TARGET	EVENT
3329	rom_subject_eastern_family_member_2_debauched_i_A	TARGET	EVENT
333	rom_subject_hellenic_trade_1_Silk_i_A	rom_subject_payload_foreign_trade	DURATION[4]
3336	rom_subject_eastern_family_member_2_debauched_i_B	TARGET	EVENT
3338	rom_subject_eastern_family_member_2_debauched_i_C	TARGET	EVENT
3346	rom_subject_eastern_family_member_2_debauched_i_D	TARGET	EVENT
3352	rom_subject_eastern_family_member_3_greek_lover_i_A	TARGET	EVENT
3355	rom_subject_eastern_family_member_3_greek_lover_i_B	TARGET	EVENT
3367	rom_subject_eastern_family_member_4_kidnapped_i_A	TARGET	EVENT
3370	rom_subject_eastern_family_member_4_kidnapped_i_B	TARGET	EVENT
3372	rom_subject_eastern_family_member_4_kidnapped_i_C	TARGET	EVENT
3377	rom_subject_eastern_concubine_1_foreign_beauty_i_A	TARGET	EVENT
3386	rom_subject_eastern_concubine_1_foreign_beauty_i_B	TARGET	EVENT
340	rom_subject_hellenic_trade_1_Silk_i_B	rom_subject_payload_good_omen	DURATION[4]
3400	rom_subject_eastern_concubine_2_killer_queen_i_A	TARGET	EVENT
3409	rom_subject_eastern_concubine_2_killer_queen_i_B	TARGET	EVENT
3416	rom_subject_eastern_concubine_3_plots_i_A	TARGET	EVENT
3441	rom_subject_eastern_archon_5_Barren_land_i_A	TARGET	EVENT
3446	rom_subject_eastern_archon_5_Barren_land_i_B	TARGET	EVENT
3449	rom_subject_eastern_archon_5_Barren_land_i_C	TARGET	EVENT
3453	rom_subject_eastern_archon_5_Barren_land_i_D	TARGET	EVENT
3462	rom_subject_eastern_religious_2_dark_dreams_i_A	TARGET	EVENT
3467	rom_subject_eastern_religious_2_dark_dreams_i_B	TARGET	EVENT
3474	rom_subject_eastern_religious_3_star_prosperity_i_A	TARGET	EVENT
3481	rom_subject_eastern_religious_3_star_prosperity_i_B	TARGET	EVENT
3487	rom_subject_eastern_religious_3_star_prosperity_i_C	TARGET	EVENT
3489	rom_subject_eastern_religious_4_star_baby_i_A	TARGET	EVENT
3498	rom_subject_eastern_religious_4_star_baby_i_B	TARGET	EVENT
3503	rom_subject_eastern_archon_1_bribes_i_A	TREASURY	AMOUNT[2000]
3511	rom_subject_eastern_archon_1_bribes_i_B	rom_payload_grateful_populace	DURATION[4]
3528	rom_subject_eastern_archon_3_lack_slaves_i_A	rom_payload_slaves_increase	DURATION[4]
3531	rom_subject_eastern_archon_3_lack_slaves_i_B	rom_payload_slave_economic_positive	DURATION[4]
3540	rom_subject_eastern_profession_1_Goldsmith_i_A	rom_payload_subject_local_trade	DURATION[4]
3545	rom_subject_eastern_profession_1_Goldsmith_i_B	TREASURY	AMOUNT[5000]
3554	rom_subject_eastern_trade_1_Silk_A	rom_subject_payload_foreign_trade	DURATION[4]
3555	rom_subject_eastern_trade_1_Silk_B	rom_payload_subject_local_trade	DURATION[4]
3565	rom_subject_eastern_trade_1_Silk_C	TREASURY	AMOUNT[1000]
357	rom_subject_hellenic_trade_2_Spices_i_A	TARGET	EVENT
3571	rom_subject_eastern_trade_2_Nisean_i_A	rom_subject_payload_nisean	DURATION[4]
3572	rom_subject_eastern_trade_2_Nisean_i_B	rom_payload_local_happiness	DURATION[4]
3579	rom_subject_eastern_trade_2_Nisean_i_C	TREASURY	AMOUNT[1000]
3581	rom_subject_eastern_profession_2_rhyton_i_A	rom_payload_subject_local_trade	DURATION[4]
3608	rom_subject_eastern_creature_2_djinn_i_B	CHANGE_GRAVITAS	AMOUNT[-10]
3626	rom_subject_eastern_archon_4_evil_eye_i_B	rom_payload_grateful_populace	DURATION[2]
3629	rom_subject_eastern_archon_4_evil_eye_i_C	rom_payload_unhappy_populace	DURATION[4]
3635	rom_subject_eastern_religious_1_star_flood_i_A	rom_payload_disaster_floods	DURATION[1]
3639	rom_subject_eastern_religious_1_star_flood_i_B	rom_subject_bad_omen	DURATION[4]
364	rom_subject_hellenic_trade_2_Spices_i_B	TARGET	EVENT
3649	rom_subject_eastern_creature_1_griffin_bones_i_A	CHANGE_GRAVITAS	AMOUNT[20]
3655	rom_subject_eastern_creature_1_griffin_bones_i_B	CHANGE_POLITICAL_POWER	AMOUNT[-1]
3668	rom_subject_eastern_family_member_1_revenge_i_A	CHANGE_POLITICAL_POWER	AMOUNT[1]
367	rom_subject_hellenic_trade_2_Spices_i_C	TARGET	EVENT
3673	rom_subject_eastern_family_member_1_revenge_i_B	CHANGE_POLITICAL_POWER	AMOUNT[-1]
3694	rom_subject_eastern_profession_3_caravans_i_B	rom_subject_local_trade_negative	AMOUNT[-25]
3720	rom_subject_eastern_family_member_3_greek_lover_i_A	CHANGE_GRAVITAS	AMOUNT[-5]
3727	rom_subject_eastern_family_member_3_greek_lover_i_B	CHANGE_GRAVITAS	AMOUNT[5]
3732	rom_subject_eastern_family_member_3_greek_lover_i_C	CHANGE_POLITICAL_POWER	AMOUNT[-1]
3740	rom_subject_eastern_family_member_4_kidnapped_i_B	CHANGE_GRAVITAS	AMOUNT[-15]
3750	rom_subject_eastern_family_member_4_kidnapped_i_C	CHANGE_GRAVITAS	AMOUNT[5]
3757	rom_subject_eastern_concubine_1_foreign_beauty_i_A	CHANGE_GRAVITAS	AMOUNT[10]
3765	rom_subject_eastern_concubine_1_foreign_beauty_i_B	CHANGE_GRAVITAS	AMOUNT[-10]
3769	rom_subject_eastern_concubine_1_foreign_beauty_i_C	CHANGE_POLITICAL_POWER	AMOUNT[-1]
3775	rom_subject_eastern_concubine_2_killer_queen_i_A	CHANGE_POLITICAL_POWER	AMOUNT[-1]
3785	rom_subject_eastern_concubine_2_killer_queen_i_B	CHANGE_POLITICAL_POWER	AMOUNT[1]
3787	rom_subject_eastern_concubine_2_killer_queen_i_C	CHANGE_POLITICAL_POWER	AMOUNT[1]
3796	rom_subject_eastern_concubine_3_plots_i_A	CHANGE_GRAVITAS	AMOUNT[5]
3802	rom_subject_eastern_concubine_3_plots_i_B	CHANGE_POLITICAL_POWER	AMOUNT[-1]
3812	rom_subject_eastern_concubine_3_plots_i_C	TARGET	EVENT
3815	rom_subject_eastern_profession_3_gosan_i_A	CHANGE_POLITICAL_POWER	AMOUNT[1]
3817	rom_subject_eastern_profession_3_gosan_i_B	CHANGE_POLITICAL_POWER	AMOUNT[2]
3820	rom_subject_eastern_profession_3_gosan_i_C	CHANGE_POLITICAL_POWER	AMOUNT[-1]
3825	rom_subject_eastern_archon_5_Barren_land_i_A	rom_subject_favoured_by_gods	DURATION[2]
3832	rom_subject_eastern_archon_5_Barren_land_i_B	rom_subject_payload_good_omen	DURATION[2]
3842	rom_subject_eastern_archon_5_Barren_land_i_C	rom_subject_favoured_by_gods	DURATION[2]
3856	rom_subject_eastern_religious_2_dark_dreams_i_A	rom_subject_favoured_by_gods	DURATION[2]
3862	rom_subject_eastern_religious_2_dark_dreams_i_B	rom_payload_plague_settlement	DURATION[4]
3871	rom_subject_eastern_religious_3_star_prosperity_i_A	rom_subject_payload_good_omen	DURATION[4]
3876	rom_subject_eastern_religious_3_star_prosperity_i_B	rom_subject_favoured_by_gods	DURATION[4]
3881	rom_subject_eastern_religious_3_star_prosperity_i_C	rom_subject_payload_purple	DURATION[4]
3888	rom_subject_eastern_religious_4_star_baby_i_A	rom_subject_payload_good_omen	DURATION[2]
3894	rom_subject_eastern_archon_2_plenty_slaves_i_A	rom_payload_slave_economic_negative	DURATION[4]
3897	rom_subject_eastern_archon_2_plenty_slaves_i_B	rom_payload_slave_unhappiness	DURATION[4]
3899	rom_subject_eastern_archon_2_plenty_slaves_i_C	rom_payload_slave_economic_positive	DURATION[4]
3911	rom_subject_eastern_archon_2_plenty_slaves_i_A	TARGET	EVENT
3921	rom_subject_eastern_archon_2_plenty_slaves_i_B	TARGET	EVENT
393	rom_subject_hellenic_profession_2_Blacksmith_i_A	rom_payload_weapons	DURATION[3]
3930	rom_subject_eastern_archon_2_plenty_slaves_i_C	TARGET	EVENT
3936	rom_subject_eastern_archon_2_plenty_slaves_i_D	TARGET	EVENT
3952	rom_subject_eastern_religious_4_star_baby_i_C	rom_subject_wrath_of_gods	DURATION[2]
3957	rom_subject_eastern_religious_4_star_baby_i_C	TARGET	EVENT
3959	rom_subject_hellenic_religious_6_hedonistic_i_C	rom_subject_wrath_of_gods	DURATION[4]
3969	rom_subject_hellenic_religious_6_hedonistic_i_C	TARGET	EVENT
3979	rom_subject_hellenic_family_member_debt_own_followup_i_A	TARGET	EVENT
3982	rom_subject_hellenic_family_member_debt_own_followup_i_B	TARGET	EVENT
3983	rom_subject_hellenic_family_member_debt_own_followup_i_C	TARGET	EVENT
4	disaster_plague_starts_region	rom_payload_plague_settlement	DURATION[2]
40	incident_hellenic_resistance_to_hegemony	rom_payload_cultural_unrest_hellenic	DURATION[4];GLOBAL
4006	rom_subject_hellenic_family_member_4_Agamemnon_followup_i_A	TARGET	EVENT
4014	rom_subject_hellenic_family_member_4_Agamemnon_followup_i_B	TARGET	EVENT
4023	rom_subject_roman_family_member_2_harlot_followup_i_D	TARGET	EVENT
4038	rom_subject_roman_family_member_2_harlot_followup_i_A	CHANGE_POLITICAL_POWER	AMOUNT[1]
4049	rom_subject_roman_family_member_2_harlot_followup_i_B	CHANGE_POLITICAL_POWER	AMOUNT[-1]
405	rom_subject_hellenic_profession_4_Priestess_i_A	rom_payload_tribute_local	DURATION[5]
4059	rom_subject_roman_family_member_2_harlot_followup_i_C	TARGET	EVENT
408	rom_subject_hellenic_profession_4_Priestess_i_B	rom_payload_unhappy_populace	DURATION[4]
4088	rom_subject_roman_trade_aventine_gang_followup_i_A	TARGET	EVENT
4097	rom_subject_roman_trade_aventine_gang_followup_i_C	TARGET	EVENT
4098	rom_subject_roman_trade_aventine_gang_followup_i_D	TARGET	EVENT
4099	rom_subject_roman_legate_1_Poisoner_followup_i_A	rom_payload_grateful_populace	DURATION[2]
