child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position
rom_eastern_military_tactics_009_nisean_breeders	rom_eastern_military_tactics_007_tactical_flexibility	0	3	4
rom_egypt_civil_economy_002_land_tax	rom_egypt_civil_economy_001_administration_reforms	0	1	4
rom_egypt_civil_economy_003_double_cropping	rom_egypt_civil_economy_001_administration_reforms	0	3	4
rom_egypt_civil_economy_004_public_auction	rom_egypt_civil_economy_002_land_tax	0	2	4
rom_egypt_civil_economy_005_artificial_lakes	rom_egypt_civil_economy_003_double_cropping	0	2	4
rom_egypt_civil_economy_006_tribal_vassalage	rom_egypt_civil_economy_004_public_auction	0	2	1
rom_egypt_civil_economy_008_desert_reclamation	rom_egypt_civil_economy_005_artificial_lakes	0	2	4
rom_egypt_civil_economy_007_labour_organisation	rom_egypt_civil_economy_006_tribal_vassalage	0	2	4
rom_egypt_civil_economy_009_intensified_agriculture	rom_egypt_civil_economy_008_desert_reclamation	0	1	3
rom_egypt_civil_philosophy_002_dynastic_list	rom_egypt_civil_philosophy_001_intellectual_headhunting	0	1	4
rom_egypt_civil_philosophy_003_legal_institutions	rom_egypt_civil_philosophy_001_intellectual_headhunting	0	3	4
rom_egypt_civil_philosophy_004_astronomy	rom_egypt_civil_philosophy_002_dynastic_list	0	2	4
rom_egypt_civil_philosophy_005_archive	rom_egypt_civil_philosophy_003_legal_institutions	0	2	4
rom_egypt_civil_philosophy_006_astrolabe	rom_egypt_civil_philosophy_004_astronomy	0	2	1
rom_egypt_civil_philosophy_009_annual_survey	rom_egypt_civil_philosophy_005_archive	0	2	4
rom_egypt_civil_philosophy_007_natural_philosophy	rom_egypt_civil_philosophy_006_astrolabe	0	2	4
rom_egypt_civil_philosophy_008_cult_of_alexander	rom_egypt_civil_philosophy_007_natural_philosophy	0	1	4
rom_egypt_engineering_construction_002_water_sluicing	rom_egypt_engineering_construction_001_tax_labour	0	3	1
rom_egypt_engineering_construction_003_advanced_construction_techniques	rom_egypt_engineering_construction_001_tax_labour	0	2	1
rom_egypt_engineering_construction_004_architectural_advances	rom_egypt_engineering_construction_003_advanced_construction_techniques	0	2	4
rom_egypt_engineering_construction_005_border_forts	rom_egypt_engineering_construction_004_architectural_advances	0	1	4
rom_egypt_engineering_construction_006_dioptra	rom_egypt_engineering_construction_004_architectural_advances	0	3	4
rom_egypt_engineering_construction_007_improved_fortifications	rom_egypt_engineering_construction_005_border_forts	0	2	4
rom_egypt_engineering_construction_008_crane	rom_egypt_engineering_construction_006_dioptra	0	2	4
rom_egypt_engineering_construction_009_monumental_architecture	rom_egypt_engineering_construction_007_improved_fortifications	0	2	1
rom_egypt_engineering_construction_009_monumental_architecture	rom_egypt_engineering_construction_008_crane	0	2	3
rom_egypt_engineering_siege_002_siege_tower	rom_egypt_engineering_siege_001_engineering	0	1	4
rom_egypt_engineering_siege_003_central_grain_warehouse	rom_egypt_engineering_siege_001_engineering	0	3	4
rom_egypt_engineering_siege_004_battering_ram	rom_egypt_engineering_siege_002_siege_tower	0	2	4
rom_egypt_engineering_siege_005_ammunition_stores	rom_egypt_engineering_siege_003_central_grain_warehouse	0	2	4
rom_egypt_engineering_siege_006_armoured_siege_engineers	rom_egypt_engineering_siege_004_battering_ram	0	2	1
rom_egypt_engineering_siege_008_emergency_siege_measures	rom_egypt_engineering_siege_005_ammunition_stores	0	2	4
rom_egypt_engineering_siege_007_onager	rom_egypt_engineering_siege_006_armoured_siege_engineers	0	2	4
rom_egypt_engineering_siege_009_improved_defensive_artillery	rom_egypt_engineering_siege_008_emergency_siege_measures	0	1	3
rom_egypt_military_management_002_cultural_assimilation	rom_egypt_military_management_001_training_reforms	0	1	4
rom_egypt_military_management_003_deck_artillery	rom_egypt_military_management_001_training_reforms	0	3	4
rom_egypt_military_management_004_land_grant	rom_egypt_military_management_002_cultural_assimilation	0	2	4
rom_egypt_military_management_005_improved_artillery	rom_egypt_military_management_003_deck_artillery	0	2	4
rom_egypt_military_management_006_supply_reforms	rom_egypt_military_management_004_land_grant	0	2	1
rom_egypt_military_management_008_fore_and_aft_rigging	rom_egypt_military_management_005_improved_artillery	0	2	4
rom_egypt_military_management_007_professional_soldiery	rom_egypt_military_management_006_supply_reforms	0	2	4
rom_egypt_military_management_009_epic_naval_architecture	rom_egypt_military_management_008_fore_and_aft_rigging	0	1	3
rom_egypt_military_tactics_002_gymnasia	rom_egypt_military_tactics_001_physical_conditioning	0	1	4
rom_egypt_military_tactics_003_ram	rom_egypt_military_tactics_001_physical_conditioning	0	3	4
rom_egypt_military_tactics_004_weapon_proficiency	rom_egypt_military_tactics_002_gymnasia	0	2	4
rom_egypt_military_tactics_005_improved_ramming	rom_egypt_military_tactics_003_ram	0	2	4
rom_egypt_military_tactics_006_tactical_flexibility	rom_egypt_military_tactics_004_weapon_proficiency	0	2	1
rom_egypt_military_tactics_007_tactical_drills	rom_egypt_military_tactics_006_tactical_flexibility	0	2	4
rom_egypt_military_tactics_008_strategic_manoeuvres	rom_egypt_military_tactics_007_tactical_drills	0	1	4
rom_egypt_military_tactics_009_advanced_cavalry_tactics	rom_egypt_military_tactics_007_tactical_drills	0	3	4
rom_gaul_civil_construction_002_under_floor_drainage	rom_gaul_civil_construction_001_earth_works	0	3	1
rom_gaul_civil_construction_003_raised_site	rom_gaul_civil_construction_001_earth_works	0	2	1
rom_gaul_civil_construction_004_tax_labour	rom_gaul_civil_construction_003_raised_site	0	2	4
rom_gaul_civil_construction_005_large_defences	rom_gaul_civil_construction_004_tax_labour	0	1	4
rom_gaul_civil_construction_006_stone_footing	rom_gaul_civil_construction_004_tax_labour	0	3	4
emp_dacia_civil_construction_007_murus_dacius	rom_gaul_civil_construction_005_large_defences	0	2	4
rom_biephi_civil_construction_007_murus_dacius	rom_gaul_civil_construction_005_large_defences	0	2	4
rom_gaul_civil_construction_007_double_wall_construction	rom_gaul_civil_construction_005_large_defences	0	2	4
rom_getae_civil_construction_007_murus_dacius	rom_gaul_civil_construction_005_large_defences	0	2	4
rom_gaul_civil_construction_008_dry_stone_construction	rom_gaul_civil_construction_006_stone_footing	0	2	4
rom_gaul_civil_construction_009_enclosed_settlement	rom_gaul_civil_construction_007_double_wall_construction	0	2	1
rom_gaul_civil_construction_009_enclosed_settlement	rom_gaul_civil_construction_008_dry_stone_construction	0	2	3
rom_gaul_civil_druidic_council_003_sacred_grove	rom_gaul_civil_druidic_council_001_knowledge_of_the_oak	0	3	4
rom_gaul_civil_druidic_council_004_mint	rom_gaul_civil_druidic_council_001_knowledge_of_the_oak	0	1	4
emp_thracian_civil_druidic_council_006_hellenisation	rom_gaul_civil_druidic_council_002_cupellation_furnace	0	2	1
rom_gaul_civil_druidic_council_006_celtic_calendar	rom_gaul_civil_druidic_council_002_cupellation_furnace	0	2	1
rom_thracian_civil_druidic_council_006_hellenisation	rom_gaul_civil_druidic_council_002_cupellation_furnace	0	2	1
rom_gaul_civil_druidic_council_005_stargazing	rom_gaul_civil_druidic_council_003_sacred_grove	0	2	4
rom_gaul_civil_druidic_council_002_cupellation_furnace	rom_gaul_civil_druidic_council_004_mint	0	2	4
rom_gaul_civil_druidic_council_009_temple_of_the_oak	rom_gaul_civil_druidic_council_005_stargazing	0	2	4
rom_gaul_civil_druidic_council_007_multilingual	rom_gaul_civil_druidic_council_006_celtic_calendar	0	2	4
rom_gaul_civil_druidic_council_008_land_and_community_laws	rom_gaul_civil_druidic_council_007_multilingual	0	1	4
rom_gaul_civil_tribal_economy_002_animal_husbandry	rom_gaul_civil_tribal_economy_001_iron_tools	0	1	4
rom_gaul_civil_tribal_economy_003_craft_specialisation	rom_gaul_civil_tribal_economy_001_iron_tools	0	3	4
rom_gaul_civil_tribal_economy_004_celtic_plough	rom_gaul_civil_tribal_economy_002_animal_husbandry	0	2	4
rom_gaul_civil_tribal_economy_005_timber_trackway	rom_gaul_civil_tribal_economy_003_craft_specialisation	0	2	4
rom_gaul_civil_tribal_economy_006_crop_rotation	rom_gaul_civil_tribal_economy_004_celtic_plough	0	2	1
rom_gaul_civil_tribal_economy_009_intensified_production	rom_gaul_civil_tribal_economy_005_timber_trackway	0	2	4
rom_gaul_civil_tribal_economy_007_souterrain	rom_gaul_civil_tribal_economy_006_crop_rotation	0	2	4
rom_gaul_civil_tribal_economy_008_grain_kiln	rom_gaul_civil_tribal_economy_007_souterrain	0	1	4
rom_gaul_military_siege_003_great_food_vault	rom_gaul_military_siege_001_emergency_siege_measures	0	3	4
rom_gaul_military_siege_004_battering_ram	rom_gaul_military_siege_001_emergency_siege_measures	0	1	4
rom_gaul_military_siege_006_armoured_siege_engineers	rom_gaul_military_siege_002_boiling_oil	0	2	4
rom_gaul_military_siege_005_ammunition_stores	rom_gaul_military_siege_003_great_food_vault	0	2	4
rom_gaul_military_siege_008_siege_tower	rom_gaul_military_siege_004_battering_ram	0	2	4
rom_gaul_military_siege_002_boiling_oil	rom_gaul_military_siege_005_ammunition_stores	0	2	3
rom_gaul_military_siege_007_improved_defensive_artillery	rom_gaul_military_siege_006_armoured_siege_engineers	0	3	4
rom_gaul_military_siege_009_torsion_techniques	rom_gaul_military_siege_008_siege_tower	0	2	4
rom_gaul_military_war_exercises_002_war_dance	rom_gaul_military_war_exercises_001_massed_charge	0	1	4
rom_gaul_military_war_exercises_003_crew_training	rom_gaul_military_war_exercises_001_massed_charge	0	3	4
rom_gaul_military_war_exercises_004_war_horn	rom_gaul_military_war_exercises_002_war_dance	0	2	4
rom_gaul_military_war_exercises_005_lode_stone	rom_gaul_military_war_exercises_003_crew_training	0	2	4
rom_gaul_military_war_exercises_006_tribal_totem	rom_gaul_military_war_exercises_004_war_horn	0	2	1
rom_gaul_military_war_exercises_007_servants_of_the_elite	rom_gaul_military_war_exercises_006_tribal_totem	0	2	4
emp_dacia_military_war_exercises_009_cavalry_nobility	rom_gaul_military_war_exercises_007_servants_of_the_elite	0	3	4
emp_thracian_military_war_exercises_009_cavalry_nobility	rom_gaul_military_war_exercises_007_servants_of_the_elite	0	3	4
rom_ardiaei_military_war_exercises_009_cavalry_nobility	rom_gaul_military_war_exercises_007_servants_of_the_elite	0	3	4
rom_biephi_military_war_exercises_009_cavalry_nobility	rom_gaul_military_war_exercises_007_servants_of_the_elite	0	3	4
rom_delmatae_military_war_exercises_009_cavalry_nobility	rom_gaul_military_war_exercises_007_servants_of_the_elite	0	3	4
rom_gaul_military_war_exercises_008_warrior_aristocracy	rom_gaul_military_war_exercises_007_servants_of_the_elite	0	1	4
rom_gaul_military_war_exercises_009_trimarcisia	rom_gaul_military_war_exercises_007_servants_of_the_elite	0	3	4
rom_getae_military_war_exercises_009_cavalry_nobility	rom_gaul_military_war_exercises_007_servants_of_the_elite	0	3	4
rom_thracian_military_war_exercises_009_cavalry_nobility	rom_gaul_military_war_exercises_007_servants_of_the_elite	0	3	4
rom_gaul_military_warrior_code_002_headhunt	rom_gaul_military_warrior_code_001_advanced_saddle	0	1	4
rom_gaul_military_warrior_code_003_shallow_keel	rom_gaul_military_warrior_code_001_advanced_saddle	0	3	4
rom_ardiaei_military_warrior_code_004_infantry_tactics	rom_gaul_military_warrior_code_002_headhunt	0	2	4
rom_daorsi_military_warrior_code_004_infantry_tactics	rom_gaul_military_warrior_code_002_headhunt	0	2	4
rom_delmatae_military_warrior_code_004_infantry_tactics	rom_gaul_military_warrior_code_002_headhunt	0	2	4
rom_gaul_military_warrior_code_004_cavalry_tactics	rom_gaul_military_warrior_code_002_headhunt	0	2	4
rom_gaul_military_warrior_code_005_oak_construction	rom_gaul_military_warrior_code_003_shallow_keel	0	2	4
emp_thracian_military_warrior_code_008_bronze_armour	rom_gaul_military_warrior_code_004_cavalry_tactics	0	2	4
rom_gaul_military_warrior_code_008_infantry_chainmail	rom_gaul_military_warrior_code_004_cavalry_tactics	0	2	4
rom_thracian_military_warrior_code_008_bronze_armour	rom_gaul_military_warrior_code_004_cavalry_tactics	0	2	4
rom_gaul_military_warrior_code_006_improved_ship_building	rom_gaul_military_warrior_code_005_oak_construction	0	2	3
rom_gaul_military_warrior_code_007_iron_anchors	rom_gaul_military_warrior_code_006_improved_ship_building	0	2	4
rom_gaul_military_warrior_code_009_infantry_drills	rom_gaul_military_warrior_code_008_infantry_chainmail	0	3	1
rom_german_civil_construction_002_under_floor_drainage	rom_german_civil_construction_001_earth_works	0	3	1
rom_german_civil_construction_003_raised_site	rom_german_civil_construction_001_earth_works	0	2	1
rom_german_civil_construction_004_tax_labour	rom_german_civil_construction_003_raised_site	0	2	4
rom_german_civil_construction_005_large_defences	rom_german_civil_construction_004_tax_labour	0	1	4
rom_german_civil_construction_006_stone_footing	rom_german_civil_construction_004_tax_labour	0	3	4
rom_german_civil_construction_007_double_wall_construction	rom_german_civil_construction_005_large_defences	0	2	4
rom_german_civil_construction_008_dry_stone_construction	rom_german_civil_construction_006_stone_footing	0	2	4
rom_german_civil_construction_009_enclosed_settlement	rom_german_civil_construction_007_double_wall_construction	0	2	1
rom_german_civil_construction_009_enclosed_settlement	rom_german_civil_construction_008_dry_stone_construction	0	2	3
rom_german_civil_druidic_council_002_cupellation_furnace	rom_german_civil_druidic_council_001_knowedge_of_the_oak	0	1	4
rom_german_civil_druidic_council_003_sacred_grove	rom_german_civil_druidic_council_001_knowedge_of_the_oak	0	3	4
rom_german_civil_druidic_council_004_mint	rom_german_civil_druidic_council_002_cupellation_furnace	0	2	4
rom_german_civil_druidic_council_005_stargazing	rom_german_civil_druidic_council_003_sacred_grove	0	2	4
rom_german_civil_druidic_council_006_celtic_calendar	rom_german_civil_druidic_council_004_mint	0	2	1
rom_german_civil_druidic_council_009_temple_of_the_oak	rom_german_civil_druidic_council_005_stargazing	0	2	4
rom_german_civil_druidic_council_007_written_language	rom_german_civil_druidic_council_006_celtic_calendar	0	2	4
rom_german_civil_druidic_council_008_land_and_community_laws	rom_german_civil_druidic_council_007_written_language	0	1	4
rom_german_civil_tribal_economy_002_fertilisation	rom_german_civil_tribal_economy_001_iron_tools	0	1	4
rom_german_civil_tribal_economy_003_craft_specialisation	rom_german_civil_tribal_economy_001_iron_tools	0	3	4
rom_german_civil_tribal_economy_004_improved_irrigation	rom_german_civil_tribal_economy_002_fertilisation	0	2	4
rom_german_civil_tribal_economy_005_timber_trackway	rom_german_civil_tribal_economy_003_craft_specialisation	0	2	4
rom_german_civil_tribal_economy_006_crop_rotation	rom_german_civil_tribal_economy_004_improved_irrigation	0	2	1
rom_german_civil_tribal_economy_009_multilingual	rom_german_civil_tribal_economy_005_timber_trackway	0	2	4
rom_german_civil_tribal_economy_007_souterrain	rom_german_civil_tribal_economy_006_crop_rotation	0	2	4
rom_german_civil_tribal_economy_008_grain_kiln	rom_german_civil_tribal_economy_007_souterrain	0	1	4
rom_german_military_siege_003_great_food_vault	rom_german_military_siege_001_emergency_siege_engineers	0	3	4
rom_german_military_siege_004_battering_ram	rom_german_military_siege_001_emergency_siege_engineers	0	1	4
rom_german_military_siege_005_ammunition_stores	rom_german_military_siege_002_boiling_oil	0	2	3
rom_german_military_siege_002_boiling_oil	rom_german_military_siege_003_great_food_vault	0	2	4
rom_german_military_siege_008_siege_tower	rom_german_military_siege_004_battering_ram	0	2	4
rom_german_military_siege_006_improved_defensive_artillery	rom_german_military_siege_005_ammunition_stores	0	2	4
rom_german_military_siege_007_armoured_siege_engineers	rom_german_military_siege_006_improved_defensive_artillery	0	3	4
rom_german_military_siege_009_torsion_techniques	rom_german_military_siege_008_siege_tower	0	2	4
rom_german_military_war_exercises_002_massed_charge	rom_german_military_war_exercises_001_war_dance	0	1	4
rom_german_military_war_exercises_003_crew_training	rom_german_military_war_exercises_001_war_dance	0	3	4
rom_german_military_war_exercises_004_tribal_totem	rom_german_military_war_exercises_002_massed_charge	0	2	4
rom_german_military_war_exercises_005_lode_stone	rom_german_military_war_exercises_003_crew_training	0	2	4
rom_german_military_war_exercises_006_servants_of_the_elite	rom_german_military_war_exercises_004_tribal_totem	0	2	1
rom_german_military_war_exercises_007_war_horn	rom_german_military_war_exercises_006_servants_of_the_elite	0	2	4
rom_german_military_war_exercises_008_trimarcisia	rom_german_military_war_exercises_007_war_horn	0	1	4
rom_german_military_war_exercises_009_battle_fury	rom_german_military_war_exercises_007_war_horn	0	3	4
rom_german_military_warrior_code_002_animal_imitation	rom_german_military_warrior_code_001_headhunt	0	1	4
rom_german_military_warrior_code_003_leather_sails	rom_german_military_warrior_code_001_headhunt	0	3	4
rom_german_military_warrior_code_004_advanced_saddle	rom_german_military_warrior_code_002_animal_imitation	0	2	4
rom_german_military_warrior_code_005_oak_construction	rom_german_military_warrior_code_003_leather_sails	0	2	4
rom_german_military_warrior_code_006_cavalry_tactics	rom_german_military_warrior_code_004_advanced_saddle	0	2	1
rom_german_military_warrior_code_009_canvas_sails	rom_german_military_warrior_code_005_oak_construction	0	2	4
rom_german_military_warrior_code_007_infantry_chainmail	rom_german_military_warrior_code_006_cavalry_tactics	0	2	4
rom_german_military_warrior_code_008_infantry_drills	rom_german_military_warrior_code_007_infantry_chainmail	0	1	4
rom_gaul_civil_construction_009_enclosed_settlement	rom_getae_civil_construction_007_murus_dacius	0	2	1
rom_greek_civil_economy_007_perennial_irrigation	rom_greek_civil_agriculture_beekeeping	0	2	4
rom_baktria_civil_economy_001_fertilisation	rom_greek_civil_economy_001_legal_management	0	3	4
rom_black_sea_dlc_voyages_of_pytheas	rom_greek_civil_economy_001_legal_management	0	1	4
rom_greek_civil_economy_002_set_grain_prices	rom_greek_civil_economy_001_legal_management	0	1	4
rom_greek_civil_economy_003_improved_irrigation	rom_greek_civil_economy_001_legal_management	0	3	4
rom_seleucid_civil_economy_001_fertilisation	rom_greek_civil_economy_001_legal_management	0	3	4
rom_greek_civil_economy_004_public_auction	rom_greek_civil_economy_002_set_grain_prices	0	2	4
rom_greek_civil_economy_005_livestock_tax	rom_greek_civil_economy_003_improved_irrigation	0	2	4
rom_greek_civil_economy_008_archive	rom_greek_civil_economy_004_public_auction	0	2	4
rom_greek_civil_agriculture_beekeeping	rom_greek_civil_economy_005_livestock_tax	0	2	3
rom_greek_civil_economy_009_state_banking	rom_greek_civil_economy_008_archive	0	3	1
rom_greek_civil_philosophy_002_astronomy	rom_greek_civil_philosophy_001_scholarship	0	1	4
rom_greek_civil_philosophy_003_legal_documentation	rom_greek_civil_philosophy_001_scholarship	0	3	4
rom_greek_civil_philosophy_004_natural_philosophy	rom_greek_civil_philosophy_002_astronomy	0	2	4
rom_greek_civil_philosophy_005_legal_institutions	rom_greek_civil_philosophy_003_legal_documentation	0	2	4
rom_greek_civil_philosophy_006_hippocratic_oath	rom_greek_civil_philosophy_004_natural_philosophy	0	2	1
rom_greek_civil_philosophy_008_labour_organisation	rom_greek_civil_philosophy_005_legal_institutions	0	2	4
rom_baktria_civil_philosophy_001_cult_of_alexander	rom_greek_civil_philosophy_006_hippocratic_oath	0	2	4
rom_greek_civil_philosophy_007_field_surgery	rom_greek_civil_philosophy_006_hippocratic_oath	0	2	4
rom_seleucid_civil_philosophy_001_cult_of_alexander	rom_greek_civil_philosophy_006_hippocratic_oath	0	2	4
rom_black_sea_dlc_pergamnus	rom_greek_civil_philosophy_008_labour_organisation	0	1	3
rom_greek_civil_philosophy_009_consensual_contracts	rom_greek_civil_philosophy_008_labour_organisation	0	1	3
pun_syracuse_engineering_construction_002_archimedes_screw	rom_greek_engineering_construction_001_tax_labour	0	3	1
rom_greek_engineering_construction_002_water_sluicing	rom_greek_engineering_construction_001_tax_labour	0	3	1
rom_greek_engineering_construction_004_advanced_construction_techniques	rom_greek_engineering_construction_001_tax_labour	0	2	1
rom_syracuse_engineering_construction_002_archimedes_screw	rom_greek_engineering_construction_001_tax_labour	0	3	1
rom_greek_engineering_construction_005_temple_design	rom_greek_engineering_construction_003_architectural_advances	0	1	4
rom_greek_engineering_construction_006_dioptra	rom_greek_engineering_construction_003_architectural_advances	0	3	4
rom_greek_engineering_construction_003_architectural_advances	rom_greek_engineering_construction_004_advanced_construction_techniques	0	2	4
rom_greek_engineering_construction_007_city_planning	rom_greek_engineering_construction_005_temple_design	0	2	4
rom_greek_engineering_construction_008_crane	rom_greek_engineering_construction_006_dioptra	0	2	4
pun_syracuse_engineering_construction_009_golden_age	rom_greek_engineering_construction_007_city_planning	0	2	1
rom_greek_engineering_construction_009_monumental_architecture	rom_greek_engineering_construction_007_city_planning	0	2	1
rom_syracuse_engineering_construction_009_golden_age	rom_greek_engineering_construction_007_city_planning	0	2	1
pun_syracuse_engineering_construction_009_golden_age	rom_greek_engineering_construction_008_crane	0	2	3
rom_greek_engineering_construction_009_monumental_architecture	rom_greek_engineering_construction_008_crane	0	2	3
rom_syracuse_engineering_construction_009_golden_age	rom_greek_engineering_construction_008_crane	0	2	3
rom_greek_engineering_siege_002_siege_tower	rom_greek_engineering_siege_001_engineering	0	1	4
rom_greek_engineering_siege_003_central_grain_warehouse	rom_greek_engineering_siege_001_engineering	0	3	4
rom_greek_engineering_siege_004_battering_ram	rom_greek_engineering_siege_002_siege_tower	0	2	4
rom_greek_engineering_siege_005_ammunition_stores	rom_greek_engineering_siege_003_central_grain_warehouse	0	2	4
pun_syracuse_engineering_siege_008_torsion	rom_greek_engineering_siege_004_battering_ram	0	2	4
rom_greek_engineering_siege_008_onager	rom_greek_engineering_siege_004_battering_ram	0	2	4
rom_syracuse_engineering_siege_008_torsion	rom_greek_engineering_siege_004_battering_ram	0	2	4
rom_greek_engineering_siege_006_armoured_siege_engineers	rom_greek_engineering_siege_005_ammunition_stores	0	2	3
rom_greek_engineering_siege_007_improved_defensive_artillery	rom_greek_engineering_siege_006_armoured_siege_engineers	0	2	4
rom_greek_engineering_siege_009_helepolis	rom_greek_engineering_siege_008_onager	0	3	1
rom_greek_military_management_002_military_settlement	rom_greek_military_management_001_organised_supply	0	1	4
rom_greek_military_management_003_marine_training	rom_greek_military_management_001_organised_supply	0	3	4
rom_greek_military_management_004_hellenisation	rom_greek_military_management_002_military_settlement	0	2	4
rom_greek_military_management_005_naval_manoeuvres	rom_greek_military_management_003_marine_training	0	2	4
rom_greek_military_management_006_mercenaries	rom_greek_military_management_004_hellenisation	0	2	1
rom_baktria_military_management_003_fore_and_aft_rigging	rom_greek_military_management_005_naval_manoeuvres	0	2	4
rom_greek_military_management_009_improved_artillery	rom_greek_military_management_005_naval_manoeuvres	0	2	4
rom_seleucid_military_management_003_fore_and_aft_rigging	rom_greek_military_management_005_naval_manoeuvres	0	2	4
rom_greek_military_management_007_supply_reforms	rom_greek_military_management_006_mercenaries	0	2	4
rom_baktria_military_management_008_elephant_trading	rom_greek_military_management_007_supply_reforms	0	1	4
rom_greek_military_management_008_remuneration_reforms	rom_greek_military_management_007_supply_reforms	0	1	4
rom_seleucid_military_management_008_elephant_trading	rom_greek_military_management_007_supply_reforms	0	1	4
rom_baktria_military_tactics_002_tactical_flexibility	rom_greek_military_tactics_001_tactical_drills	0	1	4
rom_greek_military_tactics_002_gymnasia	rom_greek_military_tactics_001_tactical_drills	0	1	4
rom_greek_military_tactics_003_ram	rom_greek_military_tactics_001_tactical_drills	0	3	4
rom_seleucid_military_tactics_002_tactical_flexibility	rom_greek_military_tactics_001_tactical_drills	0	1	4
rom_greek_military_tactics_004_physical_conditioning	rom_greek_military_tactics_002_gymnasia	0	2	4
pun_syracuse_military_tactics_005_block_and_pulley_system	rom_greek_military_tactics_003_ram	0	2	4
rom_greek_military_tactics_005_improved_ramming	rom_greek_military_tactics_003_ram	0	2	4
rom_syracuse_military_tactics_005_block_and_pulley_system	rom_greek_military_tactics_003_ram	0	2	4
rom_greek_military_tactics_006_tactical_flexability	rom_greek_military_tactics_004_physical_conditioning	0	2	1
rom_greek_military_tactics_007_weapon_proficiency	rom_greek_military_tactics_006_tactical_flexability	0	2	4
rom_greek_military_tactics_008_strategic_manoeuvres	rom_greek_military_tactics_007_weapon_proficiency	0	1	4
rom_greek_military_tactics_009_advanced_cavalry_tactics	rom_greek_military_tactics_007_weapon_proficiency	0	3	4
rom_iberian_civil_construction_002_under_floor_drainage	rom_iberian_civil_construction_001_earth_works	0	3	1
rom_iberian_civil_construction_003_raised_site	rom_iberian_civil_construction_001_earth_works	0	2	1
rom_iberian_civil_construction_004_tax_labour	rom_iberian_civil_construction_003_raised_site	0	2	4
rom_iberian_civil_construction_005_large_defences	rom_iberian_civil_construction_004_tax_labour	0	1	4
rom_iberian_civil_construction_006_stone_footing	rom_iberian_civil_construction_004_tax_labour	0	3	4
rom_iberian_civil_construction_007_double_wall_construction	rom_iberian_civil_construction_005_large_defences	0	2	4
rom_iberian_civil_construction_008_dry_stone_construction	rom_iberian_civil_construction_006_stone_footing	0	2	4
rom_iberian_civil_construction_009_enclosed_settlement	rom_iberian_civil_construction_007_double_wall_construction	0	2	1
rom_iberian_civil_construction_009_enclosed_settlement	rom_iberian_civil_construction_008_dry_stone_construction	0	2	3
rom_iberian_civil_druidic_council_003_sacred_grove	rom_iberian_civil_druidic_council_001_knowledge_of_the_oak	0	3	4
rom_iberian_civil_druidic_council_004_mint	rom_iberian_civil_druidic_council_001_knowledge_of_the_oak	0	1	4
rom_iberian_civil_druidic_council_006_celtic_calendar	rom_iberian_civil_druidic_council_002_cupellation_furnace	0	2	1
rom_iberian_civil_druidic_council_005_stargazing	rom_iberian_civil_druidic_council_003_sacred_grove	0	2	4
rom_iberian_civil_druidic_council_002_cupellation_furnace	rom_iberian_civil_druidic_council_004_mint	0	2	4
rom_iberian_civil_druidic_council_009_temple_of_the_oak	rom_iberian_civil_druidic_council_005_stargazing	0	2	4
rom_iberian_civil_druidic_council_007_multilingual	rom_iberian_civil_druidic_council_006_celtic_calendar	0	2	4
rom_iberian_civil_druidic_council_008_land_and_community_laws	rom_iberian_civil_druidic_council_007_multilingual	0	1	4
rom_iberian_civil_tribal_economy_002_animal_husbandry	rom_iberian_civil_tribal_economy_001_iron_tools	0	1	4
rom_iberian_civil_tribal_economy_003_craft_specialisation	rom_iberian_civil_tribal_economy_001_iron_tools	0	3	4
rom_iberian_civil_tribal_economy_004_celtic_plough	rom_iberian_civil_tribal_economy_002_animal_husbandry	0	2	4
rom_iberian_civil_tribal_economy_005_timber_trackway	rom_iberian_civil_tribal_economy_003_craft_specialisation	0	2	4
rom_iberian_civil_tribal_economy_006_crop_rotation	rom_iberian_civil_tribal_economy_004_celtic_plough	0	2	1
rom_iberian_civil_tribal_economy_009_intensified_production	rom_iberian_civil_tribal_economy_005_timber_trackway	0	2	4
rom_iberian_civil_tribal_economy_007_souterrain	rom_iberian_civil_tribal_economy_006_crop_rotation	0	2	4
rom_iberian_civil_tribal_economy_008_grain_kiln	rom_iberian_civil_tribal_economy_007_souterrain	0	1	4
rom_iberian_military_siege_003_great_food_vault	rom_iberian_military_siege_001_emergency_siege_measures	0	3	4
rom_iberian_military_siege_004_battering_ram	rom_iberian_military_siege_001_emergency_siege_measures	0	1	4
rom_iberian_military_siege_006_armoured_siege_engineers	rom_iberian_military_siege_002_boiling_oil	0	2	4
rom_iberian_military_siege_005_ammunition_stores	rom_iberian_military_siege_003_great_food_vault	0	2	4
rom_iberian_military_siege_008_siege_tower	rom_iberian_military_siege_004_battering_ram	0	2	4
rom_iberian_military_siege_002_boiling_oil	rom_iberian_military_siege_005_ammunition_stores	0	2	3
rom_iberian_military_siege_007_improved_defensive_artillery	rom_iberian_military_siege_006_armoured_siege_engineers	0	3	4
rom_iberian_military_siege_009_onager	rom_iberian_military_siege_008_siege_tower	0	2	4
rom_iberian_military_war_exercises_002_war_dance	rom_iberian_military_war_exercises_001_massed_charge	0	1	4
rom_iberian_military_war_exercises_003_crew_training	rom_iberian_military_war_exercises_001_massed_charge	0	3	4
rom_iberian_military_war_exercises_004_death_in_battle	rom_iberian_military_war_exercises_002_war_dance	0	2	4
