effect_bundle_key	effect_key	effect_scope	value	advancement_stage
rom_faction_trait_desert_kush	rom_faction_trait_desert_kush_land_of_the_bow	in_all_your_armies	6.0000	start_turn_completed
rom_faction_trait_desert_nabatea	rom_faction_trait_desert_nabatea_builders	in_all_your_regions	-20.0000	start_turn_completed
rom_faction_trait_desert_nabatea	rom_faction_trait_desert_nabatea_traders	this_faction	15.0000	start_turn_completed
rom_faction_trait_desert_numidia	rom_faction_trait_desert_numidia_ambushers	in_all_your_forces	50.0000	start_turn_completed
rom_faction_trait_desert_numidia	rom_faction_trait_desert_numidia_cavalry	in_all_your_armies	12.0000	start_turn_completed
rom_faction_trait_desert_saba	rom_faction_trait_carthage_core_mercenaries	in_all_your_forces	-25.0000	start_turn_completed
rom_faction_trait_desert_saba	rom_faction_trait_desert_nabatea_traders	this_faction	15.0000	start_turn_completed
rom_faction_trait_desert	rom_faction_trait_desert_group_desert_warriors	in_all_your_armies	10.0000	start_turn_completed
rom_faction_trait_desert	rom_faction_trait_desert_group_traditions	this_faction	-7.0000	start_turn_completed
rom_faction_trait_eastern_parthia	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	1000.0000	start_turn_completed
rom_faction_trait_eastern_parthia	rom_faction_trait_eastern_parthia_cavalry_new	in_all_your_provinces_unseen	-25.0000	start_turn_completed
rom_faction_trait_eastern_parthia	rom_faction_trait_eastern_parthia_multiculturalism	in_all_your_provinces_unseen	-25.0000	start_turn_completed
rom_faction_trait_eastern_pontus	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	1000.0000	start_turn_completed
rom_faction_trait_eastern_pontus	rom_faction_trait_eastern_pontus_philhellenes	this_faction	25.0000	start_turn_completed
rom_faction_trait_eastern_pontus	rom_faction_trait_eastern_pontus_shrewd_operators	all_agents	-50.0000	start_turn_completed
rom_faction_trait_eastern	rom_faction_province_attribute_authority_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
rom_faction_trait_eastern	rom_faction_province_attribute_subterfuge_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
rom_faction_trait_eastern	rom_faction_province_attribute_zeal_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
rom_faction_trait_eastern	rom_faction_trait_eastern_core_marksmen	in_all_your_forces	25.0000	start_turn_completed
rom_faction_trait_eastern	rom_faction_trait_eastern_core_secret_police	in_all_your_provinces_unseen	3.0000	start_turn_completed
rom_faction_trait_etruscan	rom_faction_province_attribute_authority_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
rom_faction_trait_etruscan	rom_faction_province_attribute_subterfuge_unseen	in_all_your_provinces_unseen	4.0000	start_turn_completed
rom_faction_trait_etruscan	rom_faction_province_attribute_zeal_unseen	in_all_your_provinces_unseen	2.0000	start_turn_completed
rom_faction_trait_etruscan	rom_faction_trait_etruscan_independence	in_all_your_forces	10.0000	start_turn_completed
rom_faction_trait_etruscan	rom_faction_trait_etruscan_theocracy	in_all_your_provinces_unseen	2.0000	start_turn_completed
rom_faction_trait_gallic_arverni	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	500.0000	start_turn_completed
rom_faction_trait_gallic_arverni	rom_faction_trait_gallic_arverni_craftmanship	in_all_your_regions_unseen	20.0000	start_turn_completed
rom_faction_trait_gallic_arverni	rom_faction_trait_gallic_arverni_tribal_hegemony	this_faction	30.0000	start_turn_completed
rom_faction_trait_gallic_boii	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	500.0000	start_turn_completed
rom_faction_trait_gallic_boii	rom_faction_trait_gallic_boii_conquerors	in_all_your_forces	15.0000	start_turn_completed
rom_faction_trait_gallic_boii	rom_faction_trait_gallic_boii_migration_new	in_all_your_regions_unseen	-75.0000	start_turn_completed
rom_faction_trait_gallic_galatia	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	500.0000	start_turn_completed
rom_faction_trait_gallic_galatia	rom_faction_trait_gallic_galatia_gallo_graeci	this_faction	30.0000	start_turn_completed
rom_faction_trait_gallic_galatia	rom_faction_trait_gallic_galatia_plunderers	in_all_your_forces	100.0000	start_turn_completed
rom_faction_trait_gallic_nervii	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	500.0000	start_turn_completed
rom_faction_trait_gallic_nervii	rom_faction_trait_gallic_nervii_ambushers	in_all_your_forces	50.0000	start_turn_completed
rom_faction_trait_gallic_nervii	rom_faction_trait_gallic_nervii_courage_new	in_all_your_forces	20.0000	start_turn_completed
rom_faction_trait_gallic	rom_faction_province_attribute_authority_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
rom_faction_trait_gallic	rom_faction_province_attribute_subterfuge_unseen	in_all_your_provinces_unseen	2.0000	start_turn_completed
rom_faction_trait_gallic	rom_faction_province_attribute_zeal_unseen	in_all_your_provinces_unseen	4.0000	start_turn_completed
rom_faction_trait_gallic	rom_faction_trait_gallic_core_horsemanship_new	in_all_your_forces	20.0000	start_turn_completed
rom_faction_trait_gallic	rom_faction_trait_gallic_core_warrior_society	in_all_your_provinces_unseen	2.0000	start_turn_completed
rom_faction_trait_germanic_suebi	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	500.0000	start_turn_completed
rom_faction_trait_germanic_suebi	rom_faction_trait_germanic_core_marauders	in_all_your_forces	100.0000	start_turn_completed
rom_faction_trait_germanic_suebi	rom_faction_trait_germanic_suebi_tribal_conflict	in_all_your_forces	20.0000	start_turn_completed
rom_faction_trait_germanic	rom_faction_province_attribute_authority_unseen	in_all_your_provinces_unseen	2.0000	start_turn_completed
rom_faction_trait_germanic	rom_faction_province_attribute_subterfuge_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
rom_faction_trait_germanic	rom_faction_province_attribute_zeal_unseen	in_all_your_provinces_unseen	4.0000	start_turn_completed
rom_faction_trait_germanic	rom_faction_trait_germanic_core_terrors_night	all_your_generals	1.0000	start_turn_completed
rom_faction_trait_germanic	rom_faction_trait_germanic_core_warrior_society	in_all_your_provinces_unseen	2.0000	start_turn_completed
rom_faction_trait_getae	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	250.0000	start_turn_completed
rom_faction_trait_getae	rom_faction_trait_getae_fierce_independence_new	in_all_your_forces	20.0000	start_turn_completed
rom_faction_trait_getae	rom_faction_trait_getae_our_gods	in_all_your_provinces_unseen	8.0000	start_turn_completed
rom_faction_trait_greek_athens	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	500.0000	start_turn_completed
rom_faction_trait_greek_athens	rom_faction_trait_greek_athens_cultural_centre	in_all_your_regions_unseen	20.0000	start_turn_completed
rom_faction_trait_greek_athens	rom_faction_trait_greek_athens_naval_prowess	in_all_your_sea_regions	3.0000	start_turn_completed
rom_faction_trait_greek_epirus	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	1000.0000	start_turn_completed
rom_faction_trait_greek_epirus	rom_faction_trait_greek_epirus_dodona	in_all_your_provinces_unseen	6.0000	start_turn_completed
rom_faction_trait_greek_epirus	rom_faction_trait_greek_epirus_village_confederation	in_all_your_regions_unseen	20.0000	start_turn_completed
rom_faction_trait_greek_massilia	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	500.0000	start_turn_completed
rom_faction_trait_greek_massilia	rom_faction_trait_greek_massilia_great_traders	this_faction	20.0000	start_turn_completed
rom_faction_trait_greek_massilia	rom_faction_trait_greek_massilia_local_dominance	this_faction	15.0000	start_turn_completed
rom_faction_trait_greek_sparta	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	500.0000	start_turn_completed
rom_faction_trait_greek_sparta	rom_faction_trait_greek_sparta_helot_repression	in_all_your_provinces_unseen	-50.0000	start_turn_completed
rom_faction_trait_greek_sparta	rom_faction_trait_greek_sparta_spartiate	in_all_your_provinces_unseen	3.0000	start_turn_completed
rom_faction_trait_greek	rom_faction_province_attribute_authority_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
rom_faction_trait_greek	rom_faction_province_attribute_subterfuge_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
rom_faction_trait_greek	rom_faction_province_attribute_zeal_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
rom_faction_trait_greek	rom_faction_trait_greek_core_cultural	this_faction	4.0000	start_turn_completed
rom_faction_trait_greek	rom_faction_trait_greek_core_independence	in_all_your_forces	20.0000	start_turn_completed
rom_faction_trait_nomadic_massagetae	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	500.0000	start_turn_completed
rom_faction_trait_nomadic_massagetae	rom_faction_trait_nomadic_massagetae_pastoral_nomads	in_all_your_regions_unseen	40.0000	start_turn_completed
rom_faction_trait_nomadic_massagetae	rom_faction_trait_nomadic_massagetae_tribal_ferocity	in_all_your_forces	15.0000	start_turn_completed
rom_faction_trait_nomadic_roxolani	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	500.0000	start_turn_completed
rom_faction_trait_nomadic_roxolani	rom_faction_trait_nomadic_roxolani_peregrine_conquest	in_all_your_forces	20.0000	start_turn_completed
rom_faction_trait_nomadic_roxolani	rom_faction_trait_nomadic_roxolani_traders	in_all_your_regions_unseen	15.0000	start_turn_completed
rom_faction_trait_nomadic_scythian	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	500.0000	start_turn_completed
rom_faction_trait_nomadic_scythian	rom_faction_trait_nomadic_scythian_craftsmanship	in_all_your_regions_unseen	20.0000	start_turn_completed
rom_faction_trait_nomadic_scythian	rom_faction_trait_nomadic_scythian_marksmanship	in_all_your_forces	25.0000	start_turn_completed
rom_faction_trait_nomadic	rom_faction_province_attribute_authority_unseen	in_all_your_provinces_unseen	2.0000	start_turn_completed
rom_faction_trait_nomadic	rom_faction_province_attribute_subterfuge_unseen	in_all_your_provinces_unseen	4.0000	start_turn_completed
rom_faction_trait_nomadic	rom_faction_province_attribute_zeal_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
rom_faction_trait_nomadic	rom_faction_trait_nomadic_core_horde	in_all_your_provinces_unseen	3.0000	start_turn_completed
rom_faction_trait_nomadic	rom_faction_trait_nomadic_core_marauders	in_all_your_forces	50.0000	start_turn_completed
rom_faction_trait_odrysia	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	250.0000	start_turn_completed
rom_faction_trait_odrysia	rom_faction_trait_odrysia_deadly_aim	in_all_your_provinces_unseen	2.0000	start_turn_completed
rom_faction_trait_odrysia	rom_faction_trait_odrysia_looters	in_all_your_forces	100.0000	start_turn_completed
rom_faction_trait_rome_cornelia	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	1500.0000	start_turn_completed
rom_faction_trait_rome_cornelia	rom_faction_trait_rome_cornelia_all_will_serve	in_all_your_forces	-50.0000	start_turn_completed
rom_faction_trait_rome_cornelia	rom_faction_trait_rome_cornelia_cultural_assimilation	in_all_your_provinces_unseen	-50.0000	start_turn_completed
rom_faction_trait_rome_julia	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	1500.0000	start_turn_completed
rom_faction_trait_rome_julia	rom_faction_trait_rome_julia_barbarian_subduer_new	in_all_your_armies	15.0000	start_turn_completed
rom_faction_trait_rome_julia	rom_faction_trait_rome_julia_romanisers	this_faction	6.0000	start_turn_completed
rom_faction_trait_rome_junia	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	1500.0000	start_turn_completed
rom_faction_trait_rome_junia	rom_faction_trait_rome_junia_agriculture	in_all_your_regions_unseen	30.0000	start_turn_completed
rom_faction_trait_rome_junia	rom_faction_trait_rome_junia_founding_fathers	in_all_your_provinces_unseen	6.0000	start_turn_completed
rom_faction_trait_rome	rom_faction_province_attribute_authority_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
rom_faction_trait_rome	rom_faction_province_attribute_subterfuge_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
rom_faction_trait_rome	rom_faction_province_attribute_zeal_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
rom_faction_trait_rome	rom_faction_trait_rome_core_base_legions	in_all_your_provinces_unseen	2.0000	start_turn_completed
rom_faction_trait_rome	rom_faction_trait_rome_core_marching_orders	in_all_your_armies	15.0000	start_turn_completed
rom_faction_trait_successors_baktria	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	1000.0000	start_turn_completed
rom_faction_trait_successors_baktria	rom_faction_trait_eastern_parthia_multiculturalism	in_all_your_provinces_unseen	-100.0000	start_turn_completed
rom_faction_trait_successors_baktria	rom_faction_trait_successor_baktria_silk_road	in_all_your_regions_unseen	20.0000	start_turn_completed
rom_faction_trait_successors_egypt	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	1000.0000	start_turn_completed
rom_faction_trait_successors_egypt	rom_faction_trait_successor_egypt_nile_valley	in_all_your_regions_unseen	1.0000	start_turn_completed
rom_faction_trait_successors_egypt	rom_faction_trait_successor_egypt_ptolemaic_enlightenment	this_faction	20.0000	start_turn_completed
rom_faction_trait_successors_macedon	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	1500.0000	start_turn_completed
rom_faction_trait_successors_macedon	rom_faction_trait_successor_macedon_barbarian_subduers_new	in_all_your_forces	20.0000	start_turn_completed
rom_faction_trait_successors_macedon	rom_faction_trait_successor_macedon_thessalian_pride	in_all_your_forces	20.0000	start_turn_completed
rom_faction_trait_successors_seleucid	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	2000.0000	start_turn_completed
rom_faction_trait_successors_seleucid	rom_faction_trait_successor_seleucid_royal_estates	in_all_your_regions	20.0000	start_turn_completed
rom_faction_trait_successors_seleucid	rom_faction_trait_successor_seleucid_satrapies	this_faction	2.0000	start_turn_completed
rom_faction_trait_successors	rom_faction_province_attribute_authority_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
rom_faction_trait_successors	rom_faction_province_attribute_subterfuge_unseen	in_all_your_provinces_unseen	2.0000	start_turn_completed
rom_faction_trait_successors	rom_faction_province_attribute_zeal_unseen	in_all_your_provinces_unseen	4.0000	start_turn_completed
rom_faction_trait_successors	rom_faction_trait_successor_core_alexander_legacy	this_faction	50.0000	start_turn_completed
rom_faction_trait_successors	rom_faction_trait_successor_core_successor_conflict_new	this_faction	-40.0000	start_turn_completed
rom_faction_trait_tylis	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	250.0000	start_turn_completed
rom_faction_trait_tylis	rom_faction_trait_tylis_live_sword	in_all_your_provinces_unseen	2.0000	start_turn_completed
rom_faction_trait_tylis	rom_faction_trait_tylis_plunderers_new	in_all_your_forces	150.0000	start_turn_completed
rom_food_bundle_faction_negative	rom_food_shortage_development_growth_penalty	in_all_your_provinces	1.0000	start_turn_completed
rom_food_bundle_faction_negative	rom_food_shortage_replenishment_penalty	in_all_your_regions	1.0000	start_turn_completed
rom_food_bundle_faction_positive	rom_food_surplus_development_growth_benefit	in_all_your_provinces	1.0000	start_turn_completed
rom_food_bundle_faction_positive	rom_food_surplus_replenishment_benefit	in_all_your_regions	1.0000	start_turn_completed
rom_food_bundle_province_negative	rom_food_shortage_disable_replenishment	regions_in_this_province	1.0000	start_turn_completed
rom_food_bundle_province_negative	rom_food_shortage_enable_desertion_attrition_for_own_forces	regions_in_this_province	1.0000	start_turn_completed
rom_food_bundle_province_negative	rom_food_shortage_public_order_happiness	this_province	1.0000	start_turn_completed
rom_food_bundle_province_negative	rom_food_shortage_remove_all_growth	this_province	1.0000	start_turn_completed
rom_initiative_barbarian_migration	rom_province_initiative_barbarian_migration_base_growth_mod	this_province	5.0000	start_turn_completed
rom_initiative_barbarian_migration	rom_province_initiative_barbarian_migration_base_recruitment_cost_land_mod	this_province	-15.0000	start_turn_completed
rom_initiative_barbarian_tribute	rom_province_initiative_barbarian_tribute_base_public_order	this_province	0.0000	start_turn_completed
rom_initiative_barbarian_tribute	rom_province_initiative_barbarian_tribute_base_taxrate	this_province	15.0000	start_turn_completed
rom_initiative_eastern_conscripts	rom_province_initiative_eastern_conscripts_base_recruitment_cost_land_mod	this_province	-20.0000	start_turn_completed
rom_initiative_eastern_conscripts	rom_province_initiative_eastern_conscripts_base_recruitment_points_land	this_province	2.0000	start_turn_completed
rom_initiative_festival	rom_province_initiative_festival_base_food_production	this_province	4.0000	start_turn_completed
rom_initiative_festival	rom_province_initiative_festival_base_gdp_agriculture_mod	regions_in_this_province	0.0000	start_turn_completed
rom_initiative_festival	rom_province_initiative_festival_base_gdp_entertainment_mod	regions_in_this_province	0.0000	start_turn_completed
rom_initiative_festival	rom_province_initiative_festival_base_gdp_industry_mod	regions_in_this_province	0.0000	start_turn_completed
rom_initiative_festival	rom_province_initiative_festival_base_gdp_trade_mod	regions_in_this_province	0.0000	start_turn_completed
rom_initiative_festival	rom_province_initiative_festival_base_growth_mod	this_province	0.0000	start_turn_completed
rom_initiative_festival	rom_province_initiative_festival_base_happiness_entertainment	this_province	4.0000	start_turn_completed
rom_initiative_festival	rom_province_initiative_festival_base_recruitment_cost_land_mod	this_province	0.0000	start_turn_completed
rom_initiative_festival	rom_province_initiative_festival_base_recruitment_cost_naval_mod	this_province_to_adjacent_sea_regions	0.0000	start_turn_completed
rom_initiative_festival	rom_province_initiative_festival_base_recruitment_points_land	this_province	0.0000	start_turn_completed
rom_initiative_festival	rom_province_initiative_festival_base_recruitment_points_naval	this_province_to_adjacent_sea_regions	0.0000	start_turn_completed
rom_initiative_hellenic_liturgies	rom_province_initiative_hellenic_liturgies_base_construction_cost_mod	regions_in_this_province	-10.0000	start_turn_completed
rom_initiative_hellenic_liturgies	rom_province_initiative_hellenic_liturgies_base_recruitment_cost_land_mod	this_province	-15.0000	start_turn_completed
rom_initiative_hellenic_liturgies	rom_province_initiative_hellenic_liturgies_base_recruitment_cost_naval_mod	this_province_to_adjacent_sea_regions	-15.0000	start_turn_completed
rom_initiative_mercenaries	rom_province_initiative_mercenaries_base_merc_recruitment_cost_mod	your_characters_in_this_province	-25.0000	start_turn_completed
rom_initiative_non_barbarian_taxes	3c_province_initiative_non_barbarian_taxes_replenishment_base	this_province	0.0000	start_turn_completed
rom_initiative_non_barbarian_taxes	rom_province_initiative_non_barbarian_taxes_base_taxrate	this_province	15.0000	start_turn_completed
rom_initiative_political_party_loyalty	rom_province_initiative_political_party_loyalty	this_province	10.0000	start_turn_initiated
rom_initiative_roman_romanisation	rom_province_initiative_roman_romanisation_base_aux_recruitment_cost	this_province	-25.0000	start_turn_completed
rom_initiative_roman_romanisation	rom_province_initiative_roman_romanisation_base_cultural_conversion	regions_in_this_province	3.0000	start_turn_completed
rom_initiative_trade	rom_province_initiative_trade_base_food	this_province	0.0000	start_turn_completed
rom_initiative_trade	rom_province_initiative_trade_base_gdp_manufacture_mod	regions_in_this_province	0.0000	start_turn_completed
rom_initiative_trade	rom_province_initiative_trade_base_gdp_slave_mod	this_province	0.0000	start_turn_completed
rom_initiative_trade	rom_province_initiative_trade_base_gdp_trade_mod	regions_in_this_province	20.0000	start_turn_completed
rom_initiative_trade	rom_province_initiative_trade_base_growth_mod	this_province	0.0000	start_turn_completed
rom_initiative_trade	rom_province_initiative_trade_base_happiness	this_province	0.0000	start_turn_completed
rom_initiative_trade	rom_province_initiative_trade_base_slave_decrease_mod	this_province	20.0000	start_turn_completed
rom_initiative_trade	rom_province_initiative_trade_base_slave_unrest	this_province	0.0000	start_turn_completed
rom_payload_agent_champion_cost	rom_tech_agent_champion_action_cost_mod	all_agents	-15.0000	start_round_completed
rom_payload_agent_champion_experience	rom_building_recruitment_agent_level_champion	in_all_your_provinces	1.0000	start_turn_initiated
rom_payload_agent_champion_success	rom_tech_agent_champion_success_mod	all_agents	5.0000	start_round_completed
rom_payload_agent_dignitary_cost	rom_tech_agent_dignitary_action_cost_mod	all_agents	-15.0000	start_round_completed
rom_payload_agent_dignitary_experience	rom_building_recruitment_agent_level_dignitary	in_all_your_provinces	1.0000	start_turn_initiated
rom_payload_agent_dignitary_success	rom_tech_agent_dignitary_success_mod	all_agents	5.0000	start_round_completed
rom_payload_agent_spy_cost	rom_tech_agent_scout_action_cost_mod	all_agents	-15.0000	start_round_completed
rom_payload_agent_spy_experience	rom_building_recruitment_agent_level_spy	in_all_your_provinces	1.0000	start_turn_initiated
rom_payload_agent_spy_success	rom_tech_agent_scout_success_mod	all_agents	5.0000	start_round_completed
rom_payload_agrarian_purpose	rom_building_gdp_mod_agriculture_all	in_all_your_regions	20.0000	start_turn_completed
rom_payload_agrarian_purpose	rom_payload_food	in_all_your_provinces	1.0000	start_turn_completed
rom_payload_agriculture_gdp_mod_negative	rom_building_gdp_mod_agriculture_all	regions_in_this_province	-15.0000	start_turn_completed
rom_payload_auxiliary_recruitment	rom_force_campaign_mod_recruitment_cost_auxiliary	in_all_your_armies	-25.0000	start_turn_initiated
rom_payload_bread_circuses	rom_building_gdp_mod_culture_all	in_all_your_regions	20.0000	start_turn_initiated
rom_payload_call_sea	rom_building_recruitment_points_naval	in_all_your_sea_regions	2.0000	start_turn_initiated
rom_payload_call_to_arms_global	rom_building_recruitment_points	in_all_your_provinces	1.0000	start_turn_completed
rom_payload_call_to_arms_local	rom_building_recruitment_points	in_all_your_provinces	2.0000	start_turn_completed
rom_payload_cavalry_command	rom_force_unit_mod_cavalry_morale	in_all_your_forces	15.0000	start_turn_completed
rom_payload_cavalry_recruitment	rom_force_campaign_mod_recruitment_cost_cavalry	in_all_your_armies	-25.0000	start_turn_initiated
rom_payload_cavalry_training	rom_force_unit_mod_experience_base_cavalry	in_all_your_provinces	2.0000	start_turn_completed
rom_payload_cultural_unrest_hellenic	rom_faction_public_order_cultural_modifier_hellenic	in_all_your_provinces	-50.0000	start_turn_completed
rom_payload_cultural_unrest	rom_faction_public_order_cultural_modifier	in_all_your_provinces	-50.0000	start_turn_completed
rom_payload_culture_integration	rom_faction_public_order_foreign_culture_penalty	in_all_your_provinces	-50.0000	start_turn_initiated
rom_payload_culture_suppression	rom_building_culture_conversion_to_state_culture	this_faction	10.0000	start_turn_initiated
rom_payload_culture_understanding	rom_building_culture_conversion_to_state_culture	this_faction	4.0000	start_turn_initiated
rom_payload_culture_understanding	rom_building_culture_osmotic_conversion_to_state_culture	in_all_your_provinces	2.0000	start_turn_initiated
rom_payload_culture_understanding	rom_faction_public_order_foreign_culture_penalty	in_all_your_provinces	-20.0000	start_turn_initiated
rom_payload_death_metal	rom_building_gdp_mod_industry	in_all_your_regions	20.0000	start_turn_completed
rom_payload_death_metal	rom_force_campaign_mod_recruitment_cost_all	in_all_your_forces	-20.0000	start_turn_completed
rom_payload_decline_global	rom_building_gdp_mod_all	in_all_your_regions	-10.0000	start_turn_initiated
rom_payload_decline_local	rom_building_gdp_mod_all	in_all_your_regions	-25.0000	start_turn_initiated
rom_payload_diplomatic_contempt_hellenic	rom_faction_diplomacy_hellenic_negative_moderate	this_faction	-15.0000	start_turn_completed
rom_payload_diplomatic_contempt	rom_faction_diplomacy_negative_minor	this_faction	-5.0000	start_turn_completed
rom_payload_diplomatic_respect_hellenic	rom_faction_diplomacy_hellenic_positive_moderate	this_faction	15.0000	start_turn_completed
rom_payload_diplomatic_respect	rom_faction_diplomacy_positive_minor	this_faction	5.0000	start_turn_completed
rom_payload_disaffection_global	rom_faction_public_order_events	in_all_your_provinces	-5.0000	start_turn_completed
rom_payload_disaffection_global	rom_province_growth_province_effects	in_all_your_provinces	-4.0000	start_turn_completed
rom_payload_disaffection_local	rom_faction_public_order_events	this_province	-8.0000	start_turn_completed
rom_payload_disaffection_local	rom_province_growth_province_effects	this_province	-8.0000	start_turn_completed
rom_payload_disaster_earthquake	rom_building_gdp_mod_industry	this_region_regions_in_this_province	-50.0000	start_turn_completed
rom_payload_disaster_earthquake	rom_faction_public_order_events	this_region_province	-10.0000	start_turn_completed
rom_payload_disaster_earthquake	rom_general_local_mod_construction_costs	this_region_regions_in_this_province	50.0000	start_turn_completed
rom_payload_disaster_fire	rom_building_gdp_mod_culture_all	this_region	-50.0000	start_turn_completed
rom_payload_disaster_fire	rom_faction_public_order_events	this_region_province	-10.0000	start_turn_completed
rom_payload_disaster_floods	rom_agent_movement_range_mod	your_characters_in_this_region	-50.0000	end_round_completed
rom_payload_disaster_floods	rom_building_gdp_mod_agriculture_all	this_region	-50.0000	start_turn_initiated
rom_payload_disaster_floods	rom_faction_public_order_events	this_region_province	-10.0000	start_turn_initiated
rom_payload_food	rom_payload_food	in_all_your_provinces	5.0000	start_turn_completed
rom_payload_grateful_populace	rom_faction_public_order_events	this_province	2.0000	start_turn_completed
rom_payload_infantry_command	rom_force_unit_mod_infantry_morale	in_all_your_forces	15.0000	start_turn_completed
rom_payload_infantry_recruitment	rom_force_campaign_mod_recruitment_cost_infantry	in_all_your_armies	-25.0000	start_turn_initiated
rom_payload_infantry_training	rom_force_unit_mod_experience_base_infantry	in_all_your_provinces	2.0000	start_turn_completed
rom_payload_inspired_endeavours_global	rom_faction_public_order_events	in_all_your_provinces	4.0000	start_turn_completed
rom_payload_inspired_endeavours_local	rom_faction_public_order_events	this_province	6.0000	start_turn_completed
rom_payload_local_happiness	rom_faction_public_order_events	this_province	5.0000	start_turn_completed
rom_payload_mercenary_compensation	rom_general_force_mod_mercenary_upkeep_costs	in_all_your_forces	15.0000	start_turn_completed
rom_payload_mercenary_contact	rom_general_local_mod_mercenary_pool_replenishment	this_faction	45.0000	start_turn_completed
rom_payload_mercenary_negotiation	rom_force_campaign_mod_recruitment_cost_mercenary	all_your_generals	-25.0000	start_turn_completed
rom_payload_military_experience	rom_force_unit_mod_experience_base	in_all_your_provinces	1.0000	start_turn_initiated
rom_payload_military_setback	rom_agent_movement_range_mod	this_force_general	-50.0000	end_round_completed
rom_payload_military_setback	rom_force_unit_mod_morale	this_army	-5.0000	start_turn_completed
rom_payload_naval_recruitment	rom_building_recruitment_cost_mod_naval	in_all_your_navies	-20.0000	start_turn_initiated
rom_payload_pirate_hunting	rom_force_campaign_mod_local_piracy	in_all_your_sea_regions	-25.0000	start_turn_initiated
rom_payload_plague_army	rom_force_campaign_enable_disease_attrition	this_army	10.0000	start_turn_completed
rom_payload_plague_army	rom_force_unit_mod_morale	this_army	-20.0000	start_turn_completed
rom_payload_plague_settlement	rom_faction_public_order_events	this_province	-10.0000	start_turn_completed
rom_payload_plague_settlement	rom_food_shortage_disable_replenishment	this_region	1.0000	start_turn_completed
rom_payload_plague_settlement	rom_food_shortage_remove_all_growth	this_province	1.0000	start_turn_completed
rom_payload_precious	rom_building_gdp_mod_culture_all	in_all_your_regions	10.0000	start_turn_completed
rom_payload_precious	rom_building_gdp_mod_trade_all	in_all_your_regions	20.0000	start_turn_completed
rom_payload_prosperity_global	rom_building_gdp_mod_all	in_all_your_regions	5.0000	start_turn_completed
rom_payload_prosperity_local	rom_building_gdp_mod_all	regions_in_this_province	10.0000	start_turn_completed
rom_payload_public_works_global	rom_general_local_mod_construction_costs	in_all_your_regions	-15.0000	start_turn_completed
rom_payload_public_works_local	rom_general_local_mod_construction_costs	in_all_your_regions	-25.0000	start_turn_completed
rom_payload_rampant_piracy	rom_force_campaign_mod_local_piracy	in_all_your_sea_regions	25.0000	start_turn_initiated
rom_payload_raw_material	rom_building_gdp_mod_industry	in_all_your_regions	20.0000	start_turn_completed
rom_payload_religion_rom_jupiter_will	rom_faction_public_order_events	in_all_your_provinces	5.0000	start_turn_initiated
rom_payload_religion_rom_mars_wrath	rom_force_unit_mod_melee_damage	in_all_your_forces	10.0000	start_turn_initiated
rom_payload_religion_rom_mercury_way	rom_agent_movement_range_mod	all_your_generals	10.0000	start_turn_completed
rom_payload_religion_rom_vulcan_hammer	rom_force_unit_mod_armour	in_all_your_forces	10.0000	start_turn_initiated
rom_payload_research_civil_progress	rom_building_research_points_mod_civil	this_faction	20.0000	start_turn_completed
rom_payload_research_martial_ambition	rom_building_research_points_mod_military	this_faction	20.0000	start_turn_completed
