key	building_level_key	culture	faction	sprawl_piece_level	sprawl_piece_type	sub_culture
rom_HELLENIC_temple_Nymphs_4	rom_HELLENIC_temple_Nymphs_4			0		
rom_HELLENIC_temple_Oracle_of_Dodona_5	rom_HELLENIC_temple_Oracle_of_Dodona_5			0		
rom_HELLENIC_temple_Poseidon_2	rom_HELLENIC_temple_Poseidon_2			0		
rom_HELLENIC_temple_Poseidon_3	rom_HELLENIC_temple_Poseidon_3			0		
rom_HELLENIC_temple_Poseidon_4	rom_HELLENIC_temple_Poseidon_4			0		
rom_HELLENIC_temple_Zeus_2	rom_HELLENIC_temple_Zeus_2			0		
rom_HELLENIC_temple_Zeus_3	rom_HELLENIC_temple_Zeus_3			0		
rom_HELLENIC_temple_Zeus_4	rom_HELLENIC_temple_Zeus_4			0		
rom_HELLENIC_temple_minor_1	rom_HELLENIC_temple_minor_1			0		
rom_HELLENIC_temple_minor_Ares_2	rom_HELLENIC_temple_minor_Ares_2			0		
rom_HELLENIC_temple_minor_Ares_3	rom_HELLENIC_temple_minor_Ares_3			0		
rom_HELLENIC_temple_minor_Athene_2	rom_HELLENIC_temple_minor_Athene_2			0		
rom_HELLENIC_temple_minor_Athene_3	rom_HELLENIC_temple_minor_Athene_3			0		
rom_HELLENIC_temple_minor_Hephaistos_2	rom_HELLENIC_temple_minor_Hephaistos_2			0		
rom_HELLENIC_temple_minor_Hephaistos_3	rom_HELLENIC_temple_minor_Hephaistos_3			0		
rom_HELLENIC_temple_minor_Hermes_2	rom_HELLENIC_temple_minor_Hermes_2			0		
rom_HELLENIC_temple_minor_Hermes_3	rom_HELLENIC_temple_minor_Hermes_3			0		
rom_HELLENIC_temple_minor_Nymphs_2	rom_HELLENIC_temple_minor_Nymphs_2			0		
rom_HELLENIC_temple_minor_Nymphs_3	rom_HELLENIC_temple_minor_Nymphs_3			0		
rom_HELLENIC_temple_minor_Poseidon_2	rom_HELLENIC_temple_minor_Poseidon_2			0		
rom_HELLENIC_temple_minor_Poseidon_3	rom_HELLENIC_temple_minor_Poseidon_3			0		
rom_HELLENIC_temple_minor_Zeus_2	rom_HELLENIC_temple_minor_Zeus_2			0		
rom_HELLENIC_temple_minor_Zeus_3	rom_HELLENIC_temple_minor_Zeus_3			0		
rom_HELLENIC_temple_minor_ptolemaic_1	rom_HELLENIC_temple_minor_ptolemaic_1			0		
rom_HELLENIC_temple_minor_ptolemaic_AmmonZeus_2	rom_HELLENIC_temple_minor_ptolemaic_AmmonZeus_2			0		
rom_HELLENIC_temple_minor_ptolemaic_AmmonZeus_3	rom_HELLENIC_temple_minor_ptolemaic_AmmonZeus_3			0		
rom_HELLENIC_temple_minor_ptolemaic_HathorMaat_2	rom_HELLENIC_temple_minor_ptolemaic_HathorMaat_2			0		
rom_HELLENIC_temple_minor_ptolemaic_HathorMaat_3	rom_HELLENIC_temple_minor_ptolemaic_HathorMaat_3			0		
rom_HELLENIC_temple_minor_ptolemaic_Horus_2	rom_HELLENIC_temple_minor_ptolemaic_Horus_2			0		
rom_HELLENIC_temple_minor_ptolemaic_Horus_3	rom_HELLENIC_temple_minor_ptolemaic_Horus_3			0		
rom_HELLENIC_temple_minor_ptolemaic_Imhotep_2	rom_HELLENIC_temple_minor_ptolemaic_Imhotep_2			0		
rom_HELLENIC_temple_minor_ptolemaic_Imhotep_3	rom_HELLENIC_temple_minor_ptolemaic_Imhotep_3			0		
rom_HELLENIC_temple_minor_ptolemaic_Isis_2	rom_HELLENIC_temple_minor_ptolemaic_Isis_2			0		
rom_HELLENIC_temple_minor_ptolemaic_Isis_3	rom_HELLENIC_temple_minor_ptolemaic_Isis_3			0		
rom_HELLENIC_temple_minor_ptolemaic_Serapis_2	rom_HELLENIC_temple_minor_ptolemaic_Serapis_2			0		
rom_HELLENIC_temple_minor_ptolemaic_Serapis_3	rom_HELLENIC_temple_minor_ptolemaic_Serapis_3			0		
rom_HELLENIC_temple_minor_ptolemaic_imperial_2	rom_HELLENIC_temple_minor_ptolemaic_imperial_2			0		
rom_HELLENIC_temple_minor_ptolemaic_imperial_3	rom_HELLENIC_temple_minor_ptolemaic_imperial_3			0		
rom_HELLENIC_temple_minor_punic_1	rom_HELLENIC_temple_minor_punic_1			0		
rom_HELLENIC_temple_minor_punic_Astarte_2	rom_HELLENIC_temple_minor_punic_Astarte_2			0		
rom_HELLENIC_temple_minor_punic_Astarte_3	rom_HELLENIC_temple_minor_punic_Astarte_3			0		
rom_HELLENIC_temple_minor_punic_BaalHamon_2	rom_HELLENIC_temple_minor_punic_BaalHamon_2			0		
rom_HELLENIC_temple_minor_punic_BaalHamon_3	rom_HELLENIC_temple_minor_punic_BaalHamon_3			0		
rom_HELLENIC_temple_minor_punic_BaalZephon_2	rom_HELLENIC_temple_minor_punic_BaalZephon_2			0		
rom_HELLENIC_temple_minor_punic_BaalZephon_3	rom_HELLENIC_temple_minor_punic_BaalZephon_3			0		
rom_HELLENIC_temple_minor_punic_Eshmun_2	rom_HELLENIC_temple_minor_punic_Eshmun_2			0		
rom_HELLENIC_temple_minor_punic_Eshmun_3	rom_HELLENIC_temple_minor_punic_Eshmun_3			0		
rom_HELLENIC_temple_minor_punic_Kore_2	rom_HELLENIC_temple_minor_punic_Kore_2			0		
rom_HELLENIC_temple_minor_punic_Kore_3	rom_HELLENIC_temple_minor_punic_Kore_3			0		
rom_HELLENIC_temple_minor_punic_Melqart_2	rom_HELLENIC_temple_minor_punic_Melqart_2			0		
rom_HELLENIC_temple_minor_punic_Melqart_3	rom_HELLENIC_temple_minor_punic_Melqart_3			0		
rom_HELLENIC_temple_minor_punic_Tanit_2	rom_HELLENIC_temple_minor_punic_Tanit_2			0		
rom_HELLENIC_temple_minor_punic_Tanit_3	rom_HELLENIC_temple_minor_punic_Tanit_3			0		
rom_HELLENIC_temple_paradise_of_daphne_5	rom_HELLENIC_temple_paradise_of_daphne_5			0		
rom_HELLENIC_temple_ptolemaic_1	rom_HELLENIC_temple_ptolemaic_1			0		
rom_HELLENIC_temple_ptolemaic_5_Temple_Complex	rom_HELLENIC_temple_ptolemaic_temple_complex_5			0		
rom_HELLENIC_temple_ptolemaic_AmmonZeus_2	rom_HELLENIC_temple_ptolemaic_AmmonZeus_2			0		
rom_HELLENIC_temple_ptolemaic_AmmonZeus_3	rom_HELLENIC_temple_ptolemaic_AmmonZeus_3			0		
rom_HELLENIC_temple_ptolemaic_AmmonZeus_4	rom_HELLENIC_temple_ptolemaic_AmmonZeus_4			0		
rom_HELLENIC_temple_ptolemaic_HathorMaat_2	rom_HELLENIC_temple_ptolemaic_HathorMaat_2			0		
rom_HELLENIC_temple_ptolemaic_HathorMaat_3	rom_HELLENIC_temple_ptolemaic_HathorMaat_3			0		
rom_HELLENIC_temple_ptolemaic_HathorMaat_4	rom_HELLENIC_temple_ptolemaic_HathorMaat_4			0		
rom_HELLENIC_temple_ptolemaic_Horus_2	rom_HELLENIC_temple_ptolemaic_Horus_2			0		
rom_HELLENIC_temple_ptolemaic_Horus_3	rom_HELLENIC_temple_ptolemaic_Horus_3			0		
rom_HELLENIC_temple_ptolemaic_Horus_4	rom_HELLENIC_temple_ptolemaic_Horus_4			0		
rom_HELLENIC_temple_ptolemaic_Imhotep_2	rom_HELLENIC_temple_ptolemaic_Imhotep_2			0		
rom_HELLENIC_temple_ptolemaic_Imhotep_3	rom_HELLENIC_temple_ptolemaic_Imhotep_3			0		
rom_HELLENIC_temple_ptolemaic_Imhotep_4	rom_HELLENIC_temple_ptolemaic_Imhotep_4			0		
rom_HELLENIC_temple_ptolemaic_Isis_2	rom_HELLENIC_temple_ptolemaic_Isis_2			0		
rom_HELLENIC_temple_ptolemaic_Isis_3	rom_HELLENIC_temple_ptolemaic_Isis_3			0		
rom_HELLENIC_temple_ptolemaic_Isis_4	rom_HELLENIC_temple_ptolemaic_Isis_4			0		
rom_HELLENIC_temple_ptolemaic_Serapis_2	rom_HELLENIC_temple_ptolemaic_Serapis_2			0		
rom_HELLENIC_temple_ptolemaic_Serapis_3	rom_HELLENIC_temple_ptolemaic_Serapis_3			0		
rom_HELLENIC_temple_ptolemaic_Serapis_4	rom_HELLENIC_temple_ptolemaic_Serapis_4			0		
rom_HELLENIC_temple_ptolemaic_imperial_2	rom_HELLENIC_temple_ptolemaic_imperial_2			0		
rom_HELLENIC_temple_ptolemaic_imperial_3	rom_HELLENIC_temple_ptolemaic_imperial_3			0		
rom_HELLENIC_temple_ptolemaic_imperial_4	rom_HELLENIC_temple_ptolemaic_imperial_4			0		
rom_HELLENIC_temple_punic_1	rom_HELLENIC_temple_punic_1			0		
rom_HELLENIC_temple_punic_5_Tophet	rom_HELLENIC_temple_punic_Tophet_5			0		
rom_HELLENIC_temple_punic_Astarte_2	rom_HELLENIC_temple_punic_Astarte_2			0		
rom_HELLENIC_temple_punic_Astarte_3	rom_HELLENIC_temple_punic_Astarte_3			0		
rom_HELLENIC_temple_punic_Astarte_4	rom_HELLENIC_temple_punic_Astarte_4			0		
rom_HELLENIC_temple_punic_BaalHamon_2	rom_HELLENIC_temple_punic_BaalHamon_2			0		
rom_HELLENIC_temple_punic_BaalHamon_3	rom_HELLENIC_temple_punic_BaalHamon_3			0		
rom_HELLENIC_temple_punic_BaalHamon_4	rom_HELLENIC_temple_punic_BaalHamon_4			0		
rom_HELLENIC_temple_punic_BaalZephon_2	rom_HELLENIC_temple_punic_BaalZephon_2			0		
rom_HELLENIC_temple_punic_BaalZephon_3	rom_HELLENIC_temple_punic_BaalZephon_3			0		
rom_HELLENIC_temple_punic_BaalZephon_4	rom_HELLENIC_temple_punic_BaalZephon_4			0		
rom_HELLENIC_temple_punic_Eshmun_2	rom_HELLENIC_temple_punic_Eshmun_2			0		
rom_HELLENIC_temple_punic_Eshmun_3	rom_HELLENIC_temple_punic_Eshmun_3			0		
rom_HELLENIC_temple_punic_Eshmun_4	rom_HELLENIC_temple_punic_Eshmun_4			0		
rom_HELLENIC_temple_punic_Kore_2	rom_HELLENIC_temple_punic_Kore_2			0		
rom_HELLENIC_temple_punic_Kore_3	rom_HELLENIC_temple_punic_Kore_3			0		
rom_HELLENIC_temple_punic_Kore_4	rom_HELLENIC_temple_punic_Kore_4			0		
rom_HELLENIC_temple_punic_Melqart_2	rom_HELLENIC_temple_punic_Melqart_2			0		
rom_HELLENIC_temple_punic_Melqart_3	rom_HELLENIC_temple_punic_Melqart_3			0		
rom_HELLENIC_temple_punic_Melqart_4	rom_HELLENIC_temple_punic_Melqart_4			0		
rom_HELLENIC_temple_punic_Tanit_2	rom_HELLENIC_temple_punic_Tanit_2			0		
rom_HELLENIC_temple_punic_Tanit_3	rom_HELLENIC_temple_punic_Tanit_3			0		
rom_HELLENIC_temple_punic_Tanit_4	rom_HELLENIC_temple_punic_Tanit_4			0		
rom_HELLENIC_water_1	rom_HELLENIC_water_1			0		
rom_HELLENIC_water_PUNIC_1	rom_HELLENIC_water_PUNIC_1	rom_Hellenistic		0		
rom_HELLENIC_water_bath_2	rom_HELLENIC_water_bath_2			0		
rom_HELLENIC_water_bath_3	rom_HELLENIC_water_bath_3			0		
rom_HELLENIC_water_bath_4	rom_HELLENIC_water_bath_4			0		
rom_HELLENIC_water_bath_PUNIC_2	rom_HELLENIC_water_bath_PUNIC_2	rom_Hellenistic		0		
rom_HELLENIC_water_bath_PUNIC_3	rom_HELLENIC_water_bath_PUNIC_3	rom_Hellenistic		0		
rom_HELLENIC_water_bath_PUNIC_4	rom_HELLENIC_water_bath_PUNIC_4	rom_Hellenistic		0		
rom_HELLENIC_water_firefighter_2	rom_HELLENIC_water_firefighter_2			0		
rom_HELLENIC_water_firefighter_3	rom_HELLENIC_water_firefighter_3			0		
rom_HELLENIC_water_firefighter_4	rom_HELLENIC_water_firefighter_4			0		
rom_HELLENIC_water_firefighter_PUNIC_2	rom_HELLENIC_water_firefighter_PUNIC_2	rom_Hellenistic		0		
rom_HELLENIC_water_firefighter_PUNIC_3	rom_HELLENIC_water_firefighter_PUNIC_3	rom_Hellenistic		0		
rom_HELLENIC_water_firefighter_PUNIC_4	rom_HELLENIC_water_firefighter_PUNIC_4	rom_Hellenistic		0		
rom_NOMADIC_artisans_major_1	rom_BARBARIAN_artisans_major_1			0		sc_rom_barb_east
rom_NOMADIC_artisans_major_gold_2	rom_BARBARIAN_artisans_major_gold_2			0		sc_rom_barb_east
rom_NOMADIC_artisans_major_gold_3	rom_BARBARIAN_artisans_major_gold_3			0		sc_rom_barb_east
rom_NOMADIC_artisans_major_gold_4	rom_BARBARIAN_artisans_major_gold_4			0		sc_rom_barb_east
rom_NOMADIC_artisans_major_iron_2	rom_BARBARIAN_artisans_major_iron_2			0		sc_rom_barb_east
rom_NOMADIC_artisans_major_iron_3	rom_BARBARIAN_artisans_major_iron_3			0		sc_rom_barb_east
rom_NOMADIC_artisans_major_iron_4	rom_BARBARIAN_artisans_major_iron_4			0		sc_rom_barb_east
rom_NOMADIC_artisans_major_salt_2	rom_BARBARIAN_artisans_major_salt_2			0		sc_rom_barb_east
rom_NOMADIC_artisans_major_salt_3	rom_BARBARIAN_artisans_major_salt_3			0		sc_rom_barb_east
rom_NOMADIC_artisans_major_salt_4	rom_BARBARIAN_artisans_major_salt_4			0		sc_rom_barb_east
rom_NOMADIC_artisans_minor_bronze_2	rom_BARBARIAN_artisans_major_bronze_2			0		sc_rom_barb_east
rom_NOMADIC_artisans_minor_bronze_3	rom_BARBARIAN_artisans_major_bronze_3			0		sc_rom_barb_east
rom_NOMADIC_artisans_minor_bronze_4	rom_BARBARIAN_artisans_major_bronze_4			0		sc_rom_barb_east
rom_NOMADIC_artisans_minor_wood_2	rom_BARBARIAN_artisans_major_wood_2			0		sc_rom_barb_east
rom_NOMADIC_artisans_minor_wood_3	rom_BARBARIAN_artisans_major_wood_3			0		sc_rom_barb_east
rom_NOMADIC_artisans_minor_wood_4	rom_BARBARIAN_artisans_major_wood_4			0		sc_rom_barb_east
rom_NOMADIC_city_major_1	rom_BARBARIAN_city_major_1			0		sc_rom_barb_east
rom_NOMADIC_city_major_2	rom_BARBARIAN_city_major_2			0		sc_rom_barb_east
rom_NOMADIC_city_major_3	rom_BARBARIAN_city_major_3			0		sc_rom_barb_east
rom_NOMADIC_city_major_4	rom_BARBARIAN_city_major_4			0		sc_rom_barb_east
rom_NOMADIC_city_minor_fish_1	rom_BARBARIAN_city_minor_fish_1			0		sc_rom_barb_east
rom_NOMADIC_city_minor_fish_2	rom_BARBARIAN_city_minor_fish_2			0		sc_rom_barb_east
rom_NOMADIC_city_minor_fish_3	rom_BARBARIAN_city_minor_fish_3			0		sc_rom_barb_east
rom_NOMADIC_city_minor_fish_4	rom_BARBARIAN_city_minor_fish_4			0		sc_rom_barb_east
rom_NOMADIC_city_minor_glass_1	rom_BARBARIAN_city_minor_glass_1			0		sc_rom_barb_east
rom_NOMADIC_city_minor_glass_2	rom_BARBARIAN_city_minor_glass_2			0		sc_rom_barb_east
rom_NOMADIC_city_minor_glass_3	rom_BARBARIAN_city_minor_glass_3			0		sc_rom_barb_east
rom_NOMADIC_city_minor_glass_4	rom_BARBARIAN_city_minor_glass_4			0		sc_rom_barb_east
rom_NOMADIC_city_minor_gold_1	rom_BARBARIAN_city_minor_gold_1			0		sc_rom_barb_east
rom_NOMADIC_city_minor_gold_2	rom_BARBARIAN_city_minor_gold_2			0		sc_rom_barb_east
rom_NOMADIC_city_minor_gold_3	rom_BARBARIAN_city_minor_gold_3			0		sc_rom_barb_east
rom_NOMADIC_city_minor_gold_4	rom_BARBARIAN_city_minor_gold_4			0		sc_rom_barb_east
rom_NOMADIC_city_minor_grain_1	rom_BARBARIAN_city_minor_grain_1			0		sc_rom_barb_east
rom_NOMADIC_city_minor_grain_2	rom_BARBARIAN_city_minor_grain_2			0		sc_rom_barb_east
rom_NOMADIC_city_minor_grain_3	rom_BARBARIAN_city_minor_grain_3			0		sc_rom_barb_east
rom_NOMADIC_city_minor_grain_4	rom_BARBARIAN_city_minor_grain_4			0		sc_rom_barb_east
rom_NOMADIC_city_minor_hides_1	rom_BARBARIAN_city_minor_hides_1			0		sc_rom_barb_east
rom_NOMADIC_city_minor_hides_2	rom_BARBARIAN_city_minor_hides_2			0		sc_rom_barb_east
rom_NOMADIC_city_minor_hides_3	rom_BARBARIAN_city_minor_hides_3			0		sc_rom_barb_east
rom_NOMADIC_city_minor_hides_4	rom_BARBARIAN_city_minor_hides_4			0		sc_rom_barb_east
rom_NOMADIC_city_minor_iron_1	rom_BARBARIAN_city_minor_iron_1			0		sc_rom_barb_east
rom_NOMADIC_city_minor_iron_2	rom_BARBARIAN_city_minor_iron_2			0		sc_rom_barb_east
rom_NOMADIC_city_minor_iron_3	rom_BARBARIAN_city_minor_iron_3			0		sc_rom_barb_east
rom_NOMADIC_city_minor_iron_4	rom_BARBARIAN_city_minor_iron_4			0		sc_rom_barb_east
rom_NOMADIC_city_minor_limestone_1	rom_BARBARIAN_city_minor_limestone_1			0		sc_rom_barb_east
rom_NOMADIC_city_minor_limestone_2	rom_BARBARIAN_city_minor_limestone_2			0		sc_rom_barb_east
rom_NOMADIC_city_minor_limestone_3	rom_BARBARIAN_city_minor_limestone_3			0		sc_rom_barb_east
rom_NOMADIC_city_minor_limestone_4	rom_BARBARIAN_city_minor_limestone_4			0		sc_rom_barb_east
rom_NOMADIC_city_minor_marble_1	rom_BARBARIAN_city_minor_marble_1			0		sc_rom_barb_east
rom_NOMADIC_city_minor_marble_2	rom_BARBARIAN_city_minor_marble_2			0		sc_rom_barb_east
rom_NOMADIC_city_minor_marble_3	rom_BARBARIAN_city_minor_marble_3			0		sc_rom_barb_east
rom_NOMADIC_city_minor_marble_4	rom_BARBARIAN_city_minor_marble_4			0		sc_rom_barb_east
rom_NOMADIC_city_minor_olives_1	rom_BARBARIAN_city_minor_olives_1			0		sc_rom_barb_east
rom_NOMADIC_city_minor_olives_2	rom_BARBARIAN_city_minor_olives_2			0		sc_rom_barb_east
rom_NOMADIC_city_minor_olives_3	rom_BARBARIAN_city_minor_olives_3			0		sc_rom_barb_east
rom_NOMADIC_city_minor_olives_4	rom_BARBARIAN_city_minor_olives_4			0		sc_rom_barb_east
rom_NOMADIC_city_minor_purple_dye_1	rom_BARBARIAN_city_minor_purple_dye_1			0		sc_rom_barb_east
rom_NOMADIC_city_minor_purple_dye_2	rom_BARBARIAN_city_minor_purple_dye_2			0		sc_rom_barb_east
rom_NOMADIC_city_minor_purple_dye_3	rom_BARBARIAN_city_minor_purple_dye_3			0		sc_rom_barb_east
rom_NOMADIC_city_minor_purple_dye_4	rom_BARBARIAN_city_minor_purple_dye_4			0		sc_rom_barb_east
rom_NOMADIC_city_minor_silk_1	rom_BARBARIAN_city_minor_silk_1			0		sc_rom_barb_east
rom_NOMADIC_city_minor_silk_2	rom_BARBARIAN_city_minor_silk_2			0		sc_rom_barb_east
rom_NOMADIC_city_minor_silk_3	rom_BARBARIAN_city_minor_silk_3			0		sc_rom_barb_east
rom_NOMADIC_city_minor_silk_4	rom_BARBARIAN_city_minor_silk_4			0		sc_rom_barb_east
rom_NOMADIC_city_minor_silver_1	rom_BARBARIAN_city_minor_silver_1			0		sc_rom_barb_east
rom_NOMADIC_city_minor_silver_2	rom_BARBARIAN_city_minor_silver_2			0		sc_rom_barb_east
rom_NOMADIC_city_minor_silver_3	rom_BARBARIAN_city_minor_silver_3			0		sc_rom_barb_east
rom_NOMADIC_city_minor_silver_4	rom_BARBARIAN_city_minor_silver_4			0		sc_rom_barb_east
rom_NOMADIC_city_minor_timber_1	rom_BARBARIAN_city_minor_timber_1			0		sc_rom_barb_east
rom_NOMADIC_city_minor_timber_2	rom_BARBARIAN_city_minor_timber_2			0		sc_rom_barb_east
rom_NOMADIC_city_minor_timber_3	rom_BARBARIAN_city_minor_timber_3			0		sc_rom_barb_east
rom_NOMADIC_city_minor_timber_4	rom_BARBARIAN_city_minor_timber_4			0		sc_rom_barb_east
rom_NOMADIC_city_minor_township_1	rom_BARBARIAN_city_minor_township_1			0		sc_rom_barb_east
rom_NOMADIC_city_minor_township_2	rom_BARBARIAN_city_minor_township_2			0		sc_rom_barb_east
rom_NOMADIC_city_minor_township_3	rom_BARBARIAN_city_minor_township_3			0		sc_rom_barb_east
rom_NOMADIC_city_minor_township_4	rom_BARBARIAN_city_minor_township_4			0		sc_rom_barb_east
rom_NOMADIC_city_minor_wine_1	rom_BARBARIAN_city_minor_wine_1			0		sc_rom_barb_east
rom_NOMADIC_city_minor_wine_2	rom_BARBARIAN_city_minor_wine_2			0		sc_rom_barb_east
rom_NOMADIC_city_minor_wine_3	rom_BARBARIAN_city_minor_wine_3			0		sc_rom_barb_east
rom_NOMADIC_city_minor_wine_4	rom_BARBARIAN_city_minor_wine_4			0		sc_rom_barb_east
rom_NOMADIC_commons_1	rom_BARBARIAN_commons_1			0		sc_rom_barb_east
rom_NOMADIC_commons_administration_2	rom_BARBARIAN_commons_administration_2			0		sc_rom_barb_east
rom_NOMADIC_commons_administration_3	rom_BARBARIAN_commons_administration_3			0		sc_rom_barb_east
rom_NOMADIC_commons_administration_4	rom_BARBARIAN_commons_administration_4			0		sc_rom_barb_east
rom_NOMADIC_commons_major_storage_2	rom_BARBARIAN_commons_major_storage_2			0		sc_rom_barb_east
rom_NOMADIC_commons_major_storage_3	rom_BARBARIAN_commons_major_storage_3			0		sc_rom_barb_east
rom_NOMADIC_commons_major_storage_4	rom_BARBARIAN_commons_major_storage_4			0		sc_rom_barb_east
rom_NOMADIC_commons_public_2	rom_BARBARIAN_commons_public_2			0		sc_rom_barb_east
rom_NOMADIC_commons_public_3	rom_BARBARIAN_commons_public_3			0		sc_rom_barb_east
rom_NOMADIC_commons_public_4	rom_BARBARIAN_commons_public_4			0		sc_rom_barb_east
rom_NOMADIC_commons_slave_2	rom_BARBARIAN_commons_slave_2			0		sc_rom_barb_east
rom_NOMADIC_commons_slave_3	rom_BARBARIAN_commons_slave_3			0		sc_rom_barb_east
rom_NOMADIC_commons_trade_2	rom_BARBARIAN_commons_trade_2			0		sc_rom_barb_east
rom_NOMADIC_commons_trade_3	rom_BARBARIAN_commons_trade_3			0		sc_rom_barb_east
rom_NOMADIC_commons_trade_4	rom_BARBARIAN_commons_trade_4			0		sc_rom_barb_east
rom_NOMADIC_enclosure_1	rom_BARBARIAN_enclosure_1			0		sc_rom_barb_east
rom_NOMADIC_enclosure_food_cattle_2	rom_BARBARIAN_enclosure_food_cattle_2			0		sc_rom_barb_east
rom_NOMADIC_enclosure_food_cattle_3	rom_BARBARIAN_enclosure_food_cattle_3			0		sc_rom_barb_east
rom_NOMADIC_enclosure_food_cattle_4	rom_BARBARIAN_enclosure_food_cattle_4			0		sc_rom_barb_east
rom_NOMADIC_enclosure_food_grain_2	rom_BARBARIAN_enclosure_food_grain_2			0		sc_rom_barb_east
rom_NOMADIC_enclosure_food_grain_3	rom_BARBARIAN_enclosure_food_grain_3			0		sc_rom_barb_east
rom_NOMADIC_enclosure_food_grain_4	rom_BARBARIAN_enclosure_food_grain_4			0		sc_rom_barb_east
rom_NOMADIC_enclosure_industry_2	rom_BARBARIAN_enclosure_industry_2			0		sc_rom_barb_east
rom_NOMADIC_enclosure_industry_3	rom_BARBARIAN_enclosure_industry_3			0		sc_rom_barb_east
rom_NOMADIC_enclosure_industry_4	rom_BARBARIAN_enclosure_industry_4			0		sc_rom_barb_east
rom_NOMADIC_enclosure_minor_1	rom_BARBARIAN_enclosure_minor_1			0		sc_rom_barb_east
rom_NOMADIC_enclosure_minor_food_cattle_2	rom_BARBARIAN_enclosure_minor_food_cattle_2			0		sc_rom_barb_east
rom_NOMADIC_enclosure_minor_food_cattle_3	rom_BARBARIAN_enclosure_minor_food_cattle_3			0		sc_rom_barb_east
rom_NOMADIC_enclosure_minor_food_cattle_4	rom_BARBARIAN_enclosure_minor_food_cattle_4			0		sc_rom_barb_east
rom_NOMADIC_enclosure_minor_food_grain_2	rom_BARBARIAN_enclosure_minor_food_grain_2			0		sc_rom_barb_east
rom_NOMADIC_enclosure_minor_food_grain_3	rom_BARBARIAN_enclosure_minor_food_grain_3			0		sc_rom_barb_east
rom_NOMADIC_enclosure_minor_food_grain_4	rom_BARBARIAN_enclosure_minor_food_grain_4			0		sc_rom_barb_east
rom_NOMADIC_enclosure_minor_industry_2	rom_BARBARIAN_enclosure_minor_industry_2			0		sc_rom_barb_east
rom_NOMADIC_enclosure_minor_industry_3	rom_BARBARIAN_enclosure_minor_industry_3			0		sc_rom_barb_east
rom_NOMADIC_enclosure_minor_industry_4	rom_BARBARIAN_enclosure_minor_industry_4			0		sc_rom_barb_east
rom_NOMADIC_enclosure_minor_nomadic_2	rom_BARBARIAN_enclosure_minor_nomadic_2			0		sc_rom_barb_east
rom_NOMADIC_enclosure_minor_nomadic_3	rom_BARBARIAN_enclosure_minor_nomadic_3			0		sc_rom_barb_east
rom_NOMADIC_enclosure_minor_nomadic_4	rom_BARBARIAN_enclosure_minor_nomadic_4			0		sc_rom_barb_east
rom_NOMADIC_enclosure_minor_research_2	rom_BARBARIAN_enclosure_minor_research_2			0		sc_rom_barb_east
rom_NOMADIC_enclosure_minor_research_3	rom_BARBARIAN_enclosure_minor_research_3			0		sc_rom_barb_east
rom_NOMADIC_enclosure_minor_research_4	rom_BARBARIAN_enclosure_minor_research_4			0		sc_rom_barb_east
rom_NOMADIC_enclosure_minor_stables_2	rom_BARBARIAN_enclosure_minor_stables_2			0		sc_rom_barb_east
rom_NOMADIC_enclosure_minor_stables_3	rom_BARBARIAN_enclosure_minor_stables_3			0		sc_rom_barb_east
rom_NOMADIC_enclosure_minor_stables_4	rom_BARBARIAN_enclosure_minor_stables_4			0		sc_rom_barb_east
rom_NOMADIC_enclosure_minor_water_2	rom_BARBARIAN_enclosure_minor_water_2			0		sc_rom_barb_east
rom_NOMADIC_enclosure_minor_water_3	rom_BARBARIAN_enclosure_minor_water_3			0		sc_rom_barb_east
rom_NOMADIC_enclosure_minor_water_4	rom_BARBARIAN_enclosure_minor_water_4			0		sc_rom_barb_east
rom_NOMADIC_enclosure_nomadic_2	rom_BARBARIAN_enclosure_nomadic_2			0		sc_rom_barb_east
rom_NOMADIC_enclosure_nomadic_3	rom_BARBARIAN_enclosure_nomadic_3			0		sc_rom_barb_east
rom_NOMADIC_enclosure_nomadic_4	rom_BARBARIAN_enclosure_nomadic_4			0		sc_rom_barb_east
rom_NOMADIC_enclosure_research_2	rom_BARBARIAN_enclosure_research_2			0		sc_rom_barb_east
rom_NOMADIC_enclosure_research_3	rom_BARBARIAN_enclosure_research_3			0		sc_rom_barb_east
rom_NOMADIC_enclosure_research_4	rom_BARBARIAN_enclosure_research_4			0		sc_rom_barb_east
rom_NOMADIC_enclosure_stables_2	rom_BARBARIAN_enclosure_stables_2			0		sc_rom_barb_east
rom_NOMADIC_enclosure_stables_3	rom_BARBARIAN_enclosure_stables_3			0		sc_rom_barb_east
rom_NOMADIC_enclosure_stables_4	rom_BARBARIAN_enclosure_stables_4			0		sc_rom_barb_east
rom_NOMADIC_enclosure_water_2	rom_BARBARIAN_enclosure_water_2			0		sc_rom_barb_east
rom_NOMADIC_enclosure_water_3	rom_BARBARIAN_enclosure_water_3			0		sc_rom_barb_east
rom_NOMADIC_enclosure_water_4	rom_BARBARIAN_enclosure_water_4			0		sc_rom_barb_east
rom_NOMADIC_port_major_1	rom_BARBARIAN_port_major_1			0		sc_rom_barb_east
rom_NOMADIC_port_major_food_2	rom_BARBARIAN_port_major_food_2			0		sc_rom_barb_east
rom_NOMADIC_port_major_food_3	rom_BARBARIAN_port_major_food_3			0		sc_rom_barb_east
rom_NOMADIC_port_major_food_4	rom_BARBARIAN_port_major_food_4			0		sc_rom_barb_east
