id	set_id	culture	faction	sub_culture	campaign
17709	inv_rom_horse			sc_rom_italic	main_invasion
17715	inv_rom_iron			sc_rom_italic	main_invasion
17720	inv_rom_lead			sc_rom_italic	main_invasion
17727	inv_rom_leather			sc_rom_italic	main_invasion
17737	inv_rom_lumber			sc_rom_italic	main_invasion
17746	inv_rom_marble			sc_rom_italic	main_invasion
17747	inv_rom_olive			sc_rom_italic	main_invasion
17753	inv_rom_purple_dye			sc_rom_italic	main_invasion
17760	inv_rom_wine			sc_rom_italic	main_invasion
17763	inv_rom_salt			sc_rom_italic	main_invasion
1779	rom_BARBARIAN_city_minor_marble	rom_Barbarian		sc_rom_british	
1786	rom_BARBARIAN_city_minor_purple_dye	rom_Barbarian		sc_rom_british	
1787	rom_BARBARIAN_city_minor_silk	rom_Barbarian		sc_rom_british	
1793	rom_BARBARIAN_city_minor_silver	rom_Barbarian		sc_rom_british	
17930	inv_barb_amber		inv_veneti		main_invasion
17931	inv_barb_gold		inv_veneti		main_invasion
17939	inv_barb_grain		inv_veneti		main_invasion
17947	inv_barb_horse		inv_veneti		main_invasion
17949	inv_barb_iron		inv_veneti		main_invasion
17952	inv_barb_lead		inv_veneti		main_invasion
17958	inv_barb_leather		inv_veneti		main_invasion
17962	inv_barb_lumber		inv_veneti		main_invasion
17967	inv_barb_marble		inv_veneti		main_invasion
17969	inv_barb_olive		inv_veneti		main_invasion
17971	inv_barb_purple_dye		inv_veneti		main_invasion
17976	inv_barb_wine		inv_veneti		main_invasion
17982	inv_barb_salt		inv_veneti		main_invasion
17989	inv_barb_amber			sc_rom_nuragic	main_invasion
17998	inv_barb_gold			sc_rom_nuragic	main_invasion
18007	inv_barb_grain			sc_rom_nuragic	main_invasion
18016	inv_barb_horse			sc_rom_nuragic	main_invasion
18018	inv_barb_iron			sc_rom_nuragic	main_invasion
18026	inv_barb_lead			sc_rom_nuragic	main_invasion
18029	inv_barb_leather			sc_rom_nuragic	main_invasion
18030	inv_barb_lumber			sc_rom_nuragic	main_invasion
18033	inv_barb_marble			sc_rom_nuragic	main_invasion
18043	inv_barb_olive			sc_rom_nuragic	main_invasion
18051	inv_barb_purple_dye			sc_rom_nuragic	main_invasion
18059	inv_barb_wine			sc_rom_nuragic	main_invasion
1806	rom_BARBARIAN_city_minor_timber	rom_Barbarian		sc_rom_british	
18065	inv_barb_salt			sc_rom_nuragic	main_invasion
1808	rom_BARBARIAN_city_minor_township	rom_Barbarian		sc_rom_british	
1815	rom_BARBARIAN_city_minor_wine	rom_Barbarian		sc_rom_british	
1818	rom_BARBARIAN_city_major	rom_Barbarian		sc_rom_british	
1828	rom_BARBARIAN_city_minor_olives	rom_Barbarian		sc_rom_germanic	
1838	rom_BARBARIAN_city_minor_fish	rom_Barbarian		sc_rom_germanic	
1846	rom_BARBARIAN_city_minor_glass	rom_Barbarian		sc_rom_germanic	
1850	rom_BARBARIAN_city_minor_gold	rom_Barbarian		sc_rom_germanic	
1855	rom_BARBARIAN_city_minor_grain	rom_Barbarian		sc_rom_germanic	
1871	rom_BARBARIAN_city_minor_hides	rom_Barbarian		sc_rom_germanic	
1879	rom_BARBARIAN_city_minor_iron	rom_Barbarian		sc_rom_germanic	
1889	rom_BARBARIAN_city_minor_limestone	rom_Barbarian		sc_rom_germanic	
1891	rom_BARBARIAN_city_minor_marble	rom_Barbarian		sc_rom_germanic	
1898	rom_BARBARIAN_city_minor_purple_dye	rom_Barbarian		sc_rom_germanic	
1899	rom_BARBARIAN_city_minor_silk	rom_Barbarian		sc_rom_germanic	
1908	rom_BARBARIAN_city_minor_silver	rom_Barbarian		sc_rom_germanic	
19134	inv_gre_agriculture	rom_Hellenistic			main_invasion
19136	inv_gre_city_centre	rom_Hellenistic			main_invasion
19149	inv_gre_industry_major	rom_Hellenistic			main_invasion
19161	inv_gre_major_town	rom_Hellenistic			main_invasion
19169	inv_gre_military_buff	rom_Hellenistic			main_invasion
19176	inv_gre_military_recruitment	rom_Hellenistic			main_invasion
19179	inv_gre_minor_town	rom_Hellenistic			main_invasion
19187	inv_gre_minor_town_centre	rom_Hellenistic			main_invasion
19190	inv_gre_port	rom_Hellenistic			main_invasion
19191	inv_gre_religious	rom_Hellenistic			main_invasion
19199	inv_gre_sanitation	rom_Hellenistic			main_invasion
19206	inv_greek_amber	rom_Hellenistic			main_invasion
19208	inv_greek_gold	rom_Hellenistic			main_invasion
19213	inv_greek_grain	rom_Hellenistic			main_invasion
19221	inv_greek_horse	rom_Hellenistic			main_invasion
19230	inv_greek_iron	rom_Hellenistic			main_invasion
19232	inv_greek_lead	rom_Hellenistic			main_invasion
1924	rom_BARBARIAN_city_minor_timber	rom_Barbarian		sc_rom_germanic	
19240	inv_greek_leather	rom_Hellenistic			main_invasion
19249	inv_greek_lumber	rom_Hellenistic			main_invasion
1925	rom_BARBARIAN_city_minor_township	rom_Barbarian		sc_rom_germanic	
19252	inv_greek_marble	rom_Hellenistic			main_invasion
19256	inv_greek_olive	rom_Hellenistic			main_invasion
19262	inv_greek_purple_dye	rom_Hellenistic			main_invasion
19271	inv_greek_salt	rom_Hellenistic			main_invasion
19276	inv_greek_wine	rom_Hellenistic			main_invasion
1928	rom_BARBARIAN_city_minor_wine	rom_Barbarian		sc_rom_germanic	
19286	inv_gre_agriculture		inv_syracuse		main_invasion
19291	inv_gre_city_centre		inv_syracuse		main_invasion
19300	inv_gre_industry_major		inv_syracuse		main_invasion
19307	inv_gre_major_town		inv_syracuse		main_invasion
19316	inv_gre_military_buff		inv_syracuse		main_invasion
19325	inv_gre_military_recruitment		inv_syracuse		main_invasion
19330	inv_gre_minor_town		inv_syracuse		main_invasion
19334	inv_gre_minor_town_centre		inv_syracuse		main_invasion
19344	inv_gre_port		inv_syracuse		main_invasion
19349	inv_gre_religious		inv_syracuse		main_invasion
19358	inv_gre_sanitation		inv_syracuse		main_invasion
19365	inv_greek_amber		inv_syracuse		main_invasion
19366	inv_greek_gold		inv_syracuse		main_invasion
19368	inv_greek_grain		inv_syracuse		main_invasion
19378	inv_greek_horse		inv_syracuse		main_invasion
1938	rom_BARBARIAN_city_major	rom_Barbarian		sc_rom_germanic	
19384	inv_greek_iron		inv_syracuse		main_invasion
19387	inv_greek_lead		inv_syracuse		main_invasion
19388	inv_greek_leather		inv_syracuse		main_invasion
19392	inv_greek_lumber		inv_syracuse		main_invasion
19401	inv_greek_marble		inv_syracuse		main_invasion
19408	inv_greek_olive		inv_syracuse		main_invasion
19415	inv_greek_purple_dye		inv_syracuse		main_invasion
19416	inv_greek_salt		inv_syracuse		main_invasion
19426	inv_greek_wine		inv_syracuse		main_invasion
19433	inv_gre_agriculture		inv_taranto		main_invasion
19435	inv_gre_city_centre_taranto		inv_taranto		main_invasion
19442	inv_gre_industry_major		inv_taranto		main_invasion
19447	inv_gre_major_town		inv_taranto		main_invasion
1945	rom_BARBARIAN_artisans_major	rom_Barbarian			
19450	inv_gre_military_buff		inv_taranto		main_invasion
19455	inv_gre_military_recruitment		inv_taranto		main_invasion
19460	inv_gre_minor_town		inv_taranto		main_invasion
19462	inv_gre_minor_town_centre		inv_taranto		main_invasion
19470	inv_gre_port		inv_taranto		main_invasion
19471	inv_gre_religious		inv_taranto		main_invasion
19473	inv_gre_sanitation		inv_taranto		main_invasion
19476	inv_greek_amber		inv_taranto		main_invasion
19485	inv_greek_gold		inv_taranto		main_invasion
19488	inv_greek_grain		inv_taranto		main_invasion
19497	inv_greek_horse		inv_taranto		main_invasion
19503	inv_greek_iron		inv_taranto		main_invasion
19505	inv_greek_lead		inv_taranto		main_invasion
19515	inv_greek_leather		inv_taranto		main_invasion
19521	inv_greek_lumber		inv_taranto		main_invasion
19525	inv_greek_marble		inv_taranto		main_invasion
19530	inv_greek_olive		inv_taranto		main_invasion
19538	inv_greek_purple_dye		inv_taranto		main_invasion
19548	inv_greek_salt		inv_taranto		main_invasion
19557	inv_greek_wine		inv_taranto		main_invasion
1956	rom_BARBARIAN_commons	rom_Barbarian			
19567	inv_new_etr_amber			sc_rom_etruscan	main_invasion
19575	inv_new_etr_gold			sc_rom_etruscan	main_invasion
19581	inv_new_etr_grain			sc_rom_etruscan	main_invasion
19589	inv_new_etr_horse			sc_rom_etruscan	main_invasion
19590	inv_new_etr_iron			sc_rom_etruscan	main_invasion
19595	inv_new_etr_lead			sc_rom_etruscan	main_invasion
19597	inv_new_etr_leather			sc_rom_etruscan	main_invasion
1960	rom_BARBARIAN_enclosure	rom_Barbarian			
19601	inv_new_etr_lumber			sc_rom_etruscan	main_invasion
19602	inv_new_etr_main_administration			sc_rom_etruscan	main_invasion
19606	inv_new_etr_main_agriculture			sc_rom_etruscan	main_invasion
19608	inv_new_etr_main_city			sc_rom_etruscan	main_invasion
19615	inv_new_etr_main_military			sc_rom_etruscan	main_invasion
19620	inv_new_etr_port			sc_rom_etruscan	main_invasion
19626	inv_new_etr_main_religion			sc_rom_etruscan	main_invasion
19630	inv_new_etr_marble			sc_rom_etruscan	main_invasion
19638	inv_new_etr_minor_agriculture			sc_rom_etruscan	main_invasion
19644	inv_new_etr_minor_military			sc_rom_etruscan	main_invasion
19650	inv_new_etr_minor_religion			sc_rom_etruscan	main_invasion
19654	inv_new_etr_minor_town			sc_rom_etruscan	main_invasion
1966	rom_BARBARIAN_port_major	rom_Barbarian			
19663	inv_new_etr_olive			sc_rom_etruscan	main_invasion
1967	rom_BARBARIAN_port_minor	rom_Barbarian			
19670	inv_new_etr_purple_dye			sc_rom_etruscan	main_invasion
19680	inv_new_etr_salt			sc_rom_etruscan	main_invasion
19689	inv_new_etr_wine			sc_rom_etruscan	main_invasion
19696	inv_greek_wine	rom_Hellenistic		sc_rom_carthaginian	main_invasion
19703	barb_mine		inv_veneti		main_invasion
19707	barb_mine	rom_Hellenistic		sc_rom_carthaginian	main_invasion
19721	barb_mine		inv_taranto		main_invasion
19726	barb_mine		inv_syracuse		main_invasion
19732	barb_mine	rom_Hellenistic			main_invasion
19744	barb_mine			sc_rom_nuragic	main_invasion
19750	barb_mine			sc_rom_celtic	main_invasion
19753	barb_mine			sc_rom_italic	main_invasion
19762	3c_barb_dummy_resource	rom_Barbarian			main_invasion
19771	3c_rom_dummy_resource	rom_Roman			main_invasion
19778	3c_rom_dummy_resource	rom_Hellenistic			main_invasion
1981	rom_EASTERN_port_minor	rom_Eastern			
19819	inv_all_capitoline_hill		inv_veneti		main_invasion
19828	inv_all_capitoline_hill	rom_Hellenistic		sc_rom_carthaginian	main_invasion
19831	inv_all_capitoline_hill		inv_taranto		main_invasion
19832	inv_all_capitoline_hill		inv_syracuse		main_invasion
19836	inv_all_capitoline_hill	rom_Hellenistic			main_invasion
19844	inv_all_capitoline_hill			sc_rom_nuragic	main_invasion
19851	inv_all_capitoline_hill			sc_rom_celtic	main_invasion
19855	inv_all_capitoline_hill			sc_rom_italic	main_invasion
19888	inv_all_carthago		inv_veneti		main_invasion
19896	inv_all_carthago	rom_Hellenistic		sc_rom_carthaginian	main_invasion
19899	inv_all_carthago		inv_taranto		main_invasion
19904	inv_all_carthago		inv_syracuse		main_invasion
19910	inv_all_carthago	rom_Hellenistic			main_invasion
19914	inv_all_carthago			sc_rom_nuragic	main_invasion
19917	inv_all_carthago			sc_rom_celtic	main_invasion
19925	inv_all_carthago			sc_rom_italic	main_invasion
1994	rom_ROMAN_city_minor_fish	rom_Roman			
19949	inv_all_carthago		inv_veneti		main_invasion
19956	inv_all_carthago	rom_Hellenistic		sc_rom_carthaginian	main_invasion
19961	inv_all_carthago		inv_taranto		main_invasion
19964	inv_all_carthago		inv_syracuse		main_invasion
19966	inv_all_carthago	rom_Hellenistic			main_invasion
19975	inv_all_carthago			sc_rom_nuragic	main_invasion
1998	rom_ROMAN_city_minor_glass	rom_Roman			
19984	inv_all_carthago			sc_rom_celtic	main_invasion
1999	rom_ROMAN_city_minor_gold	rom_Roman			
19992	inv_all_carthago			sc_rom_italic	main_invasion
20021	inv_all_capitoline_hill		inv_veneti		main_invasion
20029	inv_all_capitoline_hill	rom_Hellenistic		sc_rom_carthaginian	main_invasion
20038	inv_all_capitoline_hill		inv_taranto		main_invasion
20048	inv_all_capitoline_hill		inv_syracuse		main_invasion
20051	inv_all_capitoline_hill	rom_Hellenistic			main_invasion
20064	inv_all_capitoline_hill			sc_rom_nuragic	main_invasion
2007	rom_ROMAN_city_minor_grain	rom_Roman			
20073	inv_all_capitoline_hill			sc_rom_celtic	main_invasion
20078	inv_all_capitoline_hill			sc_rom_italic	main_invasion
20107	inv_rome_resource_building_drummy		inv_syracuse		main_invasion
20117	inv_rome_resource_building_drummy		inv_taranto		main_invasion
20123	inv_rome_resource_building_drummy		inv_veneti		main_invasion
20150	inv_rome_resource_building_drummy			sc_rom_italic	main_invasion
20157	inv_rome_resource_building_drummy			sc_rom_nuragic	main_invasion
20159	inv_all_capitoline_hill			sc_rom_etruscan	main_invasion
20163	inv_all_carthago			sc_rom_etruscan	main_invasion
2019	rom_ROMAN_city_minor_hides	rom_Roman			
2036	rom_ROMAN_city_minor_iron	rom_Roman			
2045	rom_ROMAN_city_minor_limestone	rom_Roman			
2048	rom_ROMAN_city_minor_marble	rom_Roman			
2054	rom_ROMAN_city_minor_olives	rom_Roman			
2065	rom_ROMAN_city_minor_purple_dye	rom_Roman			
2072	rom_ROMAN_city_minor_silk	rom_Roman			
2075	rom_ROMAN_city_minor_silver	rom_Roman			
2091	rom_ROMAN_city_minor_timber	rom_Roman			
2093	rom_ROMAN_city_minor_township	rom_Roman			
2094	rom_ROMAN_city_minor_wine	rom_Roman			
2095	rom_ROMAN_city_slot	rom_Roman			
2098	rom_ROMAN_military_buff	rom_Roman			
2099	rom_ROMAN_military_equipment	rom_Roman			
2107	rom_ROMAN_military_main	rom_Roman			
2116	rom_ROMAN_outskirts	rom_Roman			
21173	inv_gre_agriculture		inv_syracuse_civil_war		main_invasion
21182	inv_gre_city_centre		inv_syracuse_civil_war		main_invasion
21191	inv_gre_industry_major		inv_syracuse_civil_war		main_invasion
21199	inv_gre_major_town		inv_syracuse_civil_war		main_invasion
21203	inv_gre_military_buff		inv_syracuse_civil_war		main_invasion
21213	inv_gre_military_recruitment		inv_syracuse_civil_war		main_invasion
21214	inv_gre_minor_town		inv_syracuse_civil_war		main_invasion
21215	inv_gre_minor_town_centre		inv_syracuse_civil_war		main_invasion
21225	inv_gre_port		inv_syracuse_civil_war		main_invasion
21227	inv_gre_religious		inv_syracuse_civil_war		main_invasion
21236	inv_gre_sanitation		inv_syracuse_civil_war		main_invasion
21239	inv_greek_amber		inv_syracuse_civil_war		main_invasion
21241	inv_greek_gold		inv_syracuse_civil_war		main_invasion
21247	inv_greek_grain		inv_syracuse_civil_war		main_invasion
21257	inv_greek_horse		inv_syracuse_civil_war		main_invasion
21259	inv_greek_iron		inv_syracuse_civil_war		main_invasion
21269	inv_greek_lead		inv_syracuse_civil_war		main_invasion
21273	inv_greek_leather		inv_syracuse_civil_war		main_invasion
21278	inv_greek_lumber		inv_syracuse_civil_war		main_invasion
21279	inv_greek_marble		inv_syracuse_civil_war		main_invasion
21282	inv_greek_olive		inv_syracuse_civil_war		main_invasion
21289	inv_greek_purple_dye		inv_syracuse_civil_war		main_invasion
21292	inv_greek_salt		inv_syracuse_civil_war		main_invasion
21301	inv_greek_wine		inv_syracuse_civil_war		main_invasion
21308	barb_mine		inv_syracuse_civil_war		main_invasion
21312	inv_all_capitoline_hill		inv_syracuse_civil_war		main_invasion
21314	inv_all_carthago		inv_syracuse_civil_war		main_invasion
21318	inv_all_carthago		inv_syracuse_civil_war		main_invasion
21327	inv_all_capitoline_hill		inv_syracuse_civil_war		main_invasion
21331	inv_rome_resource_building_drummy		inv_syracuse_civil_war		main_invasion
21333	inv_gre_agriculture		inv_syracuse_secession		main_invasion
21338	inv_gre_city_centre		inv_syracuse_secession		main_invasion
21340	inv_gre_industry_major		inv_syracuse_secession		main_invasion
21347	inv_gre_major_town		inv_syracuse_secession		main_invasion
21348	inv_gre_military_buff		inv_syracuse_secession		main_invasion
21352	inv_gre_military_recruitment		inv_syracuse_secession		main_invasion
21355	inv_gre_minor_town		inv_syracuse_secession		main_invasion
21357	inv_gre_minor_town_centre		inv_syracuse_secession		main_invasion
21358	inv_gre_port		inv_syracuse_secession		main_invasion
21368	inv_gre_religious		inv_syracuse_secession		main_invasion
2137	rom_ROMAN_sanitation	rom_Roman			
21373	inv_gre_sanitation		inv_syracuse_secession		main_invasion
21376	inv_greek_amber		inv_syracuse_secession		main_invasion
21379	inv_greek_gold		inv_syracuse_secession		main_invasion
21383	inv_greek_grain		inv_syracuse_secession		main_invasion
21387	inv_greek_horse		inv_syracuse_secession		main_invasion
21394	inv_greek_iron		inv_syracuse_secession		main_invasion
21397	inv_greek_lead		inv_syracuse_secession		main_invasion
21400	inv_greek_leather		inv_syracuse_secession		main_invasion
21402	inv_greek_lumber		inv_syracuse_secession		main_invasion
21407	inv_greek_marble		inv_syracuse_secession		main_invasion
21415	inv_greek_olive		inv_syracuse_secession		main_invasion
21416	inv_greek_purple_dye		inv_syracuse_secession		main_invasion
21426	inv_greek_salt		inv_syracuse_secession		main_invasion
21434	inv_greek_wine		inv_syracuse_secession		main_invasion
21442	barb_mine		inv_syracuse_secession		main_invasion
21444	inv_all_capitoline_hill		inv_syracuse_secession		main_invasion
21447	inv_all_carthago		inv_syracuse_secession		main_invasion
21449	inv_all_carthago		inv_syracuse_secession		main_invasion
21459	inv_all_capitoline_hill		inv_syracuse_secession		main_invasion
2146	rom_ROMAN_temple	rom_Roman			
21464	inv_rome_resource_building_drummy		inv_syracuse_secession		main_invasion
21472	inv_gre_agriculture		inv_taranto_civil_war		main_invasion
21473	inv_gre_city_centre_taranto		inv_taranto_civil_war		main_invasion
21481	inv_gre_industry_major		inv_taranto_civil_war		main_invasion
21487	inv_gre_major_town		inv_taranto_civil_war		main_invasion
21491	inv_gre_military_buff		inv_taranto_civil_war		main_invasion
21492	inv_gre_military_recruitment		inv_taranto_civil_war		main_invasion
21498	inv_gre_minor_town		inv_taranto_civil_war		main_invasion
21504	inv_gre_minor_town_centre		inv_taranto_civil_war		main_invasion
21512	inv_gre_port		inv_taranto_civil_war		main_invasion
21518	inv_gre_religious		inv_taranto_civil_war		main_invasion
21523	inv_gre_sanitation		inv_taranto_civil_war		main_invasion
21533	inv_greek_amber		inv_taranto_civil_war		main_invasion
21541	inv_greek_gold		inv_taranto_civil_war		main_invasion
21549	inv_greek_grain		inv_taranto_civil_war		main_invasion
21553	inv_greek_horse		inv_taranto_civil_war		main_invasion
21560	inv_greek_iron		inv_taranto_civil_war		main_invasion
21570	inv_greek_lead		inv_taranto_civil_war		main_invasion
21571	inv_greek_leather		inv_taranto_civil_war		main_invasion
21579	inv_greek_lumber		inv_taranto_civil_war		main_invasion
21588	inv_greek_marble		inv_taranto_civil_war		main_invasion
2159	rom_ROMAN_temple_minor	rom_Roman			
21595	inv_greek_olive		inv_taranto_civil_war		main_invasion
21596	inv_greek_purple_dye		inv_taranto_civil_war		main_invasion
21603	inv_greek_salt		inv_taranto_civil_war		main_invasion
21607	inv_greek_wine		inv_taranto_civil_war		main_invasion
21610	barb_mine		inv_taranto_civil_war		main_invasion
21611	inv_all_capitoline_hill		inv_taranto_civil_war		main_invasion
21618	inv_all_carthago		inv_taranto_civil_war		main_invasion
2162	rom_EASTERN_outskirts_minor	rom_Eastern			
21622	inv_all_carthago		inv_taranto_civil_war		main_invasion
21627	inv_all_capitoline_hill		inv_taranto_civil_war		main_invasion
21628	inv_rome_resource_building_drummy		inv_taranto_civil_war		main_invasion
21633	inv_ven_agriculture		inv_veneti_civil_war		main_invasion
21638	inv_ven_military_recruitment		inv_veneti_civil_war		main_invasion
2164	rom_EASTERN_buff	rom_Eastern			
21644	inv_ven_military_industry		inv_veneti_civil_war		main_invasion
21649	inv_ven_religious		inv_veneti_civil_war		main_invasion
2165	rom_ROMAN_outskirts_minor	rom_Roman			
21655	inv_ven_sanitation		inv_veneti_civil_war		main_invasion
21664	inv_ven_city_centre		inv_veneti_civil_war		main_invasion
21672	inv_ven_industry		inv_veneti_civil_war		main_invasion
21679	inv_ven_port		inv_veneti_civil_war		main_invasion
21681	inv_ven_minor_town		inv_veneti_civil_war		main_invasion
21686	inv_ven_major_town		inv_veneti_civil_war		main_invasion
21688	inv_barb_amber		inv_veneti_civil_war		main_invasion
21698	inv_barb_gold		inv_veneti_civil_war		main_invasion
21706	inv_barb_grain		inv_veneti_civil_war		main_invasion
21711	inv_barb_horse		inv_veneti_civil_war		main_invasion
21715	inv_barb_iron		inv_veneti_civil_war		main_invasion
21724	inv_barb_lead		inv_veneti_civil_war		main_invasion
21726	inv_barb_leather		inv_veneti_civil_war		main_invasion
2173	rom_HELLENIC_temple_minor	rom_Hellenistic			
21732	inv_barb_lumber		inv_veneti_civil_war		main_invasion
21734	inv_barb_marble		inv_veneti_civil_war		main_invasion
21739	inv_barb_olive		inv_veneti_civil_war		main_invasion
21743	inv_barb_purple_dye		inv_veneti_civil_war		main_invasion
21752	inv_barb_wine		inv_veneti_civil_war		main_invasion
21755	inv_barb_salt		inv_veneti_civil_war		main_invasion
21760	barb_mine		inv_veneti_civil_war		main_invasion
21766	inv_all_capitoline_hill		inv_veneti_civil_war		main_invasion
21770	inv_all_carthago		inv_veneti_civil_war		main_invasion
21776	inv_all_carthago		inv_veneti_civil_war		main_invasion
2178	rom_HELLENIC_outskirts_minor	rom_Hellenistic			
21781	inv_all_capitoline_hill		inv_veneti_civil_war		main_invasion
21782	inv_rome_resource_building_drummy		inv_veneti_civil_war		main_invasion
21787	inv_ven_agriculture		inv_veneti_secession		main_invasion
21797	inv_ven_military_recruitment		inv_veneti_secession		main_invasion
21805	inv_ven_military_industry		inv_veneti_secession		main_invasion
21813	inv_ven_religious		inv_veneti_secession		main_invasion
21819	inv_ven_sanitation		inv_veneti_secession		main_invasion
2182	rom_EASTERN_local_temple_minor	rom_Eastern			
21824	inv_ven_city_centre		inv_veneti_secession		main_invasion
21834	inv_ven_industry		inv_veneti_secession		main_invasion
21842	inv_ven_port		inv_veneti_secession		main_invasion
21847	inv_ven_minor_town		inv_veneti_secession		main_invasion
21856	inv_ven_major_town		inv_veneti_secession		main_invasion
21861	inv_barb_amber		inv_veneti_secession		main_invasion
21866	inv_barb_gold		inv_veneti_secession		main_invasion
21869	inv_barb_grain		inv_veneti_secession		main_invasion
21874	inv_barb_horse		inv_veneti_secession		main_invasion
21878	inv_barb_iron		inv_veneti_secession		main_invasion
21879	inv_barb_lead		inv_veneti_secession		main_invasion
21885	inv_barb_leather		inv_veneti_secession		main_invasion
21892	inv_barb_lumber		inv_veneti_secession		main_invasion
21899	inv_barb_marble		inv_veneti_secession		main_invasion
2190	rom_BARBARIAN_enclosure_minor	rom_Barbarian			
21902	inv_barb_olive		inv_veneti_secession		main_invasion
21906	inv_barb_purple_dye		inv_veneti_secession		main_invasion
21910	inv_barb_wine		inv_veneti_secession		main_invasion
21911	inv_barb_salt		inv_veneti_secession		main_invasion
21915	barb_mine		inv_veneti_secession		main_invasion
21918	inv_all_capitoline_hill		inv_veneti_secession		main_invasion
21927	inv_all_carthago		inv_veneti_secession		main_invasion
21936	inv_all_carthago		inv_veneti_secession		main_invasion
21941	inv_all_capitoline_hill		inv_veneti_secession		main_invasion
21951	inv_rome_resource_building_drummy		inv_veneti_secession		main_invasion
2196	rom_BARBARIAN_enclosure_minor	rom_Barbarian		sc_rom_celtic	
21962	inv_new_barb_agriculture	rom_Barbarian			main_invasion
21967	inv_barb_amber	rom_Barbarian			main_invasion
21974	inv_new_barb_city_centre	rom_Barbarian			main_invasion
21984	inv_barb_gold	rom_Barbarian			main_invasion
21988	inv_barb_grain	rom_Barbarian			main_invasion
21992	inv_barb_horse	rom_Barbarian			main_invasion
21999	inv_barb_iron	rom_Barbarian			main_invasion
2200	rom_BARBARIAN_enclosure_minor	rom_Barbarian		sc_rom_british	
22000	inv_barb_lead	rom_Barbarian			main_invasion
22001	inv_barb_leather	rom_Barbarian			main_invasion
22006	inv_barb_lumber	rom_Barbarian			main_invasion
2201	rom_BARBARIAN_enclosure_minor	rom_Barbarian		sc_rom_germanic	
22014	inv_new_barb_minor_town	rom_Barbarian			main_invasion
22024	inv_barb_marble	rom_Barbarian			main_invasion
22048	inv_new_barb_city	rom_Barbarian			main_invasion
22053	inv_barb_olive	rom_Barbarian			main_invasion
22063	inv_new_barb_port	rom_Barbarian			main_invasion
22066	inv_barb_purple_dye	rom_Barbarian			main_invasion
22068	inv_new_barb_religious	rom_Barbarian			main_invasion
22072	inv_barb_salt	rom_Barbarian			main_invasion
22082	inv_new_barb_water	rom_Barbarian			main_invasion
2209	rom_HELLENIC_city_major	rom_Hellenistic	rom_macedon		
22090	inv_barb_wine	rom_Barbarian			main_invasion
2213	rom_HELLENIC_city_slot	rom_Hellenistic	rom_macedon		
2222	rom_HELLENIC_military_buff	rom_Hellenistic	rom_macedon		
22257	inv_all_capitoline_hill	rom_Barbarian			main_invasion
22260	inv_all_carthago	rom_Barbarian			main_invasion
2232	rom_HELLENIC_military_equipment	rom_Hellenistic	rom_macedon		
2242	rom_HELLENIC_military_main	rom_Hellenistic	rom_macedon		
2245	rom_HELLENIC_outskirts	rom_Hellenistic			
2246	rom_HELLENIC_port_major	rom_Hellenistic	rom_macedon		
2247	rom_HELLENIC_port_minor	rom_Hellenistic	rom_macedon		
2250	rom_HELLENIC_sanitation	rom_Hellenistic	rom_macedon		
22546	inv_rom_agriculture			sc_rom_roman	main_invasion
22550	inv_rom_capital			sc_rom_roman	main_invasion
22557	inv_rom_city_centre			sc_rom_roman	main_invasion
22566	inv_rom_industry_major			sc_rom_roman	main_invasion
22575	inv_rom_military_buff			sc_rom_roman	main_invasion
22585	inv_rom_military_recruitment			sc_rom_roman	main_invasion
2259	rom_HELLENIC_temple	rom_Hellenistic	rom_macedon		
22595	inv_rom_minor_town			sc_rom_roman	main_invasion
22597	inv_rom_port			sc_rom_roman	main_invasion
22599	inv_rom_religious			sc_rom_roman	main_invasion
22608	inv_rom_sanitation			sc_rom_roman	main_invasion
22612	inv_rom_town_centre			sc_rom_roman	main_invasion
22617	inv_rom_amber			sc_rom_roman	main_invasion
22623	inv_rom_gold			sc_rom_roman	main_invasion
22627	inv_rom_grain			sc_rom_roman	main_invasion
22630	inv_rom_horse			sc_rom_roman	main_invasion
22639	inv_rom_iron			sc_rom_roman	main_invasion
22645	inv_rom_lead			sc_rom_roman	main_invasion
22655	inv_rom_leather			sc_rom_roman	main_invasion
22664	inv_rom_lumber			sc_rom_roman	main_invasion
2267	rom_HELLENIC_temple_minor	rom_Hellenistic	rom_macedon		
22673	inv_rom_marble			sc_rom_roman	main_invasion
2268	rom_HELLENIC_outskirts_minor_MACEDON	rom_Hellenistic	rom_macedon		
22682	inv_rom_olive			sc_rom_roman	main_invasion
22692	inv_rom_purple_dye			sc_rom_roman	main_invasion
22697	inv_rom_wine			sc_rom_roman	main_invasion
22702	inv_rom_salt			sc_rom_roman	main_invasion
22705	barb_mine			sc_rom_roman	main_invasion
22710	inv_all_capitoline_hill			sc_rom_roman	main_invasion
22719	inv_all_carthago			sc_rom_roman	main_invasion
22725	inv_all_carthago			sc_rom_roman	main_invasion
22727	inv_all_capitoline_hill			sc_rom_roman	main_invasion
22730	inv_rome_resource_building_drummy			sc_rom_roman	main_invasion
22739	inv_rome_resource_building_drummy	rom_Barbarian			main_invasion
22750	inv_new_barb_military_buff	rom_Barbarian			main_invasion
22758	inv_new_barb_minor_industry	rom_Barbarian			main_invasion
22759	inv_new_barb_industry	rom_Barbarian			main_invasion
22761	inv_new_barb_military_recruitment	rom_Barbarian			main_invasion
22763	inv_new_barb_agriculture_minor	rom_Barbarian			main_invasion
